,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
37,-64,2,-526,70,-124,16,-552,44,-106,20,-96,11,-118,17,-551,45,-64,2,-538,58,-127,12,-130,11,-340,18,-75,11,-85,7,-99,6,-558,38,-64,3
38,-64,2,-526,70,-124,16,-552,44,-106,20,-101,11,-120,17,-551,45,-64,2,-538,58,-127,12,-130,11,-423,18,-75,11,-85,7,-99,6,-558,38,-64,3
39,-64,2,-526,70,-124,16,-552,44,-106,20,-101,11,-132,17,-551,45,-64,2,-538,58,-131,12,-131,11,-493,18,-75,11,-88,7,-99,6,-558,38,-64,3
40,-64,2,-526,70,-124,16,-552,44,-106,20,-101,11,-134,17,-551,45,-64,2,-538,58,-139,12,-131,11,-562,22,-75,11,-88,7,-99,6,-558,38,-71,3
41,-64,2,-526,70,-124,17,-552,44,-106,20,-105,11,-202,17,-551,45,-64,2,-538,58,-148,13,-131,11,-564,27,-75,11,-88,7,-99,6,-558,38,-71,3
42,-64,2,-526,70,-135,17,-552,44,-106,20,-106,11,-230,18,-551,45,-64,2,-538,58,-173,13,-150,11,-564,32,-75,11,-88,7,-99,6,-558,38,-71,3
43,-64,2,-526,70,-135,17,-552,44,-106,20,-116,11,-304,18,-551,45,-64,2,-538,58,-173,13,-150,11,-564,32,-75,11,-88,7,-105,6,-558,38,-71,3
44,-65,2,-526,70,-135,17,-552,44,-119,20,-116,11,-345,18,-551,45,-64,2,-538,58,-200,13,-158,11,-564,32,-75,11,-88,7,-105,6,-558,38,-71,3
45,-65,2,-526,70,-135,17,-552,44,-120,20,-116,11,-404,19,-551,45,-64,2,-538,58,-208,13,-177,11,-564,32,-75,11,-90,7,-105,6,-558,38,-71,3
46,-65,2,-526,70,-135,17,-552,44,-120,20,-118,11,-491,20,-551,45,-64,2,-538,58,-208,13,-177,11,-564,32,-75,11,-90,7,-105,6,-558,38,-71,3
47,-65,2,-526,70,-135,17,-552,44,-120,20,-124,11,-553,22,-551,45,-64,2,-538,58,-208,15,-177,11,-564,32,-93,11,-90,7,-105,6,-558,38,-71,3
48,-65,2,-526,70,-135,17,-552,44,-120,20,-124,11,-559,22,-551,45,-64,2,-538,58,-288,19,-177,11,-564,32,-93,11,-90,7,-105,6,-558,38,-71,3
49,-65,2,-526,70,-135,17,-552,44,-120,20,-124,11,-559,22,-551,45,-64,2,-538,58,-369,24,-177,11,-564,32,-93,11,-90,7,-109,6,-558,38,-71,3
50,-65,2,-526,70,-135,17,-552,44,-120,20,-124,11,-560,22,-551,45,-64,2,-538,58,-447,24,-187,11,-564,32,-93,11,-90,7,-110,6,-558,38,-71,3
51,-65,2,-526,70,-135,17,-552,44,-126,20,-124,11,-569,23,-551,45,-64,2,-538,58,-521,24,-187,11,-564,32,-93,11,-90,7,-110,6,-558,38,-71,3
52,-65,2,-526,70,-135,17,-552,44,-126,20,-127,12,-570,25,-551,45,-64,2,-538,58,-572,24,-214,13,-564,32,-93,11,-90,7,-113,6,-558,38,-71,3
53,-65,2,-526,70,-135,17,-552,44,-126,20,-127,12,-570,25,-551,45,-64,3,-538,58,-572,24,-299,13,-564,32,-93,11,-90,7,-117,6,-558,38,-71,3
54,-65,2,-526,70,-135,17,-552,44,-128,20,-134,12,-571,25,-551,45,-107,3,-538,58,-572,24,-323,13,-564,32,-93,11,-103,7,-117,6,-558,38,-71,3
55,-65,2,-526,70,-135,17,-552,44,-128,20,-134,12,-571,25,-551,45,-107,3,-538,58,-572,24,-410,13,-564,32,-93,11,-103,7,-120,6,-558,38,-71,3
56,-65,2,-526,70,-135,17,-552,44,-128,20,-134,12,-571,25,-551,45,-107,3,-538,58,-572,24,-497,16,-564,32,-93,11,-103,7,-120,6,-558,38,-71,3
57,-67,2,-526,70,-136,17,-552,44,-128,20,-140,12,-571,25,-551,45,-107,3,-538,58,-572,24,-573,19,-564,32,-94,11,-103,7,-121,6,-558,38,-71,3
58,-71,2,-526,70,-137,19,-552,44,-131,20,-146,12,-571,25,-551,45,-107,3,-538,58,-572,24,-573,23,-564,32,-116,11,-103,7,-148,6,-558,38,-92,3
59,-71,2,-526,70,-227,19,-552,44,-131,20,-146,12,-571,25,-551,45,-107,3,-538,58,-572,24,-573,23,-564,32,-116,11,-103,7,-148,6,-558,38,-92,3
60,-71,2,-526,70,-317,19,-552,44,-131,20,-146,12,-571,25,-551,45,-107,3,-538,58,-572,24,-573,23,-564,32,-116,11,-103,7,-148,6,-558,38,-92,3
61,-71,2,-526,70,-407,19,-552,44,-131,20,-146,12,-571,25,-551,45,-107,3,-538,58,-572,24,-573,23,-564,32,-116,11,-103,7,-148,6,-558,38,-92,3
62,-71,2,-526,70,-497,19,-552,44,-131,20,-146,12,-571,25,-551,45,-107,3,-538,58,-572,24,-573,23,-564,32,-116,11,-103,7,-148,6,-558,38,-92,3
63,-71,2,-526,70,-541,55,-552,44,-131,20,-151,15,-571,25,-551,45,-107,3,-538,58,-572,24,-573,23,-564,32,-116,11,-105,7,-148,6,-558,38,-92,3
64,-111,2,-526,70,-541,55,-552,44,-131,20,-186,17,-571,25,-551,45,-107,3,-538,58,-572,24,-573,23,-564,32,-129,11,-105,7,-148,6,-558,38,-92,3
65,-121,3,-526,70,-541,55,-552,44,-192,22,-190,17,-571,25,-551,45,-107,3,-538,58,-572,24,-573,23,-564,32,-132,11,-107,7,-155,6,-558,38,-92,3
66,-171,21,-526,70,-541,55,-552,44,-204,22,-199,17,-571,25,-551,45,-107,3,-538,58,-572,24,-573,23,-564,32,-133,11,-107,7,-155,6,-558,38,-92,3
67,-218,64,-526,70,-541,55,-552,44,-204,22,-199,17,-571,25,-551,45,-107,3,-538,58,-572,24,-573,23,-564,32,-133,11,-107,7,-155,6,-558,38,-92,3
68,-305,67,-526,70,-541,55,-552,44,-204,22,-199,17,-571,25,-551,45,-107,3,-538,58,-572,24,-573,23,-564,32,-133,11,-107,7,-155,6,-558,38,-92,3
69,-391,71,-526,70,-541,55,-552,44,-204,22,-199,17,-571,25,-551,45,-107,3,-538,58,-572,24,-573,23,-564,32,-133,11,-107,7,-155,6,-558,38,-92,3
70,-481,71,-526,70,-541,55,-552,44,-204,22,-199,17,-571,25,-551,45,-107,3,-538,58,-572,24,-573,23,-564,32,-133,11,-107,7,-155,6,-558,38,-92,3
71,-525,71,-526,70,-541,55,-552,44,-207,22,-207,17,-571,25,-551,45,-135,3,-538,58,-572,24,-573,23,-564,32,-133,11,-107,7,-162,6,-558,38,-92,3
72,-525,71,-526,70,-541,55,-552,44,-207,22,-269,17,-571,25,-551,45,-135,3,-538,58,-572,24,-573,23,-564,32,-144,11,-111,7,-175,6,-558,38,-92,3
73,-525,71,-526,70,-541,55,-552,44,-207,22,-332,17,-571,25,-551,45,-135,3,-538,58,-572,24,-573,23,-564,32,-144,11,-138,7,-175,6,-558,38,-92,3
74,-525,71,-526,70,-541,55,-552,44,-278,22,-343,17,-571,25,-551,45,-135,3,-538,58,-572,24,-573,23,-564,32,-144,11,-138,7,-183,6,-558,38,-92,3
75,-525,71,-526,70,-541,55,-552,44,-366,24,-343,17,-571,25,-551,45,-135,3,-538,58,-572,24,-573,23,-564,32,-144,11,-138,7,-183,6,-558,38,-92,3
76,-525,71,-526,70,-541,55,-552,44,-438,42,-343,17,-571,25,-551,45,-135,3,-538,58,-572,24,-573,23,-564,32,-144,11,-138,7,-183,6,-558,38,-92,3
77,-525,71,-526,70,-541,55,-552,44,-438,132,-343,17,-571,25,-551,45,-135,3,-538,58,-572,24,-573,23,-564,32,-144,11,-138,7,-183,6,-558,38,-92,3
78,-525,71,-526,70,-541,55,-552,44,-438,158,-406,17,-571,25,-551,45,-135,3,-538,58,-572,24,-573,23,-564,32,-144,11,-138,7,-183,6,-558,38,-93,3
79,-525,71,-526,70,-541,55,-552,44,-438,158,-491,17,-571,25,-551,45,-135,3,-538,58,-572,24,-573,23,-564,32,-148,11,-138,7,-183,6,-558,38,-93,4
