,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
16,-390,69,-384,38,-85,13,-121,19,-79,19,-85,9,-94,14,-68,6,-69,2,-527,25,-74,23,-90,9,-92,16,-71,3,-69,3,-69,2,-90,10,-69,2
17,-480,69,-384,38,-85,13,-121,19,-79,19,-85,9,-94,14,-68,6,-69,2,-527,25,-74,23,-90,9,-92,16,-71,3,-69,3,-69,2,-90,10,-69,2
18,-527,69,-425,40,-85,13,-121,19,-79,19,-85,9,-94,14,-68,6,-69,2,-527,25,-74,23,-90,9,-92,16,-71,3,-69,3,-69,2,-90,10,-69,2
19,-527,69,-515,40,-85,13,-121,19,-79,19,-85,9,-94,14,-68,6,-69,2,-527,25,-74,23,-90,9,-92,16,-71,3,-69,3,-69,2,-90,10,-69,2
20,-527,69,-526,70,-85,13,-121,19,-79,19,-85,9,-94,14,-68,6,-69,2,-536,45,-94,23,-90,9,-92,16,-71,3,-69,3,-69,2,-90,10,-69,2
21,-527,69,-526,70,-88,13,-178,19,-79,19,-86,9,-94,14,-68,6,-69,2,-536,60,-94,23,-90,9,-97,17,-71,4,-69,3,-69,9,-90,10,-69,2
22,-527,69,-526,70,-88,15,-262,19,-79,19,-86,9,-94,14,-68,6,-69,2,-536,60,-94,23,-90,9,-97,17,-72,4,-69,3,-69,12,-90,10,-69,2
23,-527,69,-526,70,-88,15,-340,19,-79,20,-86,10,-94,14,-68,6,-69,2,-536,60,-94,23,-91,9,-106,17,-72,4,-69,3,-69,12,-90,10,-69,2
24,-527,69,-526,70,-88,15,-416,19,-81,21,-86,10,-94,14,-68,6,-78,2,-536,60,-94,23,-93,9,-106,17,-72,4,-69,3,-69,12,-90,10,-69,2
25,-527,69,-526,70,-88,15,-497,19,-82,21,-93,10,-94,14,-69,6,-78,2,-536,60,-94,23,-93,9,-106,17,-72,4,-69,3,-69,12,-90,10,-69,2
26,-527,69,-526,70,-88,15,-552,23,-82,23,-93,10,-95,14,-69,6,-78,2,-536,60,-98,23,-95,9,-128,17,-72,4,-69,3,-69,12,-90,10,-69,2
27,-527,69,-526,70,-101,15,-552,44,-115,23,-93,10,-95,14,-69,6,-78,2,-536,60,-107,24,-106,9,-130,17,-72,4,-69,3,-69,12,-90,10,-69,2
28,-527,69,-526,70,-101,15,-552,44,-115,23,-93,10,-107,14,-69,6,-78,2,-536,60,-129,24,-106,9,-181,17,-75,4,-69,4,-69,12,-91,10,-69,2
29,-527,69,-526,70,-101,15,-552,44,-115,23,-99,10,-107,14,-69,6,-78,2,-536,60,-159,24,-118,9,-223,17,-75,4,-69,4,-69,12,-91,10,-69,2
30,-527,69,-526,70,-101,15,-552,44,-115,23,-99,10,-107,14,-69,6,-78,2,-536,60,-159,24,-119,9,-290,17,-91,10,-69,4,-69,12,-91,10,-69,2
31,-527,69,-526,70,-101,15,-552,44,-115,23,-99,10,-109,14,-69,6,-78,2,-536,60,-159,24,-126,9,-371,17,-91,10,-69,4,-69,12,-91,10,-69,2
32,-527,69,-526,70,-101,15,-552,44,-115,23,-100,10,-118,14,-69,6,-78,2,-536,60,-198,24,-131,9,-402,20,-91,10,-69,4,-69,12,-93,10,-69,2
33,-527,69,-526,70,-101,15,-552,44,-115,23,-100,10,-118,14,-69,6,-78,2,-536,60,-198,24,-131,9,-490,20,-91,10,-71,4,-69,12,-93,10,-69,2
34,-527,69,-526,70,-101,15,-552,44,-115,113,-100,10,-118,14,-69,6,-78,2,-536,60,-198,24,-131,9,-490,20,-91,10,-71,4,-69,12,-93,10,-69,2
35,-527,69,-526,70,-101,15,-552,44,-205,113,-100,10,-118,14,-69,6,-78,2,-536,60,-198,24,-131,9,-490,20,-91,10,-71,4,-69,12,-93,10,-69,2
36,-527,69,-526,70,-101,15,-552,44,-295,113,-100,10,-118,14,-69,6,-78,2,-536,60,-198,24,-131,9,-490,20,-91,10,-71,4,-69,12,-93,10,-69,2
37,-527,69,-526,70,-101,15,-552,44,-385,113,-100,10,-118,14,-69,6,-78,2,-536,60,-198,24,-131,9,-490,20,-91,10,-71,4,-69,12,-93,10,-69,2
38,-527,69,-526,70,-101,15,-552,44,-435,153,-100,10,-118,14,-69,6,-78,2,-536,60,-198,24,-131,9,-490,20,-91,10,-71,4,-69,12,-93,10,-69,2
39,-527,69,-526,70,-102,15,-552,44,-435,161,-100,10,-118,14,-69,6,-78,2,-536,60,-198,24,-139,9,-559,22,-91,10,-71,4,-69,12,-93,10,-71,2
40,-527,69,-526,70,-105,15,-552,44,-435,161,-102,10,-122,14,-69,6,-91,2,-536,60,-227,24,-160,9,-564,32,-91,10,-71,5,-70,13,-93,10,-71,2
41,-527,69,-526,70,-105,15,-552,44,-435,161,-102,10,-130,14,-69,6,-96,2,-536,60,-227,24,-160,9,-564,32,-91,10,-105,5,-112,14,-93,10,-71,2
42,-527,69,-526,70,-105,15,-552,44,-435,161,-102,10,-130,16,-69,6,-97,2,-536,60,-275,24,-181,9,-564,32,-91,10,-105,5,-130,14,-93,10,-71,2
43,-527,69,-526,70,-106,15,-552,44,-435,161,-111,10,-208,16,-69,6,-97,2,-536,60,-275,24,-181,9,-564,32,-91,10,-105,5,-131,14,-93,10,-72,2
44,-527,69,-526,70,-106,15,-552,44,-435,161,-111,10,-236,17,-69,6,-97,2,-536,60,-315,24,-187,9,-564,32,-91,10,-105,5,-131,14,-108,10,-72,2
45,-527,69,-526,70,-106,15,-552,44,-435,161,-115,10,-236,17,-69,6,-97,2,-536,60,-376,24,-211,9,-564,32,-91,10,-105,5,-131,14,-108,10,-73,2
46,-527,69,-526,70,-106,15,-552,44,-435,161,-115,10,-324,17,-69,6,-99,2,-536,60,-376,24,-211,9,-564,32,-91,10,-105,5,-131,14,-108,10,-73,2
47,-527,69,-526,70,-106,15,-552,44,-435,161,-115,10,-324,19,-69,6,-99,2,-536,60,-464,24,-211,9,-564,32,-91,10,-105,5,-131,14,-108,10,-73,2
48,-527,69,-526,70,-106,15,-552,44,-435,161,-115,10,-324,20,-69,6,-102,2,-536,60,-539,24,-218,9,-564,32,-91,10,-105,5,-135,14,-108,10,-73,2
49,-527,69,-526,70,-112,15,-552,44,-435,161,-115,10,-375,20,-69,6,-102,2,-536,60,-560,24,-221,12,-564,32,-91,10,-105,5,-141,14,-108,10,-73,2
50,-527,69,-526,70,-112,15,-552,44,-435,161,-125,10,-406,20,-69,6,-102,2,-536,60,-572,24,-252,12,-564,32,-91,10,-105,5,-144,14,-108,10,-76,2
51,-527,69,-526,70,-112,15,-552,44,-435,161,-125,10,-453,20,-69,11,-102,2,-536,60,-572,24,-278,24,-564,32,-91,10,-105,5,-144,14,-108,10,-76,2
52,-527,69,-526,70,-112,15,-552,44,-435,161,-125,10,-453,20,-123,47,-102,2,-536,60,-572,24,-278,24,-564,32,-91,10,-105,5,-144,14,-108,10,-76,2
53,-527,69,-526,70,-112,15,-552,44,-435,161,-125,10,-453,20,-213,47,-102,2,-536,60,-572,24,-278,24,-564,32,-91,10,-105,5,-144,14,-108,10,-76,2
54,-527,69,-526,70,-112,15,-552,44,-435,161,-125,10,-453,20,-303,47,-102,2,-536,60,-572,24,-278,24,-564,32,-91,10,-105,5,-144,14,-108,10,-76,2
55,-527,69,-526,70,-112,15,-552,44,-435,161,-125,10,-453,20,-393,47,-102,2,-536,60,-572,24,-278,24,-564,32,-91,10,-105,5,-144,14,-108,10,-76,2
56,-527,69,-526,70,-112,15,-552,44,-435,161,-125,10,-453,20,-483,47,-102,2,-536,60,-572,24,-278,24,-564,32,-91,10,-105,5,-144,14,-108,10,-76,2
57,-527,69,-526,70,-112,15,-552,44,-435,161,-125,10,-453,20,-549,47,-102,2,-536,60,-572,24,-302,24,-564,32,-91,10,-105,5,-144,14,-108,10,-76,2
58,-527,69,-526,70,-114,15,-552,44,-435,161,-125,10,-453,21,-549,47,-102,2,-536,60,-572,24,-389,24,-564,32,-91,10,-105,5,-144,14,-108,10,-76,2
59,-527,69,-526,70,-114,15,-552,44,-435,161,-128,10,-453,21,-549,47,-102,2,-536,60,-572,24,-476,24,-564,32,-91,10,-105,5,-144,14,-108,10,-76,2
60,-527,69,-526,70,-114,15,-552,44,-435,161,-128,10,-495,21,-549,47,-102,2,-536,60,-572,24,-511,24,-564,32,-95,10,-105,5,-153,14,-108,10,-76,2
61,-527,69,-526,70,-114,15,-552,44,-435,161,-129,10,-510,21,-549,47,-102,2,-536,60,-572,24,-572,24,-564,32,-100,10,-105,5,-161,14,-108,10,-76,2
62,-527,69,-526,70,-117,15,-552,44,-435,161,-149,10,-565,21,-549,47,-102,2,-536,60,-572,24,-572,24,-564,32,-100,10,-105,5,-173,14,-108,10,-76,2
63,-527,69,-526,70,-135,15,-552,44,-435,161,-151,10,-575,21,-549,47,-104,2,-536,60,-572,24,-572,24,-564,32,-112,10,-105,5,-198,14,-108,10,-97,2
64,-527,69,-526,70,-143,15,-552,44,-435,161,-157,10,-575,21,-549,47,-104,2,-536,60,-572,24,-572,24,-564,32,-117,10,-107,5,-257,15,-117,10,-97,2
65,-527,69,-526,70,-143,15,-552,44,-435,161,-157,10,-575,21,-549,47,-104,2,-536,60,-572,24,-572,24,-564,32,-117,10,-107,5,-347,15,-117,10,-97,2
66,-527,69,-526,70,-159,15,-552,44,-435,161,-157,11,-575,21,-549,47,-106,2,-536,60,-572,24,-572,24,-564,32,-125,10,-108,5,-409,15,-117,10,-97,2
67,-527,69,-526,70,-159,15,-552,44,-435,161,-180,11,-575,21,-549,47,-107,2,-536,60,-572,24,-572,24,-564,32,-159,10,-118,5,-431,15,-117,10,-97,2
68,-527,69,-526,70,-160,16,-552,44,-435,161,-188,12,-575,21,-549,47,-107,2,-536,60,-572,24,-572,24,-564,32,-159,10,-118,5,-505,15,-122,10,-97,2
69,-527,69,-526,70,-163,16,-552,44,-435,161,-207,13,-575,21,-549,47,-108,2,-536,60,-572,24,-572,24,-564,32,-159,10,-121,5,-567,15,-122,10,-98,2
70,-527,69,-526,70,-164,16,-552,44,-435,161,-257,14,-575,21,-549,47,-108,2,-536,60,-572,24,-572,24,-564,32,-162,10,-138,5,-581,15,-123,10,-101,2
71,-527,69,-526,70,-174,16,-552,44,-435,161,-260,14,-575,21,-549,47,-109,2,-536,60,-572,24,-572,24,-564,32,-165,10,-138,5,-581,15,-123,10,-174,2
72,-527,69,-526,70,-174,16,-552,44,-435,161,-338,14,-575,21,-549,47,-109,2,-536,60,-572,24,-572,24,-564,32,-172,10,-143,5,-581,15,-123,10,-174,2
73,-527,69,-526,70,-180,16,-552,44,-435,161,-412,14,-575,21,-549,47,-110,2,-536,60,-572,24,-572,24,-564,32,-172,10,-143,5,-581,15,-132,10,-174,2
74,-527,69,-526,70,-185,16,-552,44,-435,161,-460,14,-575,21,-549,47,-110,2,-536,60,-572,24,-572,24,-564,32,-201,10,-151,5,-581,15,-132,10,-174,2
75,-527,69,-526,70,-275,16,-552,44,-435,161,-460,14,-575,21,-549,47,-110,2,-536,60,-572,24,-572,24,-564,32,-201,10,-151,5,-581,15,-132,10,-174,2
76,-527,69,-526,70,-365,16,-552,44,-435,161,-460,14,-575,21,-549,47,-110,2,-536,60,-572,24,-572,24,-564,32,-201,10,-151,5,-581,15,-132,10,-174,2
77,-527,69,-526,70,-455,16,-552,44,-435,161,-460,14,-575,21,-549,47,-110,2,-536,60,-572,24,-572,24,-564,32,-201,10,-151,5,-581,15,-132,10,-174,2
78,-527,69,-526,70,-541,20,-552,44,-435,161,-460,14,-575,21,-549,47,-110,2,-536,60,-572,24,-572,24,-564,32,-201,10,-151,5,-581,15,-132,10,-174,2
79,-527,69,-526,70,-541,55,-552,44,-435,161,-515,14,-575,21,-549,47,-110,2,-536,60,-572,24,-572,24,-564,32,-201,10,-151,5,-581,15,-132,10,-174,2
