,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-20,9,-23,6,-27,26,-19,10,-22,13,-20,9
1,-20,9,-23,6,-29,32,-29,22,-22,13,-20,9
2,-20,9,-23,6,-33,44,-39,26,-22,13,-20,9
3,-20,10,-23,6,-41,46,-42,32,-28,17,-20,9
4,-20,10,-23,6,-46,59,-45,41,-28,17,-20,9
5,-20,10,-23,6,-60,63,-53,45,-28,17,-20,9
6,-20,10,-23,6,-66,76,-58,51,-28,17,-20,9
7,-20,10,-23,6,-74,89,-65,53,-28,17,-20,9
8,-20,10,-23,6,-86,95,-72,58,-28,17,-20,9
9,-20,10,-23,6,-98,107,-75,61,-28,17,-20,9
10,-20,10,-23,6,-108,114,-83,66,-28,17,-20,9
11,-20,10,-23,6,-126,121,-88,66,-28,17,-20,9
12,-20,10,-23,6,-130,124,-99,78,-28,17,-20,9
13,-20,10,-23,6,-138,146,-99,78,-28,17,-20,9
14,-20,10,-23,6,-152,154,-103,82,-28,17,-20,9
15,-24,11,-23,6,-159,172,-103,82,-28,17,-20,9
16,-30,23,-23,6,-167,176,-103,82,-28,17,-20,9
17,-49,34,-23,6,-167,176,-103,82,-28,17,-20,9
18,-63,50,-23,6,-167,176,-103,82,-28,17,-20,9
19,-79,64,-23,6,-167,176,-103,82,-28,17,-20,9
20,-96,77,-23,6,-167,176,-103,82,-28,17,-20,9
21,-116,87,-23,6,-167,176,-103,82,-28,17,-20,9
22,-133,100,-23,6,-167,176,-103,82,-28,17,-20,9
23,-152,106,-23,6,-168,180,-103,82,-28,17,-20,9
24,-170,117,-23,6,-169,180,-103,82,-28,17,-20,9
25,-194,123,-23,6,-169,180,-103,82,-28,17,-20,9
26,-196,123,-23,6,-186,191,-103,82,-28,17,-20,9
27,-220,127,-23,6,-186,193,-103,82,-28,17,-20,9
28,-238,139,-23,6,-186,193,-103,82,-28,17,-20,9
29,-257,150,-23,6,-186,193,-103,82,-28,17,-20,9
30,-273,150,-23,6,-191,202,-103,82,-28,17,-20,9
31,-298,154,-23,6,-192,202,-103,82,-28,17,-20,9
32,-307,155,-23,6,-205,209,-103,82,-28,17,-20,9
33,-331,156,-23,6,-206,213,-103,82,-28,17,-20,9
34,-346,156,-23,6,-216,218,-103,82,-28,17,-20,9
35,-354,156,-23,6,-231,222,-104,82,-29,18,-20,9
36,-366,156,-23,6,-242,224,-107,84,-29,18,-20,9
37,-371,156,-23,6,-252,226,-117,86,-29,19,-20,9
38,-376,156,-23,6,-253,228,-117,86,-39,31,-20,9
39,-376,156,-23,6,-253,228,-117,86,-57,43,-20,9
40,-376,156,-23,6,-253,228,-117,86,-80,50,-20,9
41,-376,156,-23,6,-253,228,-119,86,-84,74,-20,9
42,-376,156,-23,6,-253,228,-119,86,-108,80,-20,9
43,-376,156,-23,6,-275,231,-121,86,-111,80,-20,9
44,-378,156,-23,6,-288,234,-129,89,-112,80,-20,9
45,-378,156,-23,6,-295,235,-145,90,-116,81,-20,9
46,-378,156,-23,6,-299,235,-168,93,-116,81,-20,9
47,-378,156,-23,6,-299,235,-189,98,-117,84,-20,9
48,-378,156,-23,6,-299,235,-207,107,-120,84,-20,9
49,-378,156,-23,6,-299,235,-222,110,-128,88,-20,9
50,-378,156,-23,6,-299,235,-226,110,-147,95,-20,9
51,-378,156,-23,6,-299,235,-234,110,-165,99,-20,9
52,-378,156,-23,6,-299,235,-257,112,-169,100,-20,9
53,-378,156,-23,6,-299,235,-279,115,-173,101,-20,9
54,-378,156,-23,6,-299,235,-292,119,-185,102,-20,9
55,-378,156,-23,6,-299,235,-322,119,-185,102,-20,9
56,-378,156,-23,6,-299,235,-344,123,-187,104,-20,9
57,-378,156,-23,6,-299,235,-345,123,-212,108,-20,9
58,-378,156,-23,6,-299,235,-365,124,-219,110,-20,9
59,-378,156,-23,6,-299,235,-365,124,-244,115,-20,9
60,-378,156,-23,6,-299,235,-384,124,-252,118,-20,9
61,-378,156,-23,6,-299,235,-384,124,-278,122,-20,9
62,-378,156,-23,6,-299,235,-390,124,-300,124,-20,9
63,-378,156,-23,6,-299,235,-396,125,-318,129,-20,9
64,-378,156,-23,6,-299,235,-403,127,-337,131,-20,9
65,-378,156,-23,6,-299,235,-403,127,-362,136,-20,9
66,-378,156,-23,6,-299,235,-405,129,-383,141,-20,9
67,-378,156,-23,6,-299,235,-405,129,-388,146,-38,11
68,-378,156,-23,6,-299,235,-405,129,-388,146,-50,29
69,-378,156,-23,6,-299,235,-405,129,-388,146,-59,50
70,-378,156,-23,6,-299,235,-405,129,-388,146,-72,67
71,-378,156,-23,6,-299,235,-405,129,-388,146,-80,89
72,-378,156,-23,6,-299,235,-405,129,-388,146,-103,96
73,-378,156,-23,6,-299,235,-405,129,-388,146,-120,109
74,-378,156,-23,6,-299,235,-405,129,-388,146,-136,123
75,-378,156,-23,6,-299,235,-405,129,-388,146,-149,140
76,-378,156,-23,6,-299,235,-405,129,-388,146,-170,149
77,-378,156,-23,6,-299,235,-405,129,-388,146,-192,157
78,-378,156,-23,6,-299,235,-405,129,-388,146,-216,163
79,-378,156,-23,6,-299,235,-405,129,-388,146,-241,168
