,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-67,2,-63,19,-64,7,-67,2,-66,3,-66,3,-63,6,-65,4,-64,20,-64,15,-99,21,-65,5,-65,4,-66,3,-65,4,-65,4,-66,3,-68,2,-65,6
1,-67,2,-76,26,-64,7,-67,2,-66,3,-66,3,-63,6,-65,4,-80,29,-103,25,-99,21,-65,5,-65,4,-66,3,-65,4,-65,4,-66,3,-68,2,-65,7
2,-67,2,-86,39,-71,7,-67,2,-66,3,-66,3,-63,6,-65,4,-96,40,-116,30,-99,21,-65,5,-65,4,-66,3,-65,4,-65,4,-66,3,-68,2,-83,9
3,-67,2,-148,49,-71,7,-67,2,-66,3,-66,3,-63,6,-65,4,-109,40,-118,30,-102,25,-65,6,-65,4,-66,3,-65,4,-65,4,-66,3,-68,2,-83,9
4,-67,2,-162,50,-72,7,-67,2,-66,3,-69,3,-63,6,-65,4,-112,41,-120,31,-144,44,-69,6,-65,4,-66,3,-65,4,-65,4,-66,3,-68,2,-85,11
5,-67,2,-162,50,-72,7,-67,2,-66,3,-70,4,-63,6,-65,4,-116,42,-122,32,-205,65,-69,6,-65,4,-66,3,-66,4,-65,4,-66,3,-68,2,-87,11
6,-67,2,-166,50,-72,8,-67,2,-66,3,-70,5,-63,6,-65,4,-128,42,-139,32,-253,76,-69,6,-65,4,-66,3,-66,4,-65,4,-66,3,-68,2,-87,12
7,-67,2,-179,51,-72,11,-67,2,-66,3,-70,5,-63,6,-65,4,-128,42,-139,32,-323,80,-69,6,-65,4,-66,3,-66,5,-65,4,-66,3,-68,3,-89,12
8,-67,2,-179,51,-76,16,-67,2,-67,4,-70,5,-63,6,-65,4,-128,42,-139,32,-402,83,-69,6,-65,4,-66,3,-66,5,-66,4,-66,3,-68,3,-89,13
9,-67,2,-231,58,-85,17,-67,2,-68,4,-70,5,-63,6,-65,4,-128,42,-139,32,-425,84,-69,6,-65,4,-66,4,-66,5,-66,4,-66,3,-68,3,-89,13
10,-67,2,-262,60,-86,19,-67,2,-68,4,-70,5,-63,6,-65,4,-128,43,-139,32,-479,84,-69,6,-65,4,-68,4,-66,5,-66,4,-66,3,-70,3,-89,13
11,-67,2,-312,65,-100,22,-67,2,-68,4,-70,5,-63,6,-66,4,-140,43,-139,33,-485,84,-69,6,-65,4,-68,4,-68,5,-66,4,-66,3,-71,3,-89,13
12,-67,2,-383,67,-111,22,-67,2,-68,4,-71,6,-63,6,-66,4,-141,43,-145,33,-486,84,-69,6,-65,4,-69,4,-68,5,-66,4,-66,3,-71,3,-89,13
13,-67,2,-467,67,-111,22,-67,2,-68,4,-72,6,-63,6,-66,4,-141,43,-146,33,-495,84,-69,6,-65,4,-69,4,-68,5,-66,4,-66,3,-71,3,-89,13
14,-67,2,-504,75,-111,22,-67,2,-68,4,-73,6,-63,6,-66,4,-174,45,-149,33,-496,84,-71,7,-65,6,-70,4,-68,6,-66,4,-66,3,-71,3,-91,14
15,-67,2,-506,75,-126,23,-67,2,-68,4,-73,6,-63,6,-66,4,-222,47,-151,34,-497,84,-72,8,-75,9,-70,4,-72,6,-68,4,-66,3,-71,3,-93,14
16,-67,2,-506,75,-126,23,-67,2,-68,4,-75,6,-63,6,-66,4,-271,48,-170,36,-497,84,-81,10,-84,11,-70,4,-72,6,-68,4,-66,3,-71,3,-93,14
17,-67,2,-506,75,-126,23,-67,2,-68,4,-75,6,-63,6,-66,4,-305,48,-202,40,-497,84,-93,10,-87,16,-70,4,-72,6,-68,5,-66,3,-71,3,-94,17
