,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-45,14,-20,9,-17,12,-22,7,-23,6,-20,9
1,-65,24,-20,9,-17,12,-22,7,-23,6,-20,9
2,-86,33,-20,9,-17,12,-22,7,-23,6,-20,9
3,-106,43,-20,9,-17,12,-22,7,-23,6,-20,9
4,-126,53,-20,9,-17,12,-22,7,-23,6,-20,9
5,-150,59,-20,9,-17,12,-22,7,-23,6,-20,9
6,-172,67,-20,9,-17,12,-22,7,-23,6,-20,9
7,-182,68,-35,13,-17,12,-22,7,-23,6,-20,9
8,-182,68,-58,20,-17,12,-22,7,-23,6,-20,9
9,-182,68,-77,31,-17,12,-22,7,-23,6,-20,9
10,-182,68,-101,37,-17,12,-22,7,-23,6,-20,9
11,-182,68,-120,48,-17,12,-22,7,-23,6,-20,9
12,-182,68,-143,55,-17,12,-22,7,-23,6,-20,9
13,-182,68,-170,58,-17,12,-22,7,-23,6,-20,9
14,-182,68,-187,62,-24,14,-22,7,-23,6,-20,9
15,-182,68,-187,62,-41,27,-22,7,-23,6,-20,9
16,-182,68,-187,62,-54,44,-22,7,-23,6,-20,9
17,-182,68,-187,62,-69,59,-22,7,-23,6,-20,9
18,-182,68,-187,62,-87,71,-22,7,-23,6,-20,9
19,-182,68,-187,62,-106,82,-22,7,-23,6,-20,9
20,-182,68,-187,62,-121,97,-22,7,-23,6,-20,9
21,-182,68,-187,62,-140,106,-22,9,-23,6,-20,9
22,-182,68,-187,62,-140,106,-41,20,-23,6,-20,9
23,-182,68,-187,62,-140,106,-66,25,-23,6,-20,9
24,-182,68,-187,62,-140,106,-89,32,-23,6,-20,9
25,-182,68,-187,62,-140,106,-109,42,-23,6,-20,9
26,-182,68,-187,62,-140,106,-128,53,-23,6,-20,9
27,-182,68,-187,62,-140,106,-149,62,-23,6,-20,9
28,-182,68,-187,62,-140,106,-168,73,-23,6,-20,9
29,-182,68,-187,62,-140,106,-172,77,-34,17,-20,9
30,-182,68,-187,62,-140,106,-172,77,-54,27,-20,9
31,-182,68,-187,62,-140,106,-172,77,-79,32,-20,9
32,-182,68,-187,62,-140,106,-172,77,-99,42,-20,9
33,-182,68,-187,62,-140,106,-172,77,-123,48,-20,9
34,-182,68,-187,62,-140,106,-172,77,-141,60,-20,9
35,-182,68,-187,62,-140,106,-172,77,-162,69,-20,9
36,-182,68,-187,62,-140,106,-172,77,-172,77,-28,13
37,-182,68,-187,62,-140,106,-172,77,-172,77,-52,19
38,-182,68,-187,62,-140,106,-172,77,-172,77,-70,31
39,-182,68,-187,62,-140,106,-172,77,-172,77,-92,39
40,-182,68,-187,62,-140,106,-172,77,-172,77,-113,48
41,-182,68,-187,62,-140,106,-172,77,-172,77,-134,57
42,-182,68,-187,62,-140,106,-172,77,-172,77,-154,67
43,-183,70,-187,62,-140,106,-172,77,-172,77,-172,76
44,-186,72,-195,62,-147,108,-178,79,-172,77,-172,76
45,-186,74,-195,64,-150,109,-182,79,-179,80,-175,81
46,-190,75,-198,65,-153,110,-185,80,-182,82,-181,83
47,-194,76,-203,66,-154,113,-188,80,-188,82,-187,83
48,-198,78,-204,70,-159,114,-192,81,-190,83,-188,87
49,-214,82,-207,70,-160,114,-194,81,-192,83,-189,88
50,-214,82,-219,76,-166,120,-194,81,-192,83,-189,88
51,-214,82,-219,76,-170,126,-209,86,-192,83,-189,88
52,-214,82,-219,76,-170,126,-210,86,-206,89,-193,93
53,-219,83,-223,76,-172,127,-212,86,-209,89,-204,94
54,-222,84,-225,79,-176,128,-216,87,-213,90,-208,96
55,-226,85,-228,79,-177,132,-220,89,-215,94,-212,97
56,-242,93,-230,79,-177,133,-220,89,-217,94,-213,97
57,-248,94,-246,86,-177,133,-220,89,-217,94,-213,97
58,-248,94,-252,87,-189,144,-220,89,-217,94,-213,97
59,-248,94,-252,87,-193,147,-236,96,-217,94,-213,97
60,-248,94,-252,87,-193,147,-240,98,-234,101,-213,97
61,-248,94,-252,87,-193,147,-240,98,-239,101,-232,103
62,-252,95,-255,89,-195,150,-243,99,-242,101,-236,107
63,-255,95,-260,89,-198,151,-247,100,-246,102,-240,111
64,-258,96,-264,91,-200,154,-251,101,-249,105,-243,112
65,-264,97,-268,93,-202,158,-255,101,-251,106,-245,114
66,-265,99,-270,95,-204,162,-259,102,-256,107,-251,114
67,-271,101,-273,96,-205,164,-264,103,-260,108,-253,116
68,-290,104,-275,96,-206,164,-265,103,-261,108,-256,116
69,-290,104,-287,102,-209,173,-265,103,-261,108,-256,116
70,-290,104,-287,102,-212,177,-282,106,-262,110,-256,116
71,-290,104,-287,102,-212,177,-282,106,-275,115,-266,118
72,-292,107,-290,103,-215,179,-285,106,-276,117,-272,122
73,-294,108,-292,105,-218,181,-290,107,-280,119,-277,123
74,-298,111,-298,106,-220,185,-295,109,-281,120,-278,123
75,-298,112,-300,107,-223,187,-298,110,-287,122,-286,124
76,-311,115,-311,110,-223,187,-298,110,-287,122,-286,124
77,-311,115,-312,110,-231,194,-307,115,-287,122,-286,124
78,-311,115,-312,110,-231,194,-307,116,-298,126,-296,128
79,-317,115,-315,112,-233,195,-309,117,-303,127,-301,130
