,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
10,-128,16,-93,5,-634,247,-775,106,-95,6,-97,2,-93,2,-100,3,-96,3,-96,3,-101,7,-94,3,-154,28,-93,2,-116,22,-684,129,-100,7,-97,3,-92,3,-92,3,-97,14,-93,3,-203,63,-105,22,-93,2
11,-147,28,-95,5,-634,247,-775,106,-95,6,-97,2,-93,2,-102,3,-96,3,-97,3,-107,7,-94,3,-155,28,-93,2,-125,30,-698,129,-100,7,-97,3,-92,3,-92,3,-103,17,-93,3,-359,70,-108,23,-93,2
12,-224,79,-96,5,-634,247,-775,106,-97,7,-97,2,-93,2,-102,3,-96,3,-99,3,-107,7,-94,3,-155,28,-93,2,-131,34,-752,129,-102,7,-97,3,-92,3,-92,3,-142,20,-93,3,-366,70,-109,23,-93,2
13,-457,96,-96,5,-634,247,-775,106,-97,7,-97,2,-93,2,-102,3,-96,3,-99,3,-107,7,-94,3,-155,28,-93,2,-131,34,-752,129,-102,7,-97,3,-92,3,-92,3,-142,20,-93,3,-366,70,-109,23,-93,2
14,-707,96,-96,5,-634,247,-775,106,-97,7,-97,2,-93,2,-102,3,-96,3,-99,3,-107,7,-94,3,-155,28,-93,2,-131,34,-752,129,-102,7,-97,3,-92,3,-92,3,-142,20,-93,3,-366,70,-109,23,-93,2
15,-784,97,-100,5,-634,247,-775,106,-103,8,-97,2,-93,2,-102,3,-99,3,-101,3,-108,7,-94,3,-157,28,-95,2,-152,36,-752,129,-102,7,-97,3,-96,3,-92,3,-143,21,-96,4,-482,70,-109,23,-95,2
16,-784,97,-101,7,-634,247,-775,106,-119,9,-101,2,-95,2,-103,3,-99,3,-105,3,-124,7,-100,3,-157,28,-97,2,-157,39,-752,129,-104,7,-113,3,-98,4,-97,3,-147,24,-99,4,-605,70,-134,24,-97,2
17,-784,97,-105,7,-634,247,-775,106,-119,10,-101,2,-97,2,-103,3,-105,3,-105,3,-124,7,-100,3,-157,28,-98,2,-176,42,-752,129,-108,7,-113,3,-98,4,-99,3,-149,24,-99,4,-809,72,-134,24,-97,2
18,-784,97,-124,8,-634,247,-775,106,-133,10,-113,2,-101,2,-123,3,-115,3,-117,3,-124,7,-108,4,-159,28,-108,2,-236,52,-752,129,-112,7,-113,3,-120,5,-114,4,-165,24,-100,4,-809,72,-137,24,-100,3
19,-784,97,-124,9,-634,247,-775,106,-133,10,-113,2,-101,2,-123,5,-115,3,-119,3,-124,7,-130,6,-165,28,-114,9,-378,58,-752,129,-113,7,-115,3,-120,5,-117,4,-165,24,-118,4,-809,72,-139,24,-127,4
20,-784,97,-132,9,-634,247,-775,106,-133,10,-118,2,-109,2,-127,6,-123,3,-128,3,-128,7,-171,9,-165,28,-177,9,-394,61,-752,129,-125,7,-121,3,-135,5,-117,4,-191,24,-119,4,-809,72,-142,24,-140,5
21,-784,97,-132,9,-634,247,-775,106,-162,11,-122,2,-109,2,-136,6,-123,3,-132,3,-132,8,-187,14,-172,28,-177,9,-454,62,-752,129,-125,7,-121,3,-165,8,-141,4,-203,25,-135,4,-809,72,-157,24,-148,5
22,-784,97,-147,9,-634,247,-775,106,-168,11,-130,2,-122,2,-144,6,-123,3,-151,3,-136,8,-200,26,-186,30,-177,9,-455,62,-752,129,-136,7,-135,3,-232,26,-141,4,-215,25,-139,4,-809,72,-158,24,-156,5
23,-784,97,-148,9,-634,247,-775,106,-172,11,-130,2,-122,2,-156,6,-141,3,-151,3,-136,8,-272,31,-190,30,-178,9,-455,62,-752,129,-136,7,-141,3,-306,37,-167,10,-215,25,-139,4,-809,72,-168,24,-156,5
24,-784,97,-166,9,-634,247,-775,106,-208,11,-136,2,-125,2,-156,6,-141,3,-154,3,-137,8,-283,31,-196,30,-178,9,-522,62,-752,129,-136,7,-144,3,-337,37,-206,11,-223,25,-144,4,-809,72,-178,24,-158,5
25,-784,97,-169,9,-634,247,-775,106,-224,11,-136,2,-134,2,-224,6,-156,3,-159,3,-145,8,-296,31,-197,30,-178,9,-522,62,-752,129,-136,7,-162,4,-338,37,-212,11,-223,25,-165,4,-809,72,-178,24,-223,5
26,-784,97,-182,9,-634,247,-775,106,-224,11,-157,2,-142,2,-224,6,-159,3,-177,3,-157,8,-296,31,-210,30,-194,9,-525,62,-752,129,-138,8,-191,4,-378,37,-238,11,-254,25,-175,4,-809,72,-181,24,-224,5
27,-784,97,-202,9,-634,247,-775,106,-245,11,-158,2,-147,2,-225,6,-178,3,-179,3,-161,8,-314,31,-222,30,-196,9,-556,62,-752,129,-173,8,-195,4,-385,37,-238,11,-262,25,-211,4,-809,72,-205,24,-224,5
28,-784,97,-202,9,-634,247,-775,106,-245,11,-170,2,-166,2,-225,6,-184,3,-181,3,-163,8,-330,31,-278,30,-212,9,-582,62,-752,129,-174,8,-222,6,-425,37,-238,11,-281,25,-211,4,-809,72,-210,24,-225,5
29,-784,97,-226,9,-634,247,-775,106,-254,12,-170,2,-167,2,-225,6,-185,3,-183,4,-167,8,-330,31,-278,30,-222,9,-613,63,-752,129,-177,8,-339,6,-427,37,-238,11,-313,25,-212,4,-809,72,-220,24,-225,5
30,-784,97,-226,9,-634,247,-775,106,-265,12,-171,2,-170,2,-225,6,-186,3,-222,4,-167,8,-330,31,-278,30,-222,9,-745,64,-752,129,-184,9,-340,6,-453,37,-238,11,-315,25,-221,4,-809,72,-220,24,-241,5
31,-784,97,-273,9,-634,247,-775,106,-311,12,-178,2,-172,2,-225,6,-197,3,-222,4,-182,8,-330,31,-281,30,-222,9,-816,65,-752,129,-194,9,-340,6,-481,37,-238,11,-315,25,-223,4,-809,72,-227,24,-241,5
32,-784,97,-273,9,-634,247,-775,106,-311,12,-182,2,-177,2,-225,6,-205,4,-222,4,-182,8,-330,31,-281,30,-223,9,-816,65,-752,129,-196,9,-349,7,-572,37,-238,11,-407,31,-236,4,-809,72,-230,24,-254,6
33,-784,97,-273,9,-634,247,-775,106,-311,12,-182,2,-177,2,-225,6,-258,4,-222,4,-182,8,-335,31,-293,30,-226,9,-816,65,-752,129,-196,9,-357,9,-669,37,-274,12,-416,31,-236,4,-809,72,-230,24,-274,10
34,-784,97,-273,9,-634,247,-775,106,-311,12,-182,2,-177,2,-225,6,-259,4,-222,4,-182,8,-335,31,-293,30,-226,9,-816,65,-752,129,-202,9,-362,11,-843,38,-289,12,-416,31,-237,4,-809,72,-240,24,-293,26
35,-784,97,-273,9,-634,247,-775,106,-311,12,-198,2,-192,2,-226,6,-260,4,-222,4,-183,8,-343,31,-293,30,-239,9,-816,65,-752,129,-223,9,-372,13,-843,38,-289,12,-416,31,-247,4,-809,72,-240,24,-432,39
36,-784,97,-305,9,-634,247,-775,106,-311,12,-204,2,-195,2,-226,6,-264,4,-310,4,-193,8,-358,31,-301,30,-245,9,-816,65,-752,129,-244,9,-375,13,-843,38,-289,12,-418,31,-263,4,-809,72,-261,24,-447,39
37,-784,97,-305,9,-634,247,-775,106,-313,12,-220,2,-222,2,-231,6,-270,5,-310,4,-208,8,-364,31,-325,30,-258,9,-816,65,-752,129,-244,9,-398,15,-843,38,-289,12,-420,31,-348,4,-809,72,-261,24,-470,39
38,-784,97,-309,9,-634,247,-775,106,-322,12,-226,3,-222,2,-231,6,-289,6,-310,4,-225,8,-446,32,-359,31,-262,9,-816,65,-752,129,-246,9,-403,15,-843,38,-289,12,-424,31,-348,4,-809,72,-282,24,-509,39
39,-784,97,-319,9,-634,247,-775,106,-322,12,-245,4,-225,2,-231,6,-294,6,-310,4,-225,8,-455,32,-530,34,-275,9,-816,65,-752,129,-246,9,-403,15,-843,38,-305,12,-424,31,-348,4,-809,72,-282,24,-509,39
40,-784,97,-319,9,-634,247,-775,106,-322,12,-254,7,-225,2,-231,6,-294,6,-310,4,-225,8,-455,32,-759,43,-275,9,-816,65,-752,129,-246,9,-403,15,-843,38,-305,12,-424,31,-348,4,-809,72,-282,24,-509,39
41,-784,97,-319,9,-634,247,-775,106,-343,12,-298,7,-225,2,-277,6,-294,6,-310,4,-225,8,-456,32,-837,44,-277,9,-816,65,-752,129,-246,9,-409,15,-843,38,-305,12,-475,31,-348,4,-809,72,-282,24,-509,39
42,-784,97,-330,9,-634,247,-775,106,-343,12,-338,7,-238,2,-277,6,-309,6,-324,4,-226,8,-549,32,-837,44,-291,9,-816,65,-752,129,-246,9,-409,15,-843,38,-305,12,-486,31,-352,4,-809,72,-301,24,-524,39
43,-784,97,-340,9,-634,247,-775,106,-357,12,-338,7,-254,2,-277,6,-309,6,-324,4,-241,8,-684,32,-837,44,-293,9,-816,65,-752,129,-256,10,-424,16,-843,38,-305,12,-486,31,-357,4,-809,72,-311,24,-540,39
44,-784,97,-340,9,-634,247,-775,106,-357,12,-338,7,-254,2,-277,6,-309,6,-324,4,-241,8,-849,32,-837,44,-293,9,-816,65,-752,129,-265,13,-427,16,-843,38,-305,12,-486,31,-357,4,-809,72,-347,24,-574,39
45,-784,97,-340,9,-634,247,-775,106,-357,12,-338,7,-254,2,-277,6,-312,6,-326,4,-241,8,-849,32,-837,44,-293,9,-816,65,-752,129,-311,15,-429,16,-843,38,-311,12,-486,31,-359,4,-809,72,-352,24,-756,39
46,-784,97,-340,9,-634,247,-775,106,-357,12,-338,7,-257,2,-277,6,-314,6,-326,4,-241,8,-849,32,-837,44,-315,9,-816,65,-752,129,-340,15,-472,16,-843,38,-311,12,-491,31,-369,6,-809,72,-400,24,-840,41
47,-784,97,-403,9,-634,247,-775,106,-357,12,-340,7,-266,2,-277,6,-330,6,-326,4,-241,8,-849,32,-837,44,-316,9,-816,65,-752,129,-340,15,-472,16,-843,38,-311,12,-613,31,-399,11,-809,72,-402,24,-840,41
48,-784,97,-407,9,-634,247,-775,106,-357,12,-340,7,-266,2,-277,6,-330,6,-326,4,-241,8,-849,32,-837,44,-316,9,-816,65,-752,129,-340,15,-472,16,-843,38,-311,12,-848,32,-409,11,-809,72,-402,24,-840,41
49,-784,97,-525,9,-634,247,-775,106,-366,12,-359,7,-268,2,-281,6,-344,6,-350,4,-252,8,-849,32,-837,44,-323,9,-816,65,-752,129,-354,15,-472,16,-843,38,-311,12,-849,32,-435,11,-809,72,-403,24,-840,41
50,-784,97,-556,9,-634,247,-775,106,-366,12,-359,7,-316,2,-336,6,-354,6,-352,4,-260,8,-849,32,-837,44,-349,9,-816,65,-752,129,-361,15,-473,16,-843,38,-311,12,-849,32,-435,11,-809,72,-465,24,-840,41
51,-784,97,-569,9,-634,247,-775,106,-425,12,-359,7,-317,2,-336,6,-354,6,-352,4,-266,8,-849,32,-837,44,-349,9,-816,65,-752,129,-417,15,-473,16,-843,38,-374,12,-849,32,-435,11,-809,72,-516,25,-840,41
52,-784,97,-569,9,-634,247,-775,106,-425,12,-359,7,-317,2,-336,6,-600,6,-352,4,-266,8,-849,32,-837,44,-349,9,-816,65,-752,129,-417,15,-473,16,-843,38,-374,12,-849,32,-435,11,-809,72,-520,25,-840,41
53,-784,97,-581,9,-634,247,-775,106,-425,12,-359,7,-320,2,-336,6,-600,6,-352,4,-271,8,-849,32,-837,44,-365,9,-816,65,-752,129,-417,15,-473,16,-843,38,-374,12,-849,32,-435,11,-809,72,-734,25,-840,41
54,-784,97,-588,9,-634,247,-775,106,-425,12,-402,7,-326,2,-336,6,-600,6,-396,4,-283,8,-849,32,-837,44,-391,9,-816,65,-752,129,-417,15,-491,16,-843,38,-374,12,-849,32,-435,11,-809,72,-828,25,-840,41
55,-784,97,-643,9,-634,247,-775,106,-425,12,-402,7,-337,2,-336,6,-602,6,-402,4,-299,8,-849,32,-837,44,-416,9,-816,65,-752,129,-417,15,-572,18,-843,38,-374,12,-849,32,-460,11,-809,72,-854,26,-840,41
56,-784,97,-707,9,-634,247,-775,106,-425,12,-402,7,-337,2,-341,6,-604,6,-404,4,-302,8,-849,32,-837,44,-416,9,-816,65,-752,129,-422,15,-637,19,-843,38,-374,12,-849,32,-562,11,-809,72,-854,27,-840,41
57,-784,97,-867,9,-634,247,-775,106,-425,12,-443,7,-346,2,-341,6,-605,6,-422,4,-302,8,-849,32,-837,44,-425,9,-816,65,-752,129,-427,15,-644,19,-843,38,-374,12,-849,32,-562,11,-809,72,-854,27,-840,41
58,-784,97,-872,9,-634,247,-775,106,-473,12,-443,7,-384,2,-341,6,-608,6,-462,4,-325,8,-849,32,-837,44,-471,9,-816,65,-752,129,-464,15,-653,19,-843,38,-375,12,-849,32,-562,11,-809,72,-854,27,-840,41
59,-784,97,-872,9,-634,247,-775,106,-510,12,-445,7,-390,2,-345,6,-609,6,-462,4,-346,8,-849,32,-837,44,-508,9,-816,65,-752,129,-580,16,-678,19,-843,38,-375,12,-849,32,-562,11,-809,72,-854,27,-840,41
