Adaptive,CVIRS,Greedy_sample,MMC,MML,Random,Random_sample,STM_stable_validation
4.8821839080459775,4.8821839080459775,4.8821839080459775,4.8821839080459775,4.8821839080459775,4.8821839080459775,4.8821839080459775,4.8821839080459775
4.852729885057471,4.911278735632184,4.8573994252873565,4.859913793103448,4.8926005747126435,4.880747126436781,4.791666666666667,4.879669540229885
4.810344827586207,4.963002873563218,4.811781609195402,4.877155172413794,4.9015804597701145,4.830459770114942,4.809626436781608,4.820761494252873
4.798132183908047,4.894755747126437,4.761494252873564,4.7352729885057485,4.912715517241379,4.670977011494253,4.716235632183908,4.783764367816092
4.8171695402298855,4.936781609195402,4.7780172413793105,4.745689655172414,4.830818965517242,4.674568965517242,4.70007183908046,4.79382183908046
4.746048850574713,4.907686781609195,4.704741379310345,4.746408045977011,4.8444683908045985,4.627514367816092,4.633979885057471,4.822557471264368
4.689655172413794,4.916307471264369,4.67205459770115,4.671336206896552,4.83117816091954,4.5840517241379315,4.626795977011494,4.806034482758621
4.667744252873563,4.953663793103448,4.644396551724138,4.670977011494253,4.780172413793104,4.573994252873563,4.623563218390805,4.74389367816092
4.655890804597702,4.8926005747126435,4.609195402298851,4.658405172413794,4.782327586206897,4.511494252873564,4.571120689655173,4.725933908045977
4.6451149425287355,4.894396551724139,4.62859195402299,4.601293103448276,4.701867816091954,4.507543103448276,4.558908045977011,4.657686781609195
4.633979885057471,4.91558908045977,4.57794540229885,4.652298850574713,4.715158045977012,4.479525862068966,4.532686781609195,4.682112068965517
4.607758620689655,4.897270114942529,4.579382183908047,4.653735632183908,4.662715517241379,4.436063218390805,4.543462643678161,4.654813218390805
4.582255747126437,4.88757183908046,4.517959770114942,4.6296695402298855,4.627155172413794,4.420977011494253,4.517959770114942,4.613146551724139
4.5632183908045985,4.876077586206897,4.52837643678161,4.56537356321839,4.625,4.421336206896552,4.494971264367817,4.559626436781609
4.514008620689655,4.866379310344827,4.506465517241379,4.550646551724139,4.620689655172414,4.374640804597701,4.512931034482758,4.557112068965517
4.461925287356322,4.881106321839081,4.503591954022989,4.545977011494253,4.635416666666666,4.372844827586206,4.476652298850575,4.511853448275862
4.473060344827585,4.852011494252874,4.499640804597702,4.5111350574712645,4.60632183908046,4.320761494252873,4.491020114942529,4.530172413793103
4.486709770114943,4.8053160919540225,4.443965517241379,4.5423850574712645,4.59087643678161,4.280890804597702,4.479525862068966,4.478448275862069
4.441810344827585,4.803520114942529,4.450431034482759,4.485632183908047,4.592313218390805,4.280890804597702,4.419181034482758,4.436422413793103
4.42169540229885,4.8419540229885065,4.482758620689655,4.427083333333333,4.586206896551723,4.21875,4.398706896551724,4.438936781609195
4.421695402298851,4.835488505747126,4.445402298850575,4.402658045977011,4.5826149425287355,4.241738505747127,4.381824712643678,4.443606321839081
4.430675287356322,4.871767241379311,4.445761494252874,4.371408045977011,4.555675287356323,4.192887931034483,4.40984195402299,4.418462643678161
