Adaptive,CVIRS,Greedy_sample,MMC,MML,Random,Random_sample,STM_stable_validation
0.08099570095253394,0.08099570095253394,0.08099570095253394,0.08099570095253394,0.08099570095253394,0.08099570095253394,0.08099570095253394,0.08099570095253394
0.08900508246875506,0.08299784710926242,0.08664374384850648,0.07986061175644327,0.08841642633896879,0.08287043803514416,0.08273674497596945,0.1306763294581121
0.09215679373129103,0.08408092907672604,0.09024785680757316,0.07903863700004722,0.0911043459689155,0.08429928048357828,0.08346458522268528,0.153497046856188
0.09772762943305546,0.08664569193673548,0.09134593898819549,0.07842554881711261,0.0925475828170693,0.08549931116393505,0.08483065817078785,0.16902535646391292
0.1026874646149611,0.08752446223268616,0.09225580137574646,0.0782366227093372,0.09353141511831092,0.08830078099609406,0.08692047149104719,0.18299536876478467
0.10317828379119828,0.08790859261927693,0.09519774410795587,0.07786291839894773,0.09477531092880069,0.08973117116128794,0.08739093679906208,0.1908346716078873
0.10441876194035646,0.08852373019160742,0.0986078517572036,0.07785800418938582,0.09632651770913427,0.09061271370988325,0.08861240573285688,0.20191877078687182
0.10605467742570092,0.08906329465214197,0.10061776493032562,0.0775036810775454,0.097036190549978,0.0923297770110307,0.09030218781797555,0.2044522769827481
0.10817909779453605,0.09015044520801466,0.10223017659611666,0.0774756118243158,0.09808948041341468,0.0939942370412552,0.0924240774131868,0.21146405786181047
0.1109151950958252,0.09057028343530733,0.10416243326969168,0.07730542448208948,0.09929542189525381,0.09597621975794787,0.09362708890034382,0.21368223191752206
0.11117227738266441,0.09045579350345809,0.10551977509492455,0.07723308815489743,0.100514169994434,0.09674625610150042,0.09443851939658857,0.21816759489933052
0.11216280312789788,0.09240804889101965,0.10789534653061181,0.07716689513151453,0.10347426287688982,0.09860341451539392,0.09674587880293936,0.2221276763247956
0.11323299331168274,0.0928984133036403,0.10878155161933627,0.07682982850376863,0.10485483163956376,0.1009297151656776,0.0993982441356002,0.22559791992913014
0.11419024119360854,0.09364953215837142,0.11184496235260244,0.07662949127011726,0.10654743111341072,0.10271703140969832,0.10001883238735193,0.22679031862608456
0.11610042831082779,0.09341766525446889,0.11505385281525789,0.07663592470771055,0.10863639843537545,0.1037419014287457,0.10068141948491058,0.22914696455848976
0.11596028461150434,0.09410309998057101,0.11857564905822308,0.07714509928772431,0.11090782455152676,0.10511213855202348,0.10264892888355034,0.22914278377055447
0.11772158659822365,0.09475960462823456,0.12052767664260128,0.07744536014980953,0.11233720815292617,0.10596344457496257,0.1042128106603947,0.2314213412962359
0.11777433701680973,0.09397033265750045,0.12168301954743341,0.07760956762794827,0.11416338974881728,0.10691732582380836,0.10583945111968639,0.23012849315510925
0.11983991208207787,0.09318773333304418,0.124025889743131,0.0772660383056529,0.11486572206559847,0.10739786271438559,0.10687462370402029,0.23064577160415362
0.11987817265646471,0.09448951159844421,0.12509935574918407,0.0774360731014743,0.11540681659704394,0.10835419342975615,0.10817024196895225,0.22995079852202516
0.11966188835903982,0.09493168686585984,0.1261186484308533,0.07737373344841027,0.11625083815124657,0.10976488817746834,0.10785612456335031,0.2277730664373669
0.12196637641086848,0.0958509694618848,0.12811909535364704,0.07727698279321046,0.11753646039220754,0.11149050349057534,0.1090553296416493,0.22861879425980325
0.12228470061018248,0.09624426484741874,0.12981930332250105,0.07710679545098416,0.11954032005102438,0.11306894836945833,0.10984462618106872,0.22923765125711304
0.12379879822987154,0.09628890102128411,0.13001901858257503,0.07724483510562079,0.11997313364297141,0.11358678671796806,0.11046507066206418,0.22763074681087303
0.12530930364337733,0.09667679437103993,0.13056074362679537,0.07741502244784709,0.12415721753727715,0.1158314989630231,0.11169830224712515,0.22580265354420181
0.12725166394873655,0.09792000407091259,0.132529078230939,0.07714346312193338,0.1253462000331768,0.11681705342410909,0.11340524411961964,0.22883018353446438
0.12899945016872916,0.09807447060656713,0.13524544792581505,0.077702273404864,0.1271344456734358,0.11898864563132053,0.11471665756628863,0.22795505120454806
0.1297510573755826,0.09969962748128053,0.1373684410770868,0.07766655754364156,0.13063355368678745,0.11978121685251586,0.11610755967992362,0.2294006769073202
0.13201054362468584,0.10050376728880697,0.13914030341765474,0.07760317753816762,0.13370404442985545,0.12062790808432562,0.11623393948822838,0.22775386631869238
0.13234407175420315,0.10090354960879655,0.13967372504125236,0.07761185286447168,0.1354632041072061,0.12087451475932245,0.11717059506101828,0.2273310111534821
0.1336248801797349,0.1009323907363443,0.14053199946398176,0.07777868540261856,0.13629159457273626,0.12183556600571363,0.1182487066855229,0.22584940718329372
0.13437002710366885,0.10141716929724205,0.14124965946108314,0.07812182955780164,0.13793676762234394,0.12306294084030975,0.11891037951257127,0.2261854342795443
0.1347833659283404,0.10181926528321417,0.14362337377561515,0.07815413772481203,0.13766224497582125,0.12320282624766088,0.12056794110566249,0.2254783378335116
0.13643271773826227,0.10286118039504,0.1450116313749527,0.07814977003295104,0.13929296922616766,0.1243671592581314,0.12031306292496635,0.22703635520024207
0.1376084685930912,0.10384938504360167,0.14710937447068897,0.07894607453385619,0.1409138825242143,0.1252105684506546,0.12144183011898796,0.22660539999141055
0.13927050195120316,0.10408490514991958,0.14819538288204417,0.07837501924095887,0.1429445728166981,0.1265402484946323,0.12374396825144018,0.22757831633483655
0.14161569041207397,0.10515483902494892,0.1504951266923037,0.07845218714201799,0.144233589521262,0.1272708899687664,0.1247744427987369,0.22610028585752784
0.1429453524141746,0.10515325012174567,0.1521457156866573,0.07871338756395946,0.14514063827605117,0.12897776678022577,0.12620447021640196,0.22634276738636125
0.1435004890572335,0.10570577748360821,0.15365094950573088,0.07887464247757726,0.14632882916403345,0.13239933614352717,0.1262557217431038,0.2260548801846432
0.14467328137876595,0.10602456923781547,0.1556922357917734,0.07886339090842441,0.14718237148531593,0.13324044203776736,0.12847468632976744,0.22623106624771497
0.1454238407167989,0.10555543728160992,0.156145022816644,0.07916255524202415,0.14709915700104198,0.13380486053438506,0.12916669656954527,0.22719552049336705
0.14472049207834514,0.10632432463484791,0.15601640016016652,0.07904228527373248,0.1476396385248192,0.1334279981637222,0.12973707962220443,0.2268540881978667
0.1465056605290267,0.10705318688753407,0.15675149291203946,0.07928548038766284,0.1483625590382614,0.1335123317573122,0.13091771637448574,0.22789638576638685
0.14728263104006284,0.10832964614913809,0.15698063623777114,0.07933808497129907,0.1495559119010727,0.1341982973401655,0.13038585113829423,0.22694972730262244
0.1479811965740856,0.10753907003269662,0.1579623388807686,0.07950541818753333,0.15058528454290387,0.1353257924163631,0.13150699123405318,0.2277076510456451
0.14939062459225655,0.10803613548909838,0.15758330364504775,0.07963196435225355,0.1511715399183643,0.1345735887822357,0.13181115823725326,0.2284480407256744
0.15255927926920487,0.10893718771040772,0.15987754578667895,0.07951824436611497,0.15356826600492013,0.13725513002914713,0.13338820430137338,0.22816600077354543
0.15474802574173946,0.11019065835172948,0.16157697598462567,0.07995382027308771,0.15376784783967046,0.13613068172077364,0.1328205766292762,0.22806829025260345
0.15627163406516453,0.11049372024332946,0.16301140931960767,0.08019312084512324,0.15574395603767366,0.1376916741570074,0.13458710710900856,0.2280930430936401
0.15680116286014192,0.10985980891667876,0.1632826006226774,0.08040654727663009,0.15743668211490597,0.13887451525120975,0.13499035491923933,0.22844628969495168
0.15612699999592258,0.1106719289879403,0.1630746115789755,0.08036003193920327,0.15876373560726822,0.14002994930183177,0.1356275653720622,0.22704874218049412
0.15844141919395932,0.11147017282057775,0.16444506113036686,0.08063894860672159,0.15900425572761634,0.1401687783609421,0.13663322297687175,0.22745323131153972
0.15952138078442796,0.11199471514921588,0.16379005938750818,0.08064149138020407,0.1613438417148192,0.14168172756572822,0.13777855460672864,0.22695741761434352
0.15942179475885465,0.11244456769259079,0.16407134605325413,0.0813273592393416,0.1610690266791284,0.14363907442632315,0.13897389010734623,0.22790766612523006
0.1594310229422758,0.11287148052738474,0.16529265418990333,0.08114880830220378,0.16198185517852656,0.14465446002109056,0.13962795039016962,0.2266783699579522
0.16205411183968066,0.11282471166073176,0.16459634274384338,0.08184636009160921,0.1632370155116916,0.14493970668405554,0.14079182213233732,0.2269791211416738
0.16397549065762645,0.11317744239692823,0.16401062083995027,0.08258778293700318,0.16338499128270154,0.1461298677116377,0.14161377876322667,0.226882692741726
0.16451601445158515,0.11423699516414446,0.16513232550061796,0.08271371700728278,0.16389315399536844,0.14828365041258787,0.14219952748734066,0.22747981021251745
0.166039360701711,0.11446476440936318,0.16561048624545877,0.0831913525766673,0.16385039150925784,0.14757112740584366,0.1431005057162762,0.22681773444688522
0.16777919825544085,0.11447297943164023,0.16616434683667114,0.08296189255689071,0.1618585649689622,0.14801495892803068,0.1437198859196797,0.22655260943939537
0.16884496045352101,0.11543207828436966,0.1667303720303322,0.08338028246077835,0.16253372625850696,0.1486862177885475,0.14408954021559672,0.22727658415537144
0.1679990601476351,0.11508114123831359,0.16702223716672096,0.08338823277258658,0.16388456744474228,0.14881596356892945,0.14470643430035815,0.2269280426135212
0.16774492106971137,0.11468624293927102,0.16828250582474016,0.08336171024209851,0.16525686373416,0.14799810252381745,0.14507258149011681,0.22660470896625168
0.17006712272483754,0.11574812239263188,0.16931757888731763,0.08353338981558332,0.1668216566213659,0.14896142208688584,0.14599219550557635,0.22704875939755498
0.1708972695054119,0.1155501625359249,0.1703471250386861,0.08437031303749516,0.16800078399968527,0.15122895562960909,0.1466979239301264,0.2264344091662882
0.17251373779730067,0.11625853602982199,0.17044851994680915,0.08433573750513022,0.1689044528829396,0.152642448891591,0.14770016640334838,0.22650137927701655
0.17223509990499333,0.11749248666148474,0.1722876560784524,0.08452747979646982,0.1707682627169552,0.1543977949506436,0.14853844256263335,0.22620300310790137
0.1726138033760537,0.11819392703989753,0.171233025949017,0.0848109816914176,0.17098649293908036,0.1541431354755473,0.14867524959648698,0.2263805310761465
0.17296532722585478,0.1196458200152163,0.1727743267808886,0.08498771085216465,0.17060727379392696,0.1550951862090485,0.14926418701985283,0.22665356585798505
0.17311081225978608,0.11967695288487937,0.17363013474986522,0.08517313394610251,0.1731174818579476,0.1548126124368133,0.1498504500605538,0.22584532909603433
0.1742889067640459,0.12153575909817238,0.1748676110535709,0.08551434031414568,0.1755580181924552,0.1562160625902107,0.15145932707365356,0.22675711948362828
0.17466220315555725,0.12203913904685934,0.1753006042786534,0.08630997420690152,0.17593995689859598,0.15800344397018012,0.15110020474783087,0.2269540160414928
0.17641987613526441,0.12300090055880372,0.1779803950659317,0.08672109691984015,0.1770049041943234,0.1589534717306427,0.15165556438607813,0.2278214627289342
0.17671833235575024,0.12306380837242979,0.17667996535688751,0.08706687946656197,0.17705279156954318,0.15977144922460795,0.15272900355128427,0.22752336690322617
0.1784848405325205,0.12362273532624023,0.17710761068207664,0.08727503916963078,0.17725692353821504,0.16005419557886516,0.15300232599524333,0.2280538814311113
0.17983106988754174,0.1250581322679753,0.17766354077258464,0.08790308279455714,0.1766250592179205,0.15942638098729034,0.15412329510866,0.22825467443967792
0.17886175551457006,0.12562154668978187,0.17845114716165947,0.08884292877030278,0.17664006910124588,0.16070253713023347,0.1541061445658614,0.22825898828430108
0.1792720241697112,0.12567210841650023,0.17901625196360593,0.08911727470177504,0.17677842683456932,0.1614542797986585,0.15328517691253146,0.22771514838447815
0.17990260806872121,0.126222013475534,0.17915920484197329,0.08916568786658696,0.17750539396929227,0.16289374892299552,0.1547571307671778,0.22780171025167342
0.18056075327252596,0.1262985144275715,0.17954702603240835,0.08952878325184682,0.17882829069117584,0.1625418722281491,0.15591040157193475,0.2275768259333008
