,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-64,4,-62,6,-57,12,-65,3,-64,4,-63,5,-59,9,-57,11,-71,21,-71,11,-86,38,-66,2,-63,5,-66,2,-61,7,-64,4,-66,2,-65,3,-66,2
1,-64,4,-62,6,-67,15,-65,3,-64,4,-63,5,-59,11,-57,11,-93,29,-72,15,-112,57,-66,2,-63,5,-66,2,-61,7,-64,4,-66,2,-65,3,-66,2
2,-64,4,-62,6,-70,21,-65,3,-64,4,-63,5,-65,11,-57,11,-98,31,-79,23,-163,64,-66,2,-63,5,-66,2,-61,7,-64,4,-66,2,-65,3,-66,2
3,-64,4,-62,7,-112,27,-65,3,-65,4,-64,5,-65,11,-57,11,-106,32,-109,26,-164,64,-66,2,-63,5,-66,2,-61,7,-64,4,-66,2,-66,3,-66,2
4,-70,6,-64,26,-150,28,-65,3,-65,5,-72,8,-65,11,-57,11,-116,33,-112,26,-164,64,-66,2,-63,5,-66,2,-61,7,-64,4,-66,2,-67,3,-66,2
5,-70,6,-114,52,-150,28,-65,3,-65,6,-73,8,-65,11,-57,11,-119,35,-112,26,-176,64,-66,2,-63,5,-66,2,-61,7,-64,4,-66,2,-67,3,-66,2
6,-71,6,-170,59,-150,28,-65,3,-65,6,-74,8,-65,11,-57,11,-123,35,-112,26,-196,70,-66,2,-63,5,-66,2,-61,7,-64,4,-66,2,-67,3,-66,2
7,-71,6,-171,60,-150,28,-65,3,-65,6,-74,8,-65,11,-57,11,-123,35,-112,26,-280,79,-66,2,-63,5,-66,2,-61,7,-64,4,-66,2,-67,3,-66,2
8,-71,6,-206,61,-150,28,-65,3,-66,6,-74,8,-65,11,-57,11,-123,35,-112,26,-333,84,-66,2,-63,5,-66,2,-61,7,-64,4,-66,2,-67,3,-66,2
9,-72,6,-207,61,-150,28,-65,3,-66,6,-74,8,-65,11,-57,11,-123,35,-112,26,-424,86,-66,2,-63,5,-66,2,-61,7,-64,4,-66,2,-67,3,-66,2
10,-72,6,-248,63,-150,28,-65,3,-68,6,-74,8,-65,11,-57,11,-125,37,-112,26,-467,87,-66,2,-63,7,-66,2,-61,7,-64,4,-66,2,-67,3,-66,2
11,-72,6,-296,66,-150,29,-65,3,-68,6,-74,8,-65,11,-57,11,-132,37,-112,26,-485,88,-66,2,-70,10,-66,2,-65,10,-64,4,-66,2,-67,3,-66,2
12,-72,6,-378,67,-152,31,-65,3,-68,6,-74,8,-65,11,-57,11,-132,37,-112,26,-486,88,-66,2,-72,11,-66,2,-67,12,-64,4,-66,2,-67,3,-66,2
13,-72,6,-448,67,-153,33,-66,3,-68,6,-74,8,-65,11,-57,11,-137,39,-115,28,-490,88,-66,2,-72,11,-68,3,-69,12,-64,4,-66,2,-67,3,-66,2
14,-72,6,-504,69,-155,33,-66,3,-69,6,-74,8,-71,12,-58,11,-148,39,-117,28,-491,88,-66,2,-75,11,-70,5,-73,12,-64,4,-66,2,-68,3,-66,2
15,-72,6,-508,71,-163,35,-66,3,-69,6,-74,8,-82,15,-117,12,-148,39,-119,28,-492,88,-66,2,-75,11,-70,5,-74,12,-64,4,-66,2,-68,3,-66,3
16,-72,6,-509,71,-180,36,-66,3,-69,6,-76,8,-91,23,-143,19,-170,40,-119,28,-492,88,-66,2,-75,11,-70,5,-74,12,-64,4,-66,2,-68,3,-66,4
17,-72,6,-509,71,-180,36,-66,3,-69,6,-76,8,-135,27,-162,21,-170,40,-128,30,-492,88,-68,2,-75,11,-70,5,-74,12,-64,4,-70,2,-68,3,-74,5
18,-72,6,-510,71,-196,36,-68,3,-69,6,-76,8,-139,27,-176,24,-198,41,-147,32,-493,88,-68,2,-76,12,-70,5,-74,12,-64,4,-70,2,-69,3,-74,6
19,-72,6,-510,71,-196,37,-68,3,-69,6,-76,8,-143,27,-216,29,-202,41,-177,34,-493,88,-68,2,-78,14,-70,5,-76,13,-64,4,-70,2,-69,3,-75,7
20,-72,6,-510,71,-221,38,-68,3,-71,6,-78,8,-169,27,-217,29,-223,41,-178,34,-493,88,-68,2,-87,15,-70,5,-78,13,-64,4,-70,2,-69,3,-78,8
21,-75,6,-510,71,-221,38,-68,3,-72,6,-78,8,-169,27,-224,30,-248,41,-201,38,-493,88,-68,2,-88,15,-70,5,-89,14,-72,4,-70,2,-69,3,-87,9
22,-75,6,-510,71,-221,38,-68,3,-77,6,-78,8,-169,27,-225,30,-262,41,-261,40,-493,88,-68,2,-96,17,-70,5,-89,14,-72,4,-70,2,-69,3,-89,10
23,-75,6,-510,71,-221,38,-68,3,-77,6,-78,8,-169,27,-225,30,-262,41,-347,40,-493,88,-68,2,-101,19,-70,5,-89,14,-72,4,-70,2,-70,3,-89,11
24,-75,6,-510,71,-221,38,-68,3,-77,6,-78,8,-169,27,-225,30,-262,41,-347,40,-493,88,-68,2,-192,21,-70,5,-89,14,-72,4,-70,2,-70,3,-89,13
25,-75,6,-510,71,-221,38,-68,3,-77,6,-78,8,-169,27,-228,30,-301,43,-391,40,-493,88,-68,2,-192,21,-70,5,-91,14,-72,4,-70,2,-72,3,-92,13
