,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-26,9,-28,5,-16,18,-19,12,-20,15,-28,8
1,-27,14,-34,10,-18,20,-21,12,-20,16,-31,11
2,-28,14,-37,11,-20,21,-23,16,-27,17,-34,16
3,-33,17,-38,11,-22,25,-26,16,-28,20,-42,16
4,-36,19,-39,12,-29,25,-29,19,-32,23,-45,16
5,-42,21,-45,13,-31,27,-32,20,-35,24,-47,17
6,-44,21,-48,15,-34,29,-39,20,-38,27,-52,17
7,-49,24,-52,16,-35,32,-41,20,-42,28,-55,20
8,-55,24,-55,17,-38,34,-43,21,-47,30,-57,23
9,-56,26,-63,17,-42,35,-46,23,-53,30,-60,23
10,-60,26,-67,18,-45,41,-50,24,-55,32,-62,24
11,-66,28,-70,18,-49,43,-55,25,-56,34,-64,26
12,-69,28,-78,20,-51,46,-57,27,-60,34,-67,27
13,-73,31,-80,22,-55,46,-63,30,-63,36,-67,28
14,-77,32,-86,22,-56,50,-66,30,-65,37,-71,32
15,-81,34,-91,24,-57,54,-70,33,-65,40,-73,32
16,-82,35,-97,25,-61,55,-75,35,-67,42,-76,34
17,-84,38,-103,25,-65,55,-80,35,-70,43,-80,36
18,-85,39,-108,27,-69,60,-84,37,-71,44,-83,37
19,-90,40,-111,27,-75,61,-85,37,-76,46,-88,38
20,-94,40,-119,27,-79,62,-90,37,-81,47,-89,39
21,-95,41,-123,31,-81,66,-93,39,-85,48,-93,39
22,-97,42,-126,34,-85,67,-98,39,-87,51,-98,40
23,-100,43,-132,36,-85,71,-99,39,-95,52,-102,40
24,-105,44,-137,37,-88,71,-102,41,-98,53,-106,42
25,-109,46,-138,38,-91,73,-105,42,-103,53,-112,44
26,-114,47,-141,38,-98,74,-107,44,-105,54,-115,47
27,-116,50,-147,39,-98,75,-111,45,-111,57,-117,48
28,-117,51,-151,41,-100,78,-116,45,-116,59,-121,49
29,-121,51,-152,41,-105,82,-118,47,-120,61,-124,52
30,-129,53,-154,43,-106,82,-122,49,-122,63,-128,53
31,-136,53,-155,46,-108,82,-126,49,-126,63,-135,55
32,-139,54,-157,46,-109,84,-132,49,-133,64,-140,57
33,-141,57,-158,49,-111,88,-136,49,-141,65,-140,59
34,-143,58,-160,50,-113,89,-144,49,-146,67,-144,61
35,-147,58,-162,50,-115,91,-150,51,-152,68,-149,61
36,-151,60,-162,51,-123,92,-156,51,-153,71,-150,64
37,-155,63,-163,54,-128,94,-159,51,-158,71,-154,64
38,-157,64,-166,56,-131,97,-160,54,-161,72,-162,64
39,-162,65,-170,57,-133,98,-166,54,-163,73,-168,65
40,-168,66,-172,59,-136,99,-171,56,-163,74,-173,67
41,-173,68,-174,63,-138,102,-173,57,-167,75,-175,69
42,-175,70,-179,67,-143,104,-176,57,-168,76,-178,71
43,-179,71,-183,69,-144,107,-179,58,-172,76,-185,71
44,-182,71,-187,74,-145,108,-183,59,-176,77,-188,74
45,-185,72,-191,76,-149,109,-188,60,-179,77,-192,76
46,-189,76,-195,76,-150,114,-194,62,-181,79,-192,76
47,-191,78,-196,79,-150,118,-198,64,-186,79,-198,77
48,-193,79,-203,82,-151,124,-201,64,-189,81,-200,77
49,-197,79,-207,84,-155,127,-205,64,-192,81,-205,78
50,-202,80,-214,85,-157,129,-207,66,-195,83,-207,79
51,-209,83,-217,86,-161,131,-211,67,-196,83,-210,80
52,-210,84,-222,87,-167,133,-213,68,-200,84,-216,80
53,-216,84,-222,90,-170,134,-216,70,-206,85,-218,83
54,-218,86,-226,90,-171,137,-225,71,-209,85,-221,85
55,-220,88,-231,90,-175,141,-227,72,-212,85,-224,89
56,-225,90,-234,90,-177,145,-232,72,-217,87,-226,89
57,-227,91,-237,90,-178,147,-237,75,-221,88,-230,93
58,-236,94,-239,90,-179,148,-245,75,-224,88,-232,94
59,-238,98,-243,91,-183,150,-248,76,-228,88,-233,98
60,-240,99,-247,93,-184,153,-254,78,-231,90,-235,100
61,-244,100,-249,95,-187,156,-260,78,-235,90,-239,101
62,-244,102,-254,98,-189,158,-262,79,-241,92,-242,103
63,-246,103,-258,99,-192,160,-263,82,-247,95,-246,103
64,-251,104,-262,100,-194,163,-266,82,-253,96,-249,104
65,-253,105,-267,102,-196,165,-270,84,-257,97,-251,107
66,-259,108,-270,102,-199,166,-273,86,-258,98,-257,108
67,-262,108,-272,104,-201,169,-277,88,-261,100,-261,111
68,-265,109,-279,104,-204,169,-280,89,-268,101,-264,112
69,-269,110,-284,106,-207,173,-283,89,-271,103,-265,114
70,-272,111,-286,108,-209,177,-285,90,-277,106,-267,116
71,-277,111,-292,108,-211,177,-288,92,-282,111,-269,116
72,-282,111,-295,108,-213,178,-293,94,-287,112,-272,119
73,-283,111,-298,112,-217,179,-298,97,-288,113,-278,120
74,-287,114,-299,113,-220,182,-300,99,-292,117,-279,122
75,-291,114,-303,113,-222,183,-304,101,-296,119,-282,126
76,-294,115,-308,114,-227,186,-306,101,-297,121,-285,130
77,-296,117,-311,115,-228,189,-310,102,-301,124,-289,132
78,-301,120,-313,118,-229,191,-314,104,-305,124,-291,134
79,-305,120,-317,118,-231,195,-314,106,-310,126,-293,139
