,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-20,12,-25,5,-18,19,-20,13,-20,16,-26,10
1,-23,20,-29,6,-19,20,-20,13,-23,18,-30,13
2,-24,20,-31,6,-24,21,-28,16,-26,20,-32,16
3,-30,25,-31,6,-25,28,-28,19,-27,21,-34,20
4,-32,29,-31,6,-31,30,-30,26,-29,23,-37,20
5,-34,31,-32,7,-33,34,-31,27,-32,28,-39,26
6,-37,33,-33,10,-33,36,-35,30,-32,31,-43,31
7,-44,37,-37,11,-34,36,-37,33,-33,33,-45,34
8,-46,38,-39,11,-35,39,-40,34,-39,38,-47,38
9,-46,40,-42,13,-43,39,-41,36,-42,41,-48,43
10,-50,42,-43,13,-49,47,-43,36,-45,44,-48,44
11,-53,50,-46,13,-50,49,-44,40,-48,45,-50,46
12,-56,52,-53,15,-52,50,-46,44,-51,45,-53,47
13,-57,57,-55,16,-54,51,-49,47,-54,48,-55,51
14,-61,60,-56,16,-57,55,-56,49,-55,49,-56,54
15,-62,61,-57,17,-60,60,-58,53,-57,51,-60,58
16,-66,62,-63,19,-66,60,-59,56,-58,52,-63,60
17,-72,67,-65,19,-71,63,-60,56,-58,53,-65,65
18,-75,68,-69,20,-76,67,-63,57,-60,57,-65,67
19,-77,71,-72,21,-80,71,-66,59,-60,58,-68,71
20,-78,73,-75,22,-82,77,-67,59,-63,61,-73,74
21,-82,75,-77,23,-82,80,-73,63,-64,62,-78,75
22,-82,77,-79,27,-85,82,-75,65,-70,65,-79,78
23,-87,78,-80,29,-88,86,-75,68,-76,66,-81,80
24,-90,80,-83,30,-91,88,-77,70,-77,72,-83,83
25,-91,84,-85,32,-93,90,-79,70,-80,75,-87,88
26,-93,87,-90,33,-98,93,-79,71,-81,78,-89,92
27,-96,88,-96,33,-104,97,-81,72,-85,79,-90,93
28,-98,92,-98,35,-107,98,-86,75,-86,81,-94,94
29,-103,93,-103,37,-111,104,-88,77,-86,83,-94,95
30,-107,95,-107,37,-112,108,-90,78,-94,84,-95,97
31,-112,96,-111,39,-114,112,-93,80,-96,86,-95,100
32,-113,96,-113,42,-116,115,-97,84,-99,87,-98,104
33,-116,98,-115,47,-116,120,-100,85,-100,87,-103,107
34,-116,98,-118,51,-124,122,-103,85,-106,89,-104,108
35,-119,99,-123,51,-124,126,-106,87,-110,90,-107,112
36,-123,100,-127,56,-127,128,-110,87,-113,92,-108,113
37,-126,103,-130,58,-132,130,-114,90,-115,93,-108,115
38,-130,104,-133,59,-136,136,-117,92,-116,93,-113,115
39,-133,105,-136,61,-137,143,-118,94,-117,95,-115,120
40,-134,105,-139,64,-141,148,-121,95,-122,97,-116,122
41,-138,109,-140,69,-143,152,-121,95,-126,97,-119,125
42,-146,113,-143,69,-147,156,-124,95,-129,98,-119,125
43,-151,113,-145,72,-150,163,-128,95,-131,99,-120,127
44,-156,116,-147,74,-151,165,-133,95,-134,100,-125,128
45,-161,118,-149,74,-154,168,-137,95,-140,102,-127,129
46,-164,118,-158,78,-155,169,-140,97,-143,104,-129,129
47,-172,121,-160,81,-155,169,-144,98,-145,104,-134,131
48,-179,121,-163,84,-157,171,-148,100,-146,107,-135,133
49,-183,122,-168,84,-164,175,-150,101,-148,107,-139,133
50,-185,123,-175,85,-166,179,-151,103,-150,110,-141,136
51,-187,125,-181,88,-172,181,-152,105,-153,111,-142,137
52,-188,125,-188,89,-176,185,-156,106,-158,112,-144,137
53,-194,125,-191,92,-178,186,-163,109,-161,113,-145,137
54,-200,126,-196,93,-179,189,-166,112,-162,114,-148,139
55,-203,126,-198,93,-182,192,-170,113,-168,115,-150,144
56,-212,126,-200,93,-183,194,-173,114,-172,118,-153,146
57,-214,127,-205,94,-185,196,-175,116,-182,118,-156,146
58,-219,128,-213,96,-187,200,-175,116,-187,118,-159,146
59,-221,129,-222,98,-194,201,-178,116,-190,118,-161,146
60,-222,129,-224,100,-196,205,-185,118,-192,119,-167,147
61,-226,130,-228,102,-198,205,-190,119,-198,119,-172,147
62,-230,131,-230,105,-201,208,-193,119,-203,119,-177,148
63,-235,131,-231,106,-205,210,-199,120,-206,120,-181,150
64,-238,132,-232,107,-208,211,-206,123,-209,120,-187,151
65,-245,133,-239,108,-211,211,-208,124,-213,121,-188,153
66,-246,133,-243,112,-215,212,-213,124,-217,123,-193,153
67,-251,133,-245,113,-218,213,-215,125,-224,126,-198,153
68,-255,134,-248,113,-219,214,-219,127,-231,127,-204,153
69,-260,135,-250,113,-220,217,-224,127,-240,128,-207,153
70,-265,135,-255,115,-222,218,-230,128,-243,129,-211,153
71,-272,135,-260,116,-224,220,-232,128,-249,132,-212,154
72,-276,136,-265,116,-226,221,-236,128,-256,133,-216,155
73,-281,138,-269,121,-228,221,-237,128,-261,134,-221,155
74,-282,139,-277,121,-232,222,-243,128,-264,137,-224,155
75,-290,141,-279,123,-234,222,-248,128,-270,137,-227,155
76,-295,141,-283,123,-238,222,-252,130,-276,139,-230,155
77,-299,142,-287,125,-240,222,-255,130,-281,139,-238,156
78,-304,144,-290,126,-244,225,-259,130,-285,140,-241,156
79,-310,144,-294,126,-245,226,-266,130,-289,140,-246,158
