,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-22,7,-23,6,-27,27,-20,9,-17,12,-20,14
1,-22,7,-23,6,-41,34,-20,9,-17,12,-22,21
2,-22,7,-23,6,-42,35,-20,9,-17,12,-39,32
3,-22,7,-23,6,-49,42,-20,9,-17,12,-46,41
4,-22,7,-23,6,-55,61,-20,9,-17,12,-48,44
5,-22,7,-23,6,-62,69,-20,9,-17,12,-53,54
6,-22,7,-23,6,-64,71,-20,9,-17,12,-68,65
7,-22,7,-23,6,-72,81,-20,9,-17,12,-75,70
8,-22,7,-23,6,-82,89,-20,9,-17,12,-82,75
9,-22,7,-23,6,-96,98,-20,9,-17,12,-84,80
10,-22,7,-23,6,-98,104,-20,9,-17,12,-98,88
11,-22,7,-23,6,-101,111,-20,9,-17,12,-109,97
12,-22,7,-23,6,-112,119,-20,9,-17,12,-114,103
13,-22,7,-23,6,-120,136,-20,9,-17,12,-115,107
14,-22,7,-23,6,-135,146,-20,9,-17,12,-119,108
15,-22,7,-23,6,-138,150,-20,9,-17,12,-133,117
16,-22,7,-23,6,-158,159,-20,9,-17,12,-133,118
17,-22,7,-23,6,-166,174,-20,9,-17,12,-138,120
18,-22,7,-23,6,-170,179,-20,9,-17,12,-151,128
19,-22,7,-23,6,-184,188,-20,9,-17,12,-157,129
20,-22,7,-23,6,-192,203,-20,9,-17,12,-162,131
21,-22,7,-23,6,-192,203,-20,9,-17,12,-180,143
22,-22,7,-23,6,-214,211,-20,9,-17,12,-180,143
23,-22,7,-23,6,-220,218,-20,9,-17,12,-194,146
24,-22,7,-23,6,-243,225,-20,9,-17,12,-194,146
25,-22,7,-23,6,-247,226,-20,9,-17,12,-214,151
26,-22,7,-23,6,-255,227,-20,9,-17,12,-229,157
27,-22,7,-23,6,-264,232,-20,9,-17,12,-241,161
28,-22,7,-23,6,-273,233,-20,9,-17,12,-258,164
29,-22,7,-23,6,-287,235,-20,9,-17,12,-272,164
30,-22,7,-23,6,-287,235,-20,9,-17,12,-300,166
31,-22,7,-23,6,-295,238,-20,9,-17,12,-319,166
32,-22,7,-23,6,-295,239,-20,9,-17,12,-348,166
33,-22,7,-23,6,-295,239,-20,9,-25,14,-367,167
34,-22,7,-23,6,-295,239,-20,9,-42,27,-367,167
35,-22,7,-23,6,-295,239,-20,9,-65,34,-367,167
36,-22,7,-23,6,-295,239,-20,9,-77,52,-367,167
37,-22,7,-23,6,-295,239,-20,9,-94,65,-367,167
38,-22,7,-23,6,-295,239,-20,9,-117,72,-367,167
39,-22,7,-23,6,-295,239,-20,9,-132,87,-367,167
40,-22,7,-23,6,-295,239,-20,9,-154,95,-367,167
41,-22,7,-23,6,-295,239,-20,9,-179,100,-367,167
42,-22,7,-23,6,-295,239,-20,9,-203,106,-367,167
43,-22,7,-23,6,-295,239,-20,9,-228,111,-367,167
44,-22,7,-23,6,-295,239,-20,9,-250,119,-367,167
45,-22,7,-23,6,-295,239,-20,9,-275,124,-367,167
46,-22,7,-23,6,-295,239,-20,9,-300,129,-367,167
47,-22,7,-23,6,-295,239,-20,9,-322,137,-367,167
48,-22,7,-23,6,-295,239,-24,17,-340,137,-367,167
49,-22,7,-23,6,-295,239,-36,35,-340,137,-367,167
50,-22,7,-23,6,-295,239,-59,42,-340,137,-367,167
51,-22,7,-23,6,-295,239,-73,58,-340,137,-367,167
52,-22,7,-23,6,-295,239,-85,76,-340,137,-367,167
53,-22,7,-23,6,-295,239,-103,88,-340,137,-367,167
54,-22,7,-23,6,-295,239,-130,91,-340,137,-367,167
55,-22,7,-23,6,-295,239,-155,96,-340,137,-367,167
56,-22,7,-23,6,-295,239,-179,102,-340,137,-367,167
57,-22,7,-23,6,-295,239,-205,106,-340,137,-367,167
58,-22,7,-23,6,-295,239,-228,113,-340,137,-367,167
59,-22,7,-23,6,-295,239,-254,116,-340,138,-367,167
60,-22,7,-23,6,-295,239,-281,119,-340,138,-367,167
61,-22,7,-23,6,-295,239,-307,122,-341,138,-367,167
62,-22,7,-23,6,-295,239,-336,123,-341,138,-367,167
63,-22,7,-23,6,-295,239,-362,127,-341,138,-367,167
64,-22,7,-23,6,-295,239,-391,128,-341,138,-367,167
65,-22,7,-23,6,-295,239,-394,130,-362,142,-367,167
66,-22,7,-23,6,-295,239,-399,135,-375,149,-367,167
67,-24,25,-23,6,-295,239,-399,135,-380,154,-367,167
68,-40,39,-23,6,-295,239,-399,135,-380,154,-367,167
69,-50,59,-23,6,-295,239,-399,135,-380,154,-367,167
70,-69,70,-23,6,-295,239,-399,135,-380,154,-367,167
71,-92,77,-23,6,-295,239,-399,135,-380,154,-367,167
72,-108,91,-23,6,-295,239,-399,135,-380,154,-367,167
73,-126,103,-23,6,-295,239,-399,135,-380,154,-367,167
74,-146,113,-23,6,-295,239,-399,135,-380,154,-367,167
75,-167,122,-23,6,-295,239,-399,135,-380,154,-367,167
76,-189,130,-23,6,-295,239,-399,135,-380,154,-367,167
77,-214,135,-23,6,-295,239,-399,135,-380,154,-367,167
78,-239,140,-23,6,-295,239,-399,135,-380,154,-367,167
79,-265,144,-23,6,-295,239,-399,135,-380,154,-367,167
