,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-68,6,-71,12,-66,9,-68,3,-68,3,-68,7,-66,9,-70,3,-71,7,-68,10,-62,19,-70,3,-65,8,-68,3,-74,6,-71,4,-70,2,-68,2,-72,5
1,-68,8,-74,18,-69,10,-70,3,-76,3,-69,7,-69,9,-72,3,-72,8,-72,12,-83,26,-74,3,-69,8,-69,3,-81,7,-71,4,-74,2,-68,2,-78,6
2,-71,8,-77,23,-75,10,-72,3,-77,3,-73,7,-74,9,-72,3,-74,11,-74,14,-109,33,-75,4,-78,8,-71,3,-86,7,-72,5,-75,2,-69,2,-80,6
3,-76,8,-81,28,-81,12,-72,3,-79,3,-74,7,-74,10,-72,4,-76,13,-74,15,-135,38,-78,5,-83,8,-72,3,-88,7,-89,5,-77,2,-70,2,-80,6
4,-82,8,-85,33,-86,14,-75,3,-83,3,-85,7,-76,12,-74,4,-78,20,-80,15,-140,44,-79,5,-92,8,-75,3,-92,7,-92,5,-78,2,-70,2,-81,7
5,-88,8,-91,36,-93,18,-80,3,-85,3,-86,7,-86,15,-77,5,-80,24,-82,16,-147,46,-79,5,-97,8,-78,3,-98,9,-97,5,-79,2,-70,2,-84,8
6,-95,8,-92,38,-98,19,-80,3,-88,3,-92,7,-89,16,-80,5,-82,26,-83,16,-174,48,-83,5,-105,8,-78,3,-106,10,-98,5,-82,2,-70,2,-86,10
7,-101,8,-93,39,-108,20,-88,3,-92,3,-98,8,-91,16,-82,5,-85,28,-87,17,-181,51,-85,6,-111,8,-82,3,-118,11,-103,5,-83,2,-70,2,-87,10
8,-109,8,-98,42,-113,21,-89,4,-94,3,-105,9,-100,16,-86,5,-88,30,-89,19,-189,52,-86,6,-122,8,-83,3,-122,12,-108,7,-85,2,-70,2,-89,11
9,-121,8,-107,45,-120,21,-93,4,-95,3,-110,9,-105,20,-91,5,-97,30,-92,19,-197,52,-86,7,-127,8,-83,3,-128,12,-113,7,-86,2,-72,2,-89,11
10,-125,8,-113,47,-128,23,-95,4,-97,3,-114,9,-107,22,-93,5,-98,30,-96,19,-206,55,-86,8,-148,8,-87,3,-131,12,-113,7,-88,2,-74,2,-97,12
11,-132,8,-117,51,-128,23,-98,4,-100,3,-118,9,-114,23,-101,7,-99,30,-97,19,-213,60,-87,8,-153,8,-98,3,-135,12,-116,7,-89,2,-74,2,-107,15
12,-138,8,-118,53,-133,23,-102,4,-102,3,-122,9,-119,24,-108,7,-104,33,-101,20,-224,63,-89,8,-163,8,-100,3,-141,14,-116,7,-96,2,-74,2,-108,16
13,-141,8,-123,55,-138,23,-104,4,-103,3,-129,9,-129,24,-114,8,-109,33,-106,21,-229,64,-95,9,-171,8,-102,4,-144,14,-120,7,-99,2,-74,2,-116,16
14,-143,8,-131,56,-141,25,-106,4,-111,3,-131,9,-134,24,-114,8,-115,36,-112,24,-240,65,-97,9,-186,8,-105,4,-147,14,-123,7,-103,2,-75,2,-117,16
15,-150,8,-136,58,-155,26,-106,4,-114,3,-134,9,-138,25,-116,9,-125,36,-116,24,-246,66,-101,10,-197,8,-107,4,-155,14,-124,7,-105,2,-75,2,-119,16
16,-153,8,-146,59,-162,26,-111,4,-115,3,-149,9,-144,27,-122,9,-128,36,-119,25,-252,67,-105,10,-202,8,-111,4,-160,14,-125,7,-106,2,-76,2,-123,16
17,-157,8,-156,60,-168,26,-118,4,-122,3,-150,9,-151,28,-129,9,-135,36,-123,25,-252,67,-113,10,-210,8,-111,4,-165,14,-130,7,-109,2,-79,2,-124,16
18,-158,8,-161,60,-174,26,-121,5,-126,3,-155,9,-164,28,-134,9,-136,36,-128,27,-262,69,-119,10,-216,9,-112,4,-170,14,-134,7,-113,2,-81,2,-127,16
19,-160,8,-169,61,-175,26,-124,5,-129,3,-158,9,-175,28,-141,9,-136,37,-131,27,-265,73,-125,11,-236,10,-115,4,-175,14,-135,7,-117,2,-83,2,-128,17
20,-164,8,-176,63,-185,27,-128,5,-129,3,-162,9,-183,29,-145,9,-141,37,-131,27,-273,73,-131,11,-240,10,-123,4,-185,16,-137,7,-120,2,-85,2,-128,17
21,-168,8,-179,63,-190,28,-135,5,-131,3,-165,9,-195,29,-155,9,-145,38,-137,27,-279,73,-132,11,-252,11,-130,4,-188,16,-138,7,-122,2,-86,2,-131,17
22,-179,8,-183,63,-196,28,-138,5,-132,3,-168,9,-203,29,-158,9,-146,38,-147,29,-285,73,-138,11,-261,11,-131,4,-194,16,-146,7,-126,2,-88,2,-132,17
23,-182,8,-186,65,-197,28,-141,5,-133,3,-173,9,-212,30,-162,9,-149,39,-149,29,-296,75,-144,11,-273,11,-134,4,-198,16,-150,7,-130,2,-90,2,-140,18
24,-184,8,-186,65,-203,29,-147,6,-137,3,-181,9,-215,30,-164,9,-153,40,-152,29,-306,77,-150,11,-285,11,-137,4,-204,16,-153,7,-133,2,-92,2,-147,18
25,-187,8,-190,66,-210,29,-151,6,-142,3,-192,9,-223,31,-174,11,-155,40,-156,29,-308,78,-150,11,-293,13,-143,4,-206,16,-156,7,-135,2,-94,2,-151,19
26,-191,8,-195,66,-219,29,-160,6,-147,4,-197,9,-229,31,-183,12,-158,41,-158,29,-314,79,-152,11,-299,14,-149,4,-208,16,-161,7,-138,2,-96,2,-152,19
27,-192,8,-200,66,-223,29,-163,6,-152,5,-201,9,-235,31,-190,14,-160,42,-162,30,-318,81,-153,11,-308,15,-151,4,-216,16,-172,7,-144,2,-98,2,-155,19
28,-203,8,-205,67,-227,30,-168,6,-155,5,-211,9,-239,31,-196,14,-161,43,-165,30,-327,81,-159,12,-313,15,-155,4,-220,16,-175,7,-146,2,-99,2,-159,20
29,-205,8,-209,68,-231,31,-174,6,-160,5,-214,9,-249,31,-209,15,-164,44,-170,30,-332,81,-162,13,-319,15,-156,4,-222,16,-179,7,-151,2,-106,2,-161,20
30,-208,8,-216,68,-234,31,-189,6,-170,5,-221,9,-253,31,-212,15,-167,45,-174,30,-338,81,-166,13,-326,15,-158,4,-228,17,-181,7,-153,2,-107,2,-165,20
31,-210,8,-218,68,-241,31,-200,6,-171,5,-222,9,-262,31,-220,15,-169,45,-176,31,-343,81,-171,13,-338,16,-164,4,-231,19,-184,7,-158,2,-107,2,-172,20
32,-215,9,-220,68,-245,31,-206,6,-180,5,-229,9,-268,31,-226,15,-169,45,-181,31,-349,81,-174,13,-348,17,-168,4,-234,19,-187,7,-166,2,-109,2,-176,20
33,-220,9,-226,69,-255,31,-210,6,-181,5,-236,9,-271,31,-229,16,-177,46,-186,31,-352,83,-176,13,-351,18,-176,5,-236,19,-192,7,-168,2,-114,2,-182,20
34,-224,9,-229,69,-265,31,-218,6,-191,5,-240,10,-279,31,-229,16,-180,46,-187,31,-360,83,-184,13,-355,18,-177,5,-241,19,-197,7,-174,2,-118,2,-184,20
35,-226,9,-234,69,-276,31,-225,6,-195,5,-243,10,-290,31,-233,16,-187,47,-188,32,-367,83,-191,14,-360,18,-180,5,-243,20,-198,7,-178,2,-123,2,-186,20
36,-230,9,-241,70,-286,31,-229,6,-199,5,-244,10,-294,31,-243,16,-189,48,-194,32,-375,86,-192,14,-366,19,-187,5,-244,20,-199,7,-182,2,-129,2,-189,20
37,-232,9,-242,71,-291,31,-246,6,-201,5,-245,10,-302,32,-246,16,-192,48,-199,32,-382,86,-198,15,-375,19,-194,5,-247,20,-204,7,-185,2,-133,2,-190,20
38,-236,9,-243,71,-298,31,-250,6,-208,5,-251,10,-305,33,-250,16,-194,48,-204,33,-389,86,-199,15,-382,19,-202,5,-253,20,-209,8,-188,2,-141,2,-194,20
