,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-69,3,-65,13,-67,8,-71,2,-71,5,-69,7,-70,9,-76,11,-74,10,-69,7,-59,20,-75,4,-68,6,-71,2,-77,8,-72,4,-69,3,-70,3,-72,4
1,-71,3,-65,13,-72,9,-74,2,-80,5,-71,7,-75,10,-86,12,-87,11,-81,8,-64,21,-77,4,-70,7,-73,2,-83,8,-73,4,-69,3,-71,3,-79,5
2,-72,4,-68,15,-87,11,-76,3,-85,5,-74,7,-79,14,-92,13,-89,14,-88,8,-65,24,-80,4,-73,7,-74,2,-94,9,-75,5,-71,3,-72,3,-82,6
3,-77,4,-70,22,-97,13,-78,3,-90,5,-75,7,-85,17,-100,13,-92,15,-90,8,-74,27,-86,4,-77,7,-75,2,-102,11,-76,5,-71,3,-73,3,-85,6
4,-77,4,-75,27,-107,13,-84,3,-101,5,-79,8,-97,17,-104,13,-94,17,-91,8,-82,28,-87,4,-81,7,-81,2,-105,12,-77,5,-73,3,-76,3,-87,6
5,-79,4,-77,31,-118,14,-85,3,-118,5,-81,8,-99,17,-109,15,-97,19,-92,8,-86,30,-93,5,-86,8,-81,2,-112,12,-77,5,-83,3,-79,3,-88,6
6,-80,4,-82,36,-121,15,-86,3,-123,5,-82,8,-110,17,-116,16,-104,22,-103,9,-91,30,-96,6,-92,8,-86,2,-114,13,-78,5,-86,3,-83,4,-88,6
7,-87,4,-87,39,-127,16,-86,3,-127,5,-86,8,-118,18,-119,16,-110,23,-108,9,-97,33,-100,6,-92,8,-89,2,-125,14,-78,5,-91,3,-87,5,-91,6
8,-93,4,-94,40,-132,17,-87,3,-132,5,-93,8,-121,18,-128,17,-120,26,-110,10,-101,37,-105,6,-94,8,-90,2,-133,14,-79,5,-95,3,-89,5,-92,7
9,-94,4,-109,41,-140,17,-87,3,-136,5,-94,8,-125,19,-132,18,-126,28,-114,11,-105,40,-111,6,-103,9,-91,2,-145,15,-80,5,-95,3,-92,5,-92,8
10,-97,5,-114,42,-150,17,-87,3,-138,5,-102,8,-127,20,-135,18,-128,32,-121,13,-113,41,-114,6,-107,11,-91,2,-152,16,-83,5,-101,3,-95,6,-96,9
11,-100,5,-119,46,-156,17,-89,3,-143,5,-106,8,-129,20,-144,18,-133,32,-121,13,-130,45,-115,6,-111,11,-95,2,-158,16,-84,6,-107,3,-98,6,-98,10
12,-102,5,-127,48,-165,18,-90,4,-145,6,-109,8,-134,20,-150,19,-138,34,-124,15,-140,45,-127,6,-115,11,-97,2,-163,17,-84,6,-108,3,-101,6,-98,13
13,-104,5,-132,50,-174,19,-91,4,-147,6,-115,8,-148,22,-157,20,-143,35,-130,17,-147,47,-136,6,-115,11,-99,2,-166,18,-87,6,-110,3,-101,6,-98,13
14,-108,5,-139,53,-186,20,-92,4,-148,6,-116,9,-158,23,-162,21,-147,36,-132,17,-152,51,-142,6,-122,11,-102,2,-171,18,-91,6,-111,3,-101,6,-101,15
15,-110,6,-144,54,-192,20,-97,4,-148,6,-118,9,-162,23,-176,21,-156,37,-141,18,-161,57,-143,7,-124,11,-105,2,-175,18,-95,6,-113,3,-103,6,-102,15
16,-119,6,-149,54,-198,21,-100,4,-153,6,-121,9,-170,24,-181,21,-160,37,-142,18,-169,59,-148,7,-128,12,-108,2,-182,18,-100,6,-118,3,-106,6,-103,15
17,-123,7,-151,55,-201,21,-107,4,-153,6,-128,9,-175,24,-192,22,-162,37,-147,18,-177,62,-149,7,-140,12,-112,2,-192,18,-101,6,-120,3,-107,6,-107,15
18,-125,7,-152,55,-205,21,-110,4,-160,6,-138,9,-181,24,-197,23,-171,37,-152,20,-186,64,-152,7,-141,12,-113,2,-198,18,-103,6,-124,3,-111,6,-113,17
19,-126,7,-153,56,-208,23,-111,4,-170,6,-140,9,-188,24,-209,23,-179,37,-155,21,-195,65,-157,7,-146,12,-118,2,-203,18,-106,6,-128,3,-114,6,-116,17
20,-132,7,-158,56,-213,23,-115,4,-170,6,-144,9,-193,24,-218,25,-186,38,-158,21,-202,66,-163,7,-150,12,-119,2,-207,18,-109,6,-129,3,-119,6,-127,18
21,-133,7,-159,57,-221,25,-115,5,-176,6,-149,9,-203,24,-222,25,-193,39,-162,21,-210,66,-165,7,-157,15,-121,2,-214,18,-112,7,-134,3,-121,6,-131,18
22,-139,7,-168,58,-226,25,-116,5,-181,6,-157,9,-213,24,-225,25,-199,39,-164,23,-215,68,-166,7,-162,15,-124,2,-221,19,-114,7,-137,3,-125,6,-135,18
23,-141,7,-170,59,-232,26,-116,5,-186,6,-168,9,-218,24,-225,25,-203,40,-173,26,-225,68,-169,7,-170,15,-124,2,-230,21,-118,7,-140,3,-127,6,-139,18
24,-145,9,-175,59,-234,26,-120,5,-187,6,-172,10,-225,24,-235,25,-209,40,-180,27,-232,68,-174,7,-175,15,-126,2,-241,21,-123,7,-141,3,-128,6,-143,18
25,-148,9,-179,59,-239,27,-127,5,-189,6,-175,10,-225,24,-237,25,-220,41,-180,27,-239,70,-184,8,-179,15,-126,2,-257,22,-126,7,-147,3,-128,6,-149,18
26,-150,9,-183,59,-245,27,-128,5,-195,6,-182,10,-235,24,-245,26,-225,41,-186,28,-244,71,-193,9,-182,15,-127,2,-266,22,-127,7,-149,3,-133,6,-150,18
27,-157,9,-185,60,-250,27,-135,5,-199,6,-182,10,-238,24,-255,28,-232,41,-192,28,-252,71,-202,10,-184,15,-128,2,-271,22,-128,7,-154,3,-137,6,-155,18
28,-166,9,-190,60,-253,27,-141,5,-201,6,-186,10,-246,24,-262,28,-237,41,-196,29,-256,71,-205,10,-190,15,-130,2,-283,22,-129,7,-156,3,-144,6,-159,18
29,-173,9,-193,60,-256,28,-144,5,-208,6,-192,11,-252,24,-267,28,-243,41,-201,29,-267,73,-207,10,-192,16,-132,3,-291,22,-129,7,-159,3,-145,6,-167,19
30,-175,9,-197,60,-260,32,-145,5,-215,6,-199,11,-252,24,-280,28,-251,44,-205,29,-278,75,-210,10,-194,17,-136,3,-297,22,-130,7,-159,3,-148,6,-172,19
31,-176,9,-198,60,-270,33,-147,5,-221,6,-207,11,-258,24,-288,28,-255,45,-206,29,-286,76,-220,11,-195,17,-137,3,-307,22,-132,7,-161,3,-153,6,-177,19
32,-177,9,-200,61,-276,33,-148,5,-225,6,-226,11,-262,24,-288,28,-258,46,-210,29,-300,76,-225,11,-196,18,-140,3,-313,22,-134,7,-169,3,-157,6,-182,19
33,-180,9,-203,62,-281,33,-154,6,-232,6,-240,11,-267,24,-292,29,-266,46,-212,30,-306,76,-231,11,-198,18,-140,3,-319,22,-135,7,-169,3,-160,6,-191,20
34,-181,9,-206,63,-284,33,-158,6,-243,6,-250,11,-270,24,-297,31,-277,46,-216,30,-310,76,-236,11,-201,18,-143,3,-327,22,-136,7,-175,3,-162,6,-196,20
35,-187,10,-210,63,-293,34,-163,6,-251,6,-258,11,-273,24,-306,32,-280,46,-221,30,-313,76,-237,11,-207,18,-144,3,-331,22,-142,7,-179,3,-167,6,-198,20
36,-189,10,-214,63,-294,34,-176,6,-260,6,-266,11,-273,24,-313,32,-287,47,-227,30,-320,76,-239,11,-210,18,-149,3,-334,23,-143,7,-187,3,-172,7,-199,20
37,-191,10,-215,63,-301,34,-185,7,-273,7,-270,11,-280,25,-317,32,-292,47,-229,30,-325,76,-246,11,-215,18,-150,3,-342,24,-146,7,-189,3,-175,7,-202,20
38,-199,11,-217,63,-311,34,-188,7,-277,7,-276,11,-281,25,-322,32,-297,47,-239,31,-330,76,-247,11,-217,18,-151,3,-354,24,-152,8,-192,3,-179,7,-206,20
39,-205,11,-224,63,-314,34,-193,7,-284,7,-282,11,-285,25,-324,32,-303,47,-247,31,-336,77,-253,11,-220,18,-154,3,-365,24,-155,8,-194,3,-181,7,-210,20
40,-207,11,-225,64,-322,36,-198,7,-287,7,-290,11,-288,25,-328,32,-312,47,-254,31,-339,77,-257,11,-225,19,-156,3,-368,24,-159,8,-205,3,-184,7,-216,20
41,-212,11,-228,65,-327,38,-200,7,-291,9,-298,11,-299,25,-334,32,-316,47,-261,32,-343,77,-262,11,-231,19,-157,3,-370,24,-163,8,-210,3,-188,7,-219,20
42,-214,11,-228,65,-331,38,-205,7,-297,9,-301,11,-301,25,-337,32,-319,47,-266,33,-351,77,-268,12,-243,19,-162,3,-380,24,-167,8,-213,3,-194,7,-224,21
43,-218,11,-231,65,-338,38,-210,7,-303,9,-310,11,-304,25,-342,32,-325,47,-270,34,-359,77,-270,13,-249,20,-167,3,-383,25,-169,8,-214,3,-201,7,-229,21
44,-225,11,-231,65,-342,39,-215,7,-308,9,-318,11,-308,25,-346,32,-332,48,-273,36,-363,77,-276,13,-258,20,-168,3,-388,25,-171,8,-219,3,-205,7,-237,21
45,-230,11,-236,66,-345,39,-224,7,-314,9,-319,11,-311,25,-350,32,-344,49,-280,37,-366,77,-286,14,-262,20,-172,3,-391,25,-173,8,-226,3,-208,7,-237,21
46,-233,11,-241,66,-352,39,-229,7,-325,9,-324,11,-314,26,-356,32,-348,49,-284,37,-372,79,-293,14,-266,20,-177,3,-391,25,-178,8,-229,3,-212,7,-242,21
47,-235,11,-242,66,-357,39,-231,7,-336,9,-332,11,-316,26,-359,33,-348,49,-295,37,-374,80,-294,15,-274,20,-181,3,-397,25,-183,8,-238,3,-219,7,-247,21
48,-242,11,-245,66,-362,39,-239,7,-338,9,-336,11,-326,26,-367,33,-348,49,-297,37,-378,81,-302,15,-279,20,-185,3,-402,25,-187,8,-247,3,-223,7,-249,21
49,-245,11,-246,66,-367,39,-243,7,-351,9,-338,11,-335,27,-374,33,-351,49,-302,37,-380,82,-314,15,-282,21,-185,3,-405,26,-191,9,-250,3,-228,7,-255,21
50,-250,11,-252,66,-372,39,-247,7,-355,9,-344,11,-341,27,-383,34,-355,49,-304,37,-387,82,-323,16,-288,21,-186,3,-410,26,-191,9,-258,3,-232,7,-257,21
51,-253,11,-254,66,-381,39,-252,7,-356,9,-352,11,-345,27,-397,34,-358,49,-310,37,-387,82,-328,17,-292,21,-193,3,-410,26,-193,9,-263,3,-239,7,-265,22
52,-256,11,-255,66,-385,39,-255,7,-362,9,-364,11,-352,27,-407,34,-364,49,-318,37,-389,82,-336,17,-297,21,-194,3,-415,26,-196,9,-267,3,-242,7,-269,22
53,-259,11,-258,66,-389,39,-268,7,-368,9,-368,11,-356,29,-411,34,-369,49,-322,37,-392,82,-344,17,-306,21,-197,3,-422,27,-197,9,-274,3,-243,7,-272,22
54,-266,11,-260,66,-391,39,-271,7,-377,9,-373,11,-365,29,-422,34,-375,49,-324,37,-394,82,-348,17,-309,21,-199,3,-427,27,-204,9,-278,3,-251,7,-276,22
55,-277,11,-262,66,-395,39,-279,7,-384,9,-375,11,-370,29,-424,34,-380,49,-326,37,-395,82,-351,17,-319,21,-204,3,-433,27,-213,9,-282,3,-257,7,-279,22
56,-286,11,-265,66,-400,39,-281,7,-384,9,-384,11,-380,29,-427,34,-390,49,-333,37,-399,83,-354,17,-324,22,-205,3,-437,27,-218,9,-286,3,-262,7,-283,22
57,-293,11,-268,67,-402,39,-289,7,-386,9,-390,11,-384,29,-427,34,-391,49,-339,37,-403,83,-364,18,-327,22,-212,3,-445,27,-221,9,-297,3,-267,7,-286,22
58,-299,11,-272,67,-405,39,-295,7,-391,9,-396,11,-386,29,-431,34,-395,50,-341,37,-409,83,-371,18,-331,22,-216,3,-448,27,-228,9,-306,3,-275,7,-290,22
59,-300,11,-278,67,-410,39,-302,7,-402,9,-402,11,-389,29,-436,34,-396,50,-348,37,-412,83,-377,18,-337,23,-221,3,-455,27,-228,9,-314,3,-280,7,-292,22
60,-304,11,-282,67,-411,39,-312,7,-403,9,-404,11,-395,29,-439,34,-396,50,-363,37,-416,83,-381,18,-342,23,-224,3,-455,27,-232,10,-330,3,-284,7,-300,22
61,-315,11,-287,67,-412,39,-319,7,-408,9,-407,11,-398,29,-443,34,-400,50,-371,38,-419,83,-389,18,-350,23,-228,3,-455,27,-234,10,-339,3,-290,7,-303,22
62,-321,11,-291,69,-412,39,-330,7,-416,10,-414,12,-401,30,-446,34,-403,50,-373,39,-421,83,-394,18,-352,23,-236,3,-457,27,-237,10,-345,3,-297,7,-310,22
63,-325,11,-294,69,-414,39,-337,7,-426,10,-419,12,-403,30,-449,34,-406,50,-381,39,-421,83,-396,18,-357,23,-240,3,-462,27,-247,10,-351,3,-303,7,-320,22
64,-336,11,-296,69,-417,39,-344,7,-428,10,-424,12,-404,30,-456,34,-413,50,-387,39,-421,83,-399,18,-359,23,-242,3,-465,27,-250,10,-361,3,-314,7,-330,22
65,-342,11,-303,69,-419,39,-351,7,-430,10,-429,12,-409,30,-460,34,-417,50,-391,40,-426,83,-405,19,-368,23,-248,4,-466,27,-251,10,-367,3,-318,7,-338,22
66,-344,11,-304,69,-421,39,-356,7,-437,11,-431,12,-414,30,-466,35,-418,51,-398,40,-426,83,-411,19,-372,23,-259,4,-468,27,-260,10,-376,3,-326,7,-343,22
67,-355,11,-308,70,-424,39,-365,7,-439,11,-434,12,-414,30,-469,36,-422,51,-401,40,-431,83,-414,19,-379,23,-263,4,-473,27,-265,10,-384,3,-333,7,-350,22
68,-357,11,-309,70,-425,40,-378,7,-444,11,-442,12,-419,30,-472,36,-426,51,-410,40,-431,83,-416,19,-386,23,-270,4,-476,27,-269,10,-393,3,-340,7,-354,22
69,-363,11,-311,70,-425,40,-384,7,-455,12,-452,12,-424,30,-478,36,-428,51,-415,41,-431,83,-419,20,-388,23,-279,4,-479,27,-273,10,-401,3,-347,7,-357,22
70,-368,11,-314,70,-429,40,-389,7,-460,12,-459,12,-428,31,-483,36,-434,51,-419,41,-432,83,-425,20,-393,23,-287,4,-484,27,-278,10,-408,3,-352,7,-361,22
