,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-45,14,-18,11,-15,14,-20,9,-19,10,-22,7
1,-72,17,-18,11,-15,14,-20,9,-19,10,-22,7
2,-98,21,-18,11,-15,14,-20,9,-19,10,-22,7
3,-119,30,-18,11,-15,14,-20,9,-19,10,-22,7
4,-141,38,-18,11,-15,14,-20,9,-19,10,-22,7
5,-163,46,-18,11,-15,14,-20,9,-19,10,-22,7
6,-184,55,-18,11,-15,14,-20,9,-19,10,-22,7
7,-187,59,-35,17,-15,14,-20,9,-19,10,-22,7
8,-187,59,-58,24,-15,14,-20,9,-19,10,-22,7
9,-187,59,-78,34,-15,14,-20,9,-19,10,-22,7
10,-187,59,-101,41,-15,14,-20,9,-19,10,-22,7
11,-187,59,-122,50,-15,14,-20,9,-19,10,-22,7
12,-187,59,-149,53,-15,14,-20,9,-19,10,-22,7
13,-187,59,-171,61,-15,14,-20,9,-19,10,-22,7
14,-187,59,-182,65,-22,22,-20,9,-19,10,-22,7
15,-187,59,-182,65,-38,36,-20,9,-19,10,-22,7
16,-187,59,-182,65,-51,53,-20,9,-19,10,-22,7
17,-187,59,-182,65,-63,71,-20,9,-19,10,-22,7
18,-187,59,-182,65,-83,81,-20,9,-19,10,-22,7
19,-187,59,-182,65,-99,95,-20,9,-19,10,-22,7
20,-187,59,-182,65,-114,110,-20,9,-19,10,-22,7
21,-187,59,-182,65,-128,118,-25,12,-19,10,-22,7
22,-187,59,-182,65,-128,118,-46,21,-19,10,-22,7
23,-187,59,-182,65,-128,118,-68,29,-19,10,-22,7
24,-187,59,-182,65,-128,118,-87,40,-19,10,-22,7
25,-187,59,-182,65,-128,118,-109,48,-19,10,-22,7
26,-187,59,-182,65,-128,118,-130,57,-19,10,-22,7
27,-187,59,-182,65,-128,118,-150,67,-19,10,-22,7
28,-187,59,-182,65,-128,118,-170,77,-19,10,-22,7
29,-187,59,-182,65,-128,118,-172,77,-37,20,-22,7
30,-187,59,-182,65,-128,118,-172,77,-59,28,-22,7
31,-187,59,-182,65,-128,118,-172,77,-84,33,-22,7
32,-187,59,-182,65,-128,118,-172,77,-105,42,-22,7
33,-187,59,-182,65,-128,118,-172,77,-126,51,-22,7
34,-187,59,-182,65,-128,118,-172,77,-142,65,-22,7
35,-187,59,-182,65,-128,118,-172,77,-163,74,-22,7
36,-187,59,-182,65,-128,118,-172,77,-169,78,-38,11
37,-187,59,-182,65,-128,118,-172,77,-169,78,-60,19
38,-187,59,-182,65,-128,118,-172,77,-169,78,-83,26
39,-187,59,-182,65,-128,118,-172,77,-169,78,-105,34
40,-187,59,-182,65,-128,118,-172,77,-169,78,-124,45
41,-187,59,-182,65,-128,118,-172,77,-169,78,-147,52
42,-187,59,-182,65,-128,118,-172,77,-169,78,-168,61
43,-189,62,-187,65,-129,120,-172,77,-169,78,-180,66
44,-194,63,-190,65,-130,122,-176,77,-172,81,-185,69
45,-196,64,-195,65,-136,123,-181,78,-175,83,-187,71
46,-199,66,-197,67,-138,125,-187,78,-181,83,-190,73
47,-203,69,-201,69,-141,126,-188,81,-183,85,-194,74
48,-210,72,-203,70,-144,126,-191,81,-188,85,-196,78
49,-216,73,-214,75,-148,129,-191,81,-188,85,-196,78
50,-216,73,-214,75,-153,133,-202,86,-192,86,-196,78
51,-218,73,-214,75,-153,133,-202,86,-198,91,-209,82
52,-220,75,-219,77,-156,136,-206,87,-200,93,-212,83
53,-225,75,-224,77,-157,140,-209,89,-203,95,-216,84
54,-230,75,-226,79,-159,143,-214,89,-209,95,-221,84
55,-246,83,-226,79,-160,143,-216,89,-210,95,-221,86
56,-262,86,-234,82,-160,143,-216,89,-210,95,-221,86
57,-262,86,-258,88,-160,143,-216,89,-210,95,-221,86
58,-262,86,-261,88,-177,153,-216,89,-210,95,-221,86
59,-262,86,-261,88,-182,164,-228,91,-210,95,-221,86
60,-262,86,-261,88,-182,164,-248,100,-211,95,-221,86
61,-262,86,-261,88,-182,164,-248,100,-234,102,-221,86
62,-262,86,-261,88,-182,164,-248,100,-240,109,-228,96
63,-262,90,-262,88,-182,164,-248,100,-240,109,-248,101
64,-263,92,-268,89,-186,166,-253,100,-244,109,-252,102
65,-267,94,-271,89,-188,168,-257,101,-249,111,-256,103
66,-273,95,-275,90,-191,170,-261,101,-251,112,-258,107
67,-292,101,-279,91,-191,170,-261,101,-251,112,-258,107
68,-292,101,-297,97,-194,173,-261,101,-251,112,-258,107
69,-292,101,-297,97,-206,184,-265,104,-251,112,-258,107
70,-292,101,-297,97,-206,184,-282,109,-257,114,-258,107
71,-292,101,-297,97,-206,184,-282,109,-271,121,-264,110
72,-293,103,-298,97,-207,184,-284,109,-272,122,-278,117
73,-295,105,-302,98,-213,184,-287,111,-275,124,-281,119
74,-298,107,-306,99,-217,186,-291,111,-279,126,-283,121
75,-304,108,-311,100,-219,187,-294,112,-282,127,-287,123
76,-306,109,-315,102,-222,190,-298,114,-286,128,-290,124
77,-309,112,-319,104,-227,193,-301,114,-289,128,-291,127
78,-311,114,-321,104,-228,195,-307,116,-295,129,-293,131
79,-313,117,-323,107,-231,197,-311,116,-300,129,-295,135
