,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-25,13,-20,12,-20,15,-25,6,-24,9,-22,13
1,-28,16,-24,16,-23,20,-25,7,-24,9,-25,17
2,-31,20,-27,17,-24,26,-26,9,-25,10,-28,21
3,-33,21,-28,22,-26,27,-26,11,-25,15,-34,26
4,-34,26,-29,22,-27,35,-28,15,-28,15,-36,29
5,-36,29,-35,25,-29,35,-29,17,-28,17,-38,36
6,-40,30,-37,25,-31,38,-31,19,-31,20,-43,39
7,-42,35,-39,29,-34,42,-31,22,-33,20,-44,43
8,-46,37,-42,32,-38,45,-32,22,-35,21,-48,46
9,-49,41,-43,33,-41,47,-33,24,-38,26,-50,49
10,-51,43,-44,33,-42,54,-36,26,-41,28,-54,52
11,-55,50,-46,35,-46,54,-39,29,-43,28,-55,54
12,-55,51,-50,36,-50,58,-40,33,-46,29,-58,58
13,-58,54,-54,39,-52,62,-42,35,-47,33,-60,58
14,-64,56,-56,40,-56,65,-43,37,-50,35,-60,62
15,-68,59,-57,41,-59,72,-46,37,-51,37,-62,65
16,-71,61,-59,41,-61,74,-48,38,-51,39,-70,71
17,-74,65,-64,43,-64,77,-48,38,-52,42,-73,74
18,-77,66,-67,44,-68,83,-49,38,-55,46,-75,76
19,-81,67,-71,44,-69,91,-50,41,-59,48,-77,76
20,-84,68,-72,46,-71,95,-54,42,-60,50,-79,83
21,-89,71,-76,46,-74,98,-55,42,-63,52,-82,86
22,-94,74,-79,46,-77,102,-56,44,-65,53,-83,91
23,-97,76,-82,46,-81,109,-57,47,-66,54,-85,94
24,-98,79,-89,48,-84,111,-57,48,-68,56,-89,97
25,-102,81,-94,48,-86,118,-58,49,-73,56,-91,98
26,-103,83,-99,48,-93,126,-58,50,-76,57,-91,100
27,-104,84,-103,51,-94,129,-59,53,-77,59,-99,102
28,-109,84,-105,54,-98,132,-64,57,-81,59,-99,102
29,-109,84,-109,57,-102,134,-65,61,-84,60,-103,106
30,-112,89,-114,58,-105,137,-68,64,-86,60,-104,107
31,-114,92,-117,59,-106,141,-71,68,-88,62,-108,108
32,-116,94,-121,59,-112,147,-74,70,-90,65,-108,108
33,-118,94,-124,63,-116,149,-77,72,-93,69,-109,110
34,-120,96,-128,65,-121,153,-81,72,-97,69,-111,111
35,-122,96,-136,66,-124,155,-82,72,-104,72,-114,111
36,-122,98,-142,69,-128,158,-84,73,-107,75,-116,112
37,-122,100,-143,71,-132,160,-85,73,-116,78,-119,115
38,-125,100,-147,73,-135,161,-87,76,-119,81,-125,115
39,-125,100,-149,78,-139,162,-90,78,-123,85,-128,117
40,-126,101,-151,80,-143,165,-91,80,-130,87,-131,119
41,-127,101,-156,81,-148,167,-95,82,-133,89,-134,121
42,-130,102,-162,82,-150,170,-96,85,-134,91,-138,124
43,-132,104,-167,84,-153,171,-97,85,-138,94,-140,129
44,-134,108,-170,87,-157,175,-97,87,-140,94,-144,131
45,-136,109,-175,92,-157,180,-100,88,-146,95,-145,131
46,-143,111,-179,94,-159,182,-101,88,-149,98,-147,133
47,-147,112,-180,95,-161,187,-104,91,-151,99,-150,137
48,-150,113,-186,97,-163,188,-107,93,-155,101,-152,139
49,-158,113,-190,99,-168,190,-109,93,-157,102,-155,140
50,-163,117,-193,102,-172,191,-111,94,-161,102,-157,141
51,-167,117,-197,105,-176,195,-112,95,-164,102,-160,144
52,-172,119,-199,106,-179,196,-117,98,-169,102,-163,144
53,-176,120,-204,110,-181,198,-117,98,-172,104,-170,144
54,-180,120,-207,112,-185,198,-121,103,-175,106,-172,145
55,-182,121,-213,113,-190,198,-123,103,-180,108,-177,146
56,-184,125,-214,113,-194,200,-128,105,-182,108,-183,148
57,-185,128,-218,113,-197,201,-135,106,-187,109,-185,150
58,-193,129,-223,114,-198,201,-138,106,-192,109,-190,151
59,-197,129,-228,116,-201,203,-142,106,-198,110,-192,152
60,-200,129,-231,118,-204,204,-150,108,-203,110,-195,152
61,-204,129,-236,119,-206,207,-153,109,-206,113,-200,152
62,-209,129,-246,120,-206,207,-156,110,-210,116,-202,153
63,-211,129,-250,121,-211,207,-161,110,-217,118,-205,154
64,-216,130,-256,121,-212,209,-169,110,-221,120,-206,154
65,-220,132,-262,122,-215,210,-173,111,-225,121,-209,154
66,-227,133,-264,123,-215,212,-177,113,-232,121,-212,155
67,-229,135,-268,124,-221,214,-183,113,-234,122,-215,156
68,-231,135,-275,125,-223,214,-187,116,-237,124,-219,158
69,-232,135,-279,128,-226,215,-192,118,-244,124,-223,158
70,-240,137,-283,128,-228,216,-200,118,-249,124,-223,158
71,-242,140,-289,130,-229,217,-202,118,-256,126,-227,158
72,-244,141,-291,132,-233,220,-207,119,-258,128,-233,158
73,-247,142,-297,133,-235,220,-215,121,-258,128,-238,160
74,-255,142,-300,134,-235,222,-219,122,-261,128,-244,162
75,-261,144,-304,135,-237,223,-222,122,-266,128,-250,162
76,-265,144,-310,135,-240,224,-226,123,-270,129,-256,162
77,-271,145,-313,135,-242,224,-231,124,-275,130,-262,162
78,-276,145,-316,135,-244,225,-237,124,-284,132,-264,162
79,-280,146,-317,136,-247,227,-245,124,-290,133,-267,162
