,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-24,10,-24,11,-17,15,-26,8,-26,8,-24,11
1,-29,12,-28,11,-17,21,-30,8,-27,8,-31,12
2,-36,14,-31,14,-19,22,-31,8,-30,11,-36,12
3,-43,15,-32,16,-21,23,-32,9,-38,12,-41,12
4,-44,15,-36,19,-24,26,-34,10,-42,14,-46,14
5,-45,15,-38,20,-28,29,-36,13,-50,18,-48,14
6,-49,16,-41,21,-34,31,-39,15,-52,19,-51,16
7,-53,17,-48,22,-36,33,-42,17,-55,19,-54,18
8,-56,19,-52,25,-36,35,-44,18,-61,19,-58,21
9,-60,20,-54,25,-38,39,-50,19,-68,20,-60,21
10,-64,20,-58,28,-39,44,-51,20,-70,24,-64,22
11,-67,21,-62,29,-41,47,-52,22,-75,26,-67,25
12,-71,21,-63,31,-43,49,-56,22,-82,29,-71,26
13,-74,24,-64,31,-49,49,-61,23,-87,30,-73,29
14,-75,25,-69,32,-52,49,-68,23,-93,31,-76,31
15,-78,27,-73,33,-54,52,-71,25,-94,33,-81,33
16,-80,30,-81,34,-56,52,-75,25,-97,35,-84,35
17,-83,30,-83,35,-62,55,-78,26,-98,37,-90,37
18,-85,32,-85,35,-62,58,-80,28,-103,39,-96,41
19,-91,34,-89,35,-67,61,-83,28,-108,39,-97,42
20,-94,34,-93,36,-70,65,-88,29,-113,40,-99,43
21,-98,36,-95,38,-73,69,-91,31,-114,43,-102,44
22,-104,36,-100,38,-73,73,-96,32,-118,43,-105,46
23,-108,36,-102,41,-76,77,-99,33,-123,43,-108,48
24,-112,37,-102,45,-79,79,-103,34,-127,45,-112,49
25,-116,37,-105,48,-81,82,-107,36,-129,45,-117,51
26,-118,39,-108,48,-84,83,-114,36,-133,46,-122,53
27,-124,42,-110,51,-87,83,-119,36,-135,49,-125,53
28,-128,45,-112,53,-90,83,-123,38,-137,54,-127,54
29,-131,46,-118,54,-93,87,-125,40,-140,54,-132,54
30,-136,48,-123,55,-96,89,-128,42,-144,56,-133,54
31,-140,51,-126,56,-100,92,-130,42,-149,58,-135,55
32,-144,52,-129,58,-101,95,-135,43,-153,59,-137,58
33,-145,53,-133,59,-103,96,-141,45,-156,61,-140,62
34,-148,54,-139,61,-106,96,-146,46,-160,61,-145,62
35,-148,55,-145,61,-110,100,-152,49,-163,62,-146,63
36,-153,57,-148,63,-113,103,-155,49,-169,63,-148,63
37,-158,58,-154,64,-115,105,-157,51,-172,65,-152,63
38,-160,60,-155,65,-123,108,-158,53,-173,67,-155,67
39,-167,60,-158,67,-127,110,-161,54,-177,67,-159,67
40,-169,63,-161,68,-130,112,-168,56,-179,68,-162,68
41,-172,64,-163,69,-133,114,-171,56,-184,69,-169,70
42,-175,65,-170,70,-137,115,-174,56,-187,70,-173,72
43,-179,68,-173,70,-142,116,-180,58,-188,71,-176,73
44,-179,68,-176,73,-146,117,-183,61,-191,72,-183,75
45,-184,69,-181,75,-150,121,-187,61,-194,72,-185,75
46,-187,69,-183,75,-152,124,-192,64,-198,73,-189,78
47,-192,71,-187,76,-154,127,-196,66,-199,73,-194,79
48,-196,72,-190,77,-156,132,-200,67,-202,78,-194,80
49,-206,74,-194,79,-156,132,-204,68,-206,78,-196,81
50,-212,74,-197,80,-158,132,-207,70,-210,80,-201,83
51,-216,78,-197,82,-160,137,-211,71,-212,82,-204,84
52,-220,80,-200,87,-162,139,-217,73,-212,83,-207,84
53,-224,81,-203,88,-166,140,-222,74,-215,87,-210,84
54,-228,83,-206,88,-168,144,-225,74,-219,87,-215,87
55,-231,83,-208,90,-172,146,-227,75,-225,88,-219,90
56,-233,85,-214,93,-174,150,-230,76,-227,90,-221,91
57,-236,87,-214,94,-176,152,-232,79,-231,92,-227,94
58,-241,88,-218,95,-179,153,-236,83,-235,92,-228,96
59,-244,89,-223,97,-182,155,-242,83,-238,93,-231,97
60,-249,91,-227,100,-185,155,-248,85,-239,95,-232,98
61,-252,91,-229,101,-186,157,-251,87,-242,98,-241,99
62,-257,95,-234,103,-187,158,-254,89,-245,98,-245,99
63,-260,95,-240,104,-190,159,-261,89,-248,100,-249,99
64,-265,95,-248,104,-195,161,-263,90,-251,102,-251,99
65,-269,96,-251,106,-200,161,-265,93,-254,104,-253,102
66,-274,96,-253,108,-203,164,-269,94,-257,104,-256,106
67,-277,97,-257,109,-206,168,-272,96,-262,107,-256,107
68,-279,99,-260,110,-208,170,-274,99,-268,108,-260,109
69,-288,100,-261,111,-211,174,-276,99,-271,110,-260,113
70,-290,101,-266,111,-215,176,-279,100,-273,113,-263,117
71,-292,103,-270,111,-217,178,-283,101,-277,115,-268,119
72,-294,106,-272,111,-220,179,-290,102,-281,116,-272,121
73,-298,109,-273,111,-224,182,-293,105,-284,116,-275,124
74,-302,110,-277,111,-227,184,-300,105,-288,117,-277,126
75,-303,112,-282,112,-231,185,-301,106,-294,118,-280,130
76,-306,116,-285,113,-234,187,-305,106,-297,118,-286,131
77,-309,119,-288,116,-234,191,-308,106,-300,119,-293,131
78,-310,120,-296,118,-235,192,-309,109,-304,122,-297,132
79,-313,120,-301,119,-238,192,-314,110,-308,126,-299,134
