,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
44,-69,2,-528,68,-133,14,-554,42,-431,165,-131,13,-546,20,-146,18,-92,4,-540,56,-114,10,-337,22,-565,31,-110,9,-94,5,-120,6,-123,13,-104,3
45,-69,2,-528,68,-133,14,-554,42,-431,165,-131,13,-546,20,-236,18,-92,4,-540,56,-114,10,-337,22,-565,31,-110,9,-94,5,-120,6,-123,13,-104,3
46,-69,2,-528,68,-133,14,-554,42,-431,165,-131,13,-546,20,-295,49,-92,4,-540,56,-114,10,-337,22,-565,31,-110,9,-94,5,-120,6,-123,13,-104,3
47,-69,2,-528,68,-133,14,-554,42,-431,165,-131,13,-546,20,-385,49,-92,4,-540,56,-114,10,-337,22,-565,31,-110,9,-94,5,-120,6,-123,13,-104,3
48,-69,2,-528,68,-133,14,-554,42,-431,165,-131,13,-546,20,-475,49,-92,4,-540,56,-114,10,-337,22,-565,31,-110,9,-94,5,-120,6,-123,13,-104,3
49,-69,2,-528,68,-145,14,-554,42,-431,165,-131,13,-546,20,-547,49,-92,4,-540,56,-117,10,-337,22,-565,31,-110,9,-94,5,-123,6,-123,13,-104,3
50,-69,2,-528,68,-145,14,-554,42,-431,165,-131,13,-546,20,-547,49,-92,4,-540,56,-126,10,-406,22,-565,31,-111,9,-94,5,-132,6,-125,13,-104,3
51,-71,2,-528,68,-145,14,-554,42,-431,165,-131,13,-557,20,-547,49,-92,4,-540,56,-126,10,-473,22,-565,31,-119,9,-94,5,-134,6,-125,13,-104,3
52,-77,2,-528,68,-145,14,-554,42,-431,165,-131,13,-569,20,-547,49,-92,4,-540,56,-126,10,-509,22,-565,31,-119,9,-130,5,-134,6,-125,13,-104,3
53,-77,2,-528,68,-145,14,-554,42,-431,165,-135,13,-575,21,-547,49,-92,4,-540,56,-126,10,-574,22,-565,31,-124,9,-130,5,-140,6,-125,13,-107,3
54,-95,4,-528,68,-148,14,-554,42,-431,165,-152,13,-575,21,-547,49,-93,4,-540,56,-126,10,-574,22,-565,31,-151,10,-130,5,-156,6,-130,13,-107,3
55,-155,14,-528,68,-148,14,-554,42,-431,165,-152,13,-575,21,-547,49,-93,4,-540,56,-146,10,-574,22,-565,31,-151,10,-130,5,-156,6,-130,13,-107,3
56,-188,71,-528,68,-148,14,-554,42,-431,165,-152,13,-575,21,-547,49,-93,4,-540,56,-146,10,-574,22,-565,31,-151,10,-130,5,-156,6,-130,13,-107,3
57,-278,71,-528,68,-148,14,-554,42,-431,165,-152,13,-575,21,-547,49,-93,4,-540,56,-146,10,-574,22,-565,31,-151,10,-130,5,-156,6,-130,13,-107,3
58,-368,71,-528,68,-148,14,-554,42,-431,165,-152,13,-575,21,-547,49,-93,4,-540,56,-146,10,-574,22,-565,31,-151,10,-130,5,-156,6,-130,13,-107,3
59,-458,71,-528,68,-148,14,-554,42,-431,165,-152,13,-575,21,-547,49,-93,4,-540,56,-146,10,-574,22,-565,31,-151,10,-130,5,-156,6,-130,13,-107,3
60,-525,71,-528,68,-148,15,-554,42,-431,165,-156,13,-575,21,-547,49,-94,4,-540,56,-146,10,-574,22,-565,31,-152,10,-130,5,-169,7,-132,13,-107,3
61,-525,71,-528,68,-155,15,-554,42,-431,165,-166,14,-575,21,-547,49,-99,4,-540,56,-146,10,-574,22,-565,31,-159,10,-130,5,-224,8,-136,13,-107,3
62,-525,71,-528,68,-155,15,-554,42,-431,165,-166,14,-575,21,-547,49,-99,4,-540,56,-146,10,-574,22,-565,31,-159,10,-130,5,-314,8,-136,13,-107,3
63,-525,71,-528,68,-155,15,-554,42,-431,165,-166,14,-575,21,-547,49,-99,4,-540,56,-153,10,-574,22,-565,31,-159,10,-130,5,-396,8,-137,13,-107,3
64,-525,71,-528,68,-155,15,-554,42,-431,165,-171,14,-575,21,-547,49,-99,4,-540,56,-155,10,-574,22,-565,31,-173,10,-130,5,-458,9,-143,13,-107,3
65,-525,71,-528,68,-162,15,-554,42,-431,165,-207,14,-575,21,-547,49,-100,4,-540,56,-160,12,-574,22,-565,31,-173,10,-130,5,-497,9,-143,13,-107,3
66,-525,71,-528,68,-162,15,-554,42,-431,165,-207,14,-575,21,-547,49,-100,4,-540,56,-250,12,-574,22,-565,31,-173,10,-130,5,-497,9,-143,13,-107,3
67,-525,71,-528,68,-162,15,-554,42,-431,165,-207,14,-575,21,-547,49,-100,4,-540,56,-340,12,-574,22,-565,31,-173,10,-130,5,-497,9,-143,13,-107,3
68,-525,71,-528,68,-162,15,-554,42,-431,165,-207,14,-575,21,-547,49,-114,4,-540,56,-340,12,-574,22,-565,31,-212,11,-130,5,-520,15,-150,13,-107,3
69,-525,71,-528,68,-162,15,-554,42,-431,165,-207,14,-575,21,-547,49,-114,4,-540,56,-419,23,-574,22,-565,31,-212,11,-130,5,-520,15,-150,13,-107,3
70,-525,71,-528,68,-162,15,-554,42,-431,165,-207,14,-575,21,-547,49,-114,4,-540,56,-509,23,-574,22,-565,31,-212,11,-130,5,-520,15,-150,13,-107,3
71,-525,71,-528,68,-162,15,-554,42,-431,165,-207,14,-575,21,-547,49,-114,4,-540,56,-573,23,-574,22,-565,31,-212,11,-130,5,-520,15,-150,13,-133,3
72,-525,71,-528,68,-163,15,-554,42,-431,165,-210,14,-575,21,-547,49,-114,4,-540,56,-573,23,-574,22,-565,31,-237,11,-130,5,-581,15,-150,13,-133,3
73,-525,71,-528,68,-168,15,-554,42,-431,165,-214,14,-575,21,-547,49,-114,4,-540,56,-573,23,-574,22,-565,31,-272,11,-131,5,-581,15,-195,13,-133,3
74,-525,71,-528,68,-168,15,-554,42,-431,165,-214,14,-575,21,-547,49,-114,4,-540,56,-573,23,-574,22,-565,31,-272,11,-131,5,-581,15,-284,14,-133,3
75,-525,71,-528,68,-168,15,-554,42,-431,165,-214,14,-575,21,-547,49,-114,4,-540,56,-573,23,-574,22,-565,31,-272,11,-131,5,-581,15,-374,14,-133,3
76,-525,71,-528,68,-168,15,-554,42,-431,165,-214,14,-575,21,-547,49,-114,4,-540,56,-573,23,-574,22,-565,31,-272,11,-131,5,-581,15,-464,14,-133,3
77,-525,71,-528,68,-168,15,-554,42,-431,165,-214,14,-575,21,-547,49,-114,4,-540,56,-573,23,-574,22,-565,31,-272,11,-131,5,-581,15,-552,16,-133,3
78,-525,71,-528,68,-170,15,-554,42,-431,165,-229,14,-575,21,-547,49,-115,4,-540,56,-573,23,-574,22,-565,31,-307,11,-140,5,-581,15,-557,39,-133,3
79,-525,71,-528,68,-170,16,-554,42,-431,165,-315,14,-575,21,-547,49,-118,4,-540,56,-573,23,-574,22,-565,31,-307,11,-140,5,-581,15,-557,39,-133,3
