,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-25,10,-25,9,-20,14,-27,8,-23,11,-19,13
1,-29,12,-25,10,-23,17,-29,10,-25,16,-24,14
2,-31,15,-30,10,-25,21,-32,10,-30,16,-28,16
3,-32,19,-33,14,-28,24,-34,10,-33,16,-31,20
4,-37,20,-34,14,-32,28,-38,11,-36,16,-36,22
5,-37,21,-36,14,-37,30,-42,14,-44,18,-36,25
6,-40,21,-42,16,-41,32,-45,15,-48,19,-39,26
7,-46,22,-45,19,-42,36,-49,16,-49,22,-42,26
8,-48,23,-48,19,-43,39,-53,19,-54,24,-45,29
9,-51,23,-53,19,-46,41,-58,19,-58,25,-48,33
10,-53,25,-57,19,-51,44,-58,21,-64,27,-52,33
11,-56,27,-61,19,-52,48,-64,22,-67,28,-55,35
12,-57,28,-65,20,-59,51,-67,26,-70,28,-56,37
13,-62,32,-65,22,-63,51,-70,27,-76,29,-60,37
14,-64,36,-67,24,-64,53,-76,28,-81,31,-62,38
15,-67,39,-68,25,-65,57,-80,30,-87,34,-64,38
16,-70,41,-73,26,-66,61,-83,31,-91,34,-69,39
17,-72,43,-77,29,-68,66,-85,33,-93,36,-70,42
18,-74,45,-78,30,-71,70,-90,33,-97,38,-74,44
19,-77,46,-82,32,-74,72,-94,35,-99,41,-77,45
20,-82,48,-86,35,-75,72,-104,35,-100,41,-81,45
21,-86,50,-90,41,-77,74,-107,35,-103,41,-83,47
22,-88,50,-92,44,-79,79,-110,36,-105,43,-88,50
23,-94,51,-95,45,-83,79,-113,38,-107,44,-94,51
24,-97,55,-99,46,-87,79,-117,39,-112,45,-96,52
25,-105,55,-104,47,-89,80,-120,39,-118,45,-99,53
26,-106,55,-106,49,-90,83,-123,42,-119,49,-105,57
27,-114,60,-107,50,-93,87,-124,44,-121,50,-107,57
28,-118,64,-110,50,-96,88,-130,45,-126,51,-109,57
29,-120,65,-112,50,-99,91,-136,48,-127,53,-114,59
30,-122,66,-118,51,-101,93,-138,50,-129,55,-119,62
31,-125,68,-123,54,-102,94,-139,51,-133,56,-126,63
32,-128,69,-124,56,-107,96,-144,52,-138,57,-128,65
33,-133,70,-126,56,-108,99,-148,53,-142,59,-133,67
34,-136,71,-131,56,-110,101,-155,55,-144,61,-137,67
35,-140,73,-132,58,-112,104,-155,57,-148,65,-141,69
36,-147,74,-139,59,-113,109,-157,57,-148,67,-145,69
37,-148,75,-143,61,-115,113,-161,57,-153,69,-149,70
38,-152,75,-146,61,-120,117,-164,60,-154,70,-154,71
39,-154,76,-152,61,-124,119,-169,60,-156,70,-161,72
40,-157,77,-156,63,-127,120,-176,62,-158,72,-163,73
41,-161,80,-160,65,-130,120,-181,62,-162,73,-167,73
42,-165,81,-163,65,-135,123,-184,63,-165,74,-171,75
43,-166,85,-166,65,-140,128,-185,64,-167,75,-176,77
44,-168,85,-170,68,-143,130,-189,65,-172,75,-180,79
45,-170,85,-175,70,-145,130,-195,67,-175,76,-186,80
46,-174,86,-179,72,-146,132,-198,67,-181,76,-190,83
47,-181,87,-181,73,-147,135,-199,68,-184,80,-195,84
48,-183,87,-184,76,-150,136,-205,69,-187,82,-197,88
49,-186,88,-187,78,-157,138,-208,70,-188,84,-202,88
50,-193,90,-188,79,-158,141,-213,71,-191,86,-204,90
51,-194,92,-196,79,-163,142,-217,71,-196,86,-207,91
52,-197,94,-201,80,-165,142,-222,72,-199,87,-211,94
53,-203,95,-204,81,-167,144,-225,73,-202,90,-214,96
54,-208,96,-208,82,-168,147,-230,74,-206,90,-218,97
55,-211,98,-212,82,-173,150,-234,74,-209,91,-221,99
56,-215,100,-214,83,-178,153,-238,75,-209,91,-227,101
57,-219,102,-215,85,-180,155,-245,75,-213,94,-227,104
58,-223,103,-219,86,-182,158,-249,77,-216,95,-230,106
59,-230,103,-224,91,-184,160,-250,77,-217,98,-232,108
60,-231,104,-228,94,-187,164,-252,79,-219,100,-236,110
61,-233,104,-233,95,-189,165,-255,79,-227,101,-241,112
62,-235,106,-237,95,-194,167,-260,82,-229,102,-244,113
63,-239,110,-241,96,-197,168,-266,82,-232,102,-247,114
64,-245,110,-245,96,-198,169,-270,82,-238,103,-253,115
65,-248,111,-248,97,-201,171,-274,82,-241,106,-258,117
66,-252,114,-252,97,-205,174,-276,87,-244,106,-259,118
67,-257,114,-255,98,-210,176,-280,87,-246,107,-264,120
68,-263,116,-257,98,-214,178,-281,91,-250,107,-269,120
69,-270,117,-259,99,-218,180,-286,91,-255,107,-270,122
70,-272,121,-268,99,-219,181,-288,93,-260,107,-274,122
71,-276,123,-270,100,-223,182,-291,94,-265,108,-276,126
72,-280,124,-275,102,-225,184,-295,95,-269,110,-276,129
73,-281,127,-278,103,-225,185,-300,97,-276,111,-280,131
74,-283,127,-283,105,-229,186,-304,98,-282,111,-283,133
75,-286,127,-288,107,-232,188,-305,101,-286,112,-286,136
76,-289,127,-293,110,-236,189,-308,103,-289,115,-287,138
77,-290,129,-299,111,-238,192,-311,105,-294,117,-289,139
78,-294,129,-301,113,-238,194,-315,106,-299,119,-296,140
79,-296,130,-307,114,-241,195,-317,107,-302,122,-301,142
