,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-71,2,-84,8,-69,6,-71,2,-69,4,-73,5,-66,8,-72,5,-71,14,-66,13,-70,23,-74,2,-73,9,-72,2,-72,9,-71,3,-73,2,-71,3,-70,4
1,-78,2,-89,13,-70,8,-71,2,-71,4,-77,7,-67,8,-83,5,-79,15,-77,14,-88,24,-74,2,-74,9,-75,2,-74,9,-73,4,-74,2,-72,3,-73,5
2,-80,2,-93,16,-73,9,-75,2,-73,5,-78,7,-69,8,-93,5,-85,17,-87,15,-97,27,-76,2,-80,9,-75,2,-85,10,-78,4,-74,2,-73,3,-76,7
3,-84,2,-95,19,-76,9,-76,2,-73,5,-79,7,-77,8,-97,6,-95,21,-97,15,-109,27,-78,2,-94,9,-77,2,-88,10,-79,4,-74,2,-81,3,-78,7
4,-88,2,-99,22,-81,11,-76,2,-74,5,-84,7,-80,9,-104,7,-103,23,-107,15,-114,29,-78,3,-110,10,-79,2,-92,11,-83,4,-74,2,-82,3,-80,7
5,-91,3,-100,25,-83,11,-83,2,-74,5,-90,7,-80,10,-104,8,-109,24,-113,15,-137,31,-79,3,-117,10,-79,2,-105,11,-89,4,-75,2,-84,3,-82,7
6,-95,3,-102,29,-84,12,-85,2,-77,6,-93,8,-85,12,-105,9,-119,25,-120,16,-156,37,-81,3,-121,10,-81,2,-109,13,-93,4,-76,2,-85,3,-82,7
7,-96,3,-105,32,-85,14,-87,2,-80,6,-97,8,-87,13,-109,9,-121,27,-135,17,-173,37,-86,3,-124,12,-81,2,-116,14,-97,4,-80,2,-91,3,-82,7
8,-99,3,-108,35,-90,15,-88,2,-83,6,-100,8,-93,13,-114,10,-125,29,-150,18,-182,39,-87,4,-135,13,-82,2,-122,14,-99,4,-83,2,-92,3,-83,7
9,-99,3,-112,38,-92,16,-90,2,-88,6,-101,8,-98,13,-120,10,-136,30,-156,20,-193,40,-91,4,-148,14,-84,2,-126,14,-102,4,-84,2,-94,3,-84,10
10,-100,3,-114,41,-96,16,-94,2,-91,6,-102,8,-105,13,-125,10,-144,30,-163,21,-202,43,-94,5,-160,14,-85,2,-134,14,-109,4,-84,2,-98,3,-85,10
