,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-24,5,-23,6,-36,23,-15,14,-16,13,-22,7
1,-24,5,-23,6,-40,27,-22,29,-16,13,-22,7
2,-24,5,-23,6,-44,31,-35,38,-16,13,-22,7
3,-24,5,-23,6,-52,45,-40,41,-16,13,-22,7
4,-24,5,-23,6,-57,60,-48,43,-16,13,-22,7
5,-24,5,-23,6,-65,68,-56,49,-16,13,-22,7
6,-24,5,-23,6,-81,77,-58,52,-16,13,-22,7
7,-24,5,-23,6,-90,84,-68,56,-16,13,-22,7
8,-24,5,-23,6,-101,96,-72,59,-16,13,-22,7
9,-24,5,-23,6,-103,109,-76,70,-16,13,-22,7
10,-24,5,-23,6,-108,119,-89,72,-16,13,-22,7
11,-24,5,-23,6,-130,127,-89,72,-16,13,-22,7
12,-24,5,-23,6,-140,139,-96,73,-16,13,-22,7
13,-24,5,-23,6,-146,155,-97,80,-16,13,-22,7
14,-24,5,-23,6,-159,171,-97,81,-16,13,-22,7
15,-24,5,-23,6,-161,173,-116,88,-16,13,-22,7
16,-24,5,-23,6,-175,185,-120,88,-16,13,-22,7
17,-24,5,-23,6,-187,192,-128,91,-16,13,-22,7
18,-24,5,-23,6,-200,209,-128,91,-16,13,-22,7
19,-24,5,-23,6,-206,216,-137,91,-22,15,-22,7
20,-24,5,-23,6,-221,220,-137,91,-33,15,-22,7
21,-24,5,-23,6,-242,229,-137,91,-33,15,-22,7
22,-24,5,-23,6,-243,230,-147,96,-33,15,-30,12
23,-24,5,-23,6,-244,230,-167,97,-33,23,-30,12
24,-24,5,-23,6,-244,230,-167,97,-52,34,-30,12
25,-24,5,-23,6,-244,230,-167,97,-68,48,-30,12
26,-24,5,-23,6,-244,230,-167,97,-84,62,-30,12
27,-24,5,-23,6,-244,230,-167,97,-106,70,-30,12
28,-24,5,-23,6,-244,231,-167,97,-120,85,-30,12
29,-24,5,-23,6,-244,231,-167,97,-141,94,-30,12
30,-24,5,-23,6,-260,233,-172,98,-145,96,-30,12
31,-24,5,-23,6,-260,234,-179,100,-164,97,-30,12
32,-24,5,-23,6,-262,234,-193,104,-172,99,-30,12
33,-24,5,-23,6,-274,234,-193,104,-185,104,-30,12
34,-24,5,-23,6,-280,234,-195,105,-205,105,-30,12
35,-24,5,-23,6,-280,234,-214,111,-209,106,-30,12
36,-24,5,-23,6,-293,238,-227,111,-209,106,-30,12
37,-24,5,-23,6,-293,238,-227,111,-235,110,-30,12
38,-24,5,-23,6,-295,238,-249,112,-239,111,-30,12
39,-24,5,-23,6,-295,238,-249,112,-263,117,-30,12
40,-24,5,-23,6,-296,238,-252,112,-283,123,-30,12
41,-24,5,-23,6,-296,238,-262,115,-298,125,-30,12
42,-24,5,-23,6,-296,238,-281,117,-307,125,-30,12
43,-24,5,-23,6,-296,238,-309,119,-307,125,-30,12
44,-24,5,-23,6,-296,238,-336,122,-307,125,-30,12
45,-24,5,-23,6,-296,238,-365,123,-307,125,-30,12
46,-24,5,-23,6,-296,238,-365,123,-332,130,-30,12
47,-24,5,-23,6,-296,238,-388,125,-337,130,-30,12
48,-24,5,-23,6,-296,238,-402,126,-351,131,-30,12
49,-24,5,-23,6,-296,238,-404,130,-366,136,-31,15
50,-24,5,-23,6,-296,238,-404,130,-366,136,-42,34
51,-24,5,-23,6,-296,238,-404,130,-366,136,-52,54
52,-24,5,-23,6,-296,238,-404,130,-366,136,-75,61
53,-24,5,-23,6,-296,238,-404,130,-366,136,-85,81
54,-24,5,-23,6,-296,238,-404,130,-366,136,-101,95
55,-24,5,-23,6,-296,238,-404,130,-366,136,-119,107
56,-24,5,-23,6,-296,238,-404,130,-366,136,-134,122
57,-24,5,-23,6,-296,238,-404,130,-366,136,-151,135
58,-24,5,-23,6,-296,238,-404,130,-366,136,-175,141
59,-24,5,-23,6,-296,238,-404,130,-366,136,-194,152
60,-24,5,-23,6,-296,238,-404,130,-366,136,-218,158
61,-24,5,-23,6,-296,238,-404,130,-366,136,-238,168
62,-24,5,-23,6,-296,238,-404,130,-366,136,-267,169
63,-24,5,-23,6,-296,238,-404,130,-366,136,-296,170
64,-24,5,-23,6,-296,238,-404,130,-366,136,-325,171
65,-24,5,-23,6,-296,238,-404,130,-366,136,-354,172
66,-24,5,-23,6,-296,238,-404,130,-382,142,-362,172
67,-26,6,-36,10,-296,238,-404,130,-388,146,-362,172
68,-31,31,-36,10,-296,238,-404,130,-388,146,-362,172
69,-42,50,-36,10,-296,238,-404,130,-388,146,-362,172
70,-53,69,-36,10,-296,238,-404,130,-388,146,-362,172
71,-76,76,-36,10,-296,238,-404,130,-388,146,-362,172
72,-95,87,-36,10,-296,238,-404,130,-388,146,-362,172
73,-114,98,-36,10,-296,238,-404,130,-388,146,-362,172
74,-130,112,-36,10,-296,238,-404,130,-388,146,-362,172
75,-156,116,-36,10,-296,238,-404,130,-388,146,-362,172
76,-178,124,-36,10,-296,238,-404,130,-388,146,-362,172
77,-200,132,-36,10,-296,238,-404,130,-388,146,-362,172
78,-224,138,-36,10,-296,238,-404,130,-388,146,-362,172
79,-247,145,-36,10,-296,238,-404,130,-388,146,-362,172
