,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-100,10,-97,2,-163,68,-89,10,-97,2,-96,3,-96,3,-96,3,-97,2,-97,2,-97,2,-96,3,-93,8,-97,2,-93,6,-90,9,-96,3,-96,3,-113,13,-97,2,-96,3,-96,3,-150,27,-97,2,-96,3
1,-106,11,-97,2,-217,154,-104,26,-97,2,-96,3,-96,3,-100,3,-97,2,-97,2,-97,4,-96,3,-99,9,-97,2,-102,11,-95,9,-98,3,-96,3,-113,13,-97,2,-96,3,-96,3,-168,47,-97,2,-96,3
2,-106,11,-97,2,-425,181,-104,26,-97,2,-96,3,-96,3,-100,3,-97,2,-97,2,-97,4,-96,3,-99,9,-97,2,-102,11,-95,9,-98,3,-96,3,-113,13,-97,2,-96,3,-96,3,-174,56,-97,2,-96,3
3,-106,11,-97,2,-484,232,-117,37,-97,2,-96,3,-96,3,-101,3,-97,2,-97,2,-103,5,-97,3,-100,14,-99,2,-111,12,-95,9,-100,3,-96,3,-128,25,-97,2,-96,3,-96,3,-225,65,-97,2,-96,3
4,-106,11,-97,2,-484,232,-228,70,-97,2,-96,3,-96,3,-101,3,-97,2,-97,2,-109,6,-97,3,-125,27,-99,5,-111,13,-95,9,-101,5,-96,3,-145,26,-97,2,-96,3,-96,3,-256,65,-100,4,-96,3
5,-128,14,-97,2,-509,233,-256,76,-97,2,-101,3,-97,3,-104,3,-98,2,-98,2,-118,8,-100,3,-144,34,-103,9,-119,15,-101,9,-102,6,-104,3,-153,29,-97,2,-97,3,-97,3,-319,65,-103,4,-97,3
6,-165,28,-98,2,-513,233,-347,83,-97,2,-101,3,-99,3,-106,4,-99,2,-98,2,-122,8,-106,6,-151,34,-131,11,-119,23,-113,15,-106,7,-104,3,-157,30,-97,2,-97,3,-99,3,-319,66,-104,4,-97,3
7,-217,68,-98,2,-513,233,-360,85,-97,2,-101,3,-100,3,-106,4,-99,2,-99,2,-132,8,-118,7,-151,34,-132,11,-151,36,-140,49,-107,7,-104,3,-157,30,-97,2,-99,3,-99,3,-324,66,-105,4,-99,3
8,-374,86,-98,2,-513,233,-360,85,-97,2,-101,3,-100,3,-106,4,-99,2,-99,2,-132,8,-118,7,-151,34,-132,11,-151,36,-200,64,-107,7,-104,3,-157,30,-97,2,-99,3,-99,3,-324,66,-105,4,-99,3
9,-440,86,-98,2,-565,233,-360,85,-97,2,-101,3,-100,3,-106,4,-99,2,-99,2,-132,8,-118,7,-151,34,-132,11,-151,36,-277,116,-107,7,-104,3,-157,30,-97,2,-99,3,-99,3,-324,66,-107,5,-99,3
10,-440,86,-98,2,-565,233,-360,85,-97,2,-101,3,-100,3,-106,4,-99,2,-99,2,-132,8,-118,7,-151,34,-132,11,-151,36,-518,125,-107,7,-104,3,-157,30,-97,2,-99,3,-99,3,-324,66,-107,5,-99,3
11,-552,86,-98,2,-633,240,-360,85,-97,2,-101,3,-100,3,-106,4,-99,2,-99,2,-132,8,-119,7,-151,34,-132,11,-156,39,-571,126,-107,7,-104,3,-157,30,-97,2,-99,3,-99,3,-324,66,-107,5,-99,3
12,-773,91,-98,2,-637,242,-360,85,-97,2,-101,3,-100,3,-106,4,-99,2,-99,2,-132,8,-119,7,-151,34,-132,11,-162,40,-582,126,-107,7,-104,3,-157,30,-97,2,-99,3,-99,3,-324,66,-107,5,-99,3
13,-790,91,-98,2,-637,244,-360,85,-97,2,-101,3,-100,3,-106,4,-99,2,-99,2,-132,8,-119,7,-151,34,-132,11,-258,48,-709,126,-107,7,-104,3,-157,30,-97,2,-99,3,-99,3,-324,66,-107,5,-99,3
14,-790,91,-100,2,-637,244,-478,87,-97,2,-104,3,-101,3,-107,4,-102,2,-101,2,-132,8,-119,7,-189,34,-132,11,-261,49,-755,126,-108,7,-104,3,-161,30,-99,2,-101,3,-99,3,-341,66,-110,5,-100,3
15,-790,91,-100,2,-637,244,-705,96,-98,2,-104,3,-102,3,-107,4,-102,2,-101,2,-132,8,-120,9,-189,34,-132,11,-266,49,-755,126,-108,7,-104,3,-161,30,-99,2,-103,3,-101,3,-341,66,-110,5,-100,3
16,-790,91,-103,2,-637,244,-771,110,-101,2,-104,3,-104,3,-111,4,-105,2,-105,2,-133,8,-160,17,-189,34,-133,11,-271,50,-755,126,-109,8,-104,3,-162,30,-101,2,-104,3,-104,3,-419,66,-114,5,-103,4
17,-790,91,-103,2,-637,244,-771,110,-102,2,-120,3,-106,3,-111,4,-105,2,-105,2,-134,8,-176,28,-190,34,-133,11,-275,51,-755,126,-117,8,-116,4,-194,30,-102,2,-105,3,-106,3,-552,67,-118,5,-105,4
18,-790,91,-103,2,-637,244,-771,110,-102,2,-120,3,-106,3,-111,4,-105,2,-105,2,-134,8,-187,29,-190,34,-133,11,-275,51,-755,126,-117,8,-116,4,-194,30,-102,2,-105,3,-106,3,-746,71,-122,21,-125,4
19,-790,91,-108,2,-637,244,-771,110,-105,2,-120,3,-116,3,-113,4,-105,2,-113,2,-134,8,-249,31,-192,34,-135,11,-296,54,-755,126,-119,8,-131,4,-199,31,-105,2,-105,3,-115,3,-810,71,-150,24,-125,4
20,-790,91,-118,2,-637,244,-771,110,-115,3,-126,3,-129,3,-123,5,-126,2,-127,2,-146,8,-251,31,-217,35,-149,11,-323,56,-755,126,-136,8,-131,4,-204,32,-114,2,-108,4,-125,3,-810,71,-178,24,-131,5
21,-790,91,-126,2,-637,244,-771,110,-117,3,-129,3,-130,3,-178,5,-132,3,-130,2,-146,8,-253,31,-222,35,-149,11,-362,57,-755,126,-137,8,-131,4,-243,33,-123,2,-144,6,-125,3,-810,71,-178,24,-166,6
22,-790,91,-127,2,-637,244,-771,110,-149,3,-143,3,-130,3,-179,5,-140,3,-130,2,-152,8,-255,31,-243,35,-160,11,-377,57,-755,126,-137,8,-148,4,-243,33,-125,2,-218,13,-127,3,-810,71,-196,24,-185,6
23,-790,91,-135,2,-637,244,-771,110,-149,3,-150,3,-148,3,-179,5,-161,3,-137,2,-161,8,-294,31,-274,35,-163,11,-400,59,-755,126,-137,8,-167,4,-243,33,-128,2,-231,30,-141,3,-810,71,-196,24,-201,6
24,-790,91,-141,2,-637,244,-771,110,-149,3,-153,3,-155,3,-179,5,-161,3,-146,2,-161,8,-294,31,-274,35,-182,11,-476,61,-755,126,-139,8,-179,5,-249,33,-140,2,-300,30,-141,3,-810,71,-215,24,-208,6
25,-790,91,-156,2,-637,244,-771,110,-189,5,-169,4,-162,3,-179,5,-168,3,-151,2,-173,8,-296,31,-274,35,-182,11,-512,63,-755,126,-144,8,-197,5,-295,35,-147,2,-316,30,-146,4,-810,71,-215,24,-213,6
26,-790,91,-159,2,-637,244,-771,110,-204,5,-189,4,-167,3,-185,6,-174,3,-154,2,-173,8,-296,31,-302,35,-196,11,-538,64,-755,126,-170,9,-213,7,-304,35,-150,2,-316,30,-173,4,-810,71,-234,24,-232,6
27,-790,91,-170,2,-637,244,-771,110,-217,5,-201,4,-187,3,-187,6,-188,6,-172,3,-175,8,-307,31,-308,35,-207,11,-567,64,-755,126,-173,10,-242,10,-307,35,-166,3,-326,30,-188,4,-810,71,-235,24,-247,6
