,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-310,35,-91,4,-78,17,-85,10,-93,2,-92,3,-93,2,-93,2,-93,2,-93,2,-92,3,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
1,-383,47,-256,4,-78,17,-85,10,-93,2,-92,3,-93,2,-93,2,-93,2,-93,2,-92,3,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
2,-383,47,-423,5,-135,42,-85,10,-93,2,-92,3,-93,2,-93,2,-93,2,-93,2,-92,3,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
3,-383,47,-423,5,-312,115,-85,10,-93,2,-92,3,-93,2,-93,2,-93,2,-93,2,-92,3,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
4,-383,47,-423,5,-313,115,-307,37,-93,2,-92,3,-93,2,-93,2,-93,2,-93,2,-92,3,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
5,-383,47,-423,5,-313,115,-380,50,-254,5,-92,3,-93,2,-93,2,-93,2,-93,2,-92,3,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
6,-383,47,-423,5,-313,115,-380,50,-421,7,-172,4,-93,2,-93,2,-93,2,-93,2,-92,3,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
7,-383,47,-423,5,-313,115,-380,50,-421,7,-422,4,-93,2,-93,2,-93,2,-93,2,-92,3,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
8,-383,47,-423,5,-313,115,-380,50,-421,7,-424,4,-341,2,-93,2,-93,2,-93,2,-92,3,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
9,-383,47,-423,5,-313,115,-380,50,-421,7,-424,4,-428,2,-255,3,-93,2,-93,2,-92,3,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
10,-383,47,-423,5,-313,115,-380,50,-421,7,-424,4,-428,2,-425,3,-171,4,-93,2,-92,3,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
11,-383,47,-423,5,-313,115,-380,50,-421,7,-424,4,-428,2,-425,3,-420,5,-93,2,-92,3,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
12,-383,47,-423,5,-313,115,-380,50,-421,7,-424,4,-428,2,-425,3,-423,5,-339,3,-92,3,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
13,-383,47,-423,5,-313,115,-380,50,-421,7,-424,4,-428,2,-425,3,-423,5,-427,3,-253,4,-90,5,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
14,-383,47,-423,5,-313,115,-380,50,-421,7,-424,4,-428,2,-425,3,-423,5,-427,3,-422,6,-165,9,-89,6,-93,2,-90,5,-84,11,-92,3,-91,4,-88,7,-92,3,-91,4,-93,2,-87,8,-93,2,-91,4
