,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-25,11,-17,15,-21,13,-23,11,-27,8,-30,3
1,-29,13,-22,19,-23,14,-25,11,-29,10,-36,3
2,-32,15,-30,19,-26,15,-30,11,-33,11,-37,5
3,-36,18,-32,22,-30,16,-36,11,-36,11,-40,6
4,-41,19,-35,22,-33,19,-38,11,-40,11,-44,11
5,-44,20,-39,23,-35,23,-40,12,-45,11,-47,15
6,-49,21,-45,24,-36,25,-43,13,-47,12,-51,18
7,-52,24,-46,25,-36,27,-50,17,-48,13,-56,20
8,-59,28,-49,26,-37,30,-55,18,-49,13,-59,21
9,-63,29,-52,27,-42,33,-59,18,-51,14,-65,21
10,-68,30,-57,28,-44,35,-64,20,-51,14,-72,21
11,-72,32,-59,28,-45,40,-65,20,-57,17,-74,25
12,-76,32,-62,28,-47,44,-70,21,-60,18,-81,25
13,-80,32,-65,29,-50,47,-76,22,-64,20,-82,27
14,-82,33,-68,30,-53,50,-81,26,-69,20,-84,28
15,-82,34,-73,32,-58,50,-85,26,-74,22,-89,29
16,-85,36,-78,32,-61,50,-91,27,-76,24,-92,32
17,-86,38,-83,33,-64,56,-96,28,-78,24,-96,32
18,-89,39,-84,35,-65,57,-100,30,-83,27,-102,33
19,-92,40,-88,38,-67,61,-103,31,-86,28,-106,34
20,-99,42,-91,39,-71,61,-105,31,-91,28,-111,35
21,-105,43,-95,40,-73,63,-109,31,-96,31,-113,35
22,-107,44,-99,40,-75,67,-112,32,-100,31,-119,38
23,-108,46,-104,43,-77,67,-114,34,-108,31,-123,39
24,-115,46,-108,44,-79,69,-119,36,-111,31,-126,40
25,-118,47,-113,44,-83,71,-128,37,-114,31,-127,41
26,-124,50,-115,44,-85,76,-128,38,-116,34,-132,42
27,-127,52,-118,46,-88,80,-131,38,-120,38,-132,44
28,-133,54,-121,50,-89,80,-134,42,-123,40,-134,44
29,-133,55,-127,51,-93,84,-136,42,-127,40,-139,47
30,-137,57,-130,51,-96,87,-140,43,-132,40,-141,50
31,-141,58,-133,53,-102,87,-144,45,-136,41,-143,51
32,-143,60,-138,54,-107,87,-147,47,-140,43,-146,52
33,-144,61,-141,54,-113,89,-154,48,-144,46,-148,52
34,-146,63,-149,55,-113,95,-156,48,-146,47,-154,52
35,-152,64,-153,57,-114,98,-158,48,-147,48,-161,54
36,-155,68,-158,58,-116,99,-163,49,-151,48,-164,55
37,-159,68,-158,58,-120,102,-167,50,-155,51,-170,56
38,-165,70,-160,60,-123,105,-172,51,-155,54,-172,57
39,-169,73,-163,62,-123,111,-177,51,-159,54,-175,57
40,-174,74,-169,64,-126,112,-178,52,-161,54,-179,61
41,-178,77,-172,65,-127,112,-182,52,-163,57,-184,65
42,-180,80,-176,65,-129,115,-185,53,-167,59,-190,65
43,-183,82,-179,67,-134,119,-188,53,-170,60,-192,67
44,-190,82,-183,68,-141,121,-190,54,-171,65,-192,67
45,-192,82,-185,70,-145,123,-193,57,-173,66,-198,70
46,-194,82,-190,71,-147,127,-196,57,-181,66,-201,72
47,-198,82,-193,72,-151,128,-202,58,-188,66,-203,73
48,-200,85,-196,73,-153,131,-207,60,-193,66,-205,75
49,-200,87,-199,74,-157,133,-211,65,-194,68,-207,79
50,-205,90,-206,75,-158,135,-217,65,-195,68,-209,81
51,-211,90,-208,78,-160,136,-221,65,-197,73,-212,83
52,-215,91,-214,83,-166,136,-221,66,-199,73,-216,84
53,-217,93,-219,83,-168,139,-225,66,-204,74,-221,85
54,-219,97,-222,85,-171,142,-226,68,-206,77,-226,85
55,-225,98,-227,86,-173,144,-232,69,-206,79,-230,85
56,-230,99,-231,86,-175,147,-236,69,-213,79,-231,88
57,-234,100,-234,88,-178,148,-238,70,-219,82,-233,90
58,-236,104,-237,89,-181,148,-242,71,-221,85,-239,91
59,-242,105,-239,90,-182,151,-247,72,-226,86,-240,94
60,-242,106,-244,93,-184,153,-251,74,-230,89,-242,96
61,-245,106,-246,96,-189,159,-255,76,-232,90,-242,98
62,-249,108,-251,98,-189,159,-258,76,-236,91,-250,99
63,-253,111,-252,98,-192,161,-263,77,-238,95,-252,102
64,-258,114,-253,100,-196,162,-265,78,-242,99,-254,103
65,-258,114,-259,102,-199,165,-270,79,-249,102,-254,103
66,-263,115,-264,103,-202,165,-274,80,-254,104,-256,104
67,-267,116,-269,104,-203,169,-276,81,-257,105,-259,108
68,-272,117,-278,104,-204,171,-279,82,-260,106,-261,110
69,-274,117,-280,107,-206,173,-288,83,-264,110,-262,110
70,-277,117,-285,108,-211,174,-291,88,-267,111,-262,113
71,-279,119,-287,110,-214,174,-295,91,-270,112,-268,115
72,-280,120,-291,113,-219,175,-296,95,-272,115,-271,117
73,-282,122,-293,116,-223,175,-299,98,-275,117,-274,120
74,-288,122,-298,117,-224,176,-304,98,-277,117,-280,123
75,-293,122,-300,117,-225,179,-311,100,-281,118,-284,124
76,-298,123,-305,118,-226,182,-314,101,-283,120,-289,125
77,-303,124,-308,120,-229,184,-314,103,-287,122,-293,127
78,-309,125,-310,121,-232,186,-320,105,-289,123,-296,128
79,-312,126,-311,122,-234,188,-327,106,-295,124,-299,130
