,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
29,-526,70,-526,70,-115,11,-551,18,-133,23,-94,7,-95,13,-62,3,-63,2,-537,59,-91,12,-91,10,-100,17,-60,10,-110,5,-63,2,-229,16,-73,3
30,-526,70,-526,70,-115,11,-552,27,-133,23,-94,7,-111,13,-62,3,-63,2,-537,59,-91,12,-92,10,-105,17,-60,10,-110,5,-63,2,-287,16,-73,3
31,-526,70,-526,70,-115,11,-552,38,-133,23,-94,7,-111,13,-62,3,-63,2,-537,59,-91,12,-92,10,-108,17,-60,10,-110,5,-63,2,-363,16,-73,3
32,-526,70,-526,70,-115,11,-552,44,-134,23,-94,9,-111,13,-62,3,-63,2,-537,59,-99,12,-93,10,-113,17,-62,10,-110,5,-63,2,-426,18,-73,3
33,-526,70,-526,70,-115,11,-552,44,-134,23,-101,9,-111,13,-62,3,-63,2,-537,59,-102,12,-93,10,-115,17,-62,10,-110,5,-63,2,-490,18,-87,3
34,-526,70,-526,70,-117,11,-552,44,-136,23,-101,9,-115,13,-62,3,-63,2,-537,59,-102,12,-103,10,-120,17,-62,10,-110,5,-63,2,-557,18,-87,3
35,-526,70,-526,70,-117,11,-552,44,-136,23,-101,9,-123,13,-62,3,-63,2,-537,59,-107,12,-104,10,-174,17,-62,11,-110,5,-63,2,-558,38,-87,3
36,-526,70,-526,70,-119,11,-552,44,-136,23,-101,9,-124,13,-62,3,-63,2,-537,59,-107,12,-105,10,-260,17,-62,11,-110,5,-63,2,-558,38,-87,3
37,-526,70,-526,70,-119,11,-552,44,-136,23,-101,9,-124,13,-62,3,-63,2,-537,59,-108,12,-109,10,-343,19,-62,11,-110,5,-63,2,-558,38,-87,3
38,-526,70,-526,70,-119,12,-552,44,-136,23,-101,9,-130,13,-62,3,-63,2,-537,59,-108,12,-109,10,-426,19,-62,11,-110,5,-63,2,-558,38,-87,3
39,-526,70,-526,70,-119,12,-552,44,-151,29,-101,9,-131,13,-62,3,-63,2,-537,59,-118,12,-119,10,-471,20,-62,11,-110,5,-63,2,-558,38,-87,5
40,-526,70,-526,70,-119,12,-552,44,-241,29,-101,9,-131,13,-62,3,-63,2,-537,59,-118,12,-119,10,-471,20,-62,11,-110,5,-63,2,-558,38,-87,5
41,-526,70,-526,70,-119,12,-552,44,-331,29,-101,9,-131,13,-62,3,-63,2,-537,59,-118,12,-119,10,-471,20,-62,11,-110,5,-63,2,-558,38,-87,5
42,-526,70,-526,70,-119,12,-552,44,-421,29,-101,9,-131,13,-62,3,-63,2,-537,59,-118,12,-119,10,-471,20,-62,11,-110,5,-63,2,-558,38,-87,5
43,-526,70,-526,70,-119,12,-552,44,-434,106,-101,9,-131,13,-62,3,-63,2,-537,59,-118,12,-119,10,-471,20,-62,11,-110,5,-63,2,-558,38,-87,5
44,-526,70,-526,70,-119,12,-552,44,-434,162,-101,9,-132,13,-62,3,-63,2,-537,59,-118,12,-119,10,-476,20,-90,11,-110,5,-63,2,-558,38,-87,5
45,-526,70,-526,70,-119,12,-552,44,-434,162,-101,9,-133,13,-62,3,-63,2,-537,59,-121,12,-119,10,-562,20,-90,11,-110,5,-63,2,-558,38,-87,5
46,-526,70,-526,70,-119,12,-552,44,-434,162,-103,9,-155,13,-64,3,-63,2,-537,59,-170,12,-120,10,-565,31,-90,11,-110,5,-63,2,-558,38,-87,5
47,-526,70,-526,70,-119,12,-552,44,-434,162,-105,9,-165,13,-64,3,-63,2,-537,59,-184,12,-184,10,-565,31,-90,11,-110,5,-63,2,-558,38,-87,5
48,-526,70,-526,70,-119,12,-552,44,-434,162,-113,9,-247,13,-64,3,-63,2,-537,59,-184,12,-184,10,-565,31,-90,11,-110,5,-63,2,-558,38,-87,5
49,-526,70,-526,70,-119,12,-552,44,-434,162,-113,9,-332,16,-64,3,-63,2,-537,59,-186,12,-184,10,-565,31,-90,11,-110,5,-63,2,-558,38,-87,5
50,-526,70,-526,70,-119,12,-552,44,-434,162,-113,9,-383,16,-77,3,-63,2,-537,59,-212,12,-184,10,-565,31,-90,11,-110,5,-63,2,-558,38,-87,5
51,-526,70,-526,70,-119,12,-552,44,-434,162,-119,9,-439,16,-77,3,-65,2,-537,59,-227,13,-190,10,-565,31,-90,11,-111,5,-64,3,-558,38,-88,5
52,-526,70,-526,70,-119,12,-552,44,-434,162,-119,9,-454,17,-77,3,-65,2,-537,59,-227,13,-190,10,-565,31,-90,11,-111,5,-128,13,-558,38,-88,5
53,-526,70,-526,70,-121,12,-552,44,-434,162,-119,9,-478,17,-77,3,-65,2,-537,59,-266,13,-193,10,-565,31,-90,11,-111,5,-150,13,-558,38,-88,5
54,-526,70,-526,70,-121,12,-552,44,-434,162,-119,9,-478,17,-77,3,-67,2,-537,59,-348,13,-199,10,-565,31,-90,11,-111,5,-150,13,-558,38,-88,5
55,-526,70,-526,70,-121,12,-552,44,-434,162,-119,9,-478,17,-77,3,-67,2,-537,59,-438,13,-199,10,-565,31,-90,11,-111,5,-150,13,-558,38,-88,5
56,-526,70,-526,70,-121,12,-552,44,-434,162,-119,9,-483,17,-77,3,-67,3,-537,59,-504,14,-214,10,-565,31,-90,11,-111,5,-152,13,-558,38,-88,5
57,-526,70,-526,70,-121,12,-552,44,-434,162,-119,9,-494,17,-77,3,-132,3,-537,59,-504,14,-223,11,-565,31,-94,11,-111,5,-152,13,-558,38,-88,5
58,-526,70,-526,70,-122,12,-552,44,-434,162,-119,9,-512,17,-77,3,-132,3,-537,59,-519,14,-272,11,-565,31,-94,11,-111,5,-154,13,-558,38,-93,5
59,-526,70,-526,70,-122,12,-552,44,-434,162,-119,9,-512,17,-77,3,-132,3,-537,59,-572,14,-309,11,-565,31,-94,11,-111,5,-154,13,-558,38,-93,5
60,-526,70,-526,70,-122,12,-552,44,-434,162,-121,9,-569,17,-77,3,-132,3,-537,59,-573,23,-319,12,-565,31,-97,11,-111,5,-161,13,-558,38,-93,5
61,-526,70,-526,70,-122,12,-552,44,-434,162,-122,9,-569,17,-77,3,-132,3,-537,59,-573,23,-405,12,-565,31,-97,11,-114,5,-161,13,-558,38,-93,5
62,-526,70,-526,70,-122,12,-552,44,-434,162,-122,9,-569,17,-77,3,-132,3,-537,59,-573,23,-493,14,-565,31,-97,11,-114,5,-161,13,-558,38,-93,5
63,-526,70,-526,70,-122,12,-552,44,-434,162,-129,9,-569,17,-77,3,-132,3,-537,59,-573,23,-574,16,-565,31,-97,11,-114,5,-161,13,-558,38,-93,5
64,-526,70,-526,70,-132,12,-552,44,-434,162,-132,9,-575,20,-77,3,-132,3,-537,59,-573,23,-574,22,-565,31,-110,11,-114,5,-209,13,-558,38,-94,5
65,-526,70,-526,70,-135,17,-552,44,-434,162,-153,9,-575,21,-78,3,-132,3,-537,59,-573,23,-574,22,-565,31,-122,11,-117,5,-252,13,-558,38,-95,5
66,-526,70,-526,70,-225,17,-552,44,-434,162,-153,9,-575,21,-78,3,-132,3,-537,59,-573,23,-574,22,-565,31,-122,11,-117,5,-252,13,-558,38,-95,5
67,-526,70,-526,70,-315,17,-552,44,-434,162,-153,9,-575,21,-78,3,-132,3,-537,59,-573,23,-574,22,-565,31,-122,11,-117,5,-252,13,-558,38,-95,5
68,-526,70,-526,70,-402,20,-552,44,-434,162,-153,9,-575,21,-78,3,-132,3,-537,59,-573,23,-574,22,-565,31,-122,11,-117,5,-252,13,-558,38,-95,5
69,-526,70,-526,70,-492,20,-552,44,-434,162,-153,9,-575,21,-78,3,-132,3,-537,59,-573,23,-574,22,-565,31,-122,11,-117,5,-252,13,-558,38,-95,5
70,-526,70,-526,70,-541,55,-552,44,-434,162,-153,9,-575,21,-78,3,-132,3,-537,59,-573,23,-574,22,-565,31,-122,11,-117,5,-252,13,-558,38,-101,5
71,-526,70,-526,70,-541,55,-552,44,-434,162,-156,9,-575,21,-78,3,-132,3,-537,59,-573,23,-574,22,-565,31,-122,11,-174,5,-281,13,-558,38,-102,5
72,-526,70,-526,70,-541,55,-552,44,-434,162,-162,9,-575,21,-78,3,-132,3,-537,59,-573,23,-574,22,-565,31,-154,11,-174,5,-329,13,-558,38,-106,5
73,-526,70,-526,70,-541,55,-552,44,-434,162,-162,9,-575,21,-168,3,-132,3,-537,59,-573,23,-574,22,-565,31,-154,11,-174,5,-329,13,-558,38,-106,5
74,-526,70,-526,70,-541,55,-552,44,-434,162,-189,9,-575,21,-168,3,-132,3,-537,59,-573,23,-574,22,-565,31,-154,11,-174,5,-392,13,-558,38,-106,5
75,-526,70,-526,70,-541,55,-552,44,-434,162,-189,9,-575,21,-168,3,-132,3,-537,59,-573,23,-574,22,-565,31,-154,11,-174,5,-478,13,-558,38,-110,5
76,-526,70,-526,70,-541,55,-552,44,-434,162,-222,9,-575,21,-168,3,-132,3,-537,59,-573,23,-574,22,-565,31,-154,11,-174,5,-527,13,-558,38,-118,5
77,-526,70,-526,70,-541,55,-552,44,-434,162,-260,10,-575,21,-168,3,-132,3,-537,59,-573,23,-574,22,-565,31,-155,11,-174,5,-577,13,-558,38,-118,5
78,-526,70,-526,70,-541,55,-552,44,-434,162,-318,10,-575,21,-168,3,-133,3,-537,59,-573,23,-574,22,-565,31,-185,11,-174,5,-577,13,-558,38,-119,5
79,-526,70,-526,70,-541,55,-552,44,-434,162,-407,10,-575,21,-168,3,-133,3,-537,59,-573,23,-574,22,-565,31,-185,11,-174,5,-577,13,-558,38,-120,5
