,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-21,8,-22,7,-30,18,-22,7,-20,9,-17,23
1,-21,8,-22,7,-32,20,-22,7,-20,9,-33,33
2,-21,8,-22,7,-32,23,-22,7,-20,9,-47,46
3,-21,8,-22,7,-43,28,-22,7,-20,9,-56,51
4,-21,8,-22,7,-45,29,-22,7,-20,9,-59,75
5,-21,8,-22,7,-54,38,-22,7,-20,9,-70,76
6,-21,8,-22,7,-64,44,-22,7,-20,9,-78,82
7,-21,8,-22,7,-68,57,-22,7,-20,9,-88,85
8,-21,8,-22,7,-75,64,-22,7,-20,9,-102,87
9,-21,8,-22,7,-78,65,-22,7,-20,9,-109,106
10,-21,8,-22,7,-89,73,-22,7,-20,9,-117,109
11,-21,8,-22,7,-100,87,-22,7,-20,9,-118,113
12,-21,8,-22,7,-107,100,-22,7,-20,9,-125,116
13,-21,8,-22,7,-120,111,-22,7,-20,9,-129,118
14,-21,8,-22,7,-137,123,-22,7,-20,9,-130,118
15,-21,8,-22,7,-145,145,-22,7,-20,9,-130,118
16,-21,8,-22,7,-151,151,-22,7,-20,9,-134,132
17,-21,8,-22,7,-163,162,-22,7,-20,9,-140,133
18,-21,8,-22,7,-175,176,-22,7,-20,9,-143,134
19,-21,8,-22,7,-175,176,-22,7,-20,9,-163,144
20,-21,8,-22,7,-188,191,-22,7,-20,9,-164,145
21,-21,8,-22,7,-199,200,-22,7,-20,9,-172,147
22,-21,8,-22,7,-200,208,-22,7,-20,9,-190,150
23,-21,8,-22,7,-211,208,-22,7,-20,9,-201,158
24,-21,8,-22,7,-229,216,-22,7,-20,9,-204,159
25,-21,8,-22,7,-238,221,-22,7,-20,9,-217,162
26,-21,8,-22,7,-244,225,-22,7,-20,9,-233,166
27,-21,8,-22,7,-254,228,-22,7,-20,9,-249,167
28,-21,8,-22,7,-275,232,-22,7,-20,9,-254,167
29,-21,8,-22,7,-279,232,-22,7,-20,9,-279,168
30,-21,8,-22,7,-286,233,-22,7,-20,9,-300,169
31,-21,8,-22,7,-290,234,-22,7,-20,9,-325,169
32,-21,8,-22,7,-298,235,-22,7,-20,9,-345,170
33,-24,15,-22,7,-298,236,-22,7,-20,9,-364,170
34,-37,32,-22,7,-298,236,-22,7,-20,9,-364,170
35,-49,50,-22,7,-298,236,-22,7,-20,9,-364,170
36,-66,63,-22,7,-298,236,-22,7,-20,9,-364,170
37,-82,77,-22,7,-298,236,-22,7,-20,9,-364,170
38,-94,95,-22,7,-298,236,-22,7,-20,9,-364,170
39,-116,103,-22,7,-298,236,-22,7,-20,9,-364,170
40,-133,116,-22,7,-298,236,-22,7,-20,9,-364,170
41,-156,123,-22,7,-298,236,-22,7,-20,9,-364,170
42,-181,128,-22,7,-298,236,-22,7,-20,9,-364,170
43,-202,137,-22,7,-298,236,-22,7,-20,9,-364,170
44,-225,144,-22,7,-298,236,-22,7,-20,9,-364,170
45,-253,146,-22,7,-298,236,-22,7,-20,9,-364,170
46,-279,150,-22,7,-298,236,-22,7,-20,9,-364,170
47,-304,155,-22,7,-298,236,-22,7,-20,9,-364,170
48,-333,156,-22,7,-298,236,-22,7,-20,9,-364,170
49,-363,156,-22,7,-298,236,-22,7,-20,9,-364,170
50,-378,156,-22,7,-298,236,-22,7,-32,12,-364,170
51,-378,156,-22,7,-298,236,-38,21,-32,12,-364,170
52,-378,156,-22,7,-298,236,-56,33,-32,12,-364,170
53,-378,156,-22,7,-298,236,-71,48,-32,12,-364,170
54,-378,156,-22,7,-298,236,-80,69,-32,12,-364,170
55,-378,156,-22,7,-298,236,-94,85,-32,12,-364,170
56,-378,156,-22,7,-298,236,-111,98,-32,12,-364,170
57,-378,156,-22,7,-298,236,-138,101,-32,12,-364,170
58,-378,156,-22,7,-298,236,-167,102,-32,12,-364,170
59,-378,156,-22,7,-298,236,-194,105,-32,12,-364,170
60,-378,156,-22,7,-298,236,-224,105,-32,12,-364,170
61,-378,156,-22,7,-298,236,-250,109,-32,12,-364,170
62,-378,156,-22,7,-298,236,-280,109,-32,12,-364,170
63,-378,156,-22,7,-298,236,-307,112,-32,12,-364,170
64,-378,156,-22,7,-298,236,-335,114,-32,12,-364,170
65,-378,156,-22,7,-298,236,-362,117,-32,12,-364,170
66,-378,156,-22,7,-298,236,-387,122,-32,12,-364,170
67,-378,156,-22,7,-298,236,-403,131,-35,14,-364,170
68,-378,156,-22,7,-298,236,-403,131,-47,32,-364,170
69,-378,156,-22,7,-298,236,-403,131,-67,42,-364,170
70,-378,156,-22,7,-298,236,-403,131,-81,58,-364,170
71,-378,156,-22,7,-298,236,-403,131,-100,69,-364,170
72,-378,156,-22,7,-298,236,-403,131,-118,81,-364,170
73,-378,156,-22,7,-298,236,-403,131,-141,88,-364,170
74,-378,156,-22,7,-298,236,-403,131,-162,97,-364,170
75,-378,156,-22,7,-298,236,-403,131,-184,105,-364,170
76,-378,156,-22,7,-298,236,-403,131,-209,110,-364,170
77,-378,156,-22,7,-298,236,-403,131,-237,112,-364,170
78,-378,156,-22,7,-298,236,-403,131,-264,115,-364,170
79,-378,156,-22,7,-298,236,-403,131,-289,120,-364,170
