Adaptive,CVIRS,Greedy,Greedy_sample,MMC,MML,Random,Random_sample,STM,MASFo,Query
0.415574133,0.415574133,0.415574133,0.415574133,0.415574133,0.415574133,0.415574133,0.415574133,0.415574133,0.412494165,0.416180168
0.435020585,0.422666011,0.565212701,0.435470587,0.411162018,0.423297918,0.433654602,0.424721537,0.579901293,0.419648152,0.431741076
0.455301883,0.432949675,0.613373629,0.447086357,0.414980462,0.429185105,0.449005393,0.440046792,0.624991853,0.443734782,0.448144939
0.474894213,0.438865565,0.634334398,0.454697109,0.41646648,0.43089619,0.468043976,0.450197172,0.647450443,0.457043131,0.45761714
0.492282269,0.44362075,0.651033179,0.460912176,0.41679756,0.435316078,0.478470984,0.458037828,0.671260979,0.461841572,0.464513914
0.504644135,0.452615488,0.664107564,0.466003578,0.41984437,0.439642418,0.497264193,0.46593686,0.680460413,0.466001739,0.468446692
0.519701773,0.462360798,0.670279658,0.465948161,0.419360024,0.437708656,0.510998582,0.476473534,0.693607308,0.473067836,0.477003509
0.532755555,0.46971309,0.675380319,0.472013203,0.420256799,0.440033791,0.52441035,0.483978745,0.703956801,0.47380501,0.480778859
0.544671538,0.475481009,0.685759238,0.475732312,0.420821526,0.4445937,0.532699958,0.491140412,0.710093776,0.476875196,0.48250272
0.554559607,0.480384448,0.691198169,0.476813357,0.424742835,0.445507109,0.537718317,0.498165023,0.712885616,0.479351358,0.484808352
0.563211379,0.485863011,0.697238963,0.484903188,0.427215764,0.452356541,0.548929475,0.501661422,0.719083775,0.482123723,0.488478628
0.570339849,0.491151731,0.70165503,0.486314328,0.429505717,0.457535422,0.554659548,0.507087424,0.722207619,0.482406563,0.490571052
0.576244344,0.496115252,0.704690646,0.493737895,0.432188757,0.463572974,0.560627531,0.510975129,0.726674204,0.48412986,0.49110062
0.580993397,0.503183344,0.707372469,0.497367946,0.43085664,0.469066862,0.572451487,0.52002855,0.731188354,0.483700731,0.49378094
0.586927324,0.506695635,0.713663196,0.50291716,0.432859965,0.474348733,0.578455115,0.524348603,0.735874715,0.485127304,0.495327977
0.594789797,0.513615849,0.714677289,0.507885574,0.436554426,0.478364635,0.586820702,0.528843867,0.736366474,0.485074612,0.497450023
0.599026415,0.520237161,0.716806694,0.513086492,0.439811195,0.48061008,0.589811061,0.532007414,0.738124655,0.4859431,0.498106542
0.607785894,0.52628236,0.720281073,0.517245058,0.440828042,0.482097672,0.598153617,0.537303747,0.739721308,0.48624247,0.498594003
0.61374864,0.532278956,0.724154387,0.522079581,0.444499419,0.487447233,0.602241762,0.543039282,0.742857469,0.486628111,0.499823366
0.619515727,0.534801773,0.73092468,0.527740999,0.446422455,0.490237668,0.607022554,0.546243581,0.743041098,0.487791905,0.500141887
0.623750239,0.539507355,0.733497282,0.532679428,0.448928771,0.493943352,0.610600146,0.5506176,0.744847782,0.488756791,0.50274519
0.627083882,0.544922825,0.737089155,0.53565517,0.447727883,0.498669755,0.614790674,0.553444029,0.747687589,0.489237005,0.503288272
0.63366731,0.548159975,0.739005355,0.54121442,0.452752231,0.502628967,0.61972413,0.555966078,0.75137197,0.490415108,0.504442473
0.634057953,0.55335793,0.745257276,0.548428134,0.455178238,0.504279523,0.623976541,0.560271505,0.750928098,0.490981572,0.505579078
0.637223525,0.557476252,0.747740762,0.555993597,0.456397282,0.508538238,0.629243578,0.563357371,0.74969043,0.491453917,0.506050012
0.640747248,0.561660108,0.75253788,0.561120099,0.461238532,0.511149067,0.632264036,0.566723789,0.751879588,0.492049871,0.506898974
0.646624568,0.566102066,0.754361206,0.567021192,0.461877928,0.516770244,0.635641655,0.570308899,0.754224099,0.491818899,0.508326723
0.651438334,0.570298824,0.757189601,0.572927254,0.464802425,0.521251598,0.640891902,0.572406002,0.754967059,0.491607471,0.509598253
0.655309712,0.573432513,0.759752604,0.575582681,0.465603453,0.524518657,0.646023548,0.574231424,0.756352622,0.491795404,0.509064034
0.655170398,0.57616079,0.758004273,0.58413755,0.469276572,0.528204776,0.648885885,0.579285853,0.758344735,0.491918504,0.509368853
0.6591271,0.577378295,0.758317087,0.588623217,0.471273521,0.530485892,0.651398261,0.57964761,0.757963335,0.492331629,0.510270495
0.662045778,0.578247086,0.760897653,0.593513681,0.472415676,0.53134288,0.653278078,0.581362969,0.758081048,0.492448441,0.51126484
0.663475252,0.582351416,0.759210168,0.595837771,0.477378026,0.532880203,0.656048357,0.582889999,0.75937685,0.492625967,0.512517993
