,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-160,5,-62,8,-62,8,-67,3,-67,3,-63,7,-62,8,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
1,-251,9,-62,8,-62,8,-67,3,-67,3,-63,7,-62,8,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
2,-253,9,-131,32,-62,8,-67,3,-67,3,-63,7,-62,8,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
3,-253,9,-209,49,-62,8,-67,3,-67,3,-63,7,-62,8,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
4,-253,9,-212,50,-136,25,-67,3,-67,3,-63,7,-62,8,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
5,-253,9,-212,50,-224,32,-67,3,-67,3,-63,7,-62,8,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
6,-253,9,-212,50,-229,33,-155,4,-67,3,-63,7,-62,8,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
7,-253,9,-212,50,-229,33,-250,4,-67,3,-63,7,-62,8,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
8,-253,9,-212,50,-229,33,-258,4,-149,8,-63,7,-62,8,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
9,-253,9,-212,50,-229,33,-258,4,-243,9,-63,7,-62,8,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
10,-253,9,-212,50,-229,33,-258,4,-253,9,-145,10,-62,8,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
11,-253,9,-212,50,-229,33,-258,4,-253,9,-238,12,-62,8,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
12,-253,9,-212,50,-229,33,-258,4,-253,9,-250,12,-141,12,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
13,-253,9,-212,50,-229,33,-258,4,-253,9,-250,12,-224,24,-67,3,-65,5,-63,7,-53,17,-67,3,-63,7,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
