,hamming_loss,f_beta,coverage,ranking_loss,average_precision,macro_averaging,micro_averaging,one_error
0,0.22361111111111112,0.5022052719307941,3.988888888888889,2.2925925925925927,0.346036138373038,0.2845499693597219,0.5046153846153847,0.33055555555555555
1,0.2195601851851852,0.5089481847870753,3.9722222222222223,2.286111111111111,0.3515251090682095,0.29125302784763973,0.5117117117117117,0.32037037037037036
2,0.22037037037037038,0.4952149721141331,3.9425925925925926,2.2537037037037035,0.348610720061142,0.27918838851351063,0.49841938883034775,0.3296296296296296
3,0.2196759259259259,0.4809002140383062,3.903703703703704,2.2046296296296295,0.3525478823984187,0.28111657662819606,0.48896068928379105,0.34074074074074073
4,0.21828703703703703,0.47288734891543294,3.888888888888889,2.175925925925926,0.3549036960909416,0.27538101801910614,0.4815832875206158,0.3509259259259259
5,0.21689814814814815,0.4713058956384438,3.8537037037037036,2.153703703703704,0.3588297809123223,0.28246133944056184,0.48374655647382914,0.3537037037037037
6,0.21770833333333334,0.46228665241768085,3.813888888888889,2.102777777777778,0.35884505538688927,0.27757148446324575,0.4747277296844457,0.36203703703703705
7,0.21770833333333334,0.4676829859675448,3.8194444444444446,2.1203703703703702,0.3606814224590962,0.2832960896541179,0.4779350541215654,0.362962962962963
8,0.2162037037037037,0.4733952906161279,3.825,2.1351851851851853,0.36720080279968503,0.29864033070458706,0.48397790055248613,0.362962962962963
9,0.21689814814814815,0.47678888555428284,3.800925925925926,2.096296296296296,0.3655032332318471,0.29749944255276267,0.48403083700440525,0.36574074074074076
10,0.21597222222222223,0.47816341233804516,3.7712962962962964,2.060185185185185,0.3676300090371867,0.2985665675333483,0.48310249307479225,0.3638888888888889
11,0.21516203703703704,0.47452615909737683,3.774074074074074,2.049074074074074,0.3712911171951676,0.3067100821184725,0.483754512635379,0.3675925925925926
12,0.21226851851851852,0.48694136016940076,3.748148148148148,2.009259259259259,0.37588090072063396,0.3163435981578551,0.4942084942084942,0.3537037037037037
13,0.21099537037037036,0.49367582589762493,3.748148148148148,2.0166666666666666,0.3794892086959629,0.32434668688960344,0.499313375446306,0.35462962962962963
14,0.2101851851851852,0.5041478012324138,3.7222222222222223,1.9833333333333334,0.3801904754118466,0.3331550412681768,0.5089237425635479,0.34629629629629627
15,0.20694444444444443,0.5090059039345356,3.7083333333333335,1.9564814814814815,0.3898536404990911,0.3457653338362585,0.5141304347826087,0.34444444444444444
16,0.20578703703703705,0.5155692536127315,3.7,1.9574074074074075,0.3922927162685642,0.353386093555599,0.5186789388197077,0.34074074074074073
17,0.20497685185185185,0.5172328599858658,3.700925925925926,1.9351851851851851,0.393420119612524,0.3547713095205761,0.5209629429266973,0.3425925925925926
