,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-71,2,-66,17,-67,7,-71,2,-70,4,-72,5,-65,7,-68,8,-62,14,-67,8,-68,22,-69,3,-68,6,-69,4,-78,12,-73,3,-71,2,-72,3,-81,6
1,-71,2,-67,20,-77,8,-74,2,-75,4,-73,5,-69,8,-71,8,-63,15,-76,12,-79,29,-70,3,-71,7,-71,4,-92,13,-75,3,-71,2,-75,3,-82,8
2,-74,2,-68,24,-85,8,-82,2,-75,4,-73,6,-72,10,-83,8,-63,19,-81,12,-89,31,-74,3,-76,7,-72,4,-105,13,-75,4,-73,2,-76,3,-84,11
3,-74,2,-71,28,-93,9,-94,2,-78,4,-74,6,-81,10,-88,8,-67,20,-85,14,-92,33,-80,3,-79,7,-74,4,-115,13,-76,4,-76,2,-78,3,-89,12
4,-76,2,-75,31,-96,9,-106,2,-84,4,-74,6,-82,10,-95,8,-72,22,-87,14,-104,36,-82,4,-82,9,-74,4,-124,14,-77,4,-76,2,-84,3,-97,12
5,-76,2,-80,34,-100,9,-115,2,-87,4,-75,6,-88,10,-108,9,-76,23,-93,17,-110,38,-82,4,-83,9,-76,4,-137,16,-77,4,-79,2,-86,3,-102,12
6,-79,2,-86,37,-100,9,-121,2,-90,4,-82,6,-95,10,-113,9,-79,23,-96,19,-120,41,-83,4,-88,9,-76,4,-150,17,-80,4,-83,2,-88,3,-106,13
7,-79,2,-93,38,-110,10,-123,2,-95,4,-84,6,-98,10,-125,9,-84,25,-100,21,-132,43,-84,4,-91,9,-79,4,-155,17,-82,4,-87,2,-91,4,-107,15
8,-79,2,-97,39,-119,11,-124,2,-99,4,-84,6,-108,10,-137,9,-86,27,-105,22,-147,45,-85,5,-96,10,-81,4,-158,17,-82,4,-92,3,-94,4,-109,17
9,-81,2,-99,41,-126,13,-128,2,-103,4,-88,6,-115,12,-142,9,-91,30,-112,23,-150,48,-86,6,-97,11,-86,4,-165,17,-84,5,-99,3,-97,4,-112,17
10,-82,2,-106,43,-131,14,-131,2,-113,5,-92,7,-117,13,-153,9,-92,31,-126,26,-158,49,-86,6,-98,12,-86,4,-173,17,-87,5,-100,3,-98,4,-115,17
11,-84,2,-116,46,-133,17,-133,2,-119,5,-94,7,-121,15,-159,11,-94,33,-136,27,-172,55,-88,6,-100,14,-87,4,-177,17,-87,5,-103,3,-99,4,-116,17
12,-88,2,-120,49,-142,18,-133,3,-121,5,-96,7,-130,17,-165,11,-98,34,-144,28,-175,56,-89,6,-101,15,-87,5,-193,19,-93,5,-104,3,-101,4,-119,17
13,-89,2,-125,50,-146,18,-139,4,-126,5,-99,7,-138,19,-172,12,-100,34,-152,28,-197,58,-91,6,-102,16,-88,5,-200,19,-95,5,-105,3,-102,4,-120,17
14,-90,2,-130,52,-156,19,-142,4,-130,5,-100,7,-141,20,-180,12,-102,34,-155,28,-216,62,-93,6,-104,16,-90,5,-216,20,-97,5,-105,3,-102,4,-123,17
15,-90,2,-132,53,-158,20,-148,4,-137,6,-102,7,-148,23,-184,13,-106,36,-160,28,-229,63,-95,8,-107,16,-93,5,-230,21,-99,5,-107,3,-102,4,-127,17
16,-92,2,-137,53,-162,21,-153,4,-143,6,-107,7,-154,23,-193,13,-112,38,-165,30,-236,63,-99,8,-110,16,-95,5,-235,21,-103,5,-108,3,-110,4,-130,17
17,-92,2,-139,53,-174,22,-155,4,-149,6,-107,7,-160,23,-207,13,-114,38,-172,30,-245,65,-101,8,-114,17,-98,5,-249,21,-106,5,-109,3,-111,4,-132,18
18,-93,2,-142,56,-175,23,-167,4,-159,6,-107,7,-163,23,-210,13,-116,38,-174,30,-252,68,-105,9,-119,17,-106,5,-253,23,-118,5,-110,3,-114,4,-136,18
19,-94,2,-144,56,-180,24,-167,4,-165,6,-107,7,-165,23,-231,14,-126,38,-179,31,-259,68,-109,10,-121,17,-113,5,-261,23,-123,5,-110,3,-118,4,-138,18
20,-95,2,-148,57,-184,24,-173,4,-176,6,-109,7,-169,23,-234,15,-129,39,-184,31,-275,70,-117,10,-123,17,-114,5,-271,23,-126,5,-112,3,-120,4,-141,18
21,-98,2,-153,58,-188,24,-178,4,-185,6,-111,7,-182,23,-244,15,-130,40,-187,33,-282,71,-119,10,-126,18,-119,5,-277,24,-131,5,-114,3,-121,4,-143,18
