,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-92,9,-91,2,-178,93,-87,11,-91,2,-93,4,-91,2,-90,3,-90,3,-91,2,-91,2,-90,3,-111,10,-91,2,-87,6,-87,15,-91,2,-90,3,-90,3,-91,2,-89,4,-90,3,-98,13,-91,2,-91,2
1,-92,9,-91,2,-222,183,-89,16,-91,2,-94,4,-91,2,-92,3,-93,3,-91,2,-92,2,-90,3,-114,15,-91,2,-88,6,-112,37,-91,2,-90,3,-90,3,-91,2,-90,4,-90,3,-134,21,-92,2,-91,2
2,-92,9,-91,2,-350,194,-108,22,-91,2,-94,4,-91,2,-92,3,-93,3,-91,2,-92,2,-90,3,-115,15,-91,2,-88,6,-176,52,-91,2,-90,3,-90,3,-91,2,-90,4,-90,3,-138,23,-92,2,-91,2
3,-104,14,-91,2,-375,207,-156,42,-91,2,-94,4,-91,2,-92,3,-93,3,-91,2,-92,2,-90,3,-115,22,-91,2,-88,6,-233,98,-91,2,-90,3,-90,3,-91,2,-90,4,-90,3,-145,33,-92,2,-91,2
4,-104,14,-91,2,-399,207,-172,73,-91,2,-94,4,-91,2,-92,3,-93,3,-91,2,-92,2,-90,3,-115,22,-91,2,-88,6,-366,118,-91,2,-90,3,-90,3,-91,2,-90,4,-90,3,-157,47,-92,2,-91,2
5,-104,14,-91,2,-411,208,-369,98,-91,2,-94,4,-91,2,-92,3,-93,3,-91,2,-92,2,-90,3,-115,22,-91,2,-88,6,-369,119,-91,2,-90,3,-90,3,-91,2,-90,4,-90,3,-162,53,-92,2,-91,2
6,-104,14,-91,2,-496,230,-467,99,-91,2,-94,4,-91,2,-92,3,-93,3,-91,2,-92,2,-90,3,-115,22,-91,2,-88,6,-386,120,-91,2,-90,3,-90,3,-91,2,-90,4,-90,3,-181,60,-92,2,-91,2
7,-104,14,-91,2,-561,237,-626,101,-91,2,-94,4,-91,2,-92,3,-93,3,-91,2,-92,2,-90,3,-115,22,-91,2,-88,6,-386,120,-91,2,-90,3,-90,3,-91,2,-90,4,-90,3,-196,62,-92,2,-91,2
8,-104,14,-91,2,-635,246,-774,107,-91,2,-94,4,-91,2,-92,3,-93,3,-91,2,-92,2,-90,3,-115,23,-91,2,-88,6,-386,120,-91,2,-90,3,-90,3,-91,2,-90,4,-90,3,-208,62,-92,2,-91,2
9,-145,21,-91,2,-635,246,-774,107,-91,2,-94,4,-91,2,-95,3,-93,3,-91,2,-94,2,-90,3,-130,25,-91,2,-97,11,-431,120,-91,2,-90,3,-94,5,-96,2,-95,8,-91,4,-300,66,-93,4,-91,2
10,-185,53,-91,2,-635,246,-774,107,-91,2,-95,4,-91,2,-101,3,-95,3,-95,2,-94,2,-94,3,-140,25,-92,2,-113,24,-477,123,-91,2,-92,3,-100,7,-97,2,-102,13,-97,4,-323,66,-101,15,-92,2
11,-368,91,-91,2,-635,246,-774,107,-91,2,-95,4,-91,2,-101,3,-95,3,-95,2,-94,2,-94,3,-140,26,-92,2,-118,27,-479,123,-91,2,-92,3,-100,7,-97,2,-108,16,-97,4,-323,66,-105,20,-92,2
12,-591,92,-91,2,-635,246,-774,107,-91,2,-95,4,-91,2,-101,3,-95,3,-95,2,-94,2,-94,3,-140,26,-92,2,-118,27,-479,123,-91,2,-92,3,-100,7,-97,2,-129,19,-97,4,-323,66,-106,21,-92,2
13,-783,98,-91,2,-635,246,-774,107,-91,2,-95,4,-91,2,-102,4,-95,3,-95,2,-94,3,-95,3,-140,26,-92,2,-126,31,-479,123,-91,2,-92,3,-100,7,-97,2,-159,23,-97,4,-323,66,-106,23,-92,2
14,-783,98,-96,2,-635,246,-774,107,-93,2,-95,4,-93,2,-103,4,-95,3,-97,2,-100,4,-97,3,-168,27,-94,2,-167,41,-501,123,-94,2,-99,3,-103,9,-99,2,-162,23,-97,4,-348,66,-181,25,-95,2
15,-783,98,-99,2,-635,246,-774,107,-93,2,-98,4,-93,2,-103,4,-95,3,-97,2,-103,6,-97,3,-170,27,-94,2,-238,49,-576,125,-94,2,-99,3,-126,12,-99,2,-162,23,-97,4,-399,69,-182,25,-95,2
16,-783,98,-99,2,-635,246,-774,107,-94,2,-98,4,-93,2,-104,4,-96,3,-97,2,-136,6,-97,3,-170,27,-94,2,-239,49,-752,129,-94,2,-103,3,-136,16,-99,2,-162,23,-101,4,-408,69,-184,25,-95,2
17,-783,98,-105,2,-635,246,-774,107,-95,2,-148,8,-95,2,-106,4,-98,3,-100,2,-138,6,-99,3,-171,27,-96,2,-253,49,-752,129,-96,2,-104,3,-140,21,-101,2,-162,23,-109,4,-545,69,-184,25,-95,2
