,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-21,12,-23,8,-25,10,-26,8,-24,13,-21,13
1,-22,16,-26,10,-29,10,-32,10,-24,13,-23,19
2,-25,17,-31,13,-33,11,-36,11,-24,14,-27,22
3,-30,18,-32,15,-36,12,-41,13,-25,15,-33,24
4,-34,20,-37,17,-38,14,-46,13,-28,15,-36,26
5,-37,21,-39,19,-41,17,-53,14,-30,16,-41,26
6,-40,21,-42,21,-50,19,-56,14,-33,18,-43,27
7,-45,23,-42,23,-56,20,-61,15,-38,18,-44,29
8,-49,24,-46,25,-57,22,-65,15,-39,19,-50,33
9,-52,26,-52,25,-60,23,-69,16,-41,19,-54,37
10,-55,28,-55,25,-65,25,-71,19,-47,20,-55,39
11,-57,28,-60,26,-68,27,-75,21,-51,21,-60,40
12,-59,29,-65,29,-70,28,-79,23,-52,24,-64,42
13,-61,31,-71,29,-74,29,-80,24,-60,25,-67,43
14,-65,32,-74,30,-78,32,-86,26,-61,26,-71,43
15,-69,33,-79,33,-82,33,-89,26,-65,27,-73,45
16,-72,34,-83,36,-85,37,-91,27,-68,28,-76,47
17,-78,36,-87,36,-87,38,-94,28,-69,31,-82,48
18,-80,36,-89,37,-93,39,-99,28,-73,32,-88,50
19,-85,36,-91,38,-94,41,-103,31,-79,33,-93,50
20,-88,38,-93,39,-95,45,-109,35,-81,35,-95,51
21,-90,39,-98,40,-96,48,-114,35,-89,37,-97,51
22,-98,39,-101,43,-97,48,-119,35,-94,38,-101,51
23,-102,41,-104,45,-98,53,-122,35,-102,38,-103,51
24,-106,41,-110,45,-101,55,-125,36,-107,38,-106,54
25,-110,45,-113,45,-103,56,-129,37,-110,41,-108,57
26,-114,48,-118,45,-105,59,-132,37,-113,41,-112,60
27,-116,51,-124,46,-106,62,-137,38,-117,42,-114,61
28,-117,52,-126,46,-107,64,-143,39,-120,44,-121,65
29,-118,53,-131,49,-110,66,-148,41,-122,45,-125,66
30,-121,55,-137,50,-112,70,-150,41,-123,47,-131,67
31,-124,57,-141,51,-114,71,-153,45,-126,47,-136,69
32,-127,58,-143,52,-117,72,-158,46,-134,50,-137,70
33,-131,59,-146,54,-121,72,-167,48,-136,52,-138,70
34,-137,60,-150,54,-123,76,-170,49,-139,52,-142,72
35,-140,61,-157,56,-124,76,-177,51,-141,53,-145,73
36,-143,62,-160,58,-127,78,-179,51,-146,56,-150,74
37,-147,63,-161,58,-129,84,-180,55,-152,56,-152,77
38,-150,63,-166,61,-130,86,-185,56,-159,56,-154,78
39,-152,64,-169,64,-134,88,-186,56,-166,57,-157,81
40,-152,67,-171,66,-137,91,-190,58,-169,59,-160,84
41,-155,68,-173,67,-140,96,-194,58,-170,60,-166,87
42,-158,69,-175,68,-143,98,-195,60,-173,63,-171,91
43,-159,69,-179,70,-148,98,-199,63,-176,66,-176,91
44,-165,72,-182,72,-150,101,-200,65,-182,66,-178,91
45,-171,73,-183,75,-151,105,-205,66,-185,67,-182,91
46,-175,74,-187,75,-156,106,-206,68,-193,68,-184,92
47,-178,75,-192,78,-162,108,-209,68,-194,69,-188,93
48,-182,77,-199,78,-166,109,-211,70,-195,71,-192,94
49,-188,79,-201,79,-168,113,-213,73,-196,73,-195,96
50,-194,81,-201,80,-170,114,-218,74,-202,75,-197,98
51,-197,82,-207,81,-173,115,-225,76,-204,77,-198,99
52,-200,83,-209,83,-177,116,-230,77,-208,77,-202,102
53,-206,83,-211,85,-178,117,-230,79,-211,81,-209,104
54,-208,84,-214,85,-182,119,-233,82,-217,83,-211,106
55,-212,85,-217,86,-183,121,-237,82,-224,87,-213,107
56,-215,86,-223,86,-184,124,-241,82,-229,90,-214,110
57,-218,89,-226,86,-186,126,-244,83,-231,92,-220,113
58,-220,90,-230,88,-188,128,-248,84,-232,96,-226,114
59,-221,90,-234,92,-190,131,-250,85,-238,98,-229,116
60,-224,92,-239,93,-193,135,-253,86,-241,98,-234,116
61,-228,94,-242,94,-197,139,-255,87,-244,99,-236,119
62,-232,95,-245,94,-198,143,-260,87,-249,100,-239,122
63,-234,95,-250,96,-200,147,-263,87,-254,102,-243,123
64,-238,95,-253,97,-205,150,-265,88,-257,105,-246,125
65,-243,95,-255,97,-212,150,-268,89,-263,106,-250,126
66,-248,96,-256,98,-214,152,-271,90,-267,107,-256,129
67,-251,97,-264,100,-215,154,-275,91,-272,107,-258,130
68,-256,98,-266,101,-218,159,-281,93,-277,107,-258,130
69,-263,99,-268,102,-219,161,-287,94,-281,107,-262,131
70,-266,101,-273,102,-222,161,-290,94,-289,108,-266,132
71,-268,101,-280,105,-229,163,-290,95,-292,108,-270,133
72,-273,103,-284,106,-230,166,-293,97,-296,109,-272,135
73,-277,107,-289,107,-234,170,-293,99,-296,112,-274,136
74,-281,107,-291,107,-238,171,-299,99,-298,114,-280,139
75,-286,111,-294,107,-241,174,-301,99,-300,116,-283,142
76,-289,112,-296,110,-247,176,-304,99,-301,118,-286,146
77,-294,115,-302,110,-247,178,-306,100,-306,121,-286,149
78,-300,117,-304,111,-248,184,-309,101,-309,121,-291,149
79,-303,118,-310,112,-249,190,-312,101,-312,121,-297,149
