,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-150,30,-100,20,-99,21,-91,29,-96,24,-102,18
1,-197,43,-100,20,-99,21,-91,29,-96,24,-102,18
2,-249,51,-100,20,-99,21,-91,29,-96,24,-102,18
3,-302,58,-100,20,-99,21,-91,29,-96,24,-102,18
4,-351,69,-100,20,-99,21,-91,29,-96,24,-102,18
5,-394,86,-100,20,-99,21,-91,29,-96,24,-102,18
6,-443,97,-100,20,-99,21,-91,29,-96,24,-102,18
7,-492,108,-100,20,-99,21,-91,29,-96,24,-102,18
8,-538,122,-100,20,-99,21,-91,29,-96,24,-102,18
9,-586,134,-100,20,-99,21,-91,29,-96,24,-102,18
10,-641,139,-100,20,-99,21,-91,29,-96,24,-102,18
11,-689,151,-100,20,-99,21,-91,29,-96,24,-102,18
12,-739,161,-100,20,-99,21,-91,29,-96,24,-102,18
13,-790,170,-100,20,-99,21,-91,29,-96,24,-102,18
14,-841,179,-100,20,-99,21,-91,29,-96,24,-102,18
15,-887,193,-100,20,-99,21,-91,29,-96,24,-102,18
16,-933,207,-100,20,-99,21,-91,29,-96,24,-102,18
17,-980,220,-100,20,-99,21,-91,29,-96,24,-102,18
18,-1030,230,-100,20,-99,21,-91,29,-96,24,-102,18
19,-1077,243,-100,20,-99,21,-91,29,-96,24,-102,18
20,-1128,252,-100,20,-99,21,-91,29,-96,24,-102,18
21,-1179,261,-100,20,-99,21,-91,29,-96,24,-102,18
22,-1227,273,-100,20,-99,21,-91,29,-96,24,-102,18
23,-1280,280,-100,20,-99,21,-91,29,-96,24,-102,18
24,-1328,292,-100,20,-99,21,-91,29,-96,24,-102,18
25,-1378,302,-100,20,-99,21,-91,29,-96,24,-102,18
26,-1431,309,-100,20,-99,21,-91,29,-96,24,-102,18
27,-1481,319,-100,20,-99,21,-91,29,-96,24,-102,18
28,-1525,335,-100,20,-99,21,-91,29,-96,24,-102,18
29,-1578,342,-100,20,-99,21,-91,29,-96,24,-102,18
30,-1629,351,-100,20,-99,21,-91,29,-96,24,-102,18
31,-1680,360,-100,20,-99,21,-91,29,-96,24,-102,18
32,-1730,370,-100,20,-99,21,-91,29,-96,24,-102,18
33,-1765,379,-112,24,-99,21,-91,29,-96,24,-102,18
34,-1765,379,-163,33,-99,21,-91,29,-96,24,-102,18
35,-1765,379,-214,42,-99,21,-91,29,-96,24,-102,18
36,-1765,379,-264,52,-99,21,-91,29,-96,24,-102,18
37,-1765,379,-314,62,-99,21,-91,29,-96,24,-102,18
38,-1765,379,-369,67,-99,21,-91,29,-96,24,-102,18
39,-1765,379,-422,74,-99,21,-91,29,-96,24,-102,18
40,-1765,379,-479,77,-99,21,-91,29,-96,24,-102,18
41,-1765,379,-533,83,-99,21,-91,29,-96,24,-102,18
42,-1765,379,-584,92,-99,21,-91,29,-96,24,-102,18
43,-1765,379,-635,101,-99,21,-91,29,-96,24,-102,18
44,-1765,379,-688,108,-99,21,-91,29,-96,24,-102,18
45,-1765,379,-739,117,-99,21,-91,29,-96,24,-102,18
46,-1765,379,-793,123,-99,21,-91,29,-96,24,-102,18
47,-1765,379,-842,134,-99,21,-91,29,-96,24,-102,18
48,-1765,379,-890,146,-99,21,-91,29,-96,24,-102,18
49,-1765,379,-946,150,-99,21,-91,29,-96,24,-102,18
50,-1765,379,-992,164,-99,21,-91,29,-96,24,-102,18
51,-1765,379,-1044,172,-99,21,-91,29,-96,24,-102,18
52,-1765,379,-1089,187,-99,21,-91,29,-96,24,-102,18
53,-1765,379,-1139,197,-99,21,-91,29,-96,24,-102,18
54,-1765,379,-1191,205,-99,21,-91,29,-96,24,-102,18
55,-1765,379,-1238,218,-99,21,-91,29,-96,24,-102,18
56,-1765,379,-1291,225,-99,21,-91,29,-96,24,-102,18
57,-1765,379,-1337,239,-99,21,-91,29,-96,24,-102,18
58,-1765,379,-1387,249,-99,21,-91,29,-96,24,-102,18
59,-1765,379,-1436,260,-99,21,-91,29,-96,24,-102,18
60,-1765,379,-1486,270,-99,21,-91,29,-96,24,-102,18
61,-1765,379,-1538,278,-99,21,-91,29,-96,24,-102,18
62,-1765,379,-1592,284,-99,21,-91,29,-96,24,-102,18
63,-1765,379,-1643,293,-99,21,-91,29,-96,24,-102,18
64,-1765,379,-1693,303,-99,21,-91,29,-96,24,-102,18
65,-1765,379,-1747,309,-99,21,-91,29,-96,24,-102,18
66,-1765,379,-1795,321,-99,21,-91,29,-96,24,-102,18
67,-1765,379,-1818,326,-128,24,-91,29,-96,24,-102,18
68,-1765,379,-1818,326,-182,30,-91,29,-96,24,-102,18
69,-1765,379,-1818,326,-230,42,-91,29,-96,24,-102,18
70,-1765,379,-1818,326,-279,53,-91,29,-96,24,-102,18
71,-1765,379,-1818,326,-329,63,-91,29,-96,24,-102,18
72,-1765,379,-1818,326,-380,72,-91,29,-96,24,-102,18
73,-1765,379,-1818,326,-432,80,-91,29,-96,24,-102,18
74,-1765,379,-1818,326,-482,90,-91,29,-96,24,-102,18
75,-1765,379,-1818,326,-533,99,-91,29,-96,24,-102,18
76,-1765,379,-1818,326,-587,105,-91,29,-96,24,-102,18
77,-1765,379,-1818,326,-637,115,-91,29,-96,24,-102,18
78,-1765,379,-1818,326,-683,129,-91,29,-96,24,-102,18
79,-1765,379,-1818,326,-729,143,-91,29,-96,24,-102,18
