,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22
26,-176,905,-656,364,-333,71,-183,3,-453,28,-242,5,-166,3,-156,4,-361,31,-624,94,-421,77,-210,10,-324,10,-254,5,-392,15,-260,21,-308,8,-134,2,-166,4,-366,9,-125,2,-189,5,-328,7
27,-179,936,-688,378,-345,71,-194,3,-470,28,-244,5,-168,3,-159,4,-369,32,-634,97,-436,77,-218,10,-331,10,-262,5,-396,15,-267,21,-313,8,-135,2,-170,4,-378,9,-125,2,-194,5,-333,7
28,-181,949,-699,384,-350,72,-203,3,-486,30,-253,5,-171,3,-165,4,-379,33,-649,99,-447,77,-223,10,-343,10,-270,5,-414,15,-277,21,-329,8,-142,2,-180,4,-383,9,-129,2,-203,5,-337,7
29,-184,967,-737,388,-360,72,-205,3,-494,30,-259,5,-173,3,-173,4,-391,33,-662,101,-458,77,-231,10,-348,10,-284,5,-428,15,-282,22,-345,8,-144,2,-184,4,-394,9,-130,2,-207,5,-345,7
30,-186,981,-754,390,-368,74,-210,3,-503,30,-267,5,-175,3,-178,4,-398,34,-674,106,-465,77,-244,11,-362,11,-303,5,-440,15,-286,23,-364,8,-145,2,-194,4,-401,9,-133,2,-213,5,-358,7
31,-188,1003,-778,400,-373,74,-220,3,-523,31,-273,5,-184,3,-179,4,-405,34,-684,106,-474,78,-248,11,-372,11,-309,5,-462,15,-289,24,-367,8,-145,2,-207,4,-407,10,-137,2,-226,5,-365,7
32,-190,1025,-787,402,-383,75,-225,3,-531,33,-286,5,-185,3,-188,4,-411,34,-701,106,-495,78,-255,11,-376,11,-325,5,-484,15,-295,25,-377,8,-150,2,-211,4,-418,11,-138,2,-228,5,-377,7
33,-193,1040,-804,406,-393,75,-229,3,-540,34,-298,5,-187,3,-192,4,-424,34,-728,109,-503,78,-258,11,-386,11,-329,5,-497,15,-301,25,-391,8,-153,2,-219,4,-428,11,-140,2,-233,5,-397,7
34,-196,1068,-813,406,-397,75,-232,3,-554,35,-308,5,-189,3,-198,4,-431,34,-747,111,-514,79,-265,12,-390,11,-336,5,-523,15,-305,26,-408,8,-157,3,-225,4,-442,11,-144,2,-234,5,-410,7
35,-198,1081,-829,413,-404,75,-236,3,-574,36,-313,5,-193,3,-207,4,-450,36,-756,112,-523,79,-273,12,-394,11,-346,5,-550,15,-317,27,-416,8,-158,3,-229,4,-452,11,-147,2,-236,5,-422,7
36,-199,1093,-844,420,-414,75,-240,3,-588,37,-323,5,-201,3,-211,4,-464,36,-771,116,-535,79,-278,12,-407,11,-364,5,-563,16,-322,27,-428,8,-159,3,-234,4,-467,11,-152,2,-238,5,-426,7
37,-199,1110,-862,424,-417,75,-242,3,-603,37,-327,5,-204,3,-213,4,-475,36,-798,117,-539,80,-283,12,-416,11,-381,5,-582,16,-327,27,-436,8,-161,3,-247,4,-481,11,-156,2,-246,5,-440,7
38,-199,1116,-876,426,-423,76,-249,3,-611,40,-334,5,-209,4,-220,4,-488,36,-808,118,-547,80,-293,12,-430,12,-393,5,-600,16,-333,27,-451,8,-163,3,-251,4,-510,11,-160,2,-250,6,-451,7
39,-202,1129,-876,426,-431,76,-256,3,-627,42,-344,5,-212,4,-232,4,-493,36,-826,121,-554,80,-299,12,-441,13,-414,5,-618,16,-338,27,-478,8,-164,3,-257,4,-520,11,-165,2,-256,6,-457,7
40,-202,1129,-885,431,-442,76,-257,3,-644,42,-355,5,-220,4,-241,5,-504,36,-838,122,-565,80,-315,12,-448,13,-422,5,-635,16,-341,29,-493,8,-166,3,-268,4,-539,11,-166,2,-260,6,-475,7
41,-204,1144,-898,436,-450,77,-261,3,-654,43,-362,5,-222,4,-249,5,-509,36,-849,124,-577,81,-322,13,-457,13,-432,5,-657,17,-348,29,-499,8,-169,3,-278,5,-551,11,-171,2,-264,6,-500,7
42,-205,1154,-905,437,-454,78,-266,3,-665,43,-373,5,-229,4,-256,5,-524,36,-862,124,-578,81,-326,14,-471,13,-445,5,-686,19,-350,29,-509,8,-172,3,-291,5,-572,11,-177,2,-273,6,-509,7
43,-206,1172,-923,437,-466,78,-269,3,-670,44,-378,5,-234,4,-261,5,-545,36,-876,125,-586,82,-339,14,-475,13,-463,5,-704,19,-354,29,-521,8,-174,3,-297,5,-585,11,-180,2,-281,6,-520,7
44,-207,1183,-928,439,-473,78,-275,3,-688,45,-394,5,-239,4,-267,5,-557,36,-889,126,-594,82,-344,14,-483,13,-475,5,-732,19,-361,29,-535,8,-177,3,-315,5,-593,11,-185,2,-282,6,-529,7
45,-209,1197,-939,440,-481,78,-281,3,-696,45,-404,5,-245,4,-271,5,-563,37,-904,126,-597,83,-353,14,-489,13,-506,5,-754,19,-366,30,-543,8,-181,3,-327,5,-600,11,-189,2,-297,6,-539,7
46,-211,1207,-945,443,-486,78,-289,3,-703,45,-414,5,-251,4,-294,5,-569,37,-911,127,-603,83,-361,14,-495,13,-527,5,-771,20,-375,30,-560,10,-181,3,-342,5,-611,11,-192,2,-306,6,-550,7
47,-212,1217,-951,443,-489,79,-292,3,-722,45,-424,5,-256,4,-307,5,-574,37,-923,128,-617,83,-369,14,-505,14,-538,5,-804,20,-376,30,-585,10,-186,3,-346,5,-627,12,-193,2,-309,6,-558,7
48,-213,1226,-963,443,-497,79,-295,3,-726,47,-447,5,-266,4,-322,5,-585,38,-934,129,-624,83,-380,14,-516,14,-545,5,-817,21,-383,30,-593,10,-189,3,-353,5,-654,12,-195,2,-316,6,-566,7
49,-214,1256,-972,444,-503,79,-298,3,-734,47,-455,5,-275,5,-326,5,-593,38,-948,130,-630,84,-383,14,-522,14,-553,5,-838,21,-384,30,-609,10,-191,4,-366,5,-676,12,-199,2,-322,6,-583,7
50,-214,1265,-985,448,-509,79,-302,3,-747,49,-459,5,-279,6,-343,5,-607,38,-952,130,-638,84,-390,14,-539,15,-563,5,-860,22,-389,30,-618,10,-196,4,-376,5,-688,12,-204,2,-329,6,-599,7
51,-214,1272,-991,451,-513,79,-305,3,-755,50,-464,5,-285,6,-353,5,-611,38,-972,133,-639,84,-396,14,-546,16,-586,5,-885,22,-394,31,-632,10,-198,5,-392,5,-703,12,-208,2,-336,6,-621,7
52,-214,1282,-999,453,-520,79,-308,3,-760,50,-473,5,-298,6,-362,5,-619,39,-981,133,-645,85,-413,14,-565,16,-593,5,-904,22,-400,31,-644,10,-205,6,-407,5,-712,12,-213,2,-343,6,-636,7
53,-215,1289,-1010,455,-527,79,-317,3,-768,50,-486,5,-302,6,-370,5,-627,39,-1005,137,-647,86,-419,14,-572,16,-599,5,-914,22,-405,31,-659,10,-213,6,-416,5,-742,12,-217,2,-353,6,-647,7
54,-215,1294,-1020,459,-530,79,-336,3,-787,50,-503,5,-308,6,-378,5,-637,39,-1015,138,-653,86,-428,14,-580,16,-606,5,-924,22,-409,31,-672,10,-217,6,-435,5,-761,13,-219,2,-359,6,-657,7
55,-216,1306,-1024,460,-532,79,-348,3,-795,50,-513,5,-322,6,-383,5,-648,40,-1022,139,-661,87,-436,14,-590,16,-626,5,-943,22,-415,31,-681,10,-222,6,-450,5,-779,13,-225,2,-363,7,-668,7
56,-216,1306,-1031,462,-542,79,-364,3,-802,51,-527,5,-334,6,-397,5,-655,40,-1034,140,-668,87,-444,14,-599,16,-637,5,-955,23,-420,31,-696,11,-229,6,-464,5,-790,13,-232,2,-370,7,-680,7
57,-216,1306,-1038,466,-549,79,-372,3,-811,51,-540,5,-354,6,-403,6,-667,40,-1044,141,-680,87,-449,14,-613,16,-651,5,-967,23,-429,32,-709,11,-236,6,-469,5,-800,13,-236,2,-381,7,-695,7
58,-216,1311,-1038,466,-553,79,-379,3,-825,51,-550,5,-374,7,-407,6,-681,40,-1049,141,-686,88,-460,15,-622,16,-666,5,-983,23,-435,32,-724,12,-247,6,-482,5,-808,13,-246,2,-388,7,-711,7
59,-216,1320,-1042,467,-563,79,-387,3,-843,53,-558,5,-392,7,-420,6,-685,40,-1060,142,-691,88,-476,15,-638,18,-671,5,-994,23,-440,32,-736,12,-252,6,-488,5,-820,14,-251,2,-398,7,-723,7
60,-216,1320,-1049,467,-565,79,-391,3,-852,54,-578,5,-400,7,-430,6,-699,40,-1068,142,-695,88,-493,15,-647,18,-695,5,-1000,23,-448,32,-756,12,-256,6,-500,5,-831,14,-255,2,-411,7,-738,7
61,-217,1330,-1052,468,-569,79,-404,3,-861,55,-580,5,-412,7,-435,6,-716,41,-1085,142,-700,88,-509,15,-656,18,-711,5,-1006,23,-456,33,-775,12,-261,6,-509,5,-844,14,-260,2,-422,7,-749,7
62,-217,1339,-1059,471,-575,79,-415,3,-869,56,-596,5,-434,7,-444,6,-725,42,-1092,142,-704,88,-515,15,-669,18,-722,5,-1023,23,-469,34,-787,13,-265,6,-518,5,-856,14,-267,2,-429,7,-753,7
63,-217,1349,-1065,473,-579,79,-422,3,-876,56,-606,5,-440,7,-456,6,-740,43,-1102,142,-710,88,-530,15,-675,18,-731,5,-1030,23,-473,34,-802,14,-267,7,-531,5,-866,15,-274,2,-442,7,-783,7
64,-219,1354,-1080,474,-583,79,-430,3,-888,56,-614,5,-460,7,-462,6,-748,43,-1109,142,-713,89,-541,15,-691,18,-750,5,-1045,23,-475,34,-819,14,-269,7,-541,5,-874,15,-277,2,-453,7,-799,7
65,-219,1354,-1087,475,-597,79,-436,3,-898,57,-632,5,-471,7,-472,6,-759,43,-1118,142,-717,89,-548,16,-701,18,-759,5,-1051,23,-485,34,-829,15,-278,7,-551,5,-900,15,-283,2,-463,7,-812,7
66,-220,1362,-1094,477,-606,79,-441,3,-912,58,-642,6,-482,7,-478,6,-770,43,-1123,143,-722,89,-556,16,-712,18,-776,5,-1059,23,-492,35,-842,16,-285,7,-564,5,-909,15,-287,2,-477,7,-832,7
67,-223,1369,-1106,478,-610,79,-451,3,-922,58,-654,6,-501,7,-486,6,-783,43,-1127,143,-729,89,-563,16,-722,18,-794,5,-1080,24,-495,35,-855,16,-289,7,-578,5,-917,15,-291,2,-484,7,-842,7
68,-224,1376,-1111,481,-616,79,-457,3,-933,58,-676,6,-518,7,-495,6,-802,43,-1131,143,-737,89,-569,16,-724,18,-813,5,-1089,24,-499,35,-870,16,-300,7,-585,6,-925,15,-304,2,-491,7,-852,7
69,-224,1376,-1117,481,-623,79,-469,3,-937,58,-691,6,-527,7,-503,6,-809,43,-1135,143,-747,90,-575,16,-738,18,-830,5,-1097,24,-503,35,-885,16,-308,7,-612,6,-943,15,-317,2,-500,7,-860,7
70,-225,1395,-1118,483,-631,79,-474,3,-946,58,-708,6,-538,7,-510,6,-817,43,-1145,143,-752,90,-585,16,-750,18,-847,5,-1106,24,-510,35,-895,17,-315,7,-625,6,-956,15,-325,2,-508,7,-872,7
71,-227,1399,-1121,483,-638,81,-484,4,-959,58,-726,6,-554,7,-518,6,-823,44,-1155,143,-755,90,-600,16,-759,18,-859,5,-1121,24,-521,35,-909,17,-319,7,-634,6,-967,15,-336,2,-514,7,-881,7
72,-227,1407,-1130,486,-645,81,-487,4,-968,58,-737,6,-568,7,-528,6,-835,44,-1162,143,-757,90,-615,16,-767,18,-875,5,-1130,24,-523,35,-920,17,-331,7,-653,6,-976,15,-345,2,-531,7,-889,7
73,-227,1415,-1133,487,-652,81,-492,4,-980,58,-754,6,-592,7,-539,6,-841,44,-1171,143,-760,90,-632,16,-775,18,-891,5,-1138,24,-535,35,-936,17,-334,7,-660,6,-988,15,-353,2,-537,7,-900,7
74,-227,1419,-1138,489,-656,81,-498,4,-995,59,-768,7,-613,7,-550,6,-849,44,-1171,143,-763,90,-640,16,-788,18,-906,5,-1151,24,-541,36,-955,18,-339,7,-672,6,-1001,15,-363,2,-550,7,-906,7
75,-227,1419,-1142,490,-661,81,-506,4,-1004,59,-789,7,-619,7,-562,6,-859,45,-1179,144,-767,90,-652,16,-800,18,-915,5,-1166,24,-550,36,-962,18,-346,7,-686,8,-1011,16,-371,2,-569,7,-921,7
76,-227,1419,-1146,490,-664,82,-511,4,-1006,59,-804,7,-639,7,-571,6,-864,45,-1183,144,-774,90,-673,16,-804,18,-928,6,-1186,24,-554,36,-975,19,-356,7,-697,8,-1028,16,-376,2,-584,7,-941,7
77,-227,1421,-1151,491,-672,82,-519,4,-1017,59,-815,7,-650,7,-581,6,-876,45,-1189,144,-778,90,-685,16,-812,18,-936,6,-1196,24,-560,36,-999,19,-363,7,-712,8,-1046,16,-383,2,-599,7,-952,7
78,-227,1421,-1155,491,-680,82,-534,4,-1027,59,-839,7,-658,7,-589,6,-881,45,-1191,144,-785,90,-711,16,-822,18,-945,6,-1201,24,-566,36,-1012,19,-374,7,-727,8,-1054,16,-397,2,-611,7,-962,7
79,-227,1421,-1157,492,-690,82,-546,4,-1041,59,-848,7,-664,7,-597,6,-890,45,-1196,145,-795,90,-721,16,-835,18,-955,6,-1218,25,-579,36,-1028,19,-382,7,-741,8,-1067,16,-405,2,-615,7,-978,7
