,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-300,45,-93,2,-79,16,-84,11,-93,2,-92,3,-93,2,-93,2,-93,2,-93,2,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
1,-415,53,-219,3,-79,16,-84,11,-93,2,-92,3,-93,2,-93,2,-93,2,-93,2,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
2,-415,53,-463,3,-82,19,-84,11,-93,2,-92,3,-93,2,-93,2,-93,2,-93,2,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
3,-415,53,-463,3,-257,94,-84,11,-93,2,-92,3,-93,2,-93,2,-93,2,-93,2,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
4,-415,53,-463,3,-333,135,-203,25,-93,2,-92,3,-93,2,-93,2,-93,2,-93,2,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
5,-415,53,-463,3,-333,135,-410,56,-105,2,-92,3,-93,2,-93,2,-93,2,-93,2,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
6,-415,53,-463,3,-333,135,-410,56,-353,4,-92,3,-93,2,-93,2,-93,2,-93,2,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
7,-415,53,-463,3,-333,135,-410,56,-463,5,-231,3,-93,2,-93,2,-93,2,-93,2,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
8,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-111,2,-93,2,-93,2,-93,2,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
9,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-360,3,-93,2,-93,2,-93,2,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
10,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-236,4,-93,2,-93,2,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
11,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-116,3,-93,2,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
12,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-366,3,-93,2,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
13,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-243,3,-91,4,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
14,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-120,5,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
15,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-367,8,-92,3,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
16,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-245,7,-88,7,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
17,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-122,10,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
18,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-362,20,-90,5,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
19,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-252,7,-91,4,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
20,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-456,9,-129,10,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
21,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-456,9,-358,31,-85,10,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
22,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-456,9,-430,38,-230,36,-92,3,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
23,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-456,9,-430,38,-400,65,-140,6,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
24,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-456,9,-430,38,-400,65,-385,11,-91,4,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
25,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-456,9,-430,38,-400,65,-457,11,-264,9,-89,6,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
26,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-456,9,-430,38,-400,65,-457,11,-454,12,-143,9,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
27,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-456,9,-430,38,-400,65,-457,11,-454,12,-387,15,-92,3,-93,2,-92,3,-86,9,-93,2,-90,5
28,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-456,9,-430,38,-400,65,-457,11,-454,12,-449,16,-278,4,-93,2,-92,3,-86,9,-93,2,-90,5
29,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-456,9,-430,38,-400,65,-457,11,-454,12,-449,16,-460,6,-157,4,-92,3,-86,9,-93,2,-90,5
30,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-456,9,-430,38,-400,65,-457,11,-454,12,-449,16,-460,6,-400,11,-92,3,-86,9,-93,2,-90,5
31,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-456,9,-430,38,-400,65,-457,11,-454,12,-449,16,-460,6,-453,12,-287,4,-86,9,-93,2,-90,5
32,-415,53,-463,3,-333,135,-410,56,-463,5,-463,3,-465,3,-462,4,-465,3,-463,3,-459,9,-451,14,-445,23,-456,9,-430,38,-400,65,-457,11,-454,12,-449,16,-460,6,-453,12,-460,7,-154,15,-93,2,-90,5
