,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22
10,-85,489,-330,181,-235,29,-114,2,-208,14,-120,4,-139,3,-106,3,-223,24,-310,51,-227,49,-132,5,-180,6,-163,4,-183,14,-233,19,-134,4,-123,4,-122,5,-130,3,-108,2,-162,5,-140,3
11,-87,514,-350,198,-253,33,-117,2,-229,17,-123,4,-144,3,-107,3,-230,26,-326,53,-236,51,-136,5,-192,6,-170,4,-194,14,-252,20,-137,4,-127,4,-124,5,-130,3,-109,2,-166,5,-142,3
12,-100,535,-387,214,-273,41,-119,2,-238,17,-126,4,-145,3,-108,3,-235,26,-345,53,-257,52,-140,5,-198,7,-171,4,-218,15,-254,21,-138,4,-128,4,-124,5,-132,3,-111,2,-168,5,-147,3
13,-102,551,-404,226,-281,43,-123,2,-256,19,-130,4,-147,3,-112,3,-245,27,-372,53,-261,55,-145,5,-210,7,-180,4,-239,16,-262,24,-145,4,-130,4,-129,5,-138,4,-113,2,-172,5,-155,3
14,-106,574,-415,238,-288,46,-126,2,-270,19,-142,4,-152,3,-116,3,-258,27,-399,55,-275,55,-153,5,-220,7,-183,4,-257,17,-271,24,-146,4,-139,4,-132,5,-143,4,-113,2,-174,5,-162,3
15,-109,602,-435,246,-296,46,-126,2,-288,21,-152,4,-156,3,-117,3,-268,27,-425,59,-283,57,-158,6,-229,7,-192,4,-266,17,-289,26,-149,4,-142,4,-133,5,-144,4,-115,2,-179,5,-172,3
16,-115,630,-476,268,-304,48,-128,2,-300,23,-154,4,-160,3,-119,3,-274,27,-436,59,-296,58,-162,6,-238,7,-201,4,-274,17,-295,26,-150,4,-152,4,-140,5,-149,4,-117,2,-183,6,-174,3
17,-116,648,-494,276,-314,52,-128,2,-318,25,-155,4,-167,3,-126,3,-294,28,-468,60,-303,58,-171,6,-242,7,-210,4,-282,18,-312,28,-150,4,-155,4,-152,5,-155,4,-118,2,-186,6,-174,3
18,-123,714,-523,288,-321,53,-130,2,-329,27,-157,4,-172,3,-129,3,-299,28,-490,62,-313,61,-175,6,-248,8,-215,4,-285,18,-319,28,-150,4,-158,4,-156,6,-159,4,-120,2,-187,6,-174,3
19,-125,734,-540,296,-332,55,-134,2,-339,28,-165,4,-173,3,-130,3,-311,30,-517,67,-330,66,-181,6,-267,9,-220,4,-290,18,-328,29,-157,4,-161,4,-164,6,-162,4,-121,2,-195,6,-175,3
20,-127,759,-555,312,-347,57,-134,2,-349,29,-175,4,-176,3,-132,3,-320,30,-528,73,-340,66,-183,6,-282,9,-227,4,-304,18,-341,30,-161,4,-167,4,-171,6,-165,4,-122,2,-206,6,-184,3
21,-130,784,-572,318,-360,57,-134,2,-359,30,-182,4,-181,3,-135,3,-325,30,-538,75,-358,67,-191,6,-297,9,-236,4,-324,21,-353,30,-165,5,-175,4,-175,6,-170,4,-123,2,-213,6,-191,3
22,-132,802,-589,325,-372,60,-134,2,-371,32,-192,4,-184,3,-146,3,-336,30,-572,79,-369,68,-201,6,-309,9,-238,4,-328,21,-364,31,-170,5,-179,4,-187,6,-176,4,-124,2,-215,6,-193,3
23,-137,821,-606,333,-383,61,-137,2,-383,32,-196,4,-189,3,-150,3,-338,30,-614,80,-382,68,-205,7,-322,9,-243,4,-338,21,-384,31,-172,5,-185,4,-193,6,-179,4,-125,2,-222,6,-198,3
24,-139,841,-622,335,-393,61,-138,2,-396,32,-204,4,-194,3,-153,3,-356,31,-631,85,-394,69,-209,7,-347,9,-248,4,-354,22,-399,31,-176,5,-187,4,-202,6,-185,4,-127,2,-227,6,-200,3
25,-148,871,-635,338,-408,61,-144,2,-413,33,-213,4,-195,3,-158,3,-364,31,-652,88,-400,69,-212,7,-355,9,-251,4,-379,23,-412,31,-178,5,-190,4,-214,6,-189,4,-129,2,-230,6,-204,3
26,-151,880,-649,341,-425,62,-148,2,-427,34,-222,4,-199,3,-161,3,-379,32,-663,92,-418,71,-215,7,-367,10,-256,4,-391,23,-428,32,-179,5,-198,4,-226,6,-195,4,-130,2,-244,6,-209,3
27,-154,910,-666,345,-431,62,-150,2,-447,34,-227,4,-202,3,-169,3,-392,33,-682,94,-422,71,-232,7,-374,10,-260,4,-408,23,-436,32,-180,6,-203,4,-239,6,-205,4,-132,2,-249,6,-212,3
28,-156,929,-693,354,-435,64,-152,2,-466,35,-233,4,-208,3,-173,3,-400,33,-695,96,-437,73,-248,8,-380,10,-263,4,-417,23,-446,33,-183,6,-207,4,-251,6,-214,4,-133,2,-251,6,-224,3
29,-159,955,-710,364,-446,64,-155,2,-477,35,-236,4,-221,3,-180,3,-418,33,-709,96,-443,73,-259,8,-388,10,-266,4,-429,23,-456,34,-186,6,-218,4,-260,7,-222,4,-138,2,-254,7,-226,3
30,-159,969,-734,371,-451,66,-158,2,-497,36,-249,4,-227,3,-187,3,-435,33,-726,97,-460,73,-262,8,-396,10,-273,4,-446,24,-469,34,-189,6,-226,4,-264,7,-225,4,-140,2,-258,7,-229,3
31,-161,987,-749,379,-460,68,-159,2,-511,37,-256,4,-235,3,-190,3,-444,33,-744,99,-469,73,-275,8,-410,12,-285,4,-450,24,-478,34,-195,6,-229,4,-286,7,-227,4,-145,2,-263,7,-236,3
32,-161,1004,-765,385,-471,69,-165,2,-525,38,-265,4,-238,3,-196,3,-460,33,-760,101,-475,73,-285,9,-424,12,-293,4,-459,24,-490,35,-200,6,-236,4,-293,7,-235,4,-147,2,-267,7,-247,4
33,-167,1029,-779,385,-482,69,-168,2,-548,39,-274,4,-239,3,-212,3,-466,34,-777,102,-486,76,-290,9,-434,12,-298,4,-467,25,-510,35,-203,6,-238,4,-305,7,-238,4,-150,2,-272,7,-252,4
34,-168,1046,-786,385,-487,69,-170,2,-566,39,-291,5,-249,3,-213,3,-471,34,-793,104,-501,76,-296,9,-447,12,-307,4,-478,25,-531,35,-204,6,-243,5,-318,7,-255,5,-151,2,-283,7,-255,4
35,-171,1052,-794,388,-499,69,-172,2,-585,39,-297,5,-253,3,-221,3,-473,34,-808,104,-506,77,-313,11,-453,12,-321,4,-498,25,-559,35,-206,6,-246,5,-327,7,-263,5,-154,2,-294,7,-268,4
36,-176,1076,-811,394,-505,71,-174,2,-595,39,-310,5,-260,3,-228,3,-478,34,-822,106,-525,77,-320,11,-471,12,-325,4,-502,25,-565,35,-210,6,-250,5,-340,7,-268,5,-156,2,-313,7,-273,4
37,-180,1105,-822,395,-513,71,-176,2,-617,41,-317,5,-265,3,-236,4,-483,34,-837,107,-529,77,-327,11,-492,12,-329,4,-509,25,-595,36,-214,6,-254,5,-353,7,-272,6,-158,2,-317,7,-276,4
38,-183,1119,-839,397,-521,72,-179,2,-635,42,-326,5,-266,3,-252,4,-492,34,-858,107,-538,78,-335,11,-506,12,-332,4,-515,25,-612,36,-224,7,-261,5,-360,7,-278,6,-159,2,-330,7,-280,4
39,-183,1133,-845,405,-531,72,-182,2,-655,43,-331,5,-270,3,-263,4,-511,34,-867,107,-546,79,-352,11,-520,12,-343,4,-524,25,-622,36,-236,7,-268,5,-371,7,-283,6,-162,2,-335,7,-287,4
40,-183,1154,-857,410,-549,73,-193,2,-668,43,-335,5,-271,3,-276,4,-522,35,-872,108,-547,79,-360,11,-534,12,-346,4,-539,25,-633,36,-239,7,-276,5,-375,7,-297,6,-168,2,-345,7,-303,4
41,-186,1164,-866,418,-557,75,-194,2,-692,44,-353,5,-277,3,-292,4,-537,35,-887,109,-551,79,-377,11,-540,12,-353,4,-545,25,-641,37,-241,7,-282,5,-389,8,-304,6,-171,2,-348,7,-311,4
42,-190,1184,-866,418,-564,76,-195,2,-708,45,-366,5,-282,3,-300,4,-544,35,-898,110,-552,81,-390,11,-562,12,-367,4,-559,25,-652,37,-243,7,-295,5,-402,8,-311,6,-178,2,-358,7,-317,4
43,-193,1201,-875,421,-569,77,-198,2,-721,46,-372,5,-286,3,-309,4,-567,35,-909,110,-560,81,-399,11,-567,12,-372,4,-579,25,-669,38,-248,7,-299,5,-418,8,-331,6,-181,2,-363,7,-321,4
44,-197,1209,-883,424,-578,78,-203,2,-741,46,-381,5,-292,3,-320,4,-578,36,-922,112,-577,81,-406,11,-577,12,-381,4,-587,25,-682,38,-253,7,-305,5,-430,8,-337,6,-190,2,-371,8,-329,4
45,-198,1223,-897,431,-593,78,-204,2,-759,46,-388,5,-294,3,-329,4,-593,36,-938,113,-578,81,-424,11,-595,12,-393,4,-597,25,-692,39,-255,7,-309,5,-447,8,-341,6,-193,2,-377,8,-333,4
46,-200,1239,-910,432,-598,78,-206,2,-773,46,-397,5,-297,3,-341,4,-603,36,-953,114,-580,81,-444,12,-616,12,-404,4,-604,26,-699,39,-259,8,-316,5,-470,8,-348,6,-197,2,-382,8,-339,4
47,-201,1243,-918,432,-607,78,-213,2,-797,46,-406,5,-304,3,-353,4,-620,37,-960,115,-592,81,-454,12,-633,12,-411,4,-621,26,-709,39,-265,8,-321,5,-483,8,-357,6,-204,2,-388,8,-343,4
48,-201,1256,-933,435,-616,79,-220,2,-816,47,-418,5,-309,3,-376,4,-625,38,-974,117,-600,81,-458,12,-652,12,-419,4,-624,26,-720,40,-267,8,-330,5,-498,8,-365,6,-207,2,-393,8,-347,4
49,-202,1273,-943,437,-629,82,-222,2,-833,47,-433,5,-315,3,-385,4,-630,38,-989,119,-600,81,-473,12,-659,13,-437,4,-628,26,-733,40,-268,8,-334,5,-519,8,-374,6,-213,2,-406,9,-347,4
50,-204,1279,-953,440,-633,83,-229,2,-843,49,-443,5,-322,3,-391,4,-635,39,-1012,121,-608,81,-485,12,-670,13,-446,4,-634,26,-741,40,-273,8,-339,5,-531,8,-400,6,-219,2,-420,9,-356,4
51,-205,1284,-958,441,-644,83,-244,2,-854,49,-462,5,-324,3,-400,4,-644,39,-1020,123,-618,81,-496,13,-683,13,-452,4,-642,26,-760,40,-277,9,-346,5,-548,8,-412,6,-225,2,-429,9,-364,4
52,-205,1284,-971,445,-657,84,-252,2,-866,49,-474,5,-336,3,-404,4,-653,39,-1038,123,-621,81,-502,13,-699,13,-458,4,-655,26,-764,40,-280,10,-355,5,-569,8,-425,7,-234,2,-443,9,-369,4
53,-206,1298,-979,446,-674,84,-259,2,-880,53,-494,5,-337,3,-419,5,-659,39,-1050,124,-628,81,-512,13,-723,13,-464,4,-664,26,-769,40,-281,10,-363,5,-580,8,-440,7,-241,2,-445,9,-372,4
54,-208,1303,-989,448,-679,84,-262,2,-900,53,-504,5,-340,3,-445,5,-668,40,-1067,126,-632,81,-527,13,-733,13,-468,4,-677,27,-778,40,-282,10,-369,5,-595,9,-449,7,-248,2,-453,9,-384,4
55,-212,1321,-996,452,-692,85,-270,2,-912,53,-514,5,-343,3,-459,5,-677,40,-1076,127,-636,81,-538,13,-747,13,-473,4,-686,27,-784,40,-287,11,-382,5,-614,9,-455,7,-257,2,-458,9,-394,4
56,-212,1321,-1007,453,-703,85,-280,2,-924,55,-528,5,-348,3,-478,5,-678,40,-1098,128,-641,81,-547,13,-760,13,-480,4,-697,27,-794,40,-289,11,-388,5,-630,9,-470,7,-270,2,-467,9,-399,4
57,-212,1331,-1007,453,-720,85,-285,2,-940,55,-546,5,-354,3,-489,5,-688,40,-1109,129,-646,81,-555,13,-786,13,-484,4,-710,27,-803,40,-293,11,-392,5,-644,9,-483,7,-277,2,-471,9,-413,4
58,-212,1337,-1013,453,-740,85,-293,2,-964,55,-560,5,-364,4,-504,5,-695,40,-1117,130,-653,81,-559,13,-796,13,-495,4,-718,27,-809,40,-299,11,-404,5,-656,9,-491,7,-289,2,-479,9,-419,4
59,-213,1348,-1019,454,-746,85,-307,2,-981,55,-570,5,-369,4,-511,5,-702,40,-1129,132,-656,81,-578,13,-808,13,-504,4,-722,27,-814,40,-304,11,-414,5,-684,9,-506,7,-299,2,-485,9,-424,4
60,-213,1348,-1029,455,-762,85,-322,2,-994,55,-582,5,-376,4,-529,5,-707,40,-1141,132,-661,82,-582,13,-836,13,-507,4,-727,27,-832,40,-305,11,-426,5,-702,9,-515,7,-304,2,-491,9,-430,4
61,-213,1348,-1032,456,-770,85,-334,2,-1007,55,-601,5,-386,4,-553,5,-711,40,-1153,133,-669,82,-595,13,-846,14,-524,4,-732,27,-838,40,-307,11,-441,5,-719,9,-527,7,-314,2,-495,9,-433,4
62,-214,1351,-1040,459,-778,85,-342,2,-1022,55,-614,5,-398,4,-563,5,-719,40,-1160,133,-679,82,-606,13,-863,14,-529,4,-738,27,-849,41,-310,11,-448,5,-736,9,-552,7,-317,2,-500,9,-446,4
63,-214,1358,-1044,460,-783,85,-350,2,-1035,55,-621,5,-410,5,-581,5,-733,40,-1165,134,-694,82,-619,13,-880,15,-535,4,-748,27,-861,41,-314,11,-455,6,-751,9,-565,8,-323,2,-505,9,-454,4
64,-214,1365,-1047,462,-788,86,-355,2,-1054,55,-631,5,-415,5,-594,5,-742,40,-1170,135,-700,82,-631,13,-894,16,-549,4,-760,27,-872,41,-318,11,-460,6,-763,9,-588,8,-337,2,-513,9,-462,5
65,-214,1370,-1053,464,-796,86,-361,2,-1058,56,-646,5,-421,6,-605,5,-757,40,-1181,135,-710,82,-648,13,-911,16,-555,4,-766,27,-884,43,-323,11,-467,6,-785,9,-602,8,-341,2,-522,9,-470,5
66,-214,1377,-1058,464,-803,86,-370,2,-1067,56,-666,6,-429,6,-628,5,-763,40,-1191,135,-717,82,-662,14,-926,16,-559,4,-773,27,-887,43,-330,12,-477,6,-791,9,-615,8,-352,2,-536,9,-482,5
67,-214,1377,-1068,467,-813,86,-375,2,-1078,56,-686,6,-437,6,-639,5,-767,40,-1199,136,-723,82,-669,14,-949,16,-570,4,-784,27,-893,43,-335,12,-499,6,-814,9,-620,8,-356,2,-541,9,-493,5
68,-214,1377,-1075,470,-825,86,-385,2,-1085,56,-708,6,-451,6,-647,5,-775,40,-1212,136,-728,82,-675,14,-955,16,-583,4,-790,27,-900,43,-345,12,-509,6,-825,9,-643,8,-368,2,-547,9,-504,5
69,-215,1380,-1086,471,-837,86,-392,2,-1098,56,-721,7,-461,6,-664,5,-781,40,-1220,136,-732,82,-685,15,-969,16,-600,4,-793,27,-904,43,-352,12,-519,6,-837,9,-658,8,-377,2,-556,9,-516,5
70,-215,1382,-1093,472,-843,86,-399,2,-1114,56,-740,7,-466,6,-680,5,-785,40,-1227,137,-741,82,-697,15,-974,16,-609,4,-802,27,-909,43,-358,12,-529,6,-865,10,-675,8,-388,2,-563,9,-526,5
71,-215,1388,-1099,472,-851,86,-405,2,-1127,57,-753,7,-477,6,-703,5,-791,40,-1237,137,-743,82,-710,15,-985,16,-615,4,-809,27,-920,43,-368,12,-538,6,-877,10,-689,8,-405,2,-571,9,-533,5
72,-217,1392,-1102,472,-854,86,-414,2,-1145,57,-768,7,-482,6,-713,5,-798,40,-1241,137,-751,82,-717,15,-997,16,-629,4,-826,27,-934,43,-376,12,-547,6,-896,11,-710,8,-412,2,-580,9,-537,5
73,-218,1397,-1110,472,-868,86,-431,3,-1151,57,-777,7,-494,7,-734,6,-809,40,-1251,138,-756,82,-727,15,-1010,16,-635,4,-835,27,-943,43,-381,12,-559,6,-904,11,-721,8,-421,2,-589,9,-543,5
74,-218,1401,-1113,473,-876,86,-439,3,-1160,57,-792,7,-496,7,-758,6,-816,40,-1259,138,-763,82,-746,15,-1030,16,-645,4,-849,28,-954,43,-384,13,-564,6,-910,11,-738,8,-431,2,-598,9,-551,5
75,-218,1401,-1121,474,-885,86,-465,3,-1163,57,-803,7,-502,7,-771,6,-822,41,-1275,139,-771,82,-760,15,-1040,16,-661,4,-852,28,-964,43,-389,13,-570,6,-922,11,-759,9,-441,2,-603,9,-559,5
76,-219,1407,-1126,474,-892,86,-480,3,-1171,57,-817,7,-515,7,-782,6,-835,41,-1285,140,-783,82,-770,15,-1051,16,-667,4,-863,28,-975,43,-399,13,-576,6,-933,11,-769,10,-446,2,-612,9,-572,5
77,-219,1407,-1129,475,-894,86,-493,3,-1179,57,-830,8,-521,7,-799,6,-847,42,-1296,141,-786,82,-773,15,-1061,16,-675,4,-875,28,-986,43,-412,13,-583,6,-961,11,-775,10,-463,2,-628,9,-578,6
78,-219,1411,-1131,476,-910,86,-497,3,-1194,57,-856,8,-531,7,-814,6,-854,42,-1297,141,-791,82,-779,15,-1078,16,-683,4,-884,28,-993,43,-421,13,-603,6,-976,11,-786,10,-469,2,-636,9,-586,6
79,-220,1416,-1136,478,-915,86,-509,3,-1206,57,-865,8,-544,7,-833,7,-859,42,-1303,142,-800,83,-803,15,-1095,16,-689,4,-888,28,-1003,43,-423,13,-607,6,-985,11,-805,10,-484,2,-644,9,-591,7
