,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-46,13,-23,6,-13,16,-15,14,-16,13,-22,7
1,-70,19,-23,6,-13,16,-15,14,-16,13,-22,7
2,-91,28,-23,6,-13,16,-15,14,-16,13,-22,7
3,-111,38,-23,6,-13,16,-15,14,-16,13,-22,7
4,-137,42,-23,6,-13,16,-15,14,-16,13,-22,7
5,-156,53,-23,6,-13,16,-15,14,-16,13,-22,7
6,-174,59,-27,8,-13,16,-15,14,-16,13,-22,7
7,-174,59,-50,15,-13,16,-15,14,-16,13,-22,7
8,-174,59,-73,22,-13,16,-15,14,-16,13,-22,7
9,-174,59,-97,28,-13,16,-15,14,-16,13,-22,7
10,-174,59,-121,34,-13,16,-15,14,-16,13,-22,7
11,-174,59,-140,45,-13,16,-15,14,-16,13,-22,7
12,-174,59,-165,50,-13,16,-15,14,-16,13,-22,7
13,-174,59,-176,53,-20,25,-15,14,-16,13,-22,7
14,-174,59,-176,53,-39,36,-15,14,-16,13,-22,7
15,-174,59,-176,53,-57,48,-15,14,-16,13,-22,7
16,-174,59,-176,53,-74,61,-15,14,-16,13,-22,7
17,-174,59,-176,53,-91,74,-15,14,-16,13,-22,7
18,-174,59,-176,53,-105,90,-15,14,-16,13,-22,7
19,-174,59,-176,53,-121,104,-15,14,-16,13,-22,7
20,-174,59,-176,53,-123,110,-28,23,-16,13,-22,7
21,-174,59,-176,53,-123,110,-52,29,-16,13,-22,7
22,-174,59,-176,53,-123,110,-75,36,-16,13,-22,7
23,-174,59,-176,53,-123,110,-96,45,-16,13,-22,7
24,-174,59,-176,53,-123,110,-115,56,-16,13,-22,7
25,-174,59,-176,53,-123,110,-139,62,-16,13,-22,7
26,-174,59,-176,53,-123,110,-163,68,-16,13,-22,7
27,-174,59,-176,53,-123,110,-163,69,-37,21,-22,7
28,-174,59,-176,53,-123,110,-163,69,-58,30,-22,7
29,-174,59,-176,53,-123,110,-163,69,-82,36,-22,7
30,-174,59,-176,53,-123,110,-163,69,-102,46,-22,7
31,-174,59,-176,53,-123,110,-163,69,-121,57,-22,7
32,-174,59,-176,53,-123,110,-163,69,-143,65,-22,7
33,-174,59,-176,53,-123,110,-163,69,-162,71,-26,8
34,-174,59,-176,53,-123,110,-163,69,-162,71,-48,16
35,-174,59,-176,53,-123,110,-163,69,-162,71,-66,28
36,-174,59,-176,53,-123,110,-163,69,-162,71,-86,38
37,-174,59,-176,53,-123,110,-163,69,-162,71,-108,46
38,-174,59,-176,53,-123,110,-163,69,-162,71,-131,53
39,-174,59,-176,53,-123,110,-163,69,-162,71,-147,67
40,-176,62,-181,54,-124,112,-164,69,-162,71,-159,70
41,-179,62,-183,54,-126,114,-168,71,-167,73,-163,74
42,-182,63,-188,56,-130,115,-173,71,-172,73,-164,77
43,-184,65,-191,57,-133,116,-177,72,-176,75,-168,80
44,-187,67,-194,60,-134,120,-182,73,-180,76,-171,80
45,-201,71,-194,62,-135,121,-184,73,-183,76,-173,81
46,-208,73,-205,72,-135,121,-184,73,-183,76,-173,81
47,-208,73,-210,73,-146,133,-185,73,-183,76,-173,81
48,-208,73,-210,73,-146,134,-201,80,-187,78,-173,81
49,-208,73,-210,73,-146,134,-202,80,-199,83,-181,85
50,-213,75,-213,73,-146,139,-204,81,-199,84,-190,87
51,-213,78,-216,73,-150,139,-208,81,-205,86,-196,89
52,-223,83,-218,73,-152,139,-210,81,-209,86,-197,93
53,-240,92,-220,75,-152,139,-210,81,-209,86,-197,93
54,-240,92,-242,83,-152,139,-210,81,-209,86,-197,93
55,-240,92,-247,84,-166,149,-210,81,-209,86,-197,93
56,-240,92,-247,84,-178,152,-219,87,-209,86,-197,93
57,-240,92,-247,84,-178,152,-239,91,-214,87,-197,93
58,-240,92,-247,84,-178,152,-239,91,-239,92,-197,93
59,-240,92,-247,84,-178,152,-239,91,-241,93,-218,99
60,-243,95,-248,85,-178,153,-241,91,-242,95,-227,106
61,-244,96,-250,88,-182,155,-246,92,-247,96,-231,107
62,-247,98,-256,88,-185,157,-250,93,-250,97,-233,110
63,-253,100,-264,90,-187,161,-251,93,-251,98,-235,111
64,-255,101,-267,90,-188,165,-257,93,-255,100,-239,114
65,-260,103,-269,91,-190,166,-262,94,-257,103,-244,115
66,-282,110,-270,91,-190,166,-262,94,-257,103,-244,115
67,-282,110,-292,99,-190,166,-262,94,-257,103,-244,115
68,-282,110,-293,100,-203,181,-262,94,-257,103,-244,115
69,-282,110,-293,100,-206,183,-279,102,-257,103,-244,115
70,-282,110,-293,100,-206,183,-284,105,-271,111,-244,115
71,-282,110,-293,100,-206,183,-284,105,-279,114,-257,121
72,-285,110,-293,103,-207,185,-287,105,-280,115,-270,124
73,-289,112,-295,106,-210,188,-291,106,-284,116,-273,124
74,-291,113,-297,108,-215,190,-295,107,-287,117,-276,128
75,-296,114,-303,109,-217,193,-298,110,-290,118,-277,129
76,-296,118,-306,109,-221,194,-300,110,-294,122,-282,132
77,-303,119,-314,110,-228,194,-302,111,-295,122,-283,133
78,-305,119,-316,110,-229,194,-306,115,-300,124,-288,138
79,-310,119,-319,112,-231,196,-311,116,-303,125,-292,140
