,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-24,8,-30,7,-20,14,-25,10,-23,13,-21,9
1,-26,13,-33,10,-21,14,-30,11,-25,16,-26,9
2,-28,13,-33,14,-30,16,-33,13,-29,16,-29,10
3,-33,14,-35,14,-37,19,-34,13,-32,20,-32,11
4,-38,14,-38,14,-40,20,-39,14,-35,24,-35,13
5,-43,14,-43,16,-43,22,-41,14,-40,26,-38,14
6,-49,15,-48,18,-45,24,-41,16,-45,26,-43,14
7,-51,16,-54,20,-47,26,-44,18,-50,26,-48,14
8,-57,17,-54,21,-48,27,-47,18,-60,28,-52,15
9,-59,18,-55,25,-50,31,-53,19,-65,28,-55,16
10,-67,20,-57,26,-51,34,-57,22,-68,28,-58,16
11,-69,20,-61,26,-54,37,-63,22,-71,30,-63,18
12,-70,22,-66,27,-55,39,-68,23,-75,33,-67,19
13,-74,23,-69,28,-60,39,-70,25,-78,34,-70,24
14,-77,25,-71,30,-62,41,-74,26,-79,35,-78,26
15,-78,26,-78,31,-67,43,-77,26,-84,36,-80,28
16,-82,28,-86,32,-68,44,-78,26,-87,37,-85,31
17,-84,28,-86,35,-72,47,-81,27,-93,39,-89,33
18,-90,28,-89,37,-77,49,-85,29,-96,39,-92,33
19,-93,31,-93,37,-79,52,-87,31,-100,40,-98,33
20,-96,34,-98,38,-83,55,-92,31,-102,41,-101,33
21,-100,35,-100,39,-85,58,-95,33,-105,42,-106,36
22,-101,35,-105,40,-88,62,-100,35,-109,42,-108,39
23,-107,35,-109,42,-89,66,-106,36,-111,45,-109,39
24,-112,37,-110,46,-92,68,-107,36,-114,47,-116,39
25,-113,38,-112,48,-93,70,-114,37,-117,50,-120,42
26,-116,38,-114,50,-95,71,-121,37,-121,53,-125,43
27,-120,39,-115,52,-97,72,-126,40,-125,55,-127,46
28,-124,40,-120,52,-99,72,-130,42,-127,58,-133,47
29,-128,42,-123,52,-104,75,-133,43,-129,59,-138,48
30,-135,42,-126,54,-106,77,-138,45,-132,59,-138,52
31,-137,43,-131,54,-110,80,-142,46,-133,62,-142,54
32,-145,45,-133,58,-111,83,-145,46,-134,64,-143,57
33,-149,46,-139,59,-114,84,-149,47,-138,64,-146,59
34,-151,51,-145,60,-115,86,-152,47,-140,65,-150,62
35,-155,52,-148,61,-117,86,-155,51,-146,67,-153,63
36,-158,53,-153,62,-119,88,-159,51,-151,68,-155,67
37,-158,55,-160,66,-121,92,-162,52,-153,69,-157,69
38,-162,56,-165,69,-125,94,-167,52,-155,70,-160,69
39,-167,56,-167,71,-127,95,-173,54,-160,71,-163,70
40,-173,59,-170,71,-131,95,-177,55,-165,71,-167,70
41,-176,64,-172,71,-134,97,-181,56,-167,71,-174,71
42,-179,65,-175,72,-136,98,-187,60,-170,72,-178,72
43,-182,71,-176,72,-140,100,-189,60,-175,75,-180,74
44,-185,72,-180,77,-141,102,-195,61,-179,75,-182,75
45,-187,72,-182,80,-145,105,-199,61,-183,77,-188,75
46,-191,75,-183,81,-147,109,-202,61,-185,80,-191,79
47,-193,76,-185,82,-149,113,-207,63,-188,84,-195,79
48,-196,79,-190,82,-149,114,-208,65,-192,86,-202,81
49,-201,80,-193,82,-151,115,-212,68,-195,88,-205,84
50,-204,81,-197,82,-153,117,-216,71,-199,89,-209,86
51,-206,81,-202,83,-154,120,-221,72,-201,91,-216,87
52,-209,85,-204,84,-156,121,-226,74,-204,94,-220,87
53,-214,85,-207,86,-158,124,-232,75,-207,94,-224,88
54,-218,85,-208,88,-163,126,-238,78,-208,96,-226,90
55,-221,87,-210,90,-166,132,-242,78,-212,97,-229,90
56,-222,88,-212,90,-170,134,-245,80,-220,100,-231,92
57,-225,89,-217,91,-172,136,-248,81,-222,103,-234,96
58,-226,90,-219,93,-177,139,-253,83,-225,104,-237,98
59,-227,91,-223,96,-180,139,-258,84,-229,105,-244,98
60,-228,91,-228,99,-181,139,-262,85,-233,105,-249,104
61,-230,92,-232,101,-184,143,-264,87,-235,107,-253,106
62,-234,93,-234,101,-187,145,-271,87,-237,109,-258,108
63,-237,93,-239,101,-188,145,-278,90,-240,112,-262,109
64,-240,94,-240,106,-192,147,-283,91,-242,112,-266,111
65,-244,95,-244,109,-194,149,-287,91,-245,112,-270,114
66,-250,96,-247,110,-195,151,-292,92,-248,113,-273,117
67,-253,98,-251,112,-196,153,-294,94,-255,113,-276,119
68,-260,99,-255,114,-196,155,-295,96,-257,114,-281,122
69,-266,100,-258,115,-201,157,-300,97,-257,115,-284,124
70,-267,102,-266,115,-203,158,-302,98,-261,116,-286,130
71,-271,102,-272,117,-206,161,-306,98,-265,118,-288,130
72,-275,108,-282,117,-207,163,-309,98,-267,118,-289,131
73,-276,108,-286,119,-213,166,-314,98,-268,120,-291,135
74,-281,110,-289,122,-215,170,-315,98,-274,121,-294,135
75,-285,111,-294,122,-219,173,-316,102,-277,122,-296,137
76,-286,111,-298,124,-224,175,-322,104,-281,123,-298,138
77,-287,115,-301,125,-229,179,-324,104,-286,124,-301,139
78,-293,115,-304,126,-230,182,-329,107,-288,125,-302,143
79,-296,118,-308,128,-232,186,-332,107,-293,126,-304,144
