,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-70,3,-64,13,-72,8,-75,2,-73,4,-72,2,-68,5,-72,4,-65,13,-73,12,-70,16,-70,8,-70,7,-70,3,-72,8,-73,4,-71,2,-71,2,-67,9
1,-70,3,-67,20,-79,8,-83,2,-75,5,-73,2,-85,6,-80,4,-67,15,-78,13,-78,22,-71,9,-75,8,-70,4,-77,8,-73,5,-71,2,-72,2,-67,9
2,-73,3,-72,26,-84,8,-86,2,-76,5,-74,2,-87,6,-86,4,-71,20,-86,15,-94,24,-73,9,-90,8,-72,4,-79,8,-75,5,-72,2,-73,2,-68,9
3,-73,3,-77,28,-85,9,-92,2,-86,6,-78,2,-96,6,-90,4,-71,20,-100,18,-100,29,-76,9,-96,8,-73,4,-82,8,-77,5,-74,2,-76,2,-71,10
4,-75,3,-88,30,-86,10,-97,3,-87,6,-78,2,-102,7,-92,4,-78,21,-112,21,-104,29,-83,9,-103,9,-75,4,-92,8,-80,5,-75,2,-76,2,-74,11
5,-76,3,-94,31,-92,12,-100,3,-88,7,-80,2,-108,7,-97,4,-83,22,-132,24,-111,34,-85,10,-106,9,-76,4,-96,8,-83,5,-75,2,-77,2,-79,11
6,-78,3,-99,36,-94,13,-106,3,-93,7,-80,3,-113,7,-101,4,-93,24,-141,24,-124,43,-87,10,-112,9,-76,4,-99,9,-83,5,-77,2,-79,2,-79,11
7,-83,3,-103,40,-100,13,-112,3,-93,7,-80,3,-117,7,-104,4,-98,24,-152,26,-132,44,-90,10,-124,10,-76,4,-106,9,-87,5,-78,2,-80,2,-85,12
8,-84,3,-109,44,-104,13,-123,3,-93,7,-80,3,-119,7,-108,4,-102,26,-162,28,-143,50,-90,10,-131,12,-77,4,-111,10,-89,5,-79,2,-80,2,-93,13
9,-96,3,-114,44,-107,13,-123,3,-99,7,-80,3,-126,8,-110,4,-107,28,-179,30,-156,52,-91,11,-134,12,-77,4,-117,12,-90,5,-79,2,-80,2,-97,13
10,-98,3,-118,46,-110,15,-125,3,-101,7,-85,4,-132,8,-114,5,-112,31,-186,30,-170,54,-94,11,-145,12,-78,4,-120,12,-94,6,-79,3,-81,2,-101,14
11,-106,3,-127,46,-116,15,-129,3,-102,7,-86,4,-136,9,-119,5,-117,32,-190,32,-181,56,-96,12,-151,13,-79,4,-124,13,-97,6,-82,3,-85,2,-105,15
12,-109,4,-132,50,-121,15,-130,3,-104,7,-90,4,-139,10,-125,5,-125,34,-191,32,-184,58,-102,12,-169,13,-83,4,-131,13,-99,6,-84,3,-88,2,-107,15
13,-120,4,-141,51,-129,16,-141,3,-108,7,-91,4,-143,11,-134,5,-130,37,-194,35,-188,59,-104,12,-169,13,-83,4,-138,14,-101,6,-84,3,-88,2,-110,16
14,-123,4,-149,53,-130,16,-147,3,-111,7,-96,4,-146,12,-134,5,-134,38,-207,37,-196,62,-110,12,-176,13,-86,4,-147,14,-101,6,-87,3,-88,2,-114,16
15,-125,4,-157,57,-132,16,-154,3,-114,7,-103,4,-154,12,-136,5,-141,39,-212,37,-201,66,-114,12,-183,13,-87,4,-159,14,-104,7,-88,3,-88,2,-115,16
