,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-70,2,-77,24,-64,8,-67,5,-69,3,-69,3,-65,7,-65,7,-66,17,-64,8,-85,42,-66,6,-65,7,-69,3,-66,6,-68,4,-70,2,-70,2,-68,4
1,-70,2,-97,37,-64,8,-67,5,-69,3,-69,3,-65,7,-65,7,-66,17,-64,8,-130,59,-66,6,-65,7,-69,3,-66,6,-68,4,-70,2,-70,2,-68,4
2,-70,2,-134,54,-64,8,-67,5,-69,3,-69,3,-65,7,-65,7,-66,17,-64,8,-155,75,-66,6,-65,7,-69,3,-66,6,-68,4,-70,2,-70,2,-68,4
3,-70,2,-140,55,-64,8,-67,5,-69,3,-69,3,-65,7,-65,7,-66,17,-64,8,-233,85,-66,6,-65,7,-69,3,-66,6,-68,4,-70,2,-70,2,-68,4
4,-70,2,-179,60,-64,8,-67,5,-69,3,-69,3,-65,7,-65,7,-72,22,-64,8,-271,87,-66,6,-65,7,-69,3,-66,6,-68,4,-70,2,-70,2,-68,4
5,-70,2,-207,62,-65,8,-67,5,-69,3,-69,3,-65,7,-65,7,-85,25,-64,8,-319,87,-66,6,-65,7,-69,3,-66,6,-68,4,-70,2,-70,2,-68,4
6,-70,2,-207,62,-65,8,-67,5,-69,3,-69,3,-65,7,-65,7,-88,26,-64,8,-409,88,-66,6,-65,7,-69,3,-66,6,-68,4,-70,2,-70,2,-68,4
7,-70,2,-234,63,-65,8,-67,5,-69,3,-69,3,-66,7,-65,7,-89,30,-65,9,-449,92,-70,8,-70,9,-69,3,-66,6,-68,4,-70,2,-70,3,-68,5
8,-70,2,-271,64,-65,8,-67,5,-69,3,-69,3,-67,7,-65,7,-102,36,-67,11,-471,92,-73,8,-76,10,-69,3,-66,6,-69,4,-70,2,-70,3,-68,5
9,-70,2,-300,65,-66,8,-67,5,-69,3,-73,3,-67,7,-65,7,-133,37,-69,15,-473,92,-74,8,-79,12,-69,3,-68,9,-71,5,-70,2,-75,3,-68,6
10,-70,2,-324,66,-66,8,-67,5,-69,3,-73,3,-67,10,-72,9,-133,37,-92,23,-482,92,-74,8,-86,14,-69,4,-73,9,-73,6,-70,2,-75,3,-68,6
11,-70,2,-382,70,-66,8,-67,5,-69,3,-73,3,-73,13,-77,10,-133,37,-101,26,-483,92,-76,8,-86,15,-69,4,-73,9,-73,6,-70,2,-77,3,-68,6
12,-70,2,-448,70,-66,8,-67,5,-69,3,-73,3,-77,16,-78,10,-133,37,-114,27,-486,92,-76,8,-86,15,-69,5,-73,9,-73,6,-71,2,-77,3,-69,7
13,-70,2,-502,77,-66,8,-67,5,-69,3,-73,3,-86,17,-79,10,-134,38,-124,29,-488,92,-76,8,-86,15,-71,5,-74,10,-73,6,-71,2,-78,3,-71,7
14,-70,2,-504,77,-87,10,-69,5,-69,3,-73,3,-93,19,-81,10,-153,39,-143,33,-489,92,-78,9,-88,15,-72,6,-75,11,-73,6,-71,2,-78,3,-72,10
15,-70,2,-504,77,-87,11,-69,5,-72,3,-73,3,-123,25,-84,10,-157,39,-165,33,-489,92,-80,9,-88,15,-75,6,-82,13,-76,6,-71,2,-78,3,-79,12
16,-70,2,-504,77,-98,19,-69,5,-72,3,-73,3,-168,30,-85,10,-161,39,-167,34,-489,92,-81,13,-88,15,-75,6,-82,13,-80,8,-71,2,-78,3,-84,14
17,-70,2,-504,77,-136,26,-69,5,-72,3,-73,3,-195,30,-85,10,-161,39,-167,34,-489,92,-81,13,-88,15,-75,6,-85,14,-89,8,-71,2,-78,3,-93,15
18,-70,2,-504,77,-168,32,-69,5,-72,3,-73,3,-196,30,-86,10,-178,39,-183,35,-489,92,-81,13,-99,16,-75,6,-91,15,-91,8,-71,2,-78,3,-93,15
19,-70,2,-504,77,-170,34,-70,5,-72,3,-73,3,-196,30,-92,12,-180,39,-186,35,-489,92,-88,13,-111,20,-75,6,-139,20,-91,8,-71,2,-78,3,-93,16
20,-70,2,-504,77,-176,34,-70,5,-72,3,-73,3,-196,30,-101,14,-196,39,-186,35,-489,92,-88,13,-158,21,-75,6,-140,20,-91,8,-73,2,-78,3,-102,18
21,-70,2,-504,77,-177,35,-70,5,-82,3,-73,3,-196,30,-112,17,-196,39,-223,37,-489,92,-88,13,-158,21,-75,6,-140,20,-91,8,-73,2,-78,3,-131,19
22,-70,2,-504,77,-178,35,-70,5,-82,3,-73,3,-196,30,-137,22,-196,39,-283,39,-489,92,-88,13,-158,21,-75,6,-140,20,-91,8,-73,2,-78,3,-133,19
23,-70,2,-504,77,-192,36,-70,5,-82,3,-73,3,-207,30,-165,24,-220,39,-290,39,-489,92,-91,13,-160,21,-75,6,-141,20,-93,8,-73,2,-78,3,-133,19
24,-70,2,-504,77,-194,36,-102,5,-82,3,-73,3,-208,30,-168,24,-226,39,-310,39,-489,92,-104,13,-160,21,-77,6,-147,20,-93,8,-73,2,-78,3,-143,19
25,-70,2,-504,77,-201,38,-102,5,-82,3,-73,3,-209,30,-168,24,-232,39,-383,39,-489,92,-104,13,-160,21,-77,6,-152,20,-94,8,-73,2,-78,3,-143,19
26,-70,2,-504,77,-210,38,-102,5,-82,3,-73,3,-213,31,-178,24,-295,41,-384,39,-489,92,-104,13,-160,21,-82,6,-152,20,-94,8,-73,2,-78,3,-143,19
27,-70,2,-504,77,-225,38,-102,5,-82,3,-73,3,-283,34,-178,24,-295,41,-385,39,-489,92,-104,13,-161,21,-83,7,-152,20,-96,8,-73,2,-79,3,-143,19
28,-70,2,-504,77,-254,38,-102,5,-82,3,-73,4,-297,35,-178,24,-314,43,-385,40,-489,92,-108,14,-162,21,-90,7,-152,20,-99,8,-73,2,-79,3,-154,20
29,-70,2,-504,77,-254,38,-102,5,-82,3,-77,5,-297,35,-179,24,-328,43,-394,40,-489,92,-121,15,-172,21,-90,7,-173,21,-99,8,-73,2,-79,3,-174,20
30,-70,2,-504,77,-254,38,-102,5,-82,3,-77,5,-301,35,-179,24,-407,45,-394,40,-489,92,-129,15,-172,21,-90,7,-175,21,-99,8,-73,2,-79,3,-174,20
31,-70,2,-504,77,-254,38,-102,5,-82,3,-79,5,-301,35,-179,24,-499,45,-394,40,-489,92,-129,15,-173,21,-90,7,-175,21,-99,8,-73,2,-79,3,-174,20
32,-70,2,-504,77,-254,38,-102,5,-82,3,-79,5,-301,35,-179,24,-524,50,-410,40,-489,92,-129,15,-221,22,-90,7,-175,21,-99,8,-73,2,-79,3,-174,20
33,-70,2,-504,77,-254,38,-194,5,-82,3,-79,5,-301,35,-180,24,-526,50,-410,40,-489,92,-129,15,-221,22,-90,7,-175,21,-99,8,-73,2,-79,3,-174,20
34,-70,2,-504,77,-262,38,-194,5,-82,3,-79,5,-302,35,-206,25,-529,50,-457,41,-489,92,-136,16,-221,22,-90,7,-175,21,-99,8,-73,2,-79,3,-174,20
35,-70,2,-504,77,-262,38,-194,5,-83,3,-81,5,-322,36,-206,25,-530,50,-484,43,-489,92,-163,17,-221,22,-90,7,-175,21,-99,8,-73,2,-79,3,-187,20
36,-70,2,-504,77,-262,38,-194,5,-83,3,-81,5,-342,36,-208,25,-530,50,-519,44,-489,92,-191,21,-225,22,-90,7,-176,21,-99,8,-73,2,-79,3,-187,20
37,-70,2,-504,77,-262,38,-194,5,-83,3,-81,5,-342,36,-208,25,-530,50,-535,44,-489,92,-269,22,-225,22,-90,7,-176,21,-99,8,-73,2,-79,3,-187,20
38,-70,2,-504,77,-266,38,-194,5,-83,3,-82,5,-376,36,-208,25,-530,50,-535,45,-489,92,-276,22,-225,22,-90,7,-210,24,-105,8,-75,2,-79,3,-190,20
