,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-29,7,-28,7,-18,13,-22,14,-20,13,-21,12
1,-33,8,-30,9,-20,14,-26,16,-24,15,-25,14
2,-38,8,-32,10,-24,14,-31,20,-27,15,-30,15
3,-42,11,-37,10,-25,16,-35,20,-28,19,-34,17
4,-45,12,-45,11,-29,21,-37,21,-30,21,-35,17
5,-50,12,-47,11,-31,23,-38,23,-38,23,-39,19
6,-52,14,-51,12,-34,25,-42,23,-43,23,-43,22
7,-55,17,-57,13,-35,26,-48,25,-45,24,-45,24
8,-60,18,-61,15,-36,29,-51,27,-47,27,-47,26
9,-62,21,-67,15,-38,31,-56,28,-50,29,-48,29
10,-65,22,-70,15,-39,34,-60,29,-55,31,-54,30
11,-66,22,-74,16,-41,39,-62,30,-57,34,-57,36
12,-69,27,-81,16,-42,42,-65,31,-58,35,-61,37
13,-73,28,-84,20,-44,46,-66,35,-60,36,-65,37
14,-76,29,-93,20,-45,48,-73,35,-63,38,-66,38
15,-79,32,-95,22,-49,49,-76,36,-65,39,-72,40
16,-80,33,-101,24,-51,51,-79,38,-68,39,-79,41
17,-82,35,-106,24,-55,53,-82,38,-74,41,-81,43
18,-88,36,-108,27,-57,55,-85,39,-80,42,-84,43
19,-90,38,-110,28,-59,57,-91,39,-85,43,-87,47
20,-94,38,-111,30,-62,60,-96,40,-90,45,-90,48
21,-96,38,-114,32,-66,61,-100,42,-94,47,-96,48
22,-99,39,-117,34,-69,64,-104,43,-98,47,-101,49
23,-103,39,-120,37,-70,67,-107,44,-102,47,-104,54
24,-105,41,-123,37,-74,69,-112,45,-107,48,-106,57
25,-109,44,-125,38,-78,69,-118,45,-111,48,-111,58
26,-112,46,-128,39,-81,70,-122,46,-117,49,-114,60
27,-115,48,-133,40,-85,70,-125,47,-121,53,-116,61
28,-123,51,-135,41,-87,73,-128,50,-123,53,-118,62
29,-124,53,-138,43,-90,74,-132,53,-127,56,-121,63
30,-129,55,-140,46,-92,76,-136,53,-131,57,-124,65
31,-131,60,-145,46,-95,79,-140,53,-134,59,-127,65
32,-134,63,-148,47,-97,81,-146,54,-137,60,-130,67
33,-136,65,-153,49,-99,84,-148,56,-142,63,-131,68
34,-142,66,-157,51,-99,87,-152,58,-145,65,-134,68
35,-143,70,-160,52,-102,89,-156,58,-150,67,-139,68
36,-146,70,-163,53,-104,91,-159,60,-155,69,-144,70
37,-149,71,-167,57,-109,92,-162,60,-159,72,-145,71
38,-151,72,-170,58,-113,96,-166,60,-160,75,-149,74
39,-155,74,-175,60,-116,98,-168,63,-160,78,-151,76
40,-158,77,-177,60,-119,101,-171,65,-162,80,-155,79
41,-161,78,-182,61,-122,106,-172,65,-165,81,-158,83
42,-162,80,-188,61,-125,109,-176,66,-168,82,-161,86
43,-166,80,-191,63,-128,113,-179,67,-172,84,-165,86
44,-173,83,-193,63,-131,116,-182,67,-177,84,-167,88
45,-179,83,-196,65,-133,120,-186,71,-180,84,-168,89
46,-180,85,-201,65,-139,120,-188,73,-183,86,-175,89
47,-186,85,-204,66,-141,120,-193,75,-187,88,-177,92
48,-193,86,-207,67,-143,124,-196,75,-189,90,-181,93
49,-197,88,-208,69,-147,127,-199,75,-192,91,-188,93
50,-200,88,-215,71,-151,128,-200,76,-195,92,-195,93
51,-203,90,-219,71,-153,130,-207,76,-200,92,-198,95
52,-206,92,-221,71,-156,134,-210,77,-203,93,-204,97
53,-208,93,-225,74,-157,136,-217,77,-208,93,-207,99
54,-211,94,-228,76,-158,139,-220,80,-212,93,-211,102
55,-213,96,-229,77,-163,142,-226,81,-216,94,-214,103
56,-214,97,-232,79,-164,144,-232,82,-221,94,-217,108
57,-217,98,-234,82,-167,147,-235,82,-223,97,-220,112
58,-220,100,-237,83,-168,150,-242,83,-228,97,-224,112
59,-223,103,-238,86,-169,152,-248,84,-232,98,-228,113
60,-225,105,-244,87,-172,155,-249,86,-237,100,-229,115
61,-229,105,-246,91,-174,157,-253,86,-239,102,-234,118
62,-232,107,-251,91,-177,158,-257,88,-244,103,-237,119
63,-235,107,-256,93,-177,160,-262,88,-248,107,-241,120
64,-241,107,-257,94,-179,163,-268,88,-252,109,-246,120
65,-247,110,-259,96,-181,165,-270,88,-257,111,-246,124
66,-252,111,-261,101,-182,166,-271,90,-260,113,-252,125
67,-255,112,-267,102,-183,167,-272,93,-266,115,-255,127
68,-260,112,-272,104,-187,171,-275,94,-269,115,-256,129
69,-263,114,-276,105,-191,172,-280,94,-272,116,-260,131
70,-270,116,-278,106,-192,175,-283,97,-275,117,-264,131
71,-273,116,-282,108,-193,178,-286,98,-279,118,-270,133
72,-277,116,-285,112,-197,182,-291,99,-280,119,-271,135
73,-283,117,-286,112,-201,185,-295,101,-283,120,-273,138
74,-287,119,-288,114,-204,187,-295,102,-287,124,-277,140
75,-291,121,-291,115,-209,187,-300,103,-292,124,-278,143
76,-293,122,-294,118,-212,190,-303,104,-296,126,-282,144
77,-297,124,-298,118,-216,191,-306,106,-298,127,-288,145
78,-300,124,-300,119,-218,191,-312,107,-302,129,-295,147
79,-300,126,-307,121,-220,193,-316,111,-303,130,-297,150
