,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-64,4,-65,19,-60,14,-65,3,-64,4,-64,4,-82,21,-62,6,-66,16,-61,12,-63,20,-65,3,-64,4,-65,4,-63,8,-65,3,-66,2,-65,3,-65,3
1,-64,4,-74,36,-69,17,-65,3,-64,4,-64,4,-82,21,-62,6,-71,23,-67,14,-82,38,-65,3,-64,4,-65,4,-63,8,-65,3,-66,2,-65,3,-65,3
2,-64,4,-113,42,-69,17,-65,3,-64,4,-64,4,-82,21,-62,6,-73,23,-67,14,-115,53,-65,3,-64,4,-65,4,-63,8,-65,3,-66,2,-65,3,-65,3
3,-64,4,-128,48,-70,17,-65,3,-64,4,-64,4,-82,21,-62,6,-79,25,-67,14,-169,64,-65,3,-64,4,-65,4,-63,8,-65,3,-66,2,-65,3,-65,3
4,-64,4,-151,51,-70,17,-65,3,-64,4,-64,4,-82,21,-62,6,-80,28,-67,14,-227,71,-65,3,-64,4,-65,4,-63,8,-65,3,-66,2,-65,3,-65,3
5,-64,4,-164,51,-72,19,-65,3,-64,4,-64,4,-82,21,-62,6,-88,34,-67,15,-285,76,-65,3,-64,4,-65,4,-63,8,-65,3,-66,2,-65,3,-65,3
6,-64,4,-178,53,-77,22,-65,3,-64,4,-64,4,-82,22,-63,6,-121,36,-77,19,-303,77,-65,3,-64,4,-65,4,-64,8,-65,3,-66,2,-65,3,-65,3
7,-64,4,-199,53,-101,24,-65,3,-64,6,-64,4,-83,23,-63,6,-121,36,-79,23,-334,80,-65,3,-64,4,-65,4,-66,10,-65,3,-66,2,-65,3,-65,3
8,-64,4,-199,53,-101,24,-65,3,-68,6,-64,4,-86,23,-63,6,-121,36,-89,25,-408,82,-65,3,-64,4,-65,4,-66,10,-65,3,-66,2,-65,3,-65,3
9,-64,4,-230,54,-101,25,-65,3,-68,6,-64,4,-87,24,-63,6,-121,36,-91,25,-458,86,-65,3,-64,4,-66,4,-67,12,-65,3,-66,2,-65,3,-65,3
10,-65,5,-273,54,-110,26,-65,3,-68,6,-64,4,-88,24,-63,6,-121,36,-99,26,-478,86,-65,3,-64,4,-66,4,-75,14,-65,3,-66,2,-65,3,-65,3
11,-66,5,-313,56,-113,27,-65,3,-68,6,-64,4,-94,25,-63,6,-121,37,-102,27,-492,87,-78,4,-64,4,-71,4,-76,15,-65,3,-66,2,-65,3,-65,3
12,-66,5,-381,57,-115,28,-65,3,-68,6,-64,4,-95,25,-63,6,-124,38,-107,27,-492,87,-78,4,-67,13,-71,4,-77,15,-65,3,-66,2,-65,3,-65,3
13,-67,5,-442,58,-115,28,-65,3,-68,6,-64,4,-103,25,-63,6,-126,38,-107,27,-492,87,-78,4,-83,16,-72,5,-78,15,-65,3,-66,2,-65,3,-65,3
14,-67,5,-490,58,-116,28,-65,3,-68,6,-64,4,-107,25,-63,6,-161,42,-108,27,-492,87,-78,4,-84,16,-72,5,-79,15,-65,3,-66,2,-65,3,-65,3
15,-67,5,-505,63,-117,28,-68,3,-68,6,-64,4,-108,25,-66,6,-203,43,-129,30,-492,87,-78,4,-84,16,-72,5,-79,15,-65,3,-66,2,-65,3,-65,3
16,-67,5,-514,65,-153,29,-68,3,-68,6,-64,4,-109,26,-66,6,-214,43,-148,33,-494,87,-78,4,-88,19,-73,5,-81,15,-65,3,-66,2,-65,3,-65,3
17,-67,5,-514,65,-153,29,-68,3,-68,6,-64,4,-185,33,-66,6,-214,43,-150,36,-494,87,-78,4,-93,21,-73,5,-81,15,-65,3,-66,2,-65,3,-65,3
18,-67,5,-516,65,-153,29,-68,3,-68,6,-65,7,-195,35,-66,6,-214,43,-213,40,-494,87,-78,4,-100,22,-73,5,-82,16,-65,3,-66,2,-65,3,-65,3
19,-69,5,-516,65,-153,29,-68,3,-92,7,-86,10,-201,35,-66,6,-214,43,-224,40,-494,87,-78,4,-101,22,-73,5,-105,16,-65,3,-66,2,-68,3,-65,3
20,-69,5,-516,65,-153,29,-68,3,-92,7,-87,10,-216,35,-66,6,-260,43,-250,40,-494,87,-78,4,-108,22,-73,5,-105,16,-65,3,-66,2,-68,3,-65,3
21,-69,5,-516,65,-153,29,-68,3,-92,7,-87,10,-216,35,-66,6,-260,43,-252,40,-494,87,-78,4,-200,23,-73,5,-105,16,-65,3,-66,2,-68,3,-65,3
22,-69,5,-516,65,-153,29,-68,3,-92,7,-87,10,-216,35,-66,6,-299,43,-307,41,-494,87,-78,4,-200,23,-73,5,-105,16,-65,3,-66,2,-68,3,-65,3
23,-69,5,-516,65,-156,30,-68,3,-92,7,-87,10,-228,35,-68,6,-351,43,-330,41,-494,87,-80,4,-200,23,-73,5,-105,16,-65,3,-66,2,-68,3,-65,3
24,-69,5,-516,65,-156,30,-68,3,-92,7,-88,10,-230,35,-68,6,-437,45,-332,42,-494,87,-80,4,-200,23,-73,5,-106,16,-65,3,-66,2,-68,3,-65,3
25,-69,5,-516,65,-156,30,-68,3,-92,7,-88,10,-230,35,-68,6,-510,45,-354,42,-494,87,-80,4,-200,23,-73,5,-106,16,-65,3,-66,2,-68,3,-65,3
26,-69,5,-516,65,-158,30,-68,3,-92,7,-88,10,-302,37,-68,6,-524,50,-354,42,-494,87,-80,4,-200,23,-73,5,-106,16,-65,3,-66,2,-68,3,-65,3
27,-69,5,-516,65,-166,30,-68,3,-92,7,-109,10,-303,37,-76,7,-526,50,-387,42,-494,87,-80,4,-200,23,-73,5,-109,17,-65,3,-83,2,-68,3,-65,3
28,-69,5,-516,65,-166,30,-68,3,-92,7,-109,10,-303,37,-87,10,-526,50,-408,42,-494,87,-80,4,-200,23,-131,5,-110,17,-65,3,-83,2,-68,3,-66,3
29,-71,5,-516,65,-167,30,-68,3,-92,7,-109,10,-308,37,-149,24,-529,50,-412,42,-494,87,-81,4,-201,23,-131,5,-112,17,-65,3,-83,2,-68,3,-66,3
30,-74,5,-516,65,-167,30,-70,3,-92,7,-109,10,-308,37,-222,31,-529,50,-412,42,-494,87,-81,4,-201,23,-131,5,-117,17,-65,3,-83,2,-68,3,-71,3
31,-74,5,-516,65,-167,30,-70,3,-94,8,-109,10,-311,38,-301,31,-529,50,-419,42,-494,87,-81,4,-203,23,-131,5,-117,17,-65,3,-83,2,-68,3,-71,3
32,-74,5,-516,65,-176,31,-70,3,-97,9,-109,10,-357,38,-302,31,-531,50,-436,42,-494,87,-81,4,-203,23,-131,5,-126,19,-65,3,-83,2,-72,3,-71,3
33,-75,5,-516,65,-215,33,-70,3,-98,9,-109,10,-378,38,-302,31,-531,50,-466,42,-494,87,-81,4,-203,23,-131,5,-127,19,-65,3,-83,2,-72,3,-71,3
34,-75,5,-516,65,-256,37,-70,3,-98,9,-111,10,-378,38,-302,31,-531,50,-495,43,-494,87,-83,4,-203,23,-131,5,-141,21,-65,3,-83,2,-72,3,-71,3
35,-82,5,-516,65,-295,39,-70,3,-98,9,-111,10,-378,38,-302,31,-531,50,-523,43,-494,87,-83,4,-204,23,-131,5,-158,22,-65,3,-83,2,-72,3,-71,3
36,-82,5,-516,65,-387,40,-70,3,-98,9,-111,10,-378,38,-302,31,-531,50,-523,43,-494,87,-83,4,-204,23,-131,5,-160,22,-65,3,-83,2,-72,3,-71,3
37,-82,5,-516,65,-442,41,-70,3,-99,9,-111,10,-378,38,-302,31,-531,50,-534,43,-494,87,-83,4,-215,23,-131,5,-176,22,-65,3,-83,2,-72,3,-71,3
38,-82,5,-516,65,-484,41,-71,3,-140,9,-111,10,-378,38,-310,31,-531,50,-536,43,-494,87,-83,4,-215,23,-132,5,-176,22,-65,3,-83,2,-72,3,-71,3
39,-82,5,-516,65,-538,41,-72,3,-140,9,-140,11,-378,38,-312,31,-531,50,-537,43,-494,87,-83,4,-215,23,-133,5,-178,22,-67,3,-83,2,-72,3,-73,3
40,-83,5,-516,65,-538,41,-72,3,-140,9,-140,11,-409,39,-331,32,-531,50,-537,43,-494,87,-83,4,-215,23,-133,5,-178,22,-109,3,-83,2,-72,3,-73,3
41,-83,5,-516,65,-538,41,-73,3,-140,9,-144,12,-409,39,-384,33,-531,50,-537,43,-494,87,-83,4,-240,25,-133,5,-184,22,-110,4,-83,2,-72,3,-73,3
42,-83,5,-516,65,-538,41,-73,3,-140,9,-144,12,-471,40,-384,33,-531,50,-537,43,-494,87,-83,4,-272,25,-133,5,-184,22,-110,4,-83,2,-72,3,-73,3
43,-83,5,-516,65,-538,41,-73,3,-140,9,-145,12,-471,40,-461,33,-531,50,-537,43,-494,87,-83,4,-272,25,-133,5,-184,22,-126,5,-83,2,-72,3,-73,3
44,-83,5,-516,65,-538,41,-73,3,-140,9,-145,12,-495,40,-461,33,-531,50,-537,43,-494,87,-83,4,-272,25,-133,5,-253,22,-128,5,-83,2,-72,3,-73,3
