,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-70,2,-61,16,-67,6,-72,2,-68,4,-69,3,-60,11,-79,7,-68,13,-63,15,-55,25,-69,4,-67,8,-69,2,-74,9,-69,6,-70,2,-69,2,-78,10
1,-71,2,-70,24,-72,7,-72,2,-69,4,-69,4,-62,12,-84,8,-75,16,-71,17,-64,29,-71,4,-73,8,-70,2,-79,10,-74,6,-74,2,-70,2,-80,10
2,-73,2,-73,26,-75,9,-75,2,-69,4,-71,4,-66,14,-84,8,-77,22,-76,17,-73,32,-73,4,-77,9,-70,3,-104,10,-81,6,-75,2,-70,2,-85,11
3,-73,2,-76,32,-80,9,-76,2,-71,4,-71,4,-86,15,-87,8,-83,22,-83,19,-81,34,-74,5,-80,12,-72,3,-113,13,-84,6,-76,2,-70,2,-88,11
4,-73,2,-85,35,-88,9,-78,2,-71,4,-71,4,-90,15,-94,8,-87,24,-89,20,-92,37,-82,5,-87,13,-73,3,-119,13,-87,6,-77,2,-71,2,-93,13
5,-75,2,-92,40,-89,10,-78,2,-71,4,-76,4,-94,19,-98,8,-87,27,-96,23,-100,39,-89,5,-93,13,-75,3,-128,15,-93,6,-77,2,-72,2,-98,14
6,-78,2,-96,44,-90,11,-78,2,-74,6,-76,4,-99,20,-106,8,-90,30,-105,26,-113,40,-91,5,-96,13,-76,3,-139,15,-103,6,-77,2,-73,2,-101,14
7,-78,2,-106,47,-93,11,-78,2,-77,6,-77,4,-107,21,-114,9,-95,31,-110,29,-118,43,-105,5,-103,13,-78,3,-142,15,-107,6,-77,2,-74,2,-104,15
8,-81,2,-112,50,-96,13,-79,2,-79,7,-79,4,-113,22,-116,9,-97,33,-121,29,-123,47,-107,5,-107,15,-79,3,-157,16,-117,6,-78,2,-74,2,-107,15
9,-82,2,-115,52,-100,13,-80,2,-84,7,-80,4,-120,22,-121,10,-105,35,-129,31,-132,49,-114,5,-111,15,-80,3,-163,18,-117,6,-82,2,-74,2,-115,17
10,-84,2,-122,54,-109,13,-80,2,-87,8,-80,6,-128,24,-129,10,-105,37,-139,32,-137,51,-116,5,-115,16,-82,3,-179,18,-119,6,-83,2,-75,2,-117,17
11,-85,2,-127,56,-116,13,-83,3,-90,8,-80,6,-140,24,-134,10,-112,37,-148,33,-154,52,-117,6,-122,17,-82,3,-183,18,-119,6,-85,2,-75,2,-121,18
12,-87,2,-131,59,-122,14,-84,3,-90,8,-81,6,-146,24,-141,10,-115,37,-170,33,-162,56,-123,7,-128,17,-83,3,-188,18,-123,6,-88,2,-76,2,-121,18
13,-92,2,-133,59,-129,15,-85,3,-90,8,-83,6,-155,26,-144,11,-117,37,-184,34,-170,58,-132,7,-135,18,-86,3,-192,18,-131,6,-88,2,-77,2,-123,18
14,-95,2,-139,61,-136,16,-89,3,-91,8,-90,6,-165,27,-155,13,-118,38,-184,34,-179,61,-134,7,-139,18,-88,3,-199,18,-134,6,-88,2,-79,2,-127,20
15,-97,2,-142,62,-140,16,-90,3,-94,8,-91,6,-173,27,-164,13,-123,38,-194,34,-185,63,-144,7,-141,18,-89,3,-205,18,-140,7,-90,2,-83,2,-135,20
16,-97,2,-149,62,-157,16,-93,3,-95,8,-93,7,-180,28,-168,13,-131,40,-205,34,-195,63,-147,7,-144,18,-91,3,-209,19,-142,7,-91,2,-83,2,-140,20
17,-98,2,-158,63,-160,17,-95,3,-96,8,-93,7,-190,28,-171,14,-135,40,-214,35,-202,64,-152,7,-152,18,-92,3,-220,19,-154,7,-91,2,-84,2,-143,20
18,-98,2,-166,63,-167,18,-97,3,-97,8,-99,7,-195,28,-173,14,-138,40,-220,35,-208,67,-160,7,-156,18,-93,3,-233,19,-161,7,-94,2,-84,3,-151,20
19,-100,2,-171,63,-171,18,-98,3,-98,8,-100,7,-205,30,-182,14,-140,40,-227,36,-216,69,-167,8,-163,18,-93,3,-239,20,-167,7,-96,2,-87,3,-157,21
20,-101,2,-185,64,-180,19,-99,3,-100,8,-100,7,-210,30,-186,14,-146,41,-234,36,-225,74,-171,8,-167,19,-97,3,-242,20,-169,7,-99,2,-91,4,-160,21
21,-101,2,-189,64,-192,21,-101,3,-101,8,-101,7,-217,30,-194,14,-153,42,-247,37,-234,74,-178,8,-173,20,-99,3,-248,21,-169,7,-99,2,-91,4,-164,21
22,-101,2,-199,64,-194,21,-106,3,-102,8,-102,7,-219,30,-199,15,-155,42,-259,39,-244,76,-183,8,-183,20,-103,3,-255,22,-174,7,-99,2,-92,4,-171,21
23,-103,2,-203,65,-198,22,-111,3,-105,8,-104,7,-225,30,-207,15,-163,42,-270,40,-249,77,-187,8,-188,20,-108,3,-264,22,-176,7,-99,2,-92,4,-178,22
24,-105,2,-207,65,-209,22,-112,3,-110,8,-106,7,-231,30,-217,15,-169,42,-270,40,-254,77,-194,8,-196,21,-114,3,-273,22,-182,7,-99,2,-94,4,-182,22
25,-108,2,-208,65,-213,22,-116,3,-112,8,-111,7,-233,30,-226,16,-173,42,-279,41,-264,78,-201,8,-199,21,-117,3,-278,23,-187,7,-102,2,-96,4,-192,22
26,-109,2,-211,65,-219,22,-118,3,-116,8,-113,7,-235,30,-237,16,-176,43,-290,41,-274,78,-212,9,-200,21,-120,3,-278,23,-197,7,-102,2,-103,4,-198,22
27,-114,2,-217,66,-223,25,-120,3,-121,8,-113,7,-243,30,-248,16,-182,43,-295,42,-277,80,-217,9,-211,21,-124,3,-278,23,-200,7,-102,2,-105,4,-206,22
28,-119,2,-226,66,-226,25,-123,3,-122,8,-115,7,-247,30,-260,16,-189,43,-302,42,-284,80,-221,10,-221,21,-126,3,-288,23,-203,7,-103,2,-106,4,-209,22
29,-122,2,-229,66,-232,25,-126,3,-125,8,-118,7,-259,30,-271,16,-193,43,-308,43,-285,80,-231,12,-224,22,-129,3,-295,24,-208,7,-105,2,-109,4,-210,23
30,-125,2,-230,67,-243,26,-129,3,-127,8,-118,7,-265,30,-274,16,-198,43,-317,44,-291,80,-236,12,-226,22,-135,3,-312,24,-210,8,-106,2,-111,4,-217,23
31,-126,2,-235,68,-246,26,-136,3,-131,8,-120,7,-275,30,-279,17,-205,43,-321,44,-296,81,-238,12,-232,22,-140,3,-320,24,-219,8,-107,2,-117,4,-219,23
32,-135,2,-239,68,-250,28,-144,3,-134,8,-122,7,-282,30,-285,17,-207,43,-326,44,-296,81,-247,12,-235,22,-142,4,-330,24,-224,8,-108,2,-121,4,-227,23
33,-136,2,-240,68,-254,28,-147,3,-138,8,-122,7,-290,30,-292,17,-216,44,-329,44,-301,82,-249,12,-236,22,-149,4,-339,25,-230,8,-110,2,-134,4,-233,24
34,-141,3,-243,68,-257,28,-148,3,-140,8,-122,7,-297,30,-300,17,-216,44,-337,44,-316,83,-259,12,-246,23,-152,4,-344,25,-234,9,-111,2,-136,4,-237,24
35,-144,4,-248,68,-263,29,-151,3,-142,9,-125,7,-302,30,-307,17,-225,44,-343,45,-316,83,-263,12,-247,23,-157,4,-357,25,-241,9,-114,2,-138,4,-244,24
36,-152,4,-249,69,-266,31,-151,3,-144,9,-127,7,-308,31,-309,17,-229,44,-348,45,-325,84,-272,12,-252,23,-167,4,-363,25,-249,9,-114,2,-146,4,-246,24
37,-157,4,-253,69,-269,31,-158,3,-151,9,-128,7,-316,32,-313,19,-234,45,-353,46,-328,84,-275,12,-256,23,-172,4,-368,25,-259,9,-114,2,-149,4,-254,24
38,-160,4,-256,70,-274,31,-160,3,-157,9,-130,7,-316,32,-322,19,-242,45,-356,47,-336,85,-287,12,-261,23,-174,4,-370,25,-270,9,-116,2,-151,4,-261,24
39,-164,4,-260,70,-277,31,-167,3,-162,10,-131,7,-323,32,-322,19,-248,46,-361,47,-341,86,-292,13,-264,24,-177,4,-380,26,-282,9,-117,2,-153,4,-267,24
40,-171,4,-262,70,-278,31,-173,3,-167,10,-135,7,-326,32,-327,19,-250,46,-365,48,-343,86,-292,13,-270,24,-183,4,-394,26,-288,10,-118,2,-164,4,-275,24
41,-175,4,-264,70,-282,31,-185,3,-168,10,-138,7,-332,32,-332,20,-254,46,-367,48,-349,86,-296,14,-272,24,-189,4,-399,28,-295,10,-118,3,-168,4,-288,24
42,-180,6,-268,70,-286,31,-193,3,-174,10,-139,7,-335,32,-338,21,-259,46,-371,48,-355,86,-305,14,-275,24,-197,4,-404,29,-298,10,-121,3,-173,4,-291,24
43,-183,6,-270,71,-291,31,-199,3,-176,10,-144,7,-339,32,-345,21,-262,46,-375,48,-361,87,-317,14,-280,24,-206,4,-411,29,-306,10,-121,3,-174,4,-295,24
44,-190,6,-275,71,-304,31,-203,3,-180,11,-145,7,-341,32,-351,22,-269,46,-380,48,-367,87,-321,16,-285,24,-210,4,-415,29,-313,10,-122,3,-180,4,-295,24
45,-191,6,-282,71,-310,32,-206,3,-187,11,-148,7,-346,32,-355,24,-276,47,-380,48,-373,87,-328,17,-287,24,-215,4,-417,29,-325,10,-123,3,-184,5,-302,24
46,-197,6,-286,71,-310,32,-216,3,-194,11,-151,7,-349,32,-369,25,-281,47,-386,48,-378,87,-329,17,-294,24,-221,4,-423,29,-326,11,-125,3,-187,6,-305,24
47,-203,7,-294,71,-315,32,-228,4,-199,11,-153,7,-354,32,-372,25,-286,48,-391,48,-382,87,-334,17,-297,24,-224,4,-432,29,-329,11,-128,3,-191,6,-307,24
