,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-67,2,-63,8,-68,7,-68,2,-66,3,-66,4,-68,7,-69,4,-77,13,-63,9,-80,15,-71,5,-65,4,-68,3,-68,5,-67,5,-68,3,-68,2,-70,5
1,-70,2,-63,11,-71,10,-70,2,-66,3,-69,4,-70,9,-73,4,-79,16,-79,14,-105,18,-72,5,-66,4,-70,3,-71,5,-71,5,-69,3,-69,2,-71,7
2,-73,2,-67,12,-71,10,-71,3,-69,3,-73,4,-78,11,-74,4,-83,17,-83,15,-111,21,-73,6,-70,5,-73,3,-77,6,-81,5,-74,3,-76,2,-77,10
3,-74,2,-72,17,-75,10,-74,3,-70,3,-73,5,-87,13,-79,4,-88,20,-99,20,-115,23,-73,7,-71,5,-78,3,-80,6,-86,5,-79,3,-76,2,-79,12
4,-75,2,-74,19,-79,10,-79,3,-76,3,-75,5,-99,14,-79,4,-92,22,-103,23,-121,27,-78,8,-72,7,-84,4,-85,7,-94,6,-80,3,-78,2,-82,12
5,-76,2,-75,24,-85,10,-82,3,-78,3,-77,5,-108,16,-85,5,-104,26,-106,28,-129,29,-80,8,-76,7,-84,4,-91,7,-95,6,-83,3,-80,2,-86,13
6,-77,2,-77,29,-92,11,-85,3,-83,3,-79,5,-111,17,-92,5,-110,31,-115,28,-141,31,-80,9,-80,8,-87,4,-93,7,-100,7,-87,3,-82,2,-87,13
7,-77,2,-79,30,-96,11,-87,3,-89,4,-86,5,-112,19,-94,5,-114,33,-124,28,-145,33,-81,11,-84,8,-90,4,-100,7,-109,7,-99,3,-82,2,-93,15
8,-79,2,-85,32,-98,11,-89,3,-92,4,-88,5,-119,20,-95,6,-116,35,-135,29,-156,36,-83,12,-89,8,-93,5,-108,7,-121,7,-100,3,-84,2,-94,15
9,-80,2,-94,36,-103,14,-97,4,-93,4,-91,5,-124,22,-97,6,-123,36,-139,29,-164,40,-89,13,-98,8,-94,5,-110,7,-123,7,-103,3,-85,2,-94,17
10,-81,2,-99,40,-108,15,-98,4,-95,4,-91,5,-128,22,-102,6,-130,37,-144,29,-185,47,-97,14,-99,8,-97,5,-110,7,-128,7,-104,3,-87,2,-99,17
11,-88,2,-103,43,-116,19,-101,4,-99,4,-91,5,-130,23,-107,7,-136,38,-150,29,-194,50,-106,14,-101,8,-97,5,-118,7,-130,7,-107,3,-87,2,-101,19
12,-90,2,-104,47,-120,22,-103,4,-106,4,-94,5,-141,24,-109,7,-139,38,-160,30,-207,52,-112,15,-103,8,-98,5,-124,7,-135,7,-108,3,-88,2,-104,19
13,-90,2,-110,48,-125,22,-106,4,-108,4,-99,5,-144,24,-112,8,-151,38,-171,30,-215,55,-113,15,-107,8,-101,5,-128,8,-137,7,-111,3,-88,2,-118,19
14,-91,2,-115,50,-131,24,-116,4,-109,4,-101,5,-150,25,-115,9,-160,40,-177,31,-224,55,-116,15,-114,9,-102,5,-132,8,-143,7,-114,3,-90,2,-119,19
15,-93,2,-121,50,-138,24,-119,4,-112,4,-102,5,-153,26,-125,9,-167,41,-187,32,-229,58,-117,15,-115,10,-103,5,-137,8,-147,7,-117,3,-95,2,-130,19
16,-94,2,-130,51,-140,24,-122,4,-116,4,-103,5,-166,27,-132,10,-178,42,-192,33,-234,58,-120,15,-119,10,-107,5,-142,8,-147,7,-118,3,-96,2,-141,19
17,-100,2,-133,55,-148,25,-129,4,-120,4,-106,6,-168,28,-139,11,-181,42,-201,34,-242,60,-125,15,-121,11,-111,5,-143,8,-152,7,-119,3,-99,2,-143,19
18,-103,2,-136,55,-162,26,-131,4,-123,4,-112,7,-171,28,-144,11,-187,42,-210,34,-257,62,-129,15,-123,11,-114,5,-143,8,-152,7,-125,3,-101,2,-148,19
19,-103,2,-140,57,-167,26,-133,4,-127,5,-112,7,-174,28,-155,12,-193,42,-216,34,-271,64,-139,15,-127,11,-115,5,-147,8,-161,7,-126,3,-102,2,-152,19
20,-105,2,-147,58,-175,26,-140,4,-133,5,-114,7,-189,28,-161,13,-199,43,-221,34,-271,64,-143,15,-130,11,-115,6,-151,9,-164,7,-131,3,-105,2,-156,19
21,-106,2,-154,59,-180,26,-147,4,-136,5,-117,7,-195,28,-173,14,-206,44,-227,34,-275,64,-144,16,-131,11,-115,6,-159,10,-170,7,-140,3,-108,2,-157,19
22,-107,2,-161,60,-189,27,-152,5,-139,5,-120,7,-197,29,-179,14,-211,44,-234,34,-287,64,-148,16,-131,12,-118,6,-165,11,-176,7,-141,3,-116,2,-158,19
23,-107,2,-170,60,-200,27,-152,5,-144,5,-122,7,-204,29,-182,15,-217,44,-242,34,-294,66,-151,16,-133,13,-121,6,-169,12,-178,7,-148,3,-121,2,-164,19
24,-107,2,-174,60,-204,27,-155,5,-145,5,-125,7,-211,31,-194,16,-220,44,-256,34,-299,67,-161,16,-135,13,-124,6,-172,12,-182,7,-152,3,-125,2,-169,19
25,-107,2,-182,62,-209,28,-156,5,-151,6,-128,7,-220,31,-202,16,-228,44,-261,34,-305,67,-164,16,-136,13,-127,6,-175,12,-186,7,-163,3,-126,3,-174,19
26,-109,2,-185,64,-211,28,-159,5,-154,6,-131,7,-234,31,-205,16,-232,45,-266,36,-310,68,-167,17,-140,14,-128,6,-181,12,-189,7,-168,3,-132,4,-185,19
27,-110,2,-186,64,-216,29,-160,6,-158,6,-132,7,-243,31,-214,17,-233,46,-270,37,-310,68,-176,17,-148,15,-137,6,-186,12,-198,7,-172,3,-137,4,-189,19
28,-112,3,-193,66,-219,30,-161,6,-163,6,-140,7,-250,31,-219,17,-236,46,-274,37,-314,68,-185,18,-151,15,-142,6,-191,12,-202,7,-177,3,-143,4,-193,19
29,-116,3,-196,66,-223,31,-167,6,-168,6,-146,7,-255,31,-227,17,-243,47,-282,37,-319,68,-189,18,-158,16,-145,6,-192,12,-205,7,-180,3,-152,4,-194,19
30,-118,4,-199,67,-224,32,-171,6,-170,6,-154,7,-255,31,-235,17,-245,47,-283,38,-324,70,-197,18,-170,17,-151,6,-198,13,-209,7,-187,3,-154,4,-198,21
