,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-65,2,-61,11,-63,3,-64,3,-64,2,-64,6,-64,6,-62,4,-64,10,-77,8,-64,13,-70,7,-68,6,-69,2,-61,8,-64,4,-63,3,-66,2,-69,7
1,-66,2,-68,15,-63,4,-68,4,-65,2,-68,7,-66,7,-68,4,-67,12,-86,11,-76,13,-80,8,-69,6,-71,2,-62,10,-68,4,-70,3,-66,2,-73,8
2,-68,2,-76,20,-68,5,-70,5,-65,2,-69,7,-71,7,-74,4,-70,14,-87,14,-80,14,-88,8,-83,6,-71,2,-67,10,-75,4,-75,3,-66,2,-77,10
3,-70,2,-77,26,-68,5,-78,5,-65,2,-71,7,-74,7,-87,5,-74,16,-94,16,-93,19,-91,9,-87,6,-71,2,-69,11,-77,4,-79,3,-66,2,-85,11
4,-72,2,-84,29,-71,5,-83,5,-66,2,-71,7,-77,7,-91,5,-82,19,-100,20,-108,22,-99,9,-88,6,-74,2,-72,11,-83,5,-80,3,-66,2,-90,11
5,-74,2,-89,33,-75,9,-87,5,-66,2,-71,7,-80,8,-94,5,-90,20,-104,21,-127,24,-108,10,-91,7,-74,2,-80,12,-84,5,-83,3,-66,2,-92,12
6,-74,2,-96,33,-78,11,-91,5,-66,2,-74,7,-93,12,-98,5,-93,21,-110,22,-137,28,-114,12,-94,10,-76,2,-84,13,-87,5,-88,3,-66,2,-93,12
7,-76,2,-104,38,-85,12,-97,5,-68,2,-76,7,-98,13,-101,5,-101,23,-115,22,-144,29,-117,13,-99,12,-78,2,-89,13,-92,5,-92,3,-67,2,-94,13
8,-85,3,-110,39,-92,12,-101,5,-70,2,-77,7,-105,14,-104,6,-106,24,-117,22,-157,31,-123,13,-103,13,-78,3,-92,13,-93,5,-97,3,-67,2,-101,14
9,-89,3,-120,40,-94,12,-112,5,-72,3,-77,7,-108,14,-108,7,-109,27,-122,22,-163,35,-127,13,-109,14,-80,3,-102,13,-95,5,-100,3,-68,2,-106,15
10,-92,3,-126,42,-100,12,-116,5,-73,3,-79,7,-115,15,-117,8,-113,27,-128,23,-167,38,-135,13,-118,15,-80,3,-107,13,-96,5,-103,3,-70,2,-112,15
11,-94,3,-136,50,-100,14,-117,5,-73,4,-80,8,-121,16,-120,8,-123,29,-138,23,-173,40,-137,13,-125,16,-81,3,-113,13,-100,6,-106,3,-72,2,-113,16
12,-102,3,-144,52,-102,15,-120,5,-75,5,-82,8,-124,17,-122,8,-125,30,-143,24,-178,44,-144,13,-132,17,-82,3,-123,15,-105,6,-109,3,-73,2,-118,16
13,-108,3,-149,54,-102,15,-123,5,-80,5,-83,8,-135,17,-124,9,-132,31,-150,26,-185,48,-147,14,-140,17,-86,4,-127,15,-109,6,-112,3,-74,2,-120,16
14,-111,3,-149,54,-111,15,-124,5,-83,5,-83,8,-148,17,-125,9,-140,32,-159,27,-197,52,-153,14,-143,17,-92,4,-130,16,-113,6,-114,3,-75,2,-124,16
15,-112,3,-154,56,-112,17,-132,5,-83,5,-84,8,-153,17,-128,10,-145,33,-166,27,-210,55,-161,14,-147,17,-94,4,-135,16,-117,6,-118,3,-81,2,-128,16
