,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
39,-188,9,-211,65,-211,29,-167,3,-341,10,-237,9,-209,28,-399,28,-259,48,-364,42,-324,81,-255,19,-255,20,-176,3,-322,22,-139,4,-263,4,-194,6,-171,15
40,-192,9,-216,66,-213,29,-173,3,-348,11,-245,9,-213,29,-404,28,-264,48,-368,42,-329,81,-260,19,-256,20,-179,3,-325,22,-145,4,-268,4,-205,6,-174,15
41,-196,9,-217,66,-219,29,-181,4,-351,11,-253,9,-218,29,-408,28,-270,48,-372,42,-333,81,-271,19,-258,20,-181,3,-336,22,-148,4,-272,4,-209,6,-178,15
42,-199,9,-217,66,-219,29,-183,4,-360,12,-258,9,-222,29,-412,28,-273,48,-377,42,-333,82,-293,19,-260,20,-184,3,-343,22,-151,4,-280,4,-217,6,-182,16
43,-203,9,-220,66,-225,29,-192,4,-368,12,-261,9,-225,29,-414,28,-276,48,-379,42,-337,82,-300,19,-263,21,-193,3,-348,22,-152,4,-288,4,-225,6,-187,17
44,-206,9,-224,66,-229,29,-199,4,-371,12,-266,9,-232,29,-414,28,-283,48,-385,42,-340,82,-305,19,-271,21,-198,3,-352,22,-155,4,-299,4,-229,6,-192,18
45,-211,9,-226,66,-233,29,-202,4,-378,12,-268,9,-237,29,-417,28,-292,48,-390,42,-343,82,-310,19,-273,21,-206,4,-357,22,-158,4,-308,4,-237,6,-198,18
46,-215,9,-228,66,-238,29,-208,4,-385,12,-273,9,-240,29,-418,29,-300,48,-395,42,-344,82,-316,19,-279,21,-212,4,-367,22,-166,4,-313,4,-241,6,-200,18
47,-219,9,-231,66,-248,31,-212,4,-399,12,-277,9,-242,29,-425,30,-310,48,-404,42,-345,83,-321,20,-283,21,-213,4,-367,22,-168,4,-320,4,-243,6,-201,18
48,-220,9,-233,66,-253,31,-215,4,-411,12,-279,9,-245,30,-428,30,-315,48,-409,42,-350,84,-329,20,-291,22,-217,4,-372,22,-172,4,-327,4,-247,6,-207,18
49,-224,9,-239,66,-259,31,-224,4,-421,12,-284,9,-249,31,-432,30,-318,48,-415,42,-356,85,-330,20,-295,22,-218,4,-376,22,-176,4,-333,4,-254,6,-210,18
50,-227,9,-244,67,-262,31,-232,4,-425,12,-299,9,-251,31,-436,30,-320,48,-419,43,-362,86,-334,20,-299,22,-221,4,-377,22,-183,5,-337,4,-262,6,-214,18
51,-231,9,-247,67,-265,31,-237,5,-433,12,-306,9,-259,32,-436,30,-323,48,-420,43,-367,86,-343,20,-303,22,-233,4,-381,22,-190,5,-342,4,-264,6,-216,19
52,-234,9,-250,67,-269,31,-244,5,-435,12,-321,9,-263,32,-437,30,-326,48,-425,43,-372,86,-352,20,-306,22,-236,4,-388,22,-199,5,-346,4,-267,6,-221,19
53,-237,9,-253,67,-275,32,-251,5,-436,12,-324,9,-264,32,-444,30,-335,49,-425,43,-378,86,-358,20,-309,22,-240,4,-391,22,-205,5,-356,4,-276,6,-227,19
54,-243,9,-255,67,-279,32,-260,5,-438,13,-328,9,-267,32,-449,30,-338,49,-429,43,-386,86,-370,20,-313,22,-244,4,-398,22,-210,5,-360,4,-278,6,-233,19
55,-246,9,-259,67,-284,32,-271,5,-442,14,-334,9,-269,32,-454,30,-341,49,-436,43,-389,86,-378,20,-318,22,-248,4,-401,22,-220,5,-362,4,-283,6,-237,19
56,-248,9,-264,67,-289,32,-274,5,-446,14,-342,9,-274,32,-458,30,-346,49,-441,44,-391,86,-384,20,-325,22,-252,4,-402,22,-229,5,-372,4,-286,6,-242,20
57,-249,9,-264,67,-294,32,-284,5,-453,14,-348,9,-278,32,-464,30,-349,49,-445,44,-394,86,-393,20,-330,22,-255,4,-404,22,-237,5,-383,4,-290,6,-246,20
58,-253,9,-266,67,-297,33,-290,5,-462,14,-354,9,-281,32,-466,30,-352,49,-448,44,-398,86,-403,20,-335,22,-259,4,-409,22,-248,7,-388,4,-293,6,-250,20
59,-261,9,-271,68,-305,35,-297,5,-465,14,-362,9,-282,32,-469,31,-357,49,-448,45,-399,86,-411,20,-336,22,-265,4,-414,22,-254,7,-394,4,-299,6,-252,21
60,-265,9,-279,68,-309,35,-306,5,-466,14,-369,9,-287,32,-472,31,-361,49,-450,45,-402,86,-419,20,-342,23,-275,4,-416,22,-256,7,-399,4,-307,6,-255,21
61,-268,9,-280,68,-313,35,-311,5,-473,15,-374,9,-291,32,-476,32,-370,49,-453,45,-405,87,-424,20,-344,24,-279,4,-422,22,-258,9,-410,4,-313,6,-260,21
62,-273,9,-283,68,-319,35,-320,5,-477,15,-381,9,-293,32,-476,32,-374,49,-457,45,-407,87,-424,20,-350,25,-288,4,-426,22,-265,10,-417,4,-320,6,-266,22
63,-273,9,-284,68,-324,36,-325,5,-483,15,-386,9,-298,32,-480,32,-376,49,-463,45,-410,88,-431,20,-356,25,-295,4,-429,22,-276,10,-425,4,-326,6,-269,22
64,-276,9,-290,68,-328,36,-333,5,-490,15,-393,9,-304,32,-483,32,-377,49,-465,45,-416,88,-434,20,-361,25,-298,4,-431,23,-288,11,-430,4,-329,7,-275,22
65,-278,9,-292,68,-330,36,-336,5,-494,15,-407,10,-313,32,-485,32,-380,49,-465,45,-418,88,-443,21,-370,25,-304,4,-432,24,-294,11,-430,4,-340,7,-282,22
66,-285,9,-295,68,-338,36,-348,5,-497,15,-412,10,-316,32,-489,32,-392,49,-469,45,-420,88,-446,21,-374,25,-308,4,-433,24,-300,11,-435,4,-346,7,-285,22
67,-294,9,-298,68,-342,36,-354,5,-499,15,-417,10,-321,32,-491,33,-395,49,-469,45,-420,88,-452,21,-376,25,-313,4,-435,24,-305,11,-450,4,-355,7,-296,22
68,-298,9,-300,68,-350,36,-362,5,-504,16,-424,10,-324,32,-496,33,-395,49,-470,45,-425,88,-461,21,-381,25,-317,5,-442,24,-305,11,-458,4,-361,7,-302,22
69,-303,9,-305,68,-352,36,-365,5,-507,16,-433,10,-330,32,-499,33,-399,49,-474,45,-425,88,-466,21,-388,25,-319,5,-448,24,-309,12,-469,4,-369,7,-309,22
70,-310,9,-308,68,-356,36,-366,5,-513,16,-439,10,-334,32,-499,33,-404,49,-477,45,-425,88,-471,21,-392,25,-332,5,-457,26,-319,12,-476,4,-373,7,-311,22
71,-313,9,-312,68,-364,36,-372,5,-513,16,-447,10,-339,32,-501,33,-405,49,-481,45,-429,88,-475,21,-398,25,-341,5,-464,26,-326,12,-481,4,-381,7,-315,22
72,-321,9,-315,68,-366,36,-377,5,-519,16,-456,10,-342,32,-503,33,-409,49,-482,45,-433,88,-484,21,-399,25,-348,5,-466,26,-328,12,-490,4,-389,7,-325,22
73,-327,9,-322,69,-375,37,-381,5,-526,16,-460,10,-344,33,-503,33,-412,49,-485,45,-438,88,-486,21,-403,26,-361,5,-472,26,-335,12,-493,4,-392,7,-328,22
74,-333,9,-324,69,-380,37,-385,5,-528,16,-465,10,-351,33,-510,33,-419,49,-486,45,-440,88,-491,21,-408,26,-368,5,-476,26,-344,12,-499,4,-395,7,-336,22
75,-345,9,-327,69,-382,37,-389,5,-528,16,-468,10,-357,33,-512,33,-424,49,-489,45,-440,88,-495,21,-416,26,-377,5,-480,26,-351,12,-505,4,-407,7,-341,22
76,-349,9,-332,69,-385,37,-398,5,-534,16,-469,10,-363,33,-514,33,-433,49,-489,45,-440,88,-500,21,-423,26,-387,5,-484,26,-359,12,-506,4,-415,7,-348,22
77,-354,9,-337,69,-387,37,-406,5,-537,16,-475,10,-370,33,-515,33,-438,49,-489,45,-443,88,-500,21,-426,26,-396,5,-489,26,-365,12,-516,4,-426,7,-354,22
78,-357,9,-344,69,-396,37,-411,5,-539,16,-478,10,-372,33,-517,33,-440,49,-491,45,-452,88,-504,22,-433,26,-405,5,-489,26,-375,12,-521,4,-434,7,-359,22
79,-362,9,-348,69,-403,37,-419,5,-540,16,-482,10,-377,33,-521,33,-444,49,-492,45,-453,88,-506,22,-438,26,-412,5,-495,26,-386,12,-523,4,-444,7,-367,22
