,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-24,10,-28,5,-19,13,-28,8,-22,10,-21,16
1,-28,10,-30,8,-21,16,-34,8,-24,10,-27,18
2,-32,12,-36,9,-25,18,-36,8,-32,11,-27,18
3,-38,14,-40,11,-30,19,-38,10,-35,11,-29,19
4,-42,15,-43,11,-33,21,-43,11,-37,12,-34,22
5,-49,15,-45,14,-36,24,-46,12,-41,13,-36,23
6,-52,16,-49,15,-42,26,-50,13,-44,14,-39,24
7,-52,16,-53,17,-46,34,-53,14,-50,14,-40,25
8,-59,16,-55,19,-50,37,-55,14,-54,14,-44,27
9,-59,17,-59,24,-52,39,-58,14,-56,17,-51,28
10,-61,17,-61,26,-59,39,-61,17,-61,17,-53,32
11,-65,18,-66,26,-64,41,-64,18,-63,17,-59,33
12,-67,20,-69,26,-67,41,-66,19,-68,18,-68,35
13,-68,20,-75,28,-74,44,-69,19,-71,19,-71,36
14,-70,21,-82,28,-75,47,-73,21,-75,21,-74,37
15,-71,25,-88,30,-77,49,-75,24,-79,21,-75,40
16,-75,25,-90,35,-77,53,-80,27,-79,22,-79,42
17,-79,26,-91,35,-80,55,-86,29,-84,23,-83,43
18,-83,27,-100,35,-83,55,-91,31,-85,24,-86,44
19,-86,30,-102,35,-84,58,-92,31,-91,29,-90,46
20,-89,32,-109,36,-85,60,-93,33,-95,32,-93,47
21,-96,33,-114,38,-86,61,-98,35,-97,32,-96,48
22,-96,36,-118,38,-88,62,-105,36,-101,34,-100,50
23,-98,36,-121,39,-90,65,-109,38,-106,36,-105,51
24,-101,40,-125,41,-94,65,-110,39,-110,37,-110,52
25,-104,42,-131,45,-95,67,-114,40,-112,39,-112,53
26,-110,43,-134,45,-97,71,-117,41,-115,41,-117,53
27,-112,44,-138,48,-99,73,-121,42,-120,42,-122,53
28,-116,45,-141,50,-99,76,-123,43,-126,45,-126,54
29,-120,48,-143,52,-103,76,-127,46,-130,46,-128,55
30,-122,51,-145,55,-107,78,-130,46,-133,47,-133,57
31,-123,53,-151,55,-109,80,-135,47,-137,48,-139,57
32,-127,54,-151,57,-112,83,-138,49,-140,50,-142,61
33,-132,55,-156,60,-113,85,-143,49,-145,50,-144,62
34,-134,55,-159,60,-117,85,-148,51,-150,53,-147,65
35,-137,58,-161,61,-119,88,-153,55,-153,54,-150,65
36,-141,60,-165,62,-123,91,-154,57,-157,56,-152,66
37,-143,62,-169,64,-125,93,-158,59,-162,57,-154,68
38,-148,65,-172,65,-128,94,-161,60,-165,60,-156,70
39,-153,66,-176,66,-131,99,-165,60,-167,62,-159,70
40,-154,68,-179,68,-133,100,-172,62,-170,62,-163,73
41,-159,69,-180,69,-139,101,-178,64,-171,63,-168,73
42,-161,70,-181,70,-145,102,-184,65,-174,65,-171,76
43,-164,71,-183,74,-149,104,-186,66,-176,68,-176,77
44,-167,71,-185,78,-153,108,-191,66,-177,69,-179,80
45,-172,72,-191,79,-155,108,-194,67,-181,71,-181,83
46,-176,74,-197,80,-156,109,-202,68,-184,72,-183,83
47,-180,75,-206,83,-157,112,-203,69,-185,73,-187,84
48,-186,76,-211,84,-159,117,-206,69,-188,73,-187,88
49,-192,77,-215,87,-162,119,-208,70,-191,73,-190,90
50,-193,78,-220,87,-162,121,-214,72,-197,74,-196,90
51,-199,81,-222,89,-165,121,-216,72,-203,76,-199,91
52,-202,83,-223,91,-168,123,-219,72,-208,77,-203,95
53,-208,83,-228,93,-169,125,-221,73,-211,77,-209,97
54,-212,85,-232,93,-172,127,-227,74,-212,78,-214,98
55,-213,88,-235,94,-174,127,-233,75,-217,79,-218,101
56,-215,88,-237,94,-177,128,-240,75,-219,83,-224,104
57,-220,92,-240,94,-179,130,-244,78,-224,83,-225,105
58,-223,93,-244,95,-181,132,-250,80,-226,84,-229,107
59,-227,95,-246,97,-183,135,-252,80,-232,87,-232,108
60,-229,96,-250,97,-183,139,-255,82,-237,90,-233,113
61,-234,98,-255,97,-189,142,-258,82,-242,91,-233,113
62,-241,102,-261,99,-190,144,-259,82,-247,91,-234,114
63,-243,102,-265,100,-195,146,-263,83,-251,94,-237,115
64,-251,105,-268,100,-197,148,-265,84,-255,96,-238,117
65,-255,107,-269,101,-202,152,-266,86,-258,98,-239,121
66,-259,108,-272,101,-209,154,-274,87,-259,99,-240,122
67,-264,109,-275,105,-212,156,-277,87,-266,101,-240,122
68,-270,109,-281,105,-217,158,-278,87,-270,102,-243,124
69,-275,111,-284,105,-218,161,-284,89,-274,102,-245,126
70,-279,112,-288,106,-221,165,-291,89,-275,103,-249,126
71,-280,113,-289,109,-224,167,-295,91,-286,104,-250,126
72,-285,114,-293,113,-224,171,-298,93,-287,105,-254,127
73,-290,115,-295,114,-225,172,-303,93,-290,108,-261,128
74,-292,116,-297,115,-229,176,-308,93,-292,110,-264,132
75,-294,117,-301,117,-231,177,-311,97,-295,113,-267,134
76,-294,119,-304,118,-234,179,-315,99,-298,116,-274,134
77,-299,120,-306,120,-235,182,-317,100,-302,116,-281,136
78,-301,123,-311,120,-237,186,-318,101,-306,119,-284,138
79,-307,124,-316,121,-239,188,-321,103,-310,121,-286,138
