,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-20,11,-26,8,-19,17,-20,10,-24,17,-22,10
1,-23,13,-28,8,-21,24,-22,13,-27,18,-23,14
2,-24,19,-28,9,-24,28,-24,13,-32,21,-25,17
3,-24,25,-28,9,-27,31,-26,14,-33,22,-26,29
4,-25,28,-29,9,-30,34,-29,17,-35,23,-33,32
5,-31,31,-29,10,-32,35,-31,21,-36,27,-36,35
6,-32,32,-35,10,-34,36,-35,24,-38,29,-42,37
7,-37,36,-37,11,-36,39,-36,26,-40,32,-45,39
8,-40,37,-41,12,-41,39,-38,29,-43,33,-48,43
9,-47,38,-42,16,-42,46,-38,31,-44,34,-53,43
10,-50,43,-42,17,-44,51,-40,35,-45,35,-56,46
11,-52,46,-44,17,-49,59,-42,38,-46,37,-57,47
12,-54,47,-46,19,-51,66,-45,40,-47,40,-58,51
13,-58,52,-51,21,-52,70,-47,43,-47,42,-60,51
14,-63,57,-53,22,-60,70,-48,47,-48,43,-61,52
15,-64,58,-57,24,-61,74,-49,51,-51,46,-62,57
16,-68,59,-58,26,-63,76,-50,58,-52,46,-66,62
17,-73,62,-62,27,-67,80,-51,61,-52,48,-66,65
18,-74,65,-68,28,-71,84,-53,62,-52,50,-68,69
19,-75,69,-73,31,-75,85,-54,63,-54,53,-71,71
20,-78,71,-78,33,-77,87,-55,66,-57,54,-74,74
21,-82,72,-79,33,-78,91,-55,68,-60,55,-77,84
22,-83,74,-82,35,-81,96,-58,71,-61,58,-79,86
23,-86,74,-86,36,-85,98,-60,77,-65,59,-81,87
24,-87,76,-89,36,-88,107,-62,79,-68,61,-83,88
25,-88,77,-93,37,-89,110,-62,79,-69,66,-86,98
26,-93,78,-96,42,-93,112,-63,80,-71,66,-88,102
27,-97,79,-102,44,-93,119,-67,80,-71,66,-92,104
28,-100,82,-105,46,-95,121,-70,80,-73,68,-96,108
29,-100,83,-108,49,-97,125,-75,84,-74,68,-100,111
30,-102,83,-109,52,-102,129,-77,86,-76,70,-103,115
31,-104,84,-117,54,-103,131,-81,87,-79,72,-105,117
32,-107,86,-120,56,-105,134,-86,88,-81,73,-108,120
33,-111,88,-123,58,-110,139,-87,88,-84,75,-111,120
34,-114,91,-125,59,-114,142,-91,91,-87,76,-114,120
35,-114,91,-130,64,-118,145,-93,92,-91,77,-117,122
36,-117,94,-137,64,-120,150,-94,92,-95,77,-120,124
37,-121,95,-138,66,-124,154,-95,93,-98,80,-124,126
38,-123,97,-140,68,-127,156,-97,96,-100,81,-129,130
39,-125,99,-144,68,-130,157,-102,99,-103,82,-133,132
40,-128,104,-148,70,-132,159,-102,99,-106,83,-139,134
41,-135,105,-153,73,-135,160,-105,100,-110,83,-140,135
42,-138,108,-158,76,-136,163,-109,101,-111,85,-143,136
43,-141,111,-163,78,-140,164,-112,104,-113,86,-144,138
44,-142,112,-166,79,-143,171,-117,106,-119,86,-144,139
45,-144,113,-171,82,-143,172,-120,109,-124,90,-145,141
46,-148,113,-174,84,-148,172,-125,109,-128,91,-148,144
47,-148,114,-181,85,-151,177,-125,112,-133,93,-151,144
48,-155,115,-182,90,-155,179,-126,112,-135,95,-153,147
49,-158,117,-189,92,-159,181,-127,112,-141,95,-155,148
50,-165,120,-191,92,-161,183,-129,114,-144,98,-157,150
51,-170,120,-200,93,-161,184,-135,115,-144,98,-163,151
52,-173,121,-201,94,-164,189,-141,115,-150,100,-165,151
53,-178,121,-208,94,-169,190,-144,115,-153,101,-170,151
54,-181,122,-213,95,-173,192,-147,115,-159,101,-174,152
55,-187,124,-218,97,-173,192,-149,115,-165,103,-177,154
56,-190,124,-222,99,-175,193,-152,115,-176,103,-181,154
57,-197,124,-224,99,-179,196,-156,115,-183,104,-182,155
58,-203,125,-228,100,-185,200,-156,116,-185,106,-183,157
59,-204,125,-231,100,-190,202,-162,117,-191,106,-189,157
60,-207,126,-236,102,-192,204,-167,117,-195,108,-193,157
61,-210,127,-243,105,-193,204,-172,118,-199,108,-196,159
62,-212,127,-247,111,-195,206,-174,118,-203,113,-199,159
63,-217,127,-252,114,-197,207,-177,118,-209,114,-202,160
64,-221,127,-256,115,-199,210,-183,119,-214,115,-205,160
65,-225,129,-256,115,-205,210,-187,119,-218,116,-214,160
66,-226,130,-261,119,-208,210,-193,119,-226,118,-214,160
67,-230,131,-265,121,-210,212,-199,119,-233,119,-215,160
68,-234,133,-270,122,-213,212,-207,119,-234,121,-219,160
69,-241,134,-273,123,-213,213,-211,121,-240,122,-223,160
70,-246,136,-275,124,-216,215,-215,121,-245,123,-228,160
71,-250,138,-282,124,-218,216,-218,122,-248,123,-233,162
72,-251,138,-287,125,-222,216,-225,123,-253,124,-237,163
73,-256,139,-294,127,-223,218,-229,123,-256,125,-240,164
74,-261,140,-297,127,-229,218,-233,123,-262,127,-243,164
75,-263,140,-299,129,-232,220,-237,123,-274,127,-246,164
76,-267,140,-305,132,-235,223,-241,123,-278,127,-248,165
77,-272,140,-305,132,-240,225,-247,124,-284,128,-252,165
78,-278,141,-308,133,-243,225,-253,124,-289,129,-256,165
79,-285,141,-311,133,-244,225,-263,125,-295,129,-258,165
