,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-43,16,-23,6,-17,12,-21,8,-23,6,-16,13
1,-63,26,-23,6,-17,12,-21,8,-23,6,-16,13
2,-87,32,-23,6,-17,12,-21,8,-23,6,-16,13
3,-112,37,-23,6,-17,12,-21,8,-23,6,-16,13
4,-137,42,-23,6,-17,12,-21,8,-23,6,-16,13
5,-160,49,-23,6,-17,12,-21,8,-23,6,-16,13
6,-184,55,-23,6,-17,12,-21,8,-23,6,-16,13
7,-187,56,-40,15,-17,12,-21,8,-23,6,-16,13
8,-187,56,-64,21,-17,12,-21,8,-23,6,-16,13
9,-187,56,-83,32,-17,12,-21,8,-23,6,-16,13
10,-187,56,-106,39,-17,12,-21,8,-23,6,-16,13
11,-187,56,-127,48,-17,12,-21,8,-23,6,-16,13
12,-187,56,-148,57,-17,12,-21,8,-23,6,-16,13
13,-187,56,-166,69,-17,12,-21,8,-23,6,-16,13
14,-187,56,-172,71,-27,24,-21,8,-23,6,-16,13
15,-187,56,-172,71,-48,33,-21,8,-23,6,-16,13
16,-187,56,-172,71,-64,47,-21,8,-23,6,-16,13
17,-187,56,-172,71,-78,63,-21,8,-23,6,-16,13
18,-187,56,-172,71,-97,74,-21,8,-23,6,-16,13
19,-187,56,-172,71,-112,89,-21,8,-23,6,-16,13
20,-187,56,-172,71,-124,107,-21,8,-23,6,-16,13
21,-187,56,-172,71,-130,114,-35,11,-23,6,-16,13
22,-187,56,-172,71,-130,114,-60,16,-23,6,-16,13
23,-187,56,-172,71,-130,114,-82,24,-23,6,-16,13
24,-187,56,-172,71,-130,114,-104,32,-23,6,-16,13
25,-187,56,-172,71,-130,114,-127,39,-23,6,-16,13
26,-187,56,-172,71,-130,114,-145,51,-23,6,-16,13
27,-187,56,-172,71,-130,114,-162,64,-23,6,-16,13
28,-187,56,-172,71,-130,114,-174,69,-32,10,-16,13
29,-187,56,-172,71,-130,114,-174,69,-56,16,-16,13
30,-187,56,-172,71,-130,114,-174,69,-74,28,-16,13
31,-187,56,-172,71,-130,114,-174,69,-97,35,-16,13
32,-187,56,-172,71,-130,114,-174,69,-119,43,-16,13
33,-187,56,-172,71,-130,114,-174,69,-138,54,-16,13
34,-187,56,-172,71,-130,114,-174,69,-153,69,-16,13
35,-187,56,-172,71,-130,114,-174,69,-170,73,-23,15
36,-187,56,-172,71,-130,114,-174,69,-170,73,-42,26
37,-187,56,-172,71,-130,114,-174,69,-170,73,-63,35
38,-187,56,-172,71,-130,114,-174,69,-170,73,-88,40
39,-187,56,-172,71,-130,114,-174,69,-170,73,-107,51
40,-187,56,-172,71,-130,114,-174,69,-170,73,-129,59
41,-187,56,-172,71,-130,114,-174,69,-170,73,-154,64
42,-190,56,-176,71,-130,114,-174,69,-170,73,-172,69
43,-192,58,-178,72,-135,116,-180,70,-174,74,-175,70
44,-197,59,-184,73,-137,117,-183,70,-177,75,-179,73
45,-200,61,-186,75,-139,121,-186,72,-180,77,-182,75
46,-202,64,-188,78,-143,122,-191,72,-185,78,-184,77
47,-210,68,-191,78,-146,122,-195,72,-189,78,-185,80
48,-219,68,-203,83,-149,123,-195,72,-189,78,-185,80
49,-219,68,-203,83,-153,133,-208,75,-189,78,-185,80
50,-219,68,-203,83,-153,133,-209,76,-199,86,-194,81
51,-221,70,-205,85,-155,135,-212,76,-201,86,-205,83
52,-222,73,-209,85,-160,135,-218,76,-206,87,-207,86
53,-239,80,-210,85,-161,135,-218,77,-206,88,-208,87
54,-254,82,-218,90,-161,135,-218,77,-206,88,-208,87
55,-254,82,-242,93,-163,136,-218,77,-206,88,-208,87
56,-254,82,-242,93,-180,149,-218,77,-206,88,-208,87
57,-254,82,-242,93,-182,154,-235,83,-206,88,-208,87
58,-254,82,-242,93,-182,154,-244,91,-217,90,-208,87
59,-254,82,-242,93,-182,154,-244,91,-233,101,-209,89
60,-254,82,-242,93,-182,154,-244,91,-233,101,-232,96
61,-255,85,-245,94,-185,155,-247,92,-236,103,-238,99
62,-259,86,-249,95,-186,158,-250,93,-237,107,-242,102
63,-264,86,-254,96,-188,161,-254,94,-240,108,-245,104
64,-271,87,-261,97,-190,168,-256,95,-240,109,-246,104
65,-273,87,-262,98,-191,168,-262,96,-245,113,-252,107
66,-278,92,-265,98,-192,171,-265,97,-249,113,-255,109
67,-289,97,-274,100,-192,172,-266,97,-250,113,-255,109
68,-289,97,-285,101,-203,179,-266,97,-250,113,-255,109
69,-289,97,-285,101,-206,181,-279,107,-250,115,-255,109
70,-289,97,-285,101,-206,181,-279,107,-266,120,-261,112
71,-291,99,-287,101,-207,183,-280,108,-268,121,-270,119
72,-294,100,-290,104,-210,187,-284,108,-272,123,-272,120
73,-300,102,-293,104,-211,189,-288,111,-274,125,-277,120
74,-304,104,-300,107,-216,194,-290,113,-274,125,-277,120
75,-305,105,-301,107,-216,194,-295,114,-282,127,-285,123
76,-310,107,-308,109,-219,197,-297,115,-283,128,-287,124
77,-312,108,-310,109,-223,197,-301,118,-287,131,-292,126
78,-316,109,-313,111,-224,201,-302,122,-289,134,-297,126
79,-319,110,-319,111,-228,203,-307,122,-294,134,-299,128
