,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-72,3,-68,16,-69,3,-71,2,-70,5,-68,6,-66,9,-69,7,-63,12,-84,15,-60,20,-73,9,-70,4,-71,3,-74,8,-70,4,-70,2,-70,2,-70,5
1,-73,3,-77,21,-70,3,-72,2,-71,5,-69,6,-72,10,-74,7,-63,19,-89,17,-73,28,-82,10,-74,5,-72,3,-77,9,-77,4,-70,2,-71,2,-70,6
2,-81,3,-83,23,-73,3,-72,2,-76,6,-78,6,-72,13,-76,8,-65,20,-96,18,-89,32,-84,10,-81,5,-74,4,-81,9,-81,4,-71,2,-73,2,-70,7
3,-84,3,-94,26,-74,3,-78,2,-77,6,-79,6,-74,13,-84,8,-69,23,-99,20,-106,37,-90,13,-87,5,-79,4,-82,9,-81,5,-71,2,-74,2,-71,8
4,-87,3,-100,26,-75,3,-79,2,-79,6,-81,6,-79,17,-92,9,-75,24,-102,20,-116,39,-98,15,-90,5,-79,5,-97,11,-85,5,-71,2,-74,2,-73,11
5,-91,3,-101,29,-76,3,-81,2,-84,6,-83,7,-79,18,-95,9,-75,30,-111,21,-137,44,-104,16,-90,6,-79,5,-104,12,-97,5,-73,2,-74,2,-73,11
6,-94,3,-102,31,-78,3,-81,2,-85,6,-88,7,-82,20,-102,9,-80,31,-119,22,-150,44,-108,16,-95,6,-80,5,-125,12,-104,5,-74,2,-75,2,-74,11
7,-97,4,-108,35,-78,3,-82,2,-87,6,-88,7,-89,21,-114,9,-83,31,-128,22,-155,45,-112,16,-96,7,-80,5,-143,13,-114,5,-75,2,-75,2,-78,11
8,-97,5,-113,37,-79,3,-85,2,-88,7,-92,7,-94,22,-122,9,-93,32,-143,22,-166,48,-118,16,-99,7,-83,5,-148,13,-120,5,-75,2,-75,2,-78,11
9,-102,5,-119,39,-83,3,-86,2,-92,7,-105,7,-96,22,-127,9,-95,32,-149,25,-176,48,-127,16,-102,7,-85,5,-155,13,-124,5,-78,2,-75,2,-81,12
10,-104,5,-124,41,-86,3,-87,2,-93,7,-106,7,-100,22,-131,9,-100,33,-160,27,-188,48,-131,17,-112,8,-86,5,-170,14,-127,5,-80,2,-76,2,-82,13
11,-105,5,-130,42,-89,3,-90,2,-94,7,-116,8,-102,22,-136,9,-102,34,-165,28,-209,54,-138,17,-116,8,-88,5,-174,16,-131,5,-82,2,-76,2,-83,13
12,-108,5,-141,44,-92,3,-96,2,-95,7,-120,8,-105,22,-149,10,-105,35,-174,29,-213,57,-145,17,-119,8,-90,5,-179,16,-138,6,-82,2,-76,2,-85,13
13,-110,5,-147,50,-92,3,-97,2,-96,7,-127,8,-108,23,-158,12,-109,36,-188,29,-221,59,-148,17,-127,9,-92,5,-181,16,-143,7,-83,2,-77,2,-88,14
14,-111,5,-148,52,-93,3,-97,2,-97,7,-130,8,-108,24,-167,12,-112,37,-195,30,-232,61,-162,17,-137,10,-95,5,-187,16,-156,7,-83,2,-78,2,-91,14
15,-113,5,-154,52,-96,3,-101,2,-100,7,-133,8,-112,24,-170,12,-117,38,-204,31,-243,62,-172,18,-151,10,-97,5,-194,16,-160,7,-83,2,-78,2,-92,14
16,-117,5,-159,54,-97,3,-103,2,-101,7,-134,8,-116,24,-170,12,-121,38,-217,31,-254,62,-187,20,-157,10,-105,5,-199,16,-168,7,-84,2,-79,2,-93,14
17,-120,5,-168,57,-102,3,-104,2,-101,7,-136,8,-117,24,-173,13,-125,39,-223,31,-270,72,-195,20,-161,10,-106,5,-207,16,-174,7,-85,2,-80,2,-94,14
18,-123,5,-176,58,-106,3,-104,2,-106,7,-139,8,-121,24,-191,13,-129,40,-228,31,-286,74,-199,20,-169,10,-106,5,-212,16,-176,7,-87,2,-80,2,-94,14
19,-126,5,-180,59,-111,4,-107,2,-107,7,-140,8,-124,25,-203,14,-130,40,-237,31,-295,74,-206,21,-175,10,-108,5,-224,17,-180,7,-88,2,-84,2,-96,14
20,-131,5,-187,60,-119,4,-112,3,-108,7,-145,8,-129,26,-208,15,-136,40,-242,31,-300,74,-216,21,-180,10,-108,5,-231,17,-182,8,-91,3,-87,2,-98,14
21,-134,5,-193,60,-124,4,-115,3,-112,7,-150,9,-135,26,-219,16,-139,40,-245,32,-308,75,-219,21,-189,10,-109,5,-236,17,-193,8,-91,3,-88,2,-101,15
22,-134,6,-199,61,-131,5,-118,3,-115,7,-155,9,-138,26,-227,17,-147,40,-251,33,-313,76,-225,21,-197,11,-111,5,-239,17,-199,8,-96,3,-89,2,-104,15
23,-136,6,-206,62,-139,5,-122,3,-115,7,-162,9,-142,26,-234,17,-151,41,-260,34,-317,76,-230,21,-203,11,-115,5,-250,18,-202,8,-97,3,-91,2,-107,15
