,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-307,38,-92,3,-78,17,-85,10,-93,2,-91,4,-93,2,-93,2,-93,2,-93,2,-91,4,-90,5,-88,7,-92,3,-91,4,-86,9,-92,3,-91,4,-92,3,-91,4,-90,5,-91,4,-86,9,-92,3,-91,4
1,-393,49,-245,3,-78,17,-85,10,-93,2,-91,4,-93,2,-93,2,-93,2,-93,2,-91,4,-90,5,-88,7,-92,3,-91,4,-86,9,-92,3,-91,4,-92,3,-91,4,-90,5,-91,4,-86,9,-92,3,-91,4
2,-393,49,-435,5,-123,30,-85,10,-93,2,-91,4,-93,2,-93,2,-93,2,-93,2,-91,4,-90,5,-88,7,-92,3,-91,4,-86,9,-92,3,-91,4,-92,3,-91,4,-90,5,-91,4,-86,9,-92,3,-91,4
3,-393,49,-435,5,-291,112,-85,10,-93,2,-91,4,-93,2,-93,2,-93,2,-93,2,-91,4,-90,5,-88,7,-92,3,-91,4,-86,9,-92,3,-91,4,-92,3,-91,4,-90,5,-91,4,-86,9,-92,3,-91,4
4,-393,49,-435,5,-319,123,-274,32,-93,2,-91,4,-93,2,-93,2,-93,2,-93,2,-91,4,-90,5,-88,7,-92,3,-91,4,-86,9,-92,3,-91,4,-92,3,-91,4,-90,5,-91,4,-86,9,-92,3,-91,4
5,-393,49,-435,5,-319,123,-390,50,-209,2,-91,4,-93,2,-93,2,-93,2,-93,2,-91,4,-90,5,-88,7,-92,3,-91,4,-86,9,-92,3,-91,4,-92,3,-91,4,-90,5,-91,4,-86,9,-92,3,-91,4
6,-393,49,-435,5,-319,123,-390,50,-437,5,-110,4,-93,2,-93,2,-93,2,-93,2,-91,4,-90,5,-88,7,-92,3,-91,4,-86,9,-92,3,-91,4,-92,3,-91,4,-90,5,-91,4,-86,9,-92,3,-91,4
7,-393,49,-435,5,-319,123,-390,50,-437,5,-358,6,-93,2,-93,2,-93,2,-93,2,-91,4,-90,5,-88,7,-92,3,-91,4,-86,9,-92,3,-91,4,-92,3,-91,4,-90,5,-91,4,-86,9,-92,3,-91,4
8,-393,49,-435,5,-319,123,-390,50,-437,5,-436,6,-265,2,-93,2,-93,2,-93,2,-91,4,-90,5,-88,7,-92,3,-91,4,-86,9,-92,3,-91,4,-92,3,-91,4,-90,5,-91,4,-86,9,-92,3,-91,4
9,-393,49,-435,5,-319,123,-390,50,-437,5,-436,6,-438,2,-169,3,-93,2,-93,2,-91,4,-90,5,-88,7,-92,3,-91,4,-86,9,-92,3,-91,4,-92,3,-91,4,-90,5,-91,4,-86,9,-92,3,-91,4
10,-393,49,-435,5,-319,123,-390,50,-437,5,-436,6,-438,2,-419,3,-93,2,-93,2,-91,4,-90,5,-88,7,-92,3,-91,4,-86,9,-92,3,-91,4,-92,3,-91,4,-90,5,-91,4,-86,9,-92,3,-91,4
11,-393,49,-435,5,-319,123,-390,50,-437,5,-436,6,-438,2,-439,3,-322,3,-93,2,-91,4,-90,5,-88,7,-92,3,-91,4,-86,9,-92,3,-91,4,-92,3,-91,4,-90,5,-91,4,-86,9,-92,3,-91,4
12,-393,49,-435,5,-319,123,-390,50,-437,5,-436,6,-438,2,-439,3,-439,3,-225,3,-91,4,-90,5,-88,7,-92,3,-91,4,-86,9,-92,3,-91,4,-92,3,-91,4,-90,5,-91,4,-86,9,-92,3,-91,4
