,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-24,13,-24,8,-19,13,-21,13,-20,15,-23,11
1,-27,16,-24,9,-20,16,-22,16,-22,21,-25,16
2,-31,19,-26,10,-27,18,-22,19,-24,22,-27,19
3,-36,19,-28,11,-30,20,-24,19,-29,27,-28,23
4,-38,26,-30,14,-32,21,-25,20,-31,29,-30,28
5,-40,28,-31,16,-33,25,-25,21,-37,30,-32,36
6,-42,30,-33,19,-36,27,-25,24,-43,31,-34,40
7,-42,32,-37,20,-40,32,-25,27,-45,31,-40,43
8,-44,33,-42,22,-45,34,-25,29,-48,35,-41,46
9,-45,36,-45,23,-47,39,-30,30,-52,36,-44,47
10,-47,39,-45,27,-50,43,-31,34,-54,42,-45,47
11,-49,41,-48,28,-52,47,-32,40,-55,44,-47,51
12,-51,44,-48,29,-55,48,-34,42,-60,45,-52,56
13,-52,45,-51,30,-59,49,-38,45,-62,46,-57,60
14,-52,46,-53,31,-60,51,-40,47,-69,51,-63,61
15,-52,49,-58,34,-62,56,-42,47,-75,51,-64,64
16,-58,50,-58,35,-66,61,-46,49,-76,52,-67,66
17,-60,53,-61,36,-69,66,-50,50,-77,52,-71,69
18,-62,53,-65,36,-75,69,-51,54,-80,53,-76,70
19,-64,55,-68,36,-78,74,-53,57,-82,55,-77,75
20,-67,57,-69,40,-82,78,-57,59,-83,56,-79,77
21,-69,62,-70,41,-85,80,-59,63,-89,57,-80,79
22,-71,65,-75,42,-85,86,-59,65,-92,61,-82,81
23,-73,66,-77,47,-91,89,-59,67,-94,62,-84,85
24,-74,67,-80,49,-97,94,-61,70,-96,63,-87,86
25,-75,70,-81,51,-101,99,-65,71,-101,65,-88,87
26,-76,73,-84,53,-106,102,-66,74,-105,66,-90,89
27,-78,75,-88,53,-108,106,-67,75,-107,72,-92,93
28,-81,75,-91,55,-111,107,-71,80,-112,72,-94,95
29,-86,76,-94,55,-112,111,-71,83,-117,76,-96,97
30,-89,77,-99,55,-114,116,-75,86,-120,77,-97,99
31,-90,83,-103,56,-116,118,-78,87,-125,78,-99,101
32,-95,83,-106,56,-122,119,-79,88,-129,79,-103,105
33,-98,84,-108,58,-128,120,-82,89,-133,81,-105,108
34,-100,85,-111,59,-132,125,-86,92,-136,82,-107,109
35,-105,87,-111,62,-135,127,-89,95,-139,82,-112,110
36,-109,90,-111,62,-142,133,-91,95,-143,82,-113,113
37,-112,91,-114,63,-147,137,-92,96,-147,84,-115,116
38,-117,93,-117,63,-152,141,-93,98,-150,84,-120,116
39,-120,97,-122,69,-156,142,-94,100,-151,84,-121,118
40,-122,99,-126,70,-159,147,-94,100,-154,86,-126,121
41,-127,99,-130,72,-160,150,-97,101,-158,88,-129,123
42,-133,100,-133,73,-164,155,-100,101,-160,90,-131,124
43,-135,102,-138,76,-167,160,-104,102,-161,90,-134,125
44,-140,102,-140,76,-172,162,-106,103,-165,93,-139,126
45,-143,105,-148,76,-175,165,-107,103,-168,94,-141,129
46,-146,105,-153,78,-180,167,-109,104,-172,96,-143,131
47,-147,107,-154,83,-186,169,-112,107,-174,98,-146,131
48,-152,108,-157,83,-188,174,-113,109,-178,100,-148,134
49,-161,108,-162,83,-188,174,-118,109,-182,100,-155,134
50,-165,109,-168,87,-188,179,-118,113,-186,100,-157,134
51,-171,109,-169,88,-190,182,-123,114,-187,102,-163,136
52,-173,109,-173,89,-192,191,-127,115,-188,103,-166,138
53,-177,111,-174,91,-195,193,-129,115,-193,103,-172,141
54,-181,113,-180,92,-197,193,-140,115,-195,104,-173,141
55,-183,116,-185,95,-197,196,-147,115,-195,107,-176,142
56,-184,117,-194,98,-198,198,-149,115,-197,111,-179,144
57,-187,119,-196,100,-203,201,-152,115,-201,115,-180,145
58,-189,119,-196,100,-207,205,-159,116,-206,116,-185,146
59,-193,120,-201,100,-211,208,-164,117,-209,119,-186,146
60,-199,122,-204,101,-211,208,-170,117,-211,120,-193,148
61,-202,122,-210,104,-215,209,-172,119,-216,121,-195,149
62,-207,122,-214,106,-218,211,-173,120,-222,122,-198,151
63,-216,122,-218,106,-220,212,-178,121,-222,124,-202,153
64,-219,123,-223,108,-221,213,-186,122,-226,125,-204,154
65,-222,124,-227,109,-223,216,-191,123,-231,126,-208,154
66,-222,124,-233,110,-226,220,-193,124,-236,127,-214,155
67,-230,124,-237,111,-226,221,-195,126,-241,128,-219,156
68,-237,124,-241,111,-228,221,-198,126,-249,129,-223,157
69,-242,124,-245,113,-233,221,-204,126,-253,129,-225,159
70,-244,124,-249,114,-238,221,-212,126,-260,130,-227,159
71,-249,125,-255,116,-239,221,-216,126,-264,131,-233,159
72,-251,127,-268,116,-240,221,-221,127,-267,131,-236,159
73,-255,127,-272,119,-244,221,-228,127,-270,132,-240,159
74,-260,129,-274,119,-245,221,-235,128,-277,133,-244,159
75,-264,130,-279,121,-245,221,-238,128,-284,135,-249,160
76,-265,132,-287,123,-248,223,-243,128,-286,137,-252,160
77,-271,133,-293,125,-249,223,-246,128,-292,139,-255,160
78,-276,134,-299,127,-249,223,-250,129,-296,139,-260,162
79,-280,135,-302,129,-250,223,-254,129,-304,142,-263,163
