,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-25,11,-21,12,-20,15,-24,10,-25,10,-20,11
1,-30,12,-22,13,-25,15,-26,12,-32,10,-23,14
2,-31,14,-26,13,-27,20,-31,13,-38,11,-26,14
3,-35,17,-28,14,-29,23,-34,15,-42,12,-30,15
4,-39,22,-30,16,-31,25,-39,16,-44,13,-33,16
5,-46,23,-35,16,-34,28,-42,19,-47,13,-33,18
6,-49,24,-36,17,-39,32,-49,19,-49,14,-36,20
7,-54,25,-38,18,-42,34,-53,21,-51,15,-41,22
8,-57,25,-44,20,-47,36,-55,21,-56,16,-44,23
9,-61,28,-47,24,-49,38,-61,21,-57,16,-49,23
10,-64,29,-50,26,-52,40,-63,22,-60,16,-56,26
11,-68,29,-57,26,-53,45,-67,22,-64,17,-59,27
12,-75,29,-57,28,-56,48,-71,23,-65,18,-64,30
13,-80,31,-62,29,-61,50,-72,25,-66,21,-67,30
14,-85,32,-67,30,-61,51,-76,27,-74,23,-68,30
15,-87,32,-71,31,-63,52,-81,28,-78,26,-73,32
16,-91,34,-73,34,-66,53,-83,29,-82,28,-77,34
17,-94,36,-80,35,-68,55,-86,30,-85,30,-81,34
18,-99,37,-85,35,-70,56,-93,34,-88,30,-83,34
19,-105,38,-89,35,-72,59,-97,34,-91,33,-86,35
20,-107,40,-93,36,-74,63,-98,34,-98,34,-90,37
21,-110,41,-95,39,-75,65,-104,35,-104,35,-93,38
22,-116,41,-98,39,-77,70,-111,36,-109,36,-93,38
23,-118,46,-101,40,-78,71,-113,37,-116,38,-96,40
24,-120,48,-106,42,-81,71,-114,39,-121,39,-102,41
25,-122,53,-111,43,-81,72,-120,39,-124,41,-106,42
26,-128,55,-113,45,-84,74,-124,40,-127,41,-110,43
27,-129,55,-115,46,-89,75,-130,41,-129,45,-115,45
28,-130,57,-118,48,-92,77,-134,41,-131,48,-123,45
29,-131,60,-121,49,-92,81,-138,42,-136,49,-129,46
30,-134,60,-125,49,-93,86,-141,44,-142,52,-131,47
31,-138,60,-129,49,-97,87,-144,48,-148,53,-132,49
32,-140,61,-134,49,-104,89,-146,49,-154,53,-136,49
33,-145,63,-138,52,-107,90,-147,51,-157,54,-138,52
34,-149,63,-140,52,-111,91,-150,52,-166,56,-141,53
35,-152,64,-143,55,-113,92,-157,53,-166,57,-145,57
36,-155,66,-147,55,-115,94,-162,53,-167,61,-151,58
37,-160,66,-150,57,-120,99,-164,55,-169,63,-153,58
38,-165,69,-152,57,-122,102,-166,56,-172,64,-158,61
39,-165,72,-156,59,-124,104,-174,56,-175,65,-159,65
40,-171,72,-161,60,-129,104,-178,56,-180,65,-162,66
41,-174,74,-167,64,-132,106,-181,56,-182,67,-164,67
42,-179,76,-169,65,-134,111,-183,56,-188,67,-168,68
43,-181,80,-173,66,-134,111,-188,56,-194,72,-170,69
44,-183,81,-175,70,-137,115,-193,56,-197,75,-173,69
45,-187,83,-179,72,-139,118,-195,57,-204,76,-175,69
46,-188,83,-184,73,-145,120,-203,57,-209,76,-177,69
47,-191,84,-190,75,-146,122,-204,58,-213,79,-182,70
48,-196,84,-196,78,-149,124,-207,59,-216,79,-184,72
49,-200,86,-199,80,-150,130,-212,60,-219,79,-185,74
50,-203,89,-202,81,-153,132,-216,61,-225,79,-186,77
51,-206,90,-207,85,-155,132,-221,63,-225,80,-191,79
52,-208,93,-211,86,-158,132,-227,65,-227,81,-195,81
53,-215,94,-214,87,-162,134,-229,65,-231,81,-198,84
54,-218,96,-214,87,-165,136,-236,67,-234,83,-201,87
55,-220,96,-218,89,-165,139,-241,69,-240,84,-204,89
56,-220,97,-220,91,-169,140,-249,70,-244,86,-206,92
57,-226,98,-226,91,-176,141,-251,70,-246,87,-209,93
58,-230,100,-232,93,-181,142,-251,72,-249,88,-212,94
59,-233,101,-233,96,-183,144,-255,73,-251,91,-219,95
60,-238,103,-235,98,-184,147,-258,74,-252,91,-226,98
61,-239,103,-241,102,-186,149,-264,74,-255,92,-230,99
62,-242,104,-245,102,-187,151,-268,75,-260,95,-233,102
63,-247,106,-246,104,-194,153,-271,76,-262,96,-236,103
64,-252,106,-252,104,-197,155,-274,79,-264,96,-240,105
65,-255,106,-254,106,-202,159,-279,81,-265,98,-244,105
66,-259,107,-257,107,-206,161,-284,81,-269,99,-248,106
67,-260,107,-261,108,-208,163,-287,84,-274,100,-254,108
68,-267,107,-267,111,-208,164,-289,86,-278,100,-258,109
69,-272,107,-268,112,-210,166,-292,86,-283,102,-264,112
70,-274,110,-273,113,-213,169,-294,89,-287,102,-267,113
71,-279,110,-277,114,-214,174,-298,92,-289,105,-267,115
72,-285,111,-280,115,-216,174,-299,92,-293,107,-274,118
73,-289,114,-281,118,-218,178,-302,93,-296,108,-278,119
74,-293,115,-286,118,-219,179,-305,95,-302,110,-280,122
75,-297,117,-287,119,-220,181,-307,95,-307,112,-286,126
76,-304,117,-292,121,-223,181,-312,95,-311,113,-289,126
77,-306,122,-293,121,-227,184,-316,95,-314,115,-293,128
78,-309,125,-296,121,-231,185,-323,96,-315,117,-294,132
79,-313,125,-298,121,-232,189,-327,98,-316,120,-300,135
