,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-22,7,-24,5,-27,18,-24,19,-18,11,-21,8
1,-22,7,-24,5,-31,24,-40,23,-18,11,-21,8
2,-22,7,-24,5,-35,36,-46,31,-18,11,-21,8
3,-22,7,-24,5,-42,45,-52,39,-18,11,-21,8
4,-22,7,-24,5,-59,54,-53,42,-18,11,-21,8
5,-22,7,-24,5,-71,59,-63,45,-18,11,-21,8
6,-22,7,-24,5,-76,69,-69,54,-18,11,-21,8
7,-22,7,-24,5,-84,83,-72,59,-18,11,-21,8
8,-22,7,-24,5,-90,100,-73,65,-18,11,-21,8
9,-22,7,-24,5,-96,116,-77,69,-18,11,-21,8
10,-22,7,-24,5,-110,118,-82,78,-18,11,-21,8
11,-22,7,-24,5,-113,127,-97,81,-18,11,-21,8
12,-22,7,-24,5,-126,144,-97,81,-18,11,-21,8
13,-22,7,-24,5,-147,153,-97,81,-18,11,-21,8
14,-22,7,-24,5,-151,164,-108,85,-18,11,-21,8
15,-22,7,-24,5,-160,174,-116,88,-18,11,-21,8
16,-22,7,-24,5,-174,185,-121,88,-18,11,-21,8
17,-22,7,-24,5,-176,195,-135,92,-18,11,-21,8
18,-22,7,-24,5,-194,206,-136,92,-18,11,-21,8
19,-22,7,-24,5,-211,219,-136,92,-18,11,-21,8
20,-22,7,-24,5,-211,219,-161,97,-18,11,-21,8
21,-22,7,-24,5,-227,226,-168,97,-18,11,-21,8
22,-22,7,-24,5,-245,232,-173,98,-18,11,-21,8
23,-22,7,-24,5,-254,236,-185,103,-18,11,-21,8
24,-22,7,-24,5,-261,236,-205,106,-18,11,-21,8
25,-22,7,-24,5,-281,239,-210,108,-18,11,-21,8
26,-22,7,-24,5,-282,239,-238,109,-18,11,-21,8
27,-22,7,-24,5,-283,241,-261,113,-18,11,-21,8
28,-22,7,-24,5,-292,242,-280,114,-18,11,-21,8
29,-22,7,-24,5,-292,242,-308,116,-18,11,-21,8
30,-22,7,-24,5,-292,242,-334,120,-18,11,-21,8
31,-22,7,-24,5,-292,242,-363,121,-18,11,-21,8
32,-22,7,-24,5,-292,242,-391,123,-18,11,-21,8
33,-22,7,-24,5,-292,242,-405,129,-26,13,-21,8
34,-22,7,-24,5,-292,242,-405,129,-55,14,-21,8
35,-22,7,-24,5,-292,242,-405,129,-63,36,-21,8
36,-22,7,-24,5,-292,242,-405,129,-89,40,-21,8
37,-22,7,-24,5,-292,242,-405,129,-98,61,-21,8
38,-22,7,-24,5,-292,242,-405,129,-118,71,-21,8
39,-22,7,-24,5,-292,242,-405,129,-135,84,-21,8
40,-22,7,-24,5,-292,242,-405,129,-154,95,-21,8
41,-22,7,-24,5,-292,242,-405,129,-176,103,-21,8
42,-22,7,-24,5,-292,242,-405,129,-201,108,-21,8
43,-22,7,-24,5,-292,242,-405,129,-228,111,-21,8
44,-22,7,-24,5,-292,242,-405,129,-251,118,-21,8
45,-22,7,-24,5,-292,242,-405,129,-277,122,-21,8
46,-22,7,-24,5,-292,242,-405,129,-301,128,-21,8
47,-22,7,-24,5,-292,242,-405,129,-328,131,-21,8
48,-22,7,-24,5,-292,242,-405,129,-354,135,-21,8
49,-22,7,-24,5,-292,242,-405,129,-378,141,-21,8
50,-34,10,-24,5,-292,242,-405,129,-385,149,-21,8
51,-34,10,-25,5,-292,242,-405,129,-385,149,-43,15
52,-62,12,-25,5,-292,242,-405,129,-385,149,-43,15
53,-62,12,-34,6,-292,242,-405,129,-385,149,-56,22
54,-62,12,-34,6,-292,242,-405,129,-385,149,-64,44
55,-62,12,-34,6,-292,242,-405,129,-385,149,-74,64
56,-62,12,-34,6,-292,242,-405,129,-385,149,-85,83
57,-62,12,-34,6,-292,242,-405,129,-385,149,-103,95
58,-62,12,-34,6,-292,242,-405,129,-385,149,-115,113
59,-62,12,-34,6,-292,242,-405,129,-385,149,-140,118
60,-62,12,-34,6,-292,242,-405,129,-385,149,-150,138
61,-62,12,-34,6,-292,242,-405,129,-385,149,-176,142
62,-62,12,-34,6,-292,242,-405,129,-385,149,-190,158
63,-62,12,-34,6,-292,242,-405,129,-385,149,-215,163
64,-62,12,-34,6,-292,242,-405,129,-385,149,-241,167
65,-62,12,-34,6,-292,242,-405,129,-385,149,-267,171
66,-62,12,-34,6,-292,242,-405,129,-385,149,-296,172
67,-62,12,-34,6,-292,242,-405,129,-385,149,-325,173
68,-62,12,-34,6,-292,242,-405,129,-385,149,-355,173
69,-66,14,-46,12,-292,242,-405,129,-385,149,-361,173
70,-66,14,-70,18,-292,242,-405,129,-385,149,-361,173
71,-69,15,-95,19,-292,242,-405,129,-385,149,-361,173
72,-94,15,-99,20,-292,242,-405,129,-385,149,-361,173
73,-104,35,-99,20,-292,242,-405,129,-385,149,-361,173
74,-112,57,-99,20,-292,242,-405,129,-385,149,-361,173
75,-123,76,-99,20,-292,242,-405,129,-385,149,-361,173
76,-136,93,-99,20,-292,242,-405,129,-385,149,-361,173
77,-149,110,-99,20,-292,242,-405,129,-385,149,-361,173
78,-171,118,-99,20,-292,242,-405,129,-385,149,-361,173
79,-190,129,-99,20,-292,242,-405,129,-385,149,-361,173
