,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-20,11,-24,8,-26,13,-28,8,-23,11,-20,12
1,-23,12,-25,11,-31,15,-32,10,-26,11,-24,14
2,-26,12,-29,12,-34,17,-38,11,-30,13,-28,14
3,-30,12,-33,13,-36,19,-43,11,-38,14,-30,15
4,-31,13,-38,13,-39,24,-45,13,-42,16,-32,18
5,-33,14,-41,16,-40,30,-48,13,-45,20,-33,21
6,-36,14,-47,18,-45,31,-49,15,-48,22,-37,22
7,-39,16,-50,19,-49,32,-56,16,-52,23,-39,23
8,-44,17,-56,21,-51,33,-59,16,-57,23,-42,25
9,-48,17,-61,22,-54,35,-64,16,-59,25,-48,25
10,-52,18,-64,22,-57,37,-67,18,-64,26,-51,28
11,-54,19,-69,23,-61,39,-72,19,-67,28,-53,30
12,-58,21,-72,24,-65,40,-77,21,-70,30,-56,30
13,-61,22,-75,24,-67,40,-84,23,-75,31,-61,31
14,-63,22,-77,25,-72,44,-91,24,-76,33,-66,31
15,-65,27,-80,25,-75,47,-93,25,-82,33,-70,32
16,-67,31,-85,25,-76,52,-97,26,-86,33,-73,33
17,-71,32,-88,29,-79,52,-101,26,-90,35,-77,34
18,-73,32,-93,31,-82,52,-102,29,-96,37,-81,36
19,-75,35,-98,34,-83,53,-108,31,-98,37,-85,37
20,-79,36,-101,36,-85,55,-109,34,-100,41,-89,39
21,-83,40,-104,36,-85,57,-112,34,-102,47,-93,41
22,-88,43,-108,39,-86,58,-112,36,-105,47,-100,42
23,-94,43,-112,39,-87,60,-116,37,-108,51,-104,43
24,-98,45,-118,39,-89,60,-122,38,-111,51,-109,44
25,-99,45,-120,39,-91,64,-125,42,-114,51,-116,48
26,-101,47,-125,39,-96,65,-130,43,-117,53,-118,50
27,-103,49,-128,42,-98,66,-137,43,-119,55,-124,50
28,-108,50,-130,45,-103,69,-142,44,-121,56,-125,51
29,-112,50,-133,45,-105,72,-148,46,-126,58,-127,52
30,-114,52,-135,46,-110,75,-152,48,-130,58,-131,53
31,-116,53,-138,47,-112,79,-155,49,-135,60,-134,56
32,-117,55,-143,48,-116,81,-160,49,-138,61,-137,59
33,-121,56,-144,49,-118,83,-166,51,-144,63,-139,60
34,-128,59,-144,51,-122,84,-170,51,-148,66,-141,60
35,-131,59,-147,52,-126,88,-175,52,-151,68,-143,62
36,-136,61,-149,52,-127,91,-183,53,-154,68,-146,64
37,-140,62,-152,53,-130,93,-189,54,-159,68,-150,64
38,-146,62,-153,55,-135,94,-191,55,-163,70,-153,67
39,-151,64,-157,55,-140,95,-195,57,-167,70,-155,68
40,-155,66,-159,57,-143,99,-198,59,-171,70,-159,68
41,-160,66,-163,58,-146,102,-199,63,-172,72,-160,73
42,-167,67,-168,59,-149,104,-201,65,-174,72,-165,73
43,-168,67,-171,60,-152,107,-202,66,-180,75,-171,75
44,-171,69,-175,60,-156,110,-203,67,-186,77,-173,77
45,-174,71,-181,60,-159,111,-204,68,-188,78,-179,81
46,-178,73,-186,61,-159,111,-209,70,-191,79,-184,83
47,-178,74,-190,63,-161,115,-215,70,-196,81,-186,85
48,-182,76,-192,64,-163,117,-217,72,-202,83,-190,86
49,-185,77,-200,66,-164,118,-219,72,-208,83,-192,90
50,-190,77,-204,70,-166,121,-220,74,-211,83,-196,92
51,-193,78,-206,72,-168,126,-222,76,-216,85,-199,93
52,-199,80,-210,72,-170,128,-224,80,-220,86,-202,93
53,-203,80,-211,76,-173,129,-229,81,-225,86,-206,95
54,-204,83,-216,77,-177,129,-233,81,-226,88,-213,97
55,-207,83,-222,78,-177,132,-240,82,-231,88,-216,98
56,-211,85,-225,81,-178,135,-243,82,-234,91,-219,100
57,-214,89,-229,81,-178,140,-245,86,-237,93,-221,101
58,-218,91,-234,81,-181,143,-247,87,-242,94,-224,102
59,-220,93,-237,83,-185,146,-251,89,-246,95,-226,103
60,-224,95,-241,83,-189,149,-254,91,-250,97,-227,104
61,-228,96,-242,85,-191,150,-260,92,-253,98,-232,107
62,-229,99,-243,87,-197,150,-268,92,-255,99,-235,110
63,-232,101,-247,88,-198,151,-271,92,-258,104,-241,111
64,-238,103,-250,90,-202,152,-274,92,-263,104,-244,112
65,-243,107,-251,92,-205,155,-276,93,-266,104,-246,116
66,-245,108,-252,93,-209,158,-279,94,-270,106,-251,119
67,-251,109,-257,94,-211,161,-285,94,-271,108,-252,121
68,-252,111,-261,95,-216,165,-288,96,-272,109,-258,121
69,-259,112,-267,96,-217,169,-291,97,-276,110,-259,121
70,-265,113,-269,97,-218,173,-297,97,-278,111,-263,123
71,-268,114,-273,98,-219,177,-301,99,-279,115,-267,124
72,-270,115,-276,99,-224,178,-306,99,-282,116,-274,125
73,-275,116,-279,102,-228,181,-308,100,-284,118,-277,126
74,-276,117,-281,104,-229,183,-311,102,-292,122,-280,127
75,-279,121,-286,108,-230,183,-316,103,-297,123,-281,127
76,-282,122,-289,111,-230,188,-318,107,-299,125,-284,129
77,-286,122,-295,111,-232,190,-323,108,-302,128,-288,129
78,-291,122,-300,114,-233,193,-324,108,-305,130,-293,131
79,-297,123,-301,115,-234,194,-331,110,-310,131,-296,132
