,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-70,2,-67,13,-70,4,-68,3,-68,5,-70,4,-69,7,-79,6,-69,17,-82,10,-63,19,-69,2,-70,4,-69,3,-65,7,-72,3,-68,3,-69,3,-68,4
1,-81,2,-71,14,-76,4,-71,4,-70,5,-73,4,-74,7,-85,8,-73,18,-87,11,-78,23,-69,2,-74,4,-71,3,-71,9,-74,3,-69,3,-70,3,-70,5
2,-82,2,-74,19,-79,5,-73,4,-73,5,-78,4,-74,7,-95,8,-73,19,-101,14,-94,27,-69,2,-75,5,-71,4,-80,10,-74,3,-69,3,-74,3,-76,6
3,-85,2,-77,25,-81,5,-78,4,-77,5,-78,4,-80,11,-102,8,-78,19,-118,14,-105,30,-71,3,-76,5,-74,4,-83,11,-77,3,-71,3,-75,3,-76,8
4,-90,2,-83,30,-82,5,-79,4,-78,5,-83,4,-86,14,-108,8,-88,22,-123,14,-113,36,-71,3,-77,5,-74,4,-97,11,-78,3,-71,3,-81,3,-78,8
5,-92,2,-86,36,-84,5,-80,4,-78,5,-85,4,-87,16,-122,8,-93,22,-137,14,-130,38,-73,4,-81,6,-75,4,-100,11,-78,3,-74,3,-84,3,-82,10
6,-94,2,-92,37,-89,5,-81,4,-79,5,-86,5,-91,17,-129,10,-97,27,-150,17,-142,41,-75,4,-82,7,-78,5,-106,12,-81,3,-74,3,-87,3,-83,11
7,-96,2,-102,44,-92,6,-85,4,-85,5,-87,5,-95,18,-137,11,-101,29,-150,17,-163,44,-76,4,-83,7,-82,5,-111,12,-83,3,-76,3,-89,3,-83,11
8,-98,2,-105,46,-98,6,-91,4,-92,5,-87,6,-100,18,-142,11,-101,29,-162,18,-182,47,-76,4,-83,7,-82,5,-123,13,-86,3,-79,3,-90,3,-86,11
9,-101,2,-109,48,-100,6,-94,4,-95,5,-89,7,-109,18,-146,11,-107,30,-170,20,-188,49,-77,4,-88,8,-84,5,-136,14,-89,4,-85,4,-91,4,-87,11
10,-101,2,-115,50,-105,6,-96,4,-98,5,-94,7,-114,19,-150,11,-111,32,-183,23,-195,54,-79,5,-92,9,-86,5,-137,14,-92,4,-91,4,-91,4,-93,13
11,-106,2,-120,52,-107,6,-100,4,-104,7,-99,8,-118,19,-159,13,-118,33,-190,23,-207,55,-79,5,-94,11,-86,5,-143,14,-94,4,-95,4,-92,4,-95,14
12,-106,2,-122,54,-113,6,-101,4,-107,7,-103,8,-123,19,-166,14,-121,36,-203,24,-224,58,-80,5,-95,12,-88,5,-154,14,-99,4,-96,4,-94,4,-95,14
13,-107,2,-123,57,-117,6,-107,4,-112,7,-106,8,-133,19,-176,14,-130,36,-209,25,-233,59,-82,5,-97,12,-91,5,-158,15,-104,4,-100,4,-95,4,-99,14
14,-107,2,-127,57,-119,7,-114,4,-119,7,-108,8,-139,20,-187,16,-133,36,-219,27,-235,60,-85,6,-102,13,-97,5,-166,15,-105,4,-103,4,-101,4,-99,14
15,-108,2,-127,58,-124,8,-117,4,-134,8,-111,8,-146,21,-203,16,-138,36,-227,29,-240,61,-87,7,-104,14,-98,5,-166,15,-107,4,-110,4,-102,4,-102,14
16,-111,2,-129,59,-130,10,-121,4,-137,8,-116,8,-152,22,-211,17,-145,37,-236,29,-245,63,-89,7,-106,14,-100,5,-169,15,-108,4,-118,4,-107,4,-107,15
