,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-70,2,-70,10,-69,7,-72,3,-71,2,-71,4,-73,11,-69,8,-70,11,-72,6,-66,18,-75,10,-68,5,-71,4,-69,10,-71,4,-72,3,-71,3,-69,3
1,-72,2,-72,14,-73,7,-73,3,-72,2,-72,5,-81,13,-76,8,-76,14,-88,6,-76,23,-82,10,-70,5,-74,4,-73,11,-71,4,-73,3,-72,3,-71,4
2,-73,2,-81,19,-77,8,-73,3,-72,2,-77,5,-91,16,-81,8,-80,14,-91,9,-87,27,-84,11,-71,5,-75,4,-79,12,-73,4,-78,3,-72,3,-79,4
3,-73,2,-85,22,-81,8,-76,3,-72,2,-78,6,-99,17,-83,9,-89,14,-98,9,-98,34,-87,12,-72,5,-76,4,-96,13,-77,5,-78,3,-73,3,-81,5
4,-75,2,-89,28,-86,8,-79,3,-75,2,-81,7,-101,18,-89,10,-93,15,-105,9,-105,36,-98,13,-76,5,-80,4,-107,14,-79,5,-78,3,-74,3,-83,5
5,-76,2,-92,28,-90,8,-91,3,-75,2,-83,7,-110,19,-101,11,-102,16,-108,9,-111,40,-103,15,-79,5,-83,4,-114,15,-80,6,-79,3,-74,3,-86,5
6,-78,3,-102,29,-92,10,-95,3,-76,2,-84,7,-112,20,-112,11,-107,18,-109,12,-131,45,-106,15,-81,5,-84,4,-119,16,-84,6,-79,3,-74,3,-91,5
7,-81,3,-104,30,-94,11,-97,3,-76,2,-86,7,-117,21,-117,11,-119,22,-115,14,-147,49,-110,15,-85,6,-85,4,-130,16,-86,6,-81,3,-76,3,-91,5
8,-83,3,-109,36,-100,14,-100,3,-76,2,-88,7,-125,21,-123,11,-124,24,-122,16,-158,52,-115,15,-85,6,-87,4,-133,16,-88,6,-84,3,-77,3,-98,6
9,-84,3,-113,39,-106,14,-104,3,-76,2,-93,7,-129,21,-139,13,-128,24,-128,18,-168,56,-118,15,-88,6,-88,5,-137,16,-91,7,-87,3,-78,3,-102,6
10,-90,3,-117,40,-108,14,-106,3,-78,2,-97,7,-134,21,-147,13,-140,25,-133,19,-175,58,-124,16,-92,6,-90,5,-139,16,-95,7,-93,3,-78,3,-107,9
11,-91,3,-120,42,-112,14,-109,3,-78,2,-99,7,-137,22,-150,14,-145,28,-143,19,-190,61,-130,16,-95,6,-93,5,-147,16,-98,7,-96,3,-81,4,-113,9
12,-91,3,-120,44,-127,14,-112,3,-80,2,-100,8,-147,22,-152,14,-147,31,-144,20,-203,64,-137,16,-98,6,-95,5,-160,16,-101,7,-100,3,-82,4,-116,9
13,-92,3,-128,45,-134,15,-116,3,-82,2,-102,8,-154,22,-158,14,-152,34,-151,20,-214,64,-141,16,-103,6,-100,5,-166,18,-104,7,-103,3,-82,4,-118,9
14,-95,3,-130,46,-138,15,-117,3,-84,2,-107,8,-165,22,-163,14,-158,35,-155,20,-224,64,-148,17,-111,7,-102,5,-173,19,-109,7,-105,3,-82,4,-122,11
15,-95,3,-137,47,-146,15,-123,3,-85,2,-109,8,-169,22,-171,16,-164,35,-168,22,-232,64,-153,18,-113,7,-105,5,-179,19,-112,7,-107,3,-83,4,-126,11
16,-95,3,-143,48,-150,15,-125,3,-86,2,-113,8,-179,23,-181,18,-171,37,-173,22,-239,65,-156,18,-121,7,-106,5,-183,19,-116,7,-114,3,-83,4,-131,11
17,-97,3,-152,51,-151,16,-128,3,-89,2,-116,8,-186,23,-193,19,-177,38,-176,22,-244,66,-165,19,-127,7,-107,5,-192,19,-116,7,-117,3,-83,4,-136,11
18,-99,3,-155,52,-157,18,-129,3,-89,2,-124,8,-190,23,-199,20,-186,39,-179,22,-263,69,-170,19,-131,7,-108,5,-198,19,-120,7,-119,3,-83,4,-139,12
19,-102,3,-159,53,-158,18,-135,3,-93,2,-131,8,-191,23,-202,22,-190,39,-185,22,-276,69,-180,20,-132,8,-112,5,-208,19,-123,8,-124,3,-83,4,-143,12
20,-102,3,-161,56,-163,20,-138,3,-94,3,-139,8,-200,23,-208,22,-193,40,-190,22,-286,70,-193,20,-135,8,-115,5,-213,19,-128,8,-128,3,-83,4,-145,12
21,-104,3,-163,57,-168,21,-140,3,-97,3,-144,8,-209,23,-222,22,-195,40,-191,22,-294,70,-201,20,-143,9,-115,5,-220,19,-134,8,-131,3,-83,4,-152,12
22,-105,3,-167,58,-173,23,-142,3,-102,3,-150,9,-215,23,-233,23,-198,41,-192,22,-298,70,-212,21,-147,9,-124,5,-224,20,-136,8,-135,3,-83,4,-157,12
23,-110,3,-172,60,-183,24,-144,3,-103,3,-151,9,-220,23,-251,24,-199,41,-202,22,-303,70,-212,21,-150,9,-124,5,-229,20,-139,8,-149,3,-83,4,-160,12
24,-112,3,-178,60,-187,24,-146,3,-105,3,-155,9,-225,24,-260,24,-205,41,-205,22,-308,70,-225,22,-153,9,-129,5,-233,20,-141,8,-161,3,-84,4,-165,12
25,-115,3,-182,62,-194,25,-151,3,-105,3,-160,9,-229,25,-267,24,-212,41,-206,23,-310,70,-231,22,-164,9,-135,5,-239,20,-143,9,-164,3,-86,4,-172,13
26,-119,3,-187,62,-199,26,-154,3,-105,3,-161,9,-235,29,-275,25,-218,42,-209,23,-320,71,-238,22,-172,9,-136,5,-248,22,-143,9,-169,3,-86,4,-176,13
27,-120,3,-192,62,-201,27,-157,3,-109,3,-165,9,-241,29,-281,25,-226,42,-219,24,-329,72,-251,22,-174,9,-136,5,-259,22,-147,9,-170,3,-87,4,-178,13
28,-122,3,-200,64,-210,28,-161,3,-113,3,-169,9,-247,30,-288,25,-231,42,-223,24,-334,73,-262,22,-183,10,-139,5,-259,22,-148,9,-175,3,-87,4,-180,13
29,-131,3,-209,65,-214,29,-162,3,-117,3,-175,9,-253,30,-303,25,-237,42,-225,24,-334,73,-270,22,-186,10,-145,5,-263,22,-149,9,-177,3,-88,4,-184,15
30,-132,3,-212,66,-226,30,-166,3,-120,3,-178,9,-258,30,-316,26,-244,43,-229,24,-334,73,-274,22,-188,11,-148,5,-272,22,-152,9,-182,3,-89,4,-192,15
31,-135,3,-215,66,-232,30,-166,3,-122,3,-182,10,-267,30,-325,27,-249,44,-232,26,-334,73,-289,22,-191,11,-151,5,-279,23,-158,9,-185,3,-91,4,-198,15
32,-137,3,-223,66,-236,30,-168,3,-126,3,-186,10,-277,31,-335,27,-252,44,-236,26,-339,73,-293,22,-197,12,-153,5,-283,23,-169,9,-185,3,-94,4,-204,16
33,-140,3,-227,66,-243,31,-169,3,-128,3,-194,10,-280,31,-339,27,-256,45,-238,26,-344,75,-304,22,-204,12,-157,5,-296,24,-172,9,-188,3,-96,4,-208,16
34,-141,3,-234,66,-250,31,-173,3,-131,3,-196,10,-285,31,-350,27,-257,46,-244,26,-348,75,-310,22,-207,13,-157,5,-309,26,-173,9,-196,3,-97,4,-216,16
35,-143,3,-238,66,-254,33,-176,3,-135,3,-202,10,-292,31,-356,27,-264,46,-250,26,-354,75,-316,22,-213,14,-161,5,-316,26,-180,9,-197,3,-98,4,-221,16
36,-152,3,-240,66,-259,33,-183,3,-139,4,-205,10,-294,31,-361,27,-266,46,-255,26,-358,75,-322,22,-221,14,-164,5,-324,27,-190,9,-203,3,-100,4,-223,16
37,-154,3,-247,66,-267,33,-189,4,-142,4,-206,10,-298,31,-361,27,-271,46,-259,26,-361,77,-327,22,-233,15,-169,5,-328,28,-202,9,-207,3,-101,4,-227,16
38,-158,3,-253,66,-271,33,-190,4,-146,4,-211,10,-303,31,-366,27,-276,46,-263,26,-366,77,-333,22,-243,16,-173,5,-335,28,-211,10,-212,3,-101,4,-231,16
39,-158,3,-261,66,-275,34,-193,4,-150,4,-215,10,-309,31,-377,27,-278,46,-266,26,-367,77,-337,23,-252,16,-176,5,-347,28,-221,11,-214,3,-102,4,-236,16
40,-159,3,-261,66,-282,34,-205,4,-158,4,-218,10,-313,31,-380,27,-282,46,-271,27,-370,78,-352,23,-255,16,-183,5,-352,28,-229,11,-215,3,-105,4,-237,16
41,-160,3,-264,67,-286,34,-213,4,-163,4,-222,10,-320,33,-384,27,-290,46,-274,27,-374,79,-358,23,-264,16,-187,5,-352,28,-237,12,-221,3,-107,4,-240,17
42,-162,4,-270,67,-289,34,-217,4,-171,4,-223,10,-327,33,-389,27,-297,46,-277,27,-377,79,-362,23,-270,16,-191,5,-365,28,-244,12,-227,3,-109,4,-242,18
43,-165,4,-280,67,-294,34,-224,4,-172,4,-227,10,-329,33,-394,27,-306,47,-285,28,-385,81,-362,23,-272,17,-193,5,-367,28,-250,12,-233,3,-111,4,-250,18
44,-169,4,-283,67,-296,34,-229,4,-178,4,-232,10,-335,33,-398,27,-315,47,-287,29,-387,81,-365,23,-282,17,-197,5,-376,28,-254,12,-243,3,-114,4,-253,18
45,-175,4,-287,67,-298,35,-231,4,-186,4,-236,10,-341,33,-402,27,-323,47,-290,29,-393,82,-373,23,-289,17,-199,5,-386,28,-257,12,-249,3,-116,4,-255,18
46,-180,4,-291,67,-303,35,-233,4,-189,4,-243,10,-343,33,-407,27,-332,48,-301,29,-398,83,-379,23,-295,17,-200,5,-392,28,-261,12,-254,3,-117,4,-260,19
47,-185,6,-296,68,-310,35,-239,4,-191,4,-248,10,-349,33,-414,27,-337,48,-304,29,-400,83,-383,23,-298,18,-205,5,-396,28,-272,12,-257,3,-119,4,-266,19
48,-190,6,-302,68,-310,35,-242,4,-198,4,-254,10,-354,33,-420,27,-342,48,-304,29,-402,83,-391,23,-307,18,-210,5,-406,28,-279,12,-259,3,-122,4,-272,19
49,-194,6,-304,68,-316,36,-250,4,-204,4,-257,10,-356,33,-431,28,-352,48,-309,29,-402,83,-394,23,-315,18,-211,5,-411,28,-289,12,-263,3,-125,4,-274,19
50,-199,6,-308,68,-320,36,-258,4,-211,5,-265,10,-361,33,-435,28,-354,49,-316,29,-407,83,-397,23,-320,18,-214,5,-419,28,-292,12,-274,3,-126,4,-274,19
51,-208,6,-310,68,-330,36,-261,4,-213,5,-272,10,-364,33,-438,28,-357,49,-324,29,-407,83,-401,23,-325,18,-219,5,-420,28,-300,12,-279,3,-127,4,-290,19
52,-213,6,-312,68,-338,37,-265,4,-226,6,-279,10,-372,33,-442,28,-361,50,-333,29,-409,84,-401,23,-329,18,-221,5,-422,28,-307,12,-283,3,-127,4,-296,19
53,-224,7,-318,69,-341,37,-268,4,-235,6,-285,10,-380,33,-442,28,-362,50,-336,29,-412,84,-409,24,-334,19,-223,5,-429,28,-313,12,-285,3,-134,4,-297,19
54,-230,7,-329,69,-347,37,-271,4,-242,6,-288,10,-382,33,-446,28,-366,50,-339,29,-413,84,-411,24,-344,19,-231,5,-434,28,-322,13,-289,3,-140,4,-297,19
55,-236,7,-331,69,-352,37,-277,4,-246,6,-293,10,-383,33,-449,28,-370,50,-350,30,-416,84,-416,24,-350,19,-234,5,-434,28,-327,13,-301,3,-146,4,-304,19
56,-237,7,-334,69,-360,38,-278,4,-255,7,-295,10,-383,33,-455,29,-375,50,-355,30,-419,86,-422,24,-355,20,-236,5,-435,28,-333,13,-311,3,-150,4,-316,19
57,-243,7,-336,69,-367,38,-283,4,-265,7,-300,10,-387,33,-459,29,-382,50,-357,31,-419,86,-426,24,-358,20,-238,5,-439,28,-342,13,-316,3,-154,4,-327,19
58,-249,7,-337,69,-372,39,-288,4,-267,7,-302,10,-396,33,-459,29,-384,50,-359,32,-421,87,-430,25,-367,20,-245,5,-450,28,-348,13,-323,3,-159,4,-333,19
59,-256,7,-343,69,-377,39,-293,4,-273,7,-307,10,-402,35,-461,29,-385,50,-365,32,-425,87,-430,25,-370,21,-248,5,-451,28,-357,13,-331,3,-167,4,-340,19
